Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b0682,35.28156500043822,-0.2828294863333764,0.33312326485613314,-0.8490235182328763,0.39586820587082083,0.43208823264154556,chiQ
b0683,1313.6867115160255,0.04039742666513083,0.11973204359183275,0.33739862323611464,0.7358164223693002,0.7628506573880498,fur
b0684,595.5594802492593,-1.074849002785504,0.14378865076985237,-7.4752005602020954,7.708619613549127e-14,1.9844060549031146e-13,fldA
b0685,193.13030627714406,2.3364539179547745,0.22475827261142917,10.395407878908763,2.6017141068102257e-25,1.0225665623373762e-24,ybfE
b0686,291.9129508002375,-0.3542153222737452,0.14809380616416037,-2.391830768945876,0.016764570330135373,0.021674498237757397,ybfF
b0687,488.0371494918688,-2.0689660630700413,0.14918723495574968,-13.868251286269336,9.865266907658591e-44,6.5698797167190805e-43,seqA
b0688,2264.046795199704,-1.0463539766004308,0.11052671937361767,-9.46697760080439,2.880578189197182e-21,9.79930849215301e-21,pgm
b0689,12.001927714173528,1.2874506551016014,0.5512955446224974,2.33531844699233,0.019526791201127394,0.025038431362470952,ybfP
b0691,50.189489523847925,7.006774270505933,1.0499922042977183,6.673167897653465,2.5033970556859524e-11,5.7276267355143254e-11,ybfG
b0692,150.33129244470658,1.3954095429300333,0.19097298989937236,7.306842416120224,2.734929797104772e-13,6.895281195220622e-13,potE
b0693,58.56879354662925,2.418433052333341,0.3008381147067247,8.03898486962324,9.058576375161611e-16,2.4922408252163383e-15,speF
b0694,176.04677260795188,-0.08972608938834047,0.16910979850191127,-0.5305788912481401,0.595710626558078,0.631883898339436,kdpE
b0695,1303.168869255239,0.8626258017024804,0.13254998590264136,6.507928279495128,7.619427769851718e-11,1.6931206987827996e-10,kdpD
b0696,69.4573168911328,0.6764060768952375,0.2426723979494661,2.7873218487588014,0.005314566678163807,0.007205282233333892,kdpC
b0697,186.38158083379332,1.1206150870587068,0.17126266940245988,6.543253652232349,6.019460451384569e-11,1.345742250228282e-10,kdpB
b0698,67.40302954764906,1.018323493837195,0.2832540021926496,3.5950895166685135,0.0003242800555926892,0.0004873611487603338,kdpA
b0699,2461.1714804574235,-2.1938409262252043,0.22291694718135457,-9.841517004269758,7.457771353004923e-23,2.6953291868577723e-22,ybfA
b0700,37.617441731264364,0.005265508291386338,0.3090217108384929,0.01703928269990811,0.9864052772519585,0.9877515992864243,rhsC
b0702,4.187748142408085,1.7681525722236429,0.9438881933316243,1.8732648471665145,0.061031821544677796,0.07423655110242378,ybfB
b0703,9.078004653540216,3.0712041660357183,0.8028628320793525,3.825316160273029,0.000130604366456913,0.0002010914379654883,ybfO
b0704,5.958969996541605,-0.4580196041933558,0.7103160012967814,-0.6448110465724787,0.5190496424280326,0.557282079504439,ybfC
b0705,0.0,,,,,,ybfL
b0706,0.9090184776082562,1.8018952641482435,2.034407255641852,0.88571020337801,0.3757737086419688,0.41199398890210376,ybfD
b0707,186.69432378483486,-5.2820527068785355,0.32759584994472507,-16.123686266995662,1.7391821818912412e-58,1.6117642030916305e-57,ybgA
b0708,600.3770385509578,-1.5223568576361428,0.18980451604781853,-8.020656670005717,1.0518133733621747e-15,2.8811963096081478e-15,phr
b0709,99.56122284618961,1.5611999463616817,0.2389168716551866,6.534490157793718,6.382659172266372e-11,1.4254929313199682e-10,dtpD
b0710,802.5974265391095,-1.389114719418831,0.13462658281534598,-10.318279572795387,5.825766838252967e-25,2.2649551569322756e-24,ybgI
b0711,846.9847139245716,-1.9629074398028707,0.13637505927293736,-14.393448848109102,5.688689865500152e-47,4.052040904196063e-46,pxpB
b0712,1212.0354938554112,-1.6688048896544707,0.11093053568511288,-15.04369269784774,3.797616744755627e-51,2.974574539219621e-50,pxpC
b0713,632.0759551512643,-0.9294870222481818,0.1234862628194084,-7.527047956803935,5.1900312267073295e-14,1.3447037939944478e-13,pxpA
b0714,261.9117151550312,0.7218773938220284,0.18209505280508592,3.9642888848535835,7.361506189888552e-05,0.00011544478178799219,nei
b0715,119.09862015892782,1.1087392403621725,0.22987096324840806,4.8233114121683265,1.4119426384821359e-06,2.4782182992816434e-06,abrB
b0716,34.711248802262396,5.460097633573454,0.7672824972913185,7.116150378574826,1.1098320426263277e-12,2.7262726850675754e-12,ybgO
b0717,8.13145510502593,0.8031712325485499,0.7201970652536649,1.1152103657429655,0.26476028510675986,0.2973908586476032,ybgP
b0718,96.05221436239951,5.109087757508887,0.4291183599247694,11.906010636330228,1.1012097959146463e-32,5.458925136955262e-32,ybgQ
b0719,19.377177872052062,3.520721372640331,0.6119205689392979,5.753559450931914,8.73836982223659e-09,1.7421333314078564e-08,ybgD
b0720,5932.607326489849,0.5025203997382535,0.1351371871666809,3.7185944910813835,0.00020033435351943363,0.0003053572798450647,gltA
b0721,984.5794317713131,2.6179513979046334,0.1785712326785141,14.660543910887323,1.1534525973946905e-48,8.605929379205809e-48,sdhC
b0722,150.38079336510432,1.9347240707441784,0.2167231819227512,8.927167152029872,4.370567644340985e-19,1.369340837750108e-18,sdhD
b0723,3782.9336163920702,-0.48799063132662535,0.1697645843018259,-2.874513746984016,0.004046501541524373,0.005552587215021911,sdhA
b0724,2106.861373984944,-1.2943652204018445,0.148034446057534,-8.743675913772028,2.256461100237622e-18,6.8645070927754054e-18,sdhB
b0726,7778.8854816543635,-3.756681629048069,0.12841117281243503,-29.25509943387326,3.867335499339121e-188,2.935174287601864e-186,sucA
b0727,7738.023585833452,-3.468563179566181,0.13285105900534794,-26.108660371510876,2.907142569914977e-150,1.3058409788536457e-148,sucB
b0728,6786.96816413818,-3.993949591752718,0.17516687466068612,-22.800826922837754,4.499332215696609e-115,1.131774880771227e-113,sucC
b0729,5045.045139122155,-3.602607452206816,0.1791085311465112,-20.114103047720683,5.553445080396229e-90,9.259948956024319e-89,sucD
b0730,288.989220100682,0.4381185670708826,0.16770596985430078,2.6124208187192752,0.008990351533006551,0.011941921378483657,mngR
b0731,85.54852256940114,3.592781467550408,0.31838875850101267,11.284259797567511,1.5695722575647842e-29,7.014474190660081e-29,mngA
