Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
b4318,58.61571331349899,3.3650437302948504,0.35278898775490136,9.538403541758791,1.4504791303753352e-21,4.984394326239052e-21,fimF
b0991,30.298800340584652,3.362578569168499,0.4782656879571969,7.030775265378096,2.053890920435921e-12,4.988504981900751e-12,ymcE
b4497,21.7680140022034,3.3606694405500646,0.5638732128333829,5.959973561544407,2.522787458946411e-09,5.167664213253653e-09,yeeL
b1499,8.643706647040366,3.3542110866779695,0.86894493724371,3.8600962419063216,0.00011334237557056347,0.0001757425633186405,ydeO
b2105,135.92117234977715,3.3528645902900216,0.2496222125095543,13.43175575836101,3.9395884703708356e-41,2.4563836326589826e-40,rcnR
b3069,4.307234624166352,3.3500007973102814,1.243001761864419,2.695089339443498,0.00703697604705941,0.009435506719206677,ileX
b2349,96.96072350118327,3.346673209160234,0.284168381111278,11.777078069251147,5.123861328142451e-32,2.4895405702519945e-31,intS
b0310,19.270531861240496,3.344725581795053,0.5928049722090549,5.642202306993342,1.678886590478083e-08,3.2919638179441075e-08,ykgH
b2408,112.74622131572904,3.33984958576793,0.2849874886477543,11.71928494691217,1.0152529782839486e-31,4.863050718613648e-31,yfeN
b2051,19.13794042636662,3.3309350746174853,0.5988306636465514,5.562398983268345,2.6609106483238465e-08,5.157784532770397e-08,gmm
b2420,148.6948836545327,3.3282383301802914,0.23710858821264555,14.036768365367834,9.285110135346423e-45,6.346747642204186e-44,yfeS
b3534,137.8969332930553,3.3228772520081313,0.23885490783626567,13.911697616387073,5.378747290406466e-44,3.603842552872034e-43,bcsQ
b1171,173.3035315878602,3.3065071052615163,0.2365791538459731,13.976324843118874,2.1742949370012082e-44,1.4634933199815472e-43,ymgD
b4570,44.0842740604439,3.3043367802980095,0.3951113847131142,8.363051301843024,6.111662235520785e-17,1.7584011216184636e-16,lomR
b0942,35.00655158577267,3.304082944734871,0.4796614447698696,6.888364659619647,5.643739059909994e-12,1.3378427216867954e-11,ycbU
b1011,10.336904904938132,3.3031533973146807,0.803714870642028,4.109857261538583,3.9590376192221504e-05,6.344260502299201e-05,rutB
b3227,83.02069060956804,3.2903180210822183,0.304566155558296,10.803294985454906,3.3206872529889276e-27,1.380327222630525e-26,dcuD
b0841,348.2506292565861,3.288322960520819,0.17360057132307155,18.94189019920466,5.151408117722943e-80,7.221814819814139e-79,ybjG
b1023,53.74332777164046,3.2882671543726896,0.37201404425376516,8.839094128741106,9.649779584221683e-19,2.9851250688505866e-18,pgaB
b1722,82.84737694015122,3.285370221759087,0.29635192349287276,11.086043184862609,1.466311572394296e-28,6.365585346824153e-28,ydiY
b2686,1276.6117868435585,3.2786857410329078,0.1436323144102872,22.826936643708937,2.477189852035481e-115,6.2680333916089705e-114,emrB
b1728,315.59091805691793,3.262784860940546,0.1847245986797007,17.662969004999614,8.087161297453188e-70,9.343749089603395e-69,ydjM
b4641,162.1737099513313,3.258838345747201,0.2526821425198211,12.896987152511457,4.68040841505398e-38,2.7002828103627286e-37,yoeH
