antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source,locus_tag,gene_title
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yidB,1763219_s_at,1405.7191166666669,1.2138485464912279,2.3195557902533825,0.009051562701602945,0.056860524343361765,1.5114710273918546,BH_from_pvalue,c4620,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,c0253,1766975_at,10.332384833333334,2.1316256436278724,4.382109830582796,0.07229900874188466,0.19550418046017445,1.510989944694553,BH_from_pvalue,c0253,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,htrC,1767331_s_at,164.57395,0.918847877151765,1.8906048709520662,0.0013914482450852839,0.022726245897328926,1.5101010327069635,BH_from_pvalue,Z5563,heat shock protein C
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,1760454_s_at,1760454_s_at,220.4695616666667,1.7099324196502286,3.271454985454235,0.038188394711944185,0.13094629936833263,1.5097109104466102,BH_from_pvalue,,
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,topB,1769055_at,17.7021225,2.423043075589312,5.363010491214056,0.09952236086262316,0.23820029535419862,1.5096956562265167,BH_from_pvalue,c2166,DNA topoisomerase III
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,kefB,1767589_s_at,294.99693333333335,-1.5074792218532638,0.3517252414025164,0.02480705592655755,0.09981491008998797,1.5086921096271901,BH_from_pvalue,b3350,glutathione-regulated potassium-efflux system protein KefB
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,ECs5549,1769164_s_at,396.1062,-1.4732757958820946,0.36016357918731917,0.022611298171748253,0.09467437725069983,1.5082919415654568,BH_from_pvalue,c4703,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,tesB,1759432_s_at,446.24236666666667,1.2774769867264109,2.4241466646118885,0.012034197832245162,0.06597480744981665,1.5082172671781882,BH_from_pvalue,b0452,acyl-CoA thioesterase
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,yggX,1767119_s_at,3543.8796666666663,1.1621823014745232,2.2379569763719647,0.007317439653506739,0.050402445332656406,1.5079877773568156,BH_from_pvalue,b2962,hypothetical protein
aminoglycoside,gentamicin,gentamicin_vs_control,not_regulated,dnaX,1768490_s_at,297.04811666666666,-1.5505406036873026,0.3413821182204429,0.02759378622820845,0.10661520432155636,1.5074058920579048,BH_from_pvalue,b0470,DNA polymerase III subunits gamma and tau
