Gene_id	ERY_1_readcount	ERY_1_fpkm
b0001	45	117.5910486
b0002	2429	170.0860862
b0003	1482	273.9505929
b0004	1520	203.6904773
b0005	90	52.26268826
b0006	170	37.7340645
b0007	89	10.72645111
b0008	17557	3174.005093
b0009	674	197.6916177
b0010	139	42.28023828
b0011	11	2.657052639
b0013	2	0.851688253
b0014	16487	1483.287067
b0015	1737	264.8761763
b0016	2	0.309913515
b0018	0	0
b0019	2872	424.4428914
b0020	556	105.8405965
b0021	0	0
b0022	4	2.499519873
b0023	2391	1562.001095
b0024	34	26.77567864
b0025	2410	441.2369
b0026	9012	551.7470514
b0027	1079	375.9429376
b0028	817	313.1231863
b0029	1503	272.5738249
b0030	201	37.88616516
b0031	613	128.6158055
b0032	54	8.105492645
b0033	153	8.18976763
b0034	17	7.403880837
b0035	12	3.501865406
b0036	3	0.658270501
b0037	63	6.991900187
b0038	96	13.59344798
b0039	187	28.21636477
b0040	10	1.13839519
b0041	3	0.67107732
b0042	5	0.915429253
b0043	6	0.804041358
b0044	0	0
b0045	2	0.258959266
b0046	51	16.56461475
b0047	449	41.56608975
b0048	1206	433.3230141
b0049	1044	213.5888655
b0050	283	129.1220227
b0051	1151	241.4955825
b0052	964	167.9374383
b0053	6627	888.0636798
b0054	5203	381.0382723
b0055	751	158.7287014
b0058	330	86.23343563
b0059	1420	84.24594331
b0060	517	37.91044747
b0061	24	5.947133492
b0062	160	18.35974678
b0063	116	11.76140921
b0064	259	50.81788357
b0065	433	97.61850361
b0066	88	21.71256748
b0067	135	14.45253111
b0068	352	61.69546615
b0069	217	22.59982552
b0070	211	30.86557238
b0071	169	48.09719677
b0072	503	61.920654
b0073	590	93.18265023
b0074	772	84.69747113
b0075	2	3.964755661
b0076	14	2.55506476
b0077	204	20.39608217
b0078	70	24.53796949
b0080	1555	266.8517262
b0081	635	238.5979592
b0082	878	160.7493768
b0083	159	74.9241326
b0084	529	51.63269661
b0085	918	106.4009327
b0086	1145	145.3087326
b0087	972	154.7902113
b0088	1255	164.3477019
b0089	727	100.7095706
b0090	806	130.1575826
b0091	1116	130.4017807
b0092	829	155.2389102
b0093	739	153.373066
b0094	1330	181.6159452
b0095	5455	816.6725545
b0096	14777	2776.190585
b0097	1102	370.4843901
b0098	4780	304.6532316
b0099	154	68.10230301
b0101	209	182.0483641
b0102	509	117.9914482
b0103	749	208.0155984
b0104	438	72.35679082
b0106	54	7.741655069
b0107	80	9.954797764
b0108	5	1.955406704
b0109	439	84.69010793
b0110	312	97.48127507
b0111	747	150.6815823
b0112	347	43.55604391
b0113	852	192.0807507
b0114	9332	604.151968
b0115	7271	662.4440681
b0116	9970	1206.662952
b0117	46	4.279113311
b0118	15988	1061.355018
b0119	410	194.7972926
b0120	519	112.5915801
b0121	804	159.9346765
b0122	613	303.7994026
b0123	616	68.49748079
b0124	1083	78.11862049
b0125	925	297.0798062
b0126	3409	886.7866729
b0127	949	176.5599362
b0128	943	210.941971
b0129	236	92.29519642
b0130	167	23.41623374
b0131	2881	1304.139255
b0132	66	12.60555205
b0133	1194	241.6965309
b0134	1007	218.4580369
b0135	4	0.556793773
b0136	1	0.288889232
b0137	4	1.13839519
b0138	2	0.605146917
b0139	4	0.265537908
b0140	0	0
b0141	1	0.294815165
b0142	27	9.701261509
b0143	1488	183.5698887
b0144	213	39.62831023
b0145	3177	1201.594847
b0146	1045	255.6423837
b0147	71	23.06054211
b0148	1041	73.88395596
b0149	1253	85.24693874
b0150	1901	146.1049565
b0151	520	112.3844274
b0152	127	24.58282004
b0153	588	51.13994973
b0154	2202	296.465301
b0155	453	54.94197798
b0156	959	479.4079117
b0157	193	53.34311884
b0158	200	43.06288921
b0159	2167	534.6719743
b0160	190	21.58676254
b0161	1500	181.544075
b0162	279	41.55289904
b0163	755	336.4663768
b0164	37	7.849045802
b0166	2396	500.8856043
b0167	1133	73.10324173
b0168	1235	267.920234
b0169	20890	4962.579808
b0170	7582	1534.793214
b0171	927	220.2159637
b0172	8057	2490.260899
b0173	971	139.9042038
b0174	2528	572.1735572
b0175	1470	295.485199
b0176	2593	330.5296358
b0177	9055	641.8773199
b0178	5445	1932.267724
b0179	3974	668.0149575
b0180	1260	476.5531969
b0181	2046	447.2334837
b0182	834	125.1848308
b0183	254	73.37786483
b0184	2512	124.3860984
b0185	2481	445.7190704
b0186	610	49.11521544
b0187	161	71.19786224
b0188	926	122.9440514
b0189	168	113.6252328
b0190	246	77.70485409
b0191	80	32.61784799
b0192	759	184.1102044
b0193	55	11.49779142
b0194	5783	580.2070486
b0195	291	70.88680726
b0196	635	270.4110204
b0197	1124	237.5646609
b0198	269	70.93820852
b0199	363	60.66421925
b0200	1	0.299421652
b0201	0	0
b0202	0	0
b0203	0	0
b0204	0	0
b0205	0	0
b0206	0	0
b0207	27	5.791797916
b0208	377	71.06012073
b0209	1071	230.6017717
b0210	176	48.64450215
b0211	5513	699.6393387
b0212	100	22.81307821
b0213	107	25.52414277
b0214	338	124.559407
b0215	890	209.6933271
b0216	11	24.63812447
b0217	6	1.316541002
b0218	0	0
b0219	519	116.0963764
b0220	1062	386.4131166
b0221	3489	246.1091672
b0222	1288	383.6568743
b0223	512	114.9779142
b0224	3940	917.0303277
b0225	67	41.41677554
b0226	289	190.9690644
b0227	33	7.588542336
b0228	124	42.94355831
b0229	13	1.308855415
b0230	21	4.790746424
b0231	270	44.09664322
b0232	13	7.626086145
b0233	3	1.296743393
b0234	19	7.233709833
b0235	0	0
b0236	2	0.688490504
b0237	2086	246.7530134
b0238	1134	426.0946231
b0239	755	104.5883436
b0240	1465	628.5173294
b0241	2	0.326641802
b0242	1042	162.7812318
b0243	2308	317.4270645
b0244	2	4.538601876
b0245	0	0
b0246	0	0
b0247	2	0.723131536
b0248	2	0.751489635
b0249	2	1.437223927
b0250	268	98.76308013
b0251	7	2.719072295
b0252	2	0.419627424
b0253	222	44.31440442
b0254	30	5.787478902
b0256	0	0
b0258	169	26.30586755
b0259	5	0.847919721
b0260	78	9.581492848
b0261	565	104.4413529
b0262	34	5.600643384
b0263	8	3.964755661
b0264	0	0
b0265	1	0.624879968
b0266	65	36.27943894
b0267	21	3.135761296
b0268	223	42.31035456
b0269	573	50.21520185
b0270	20	2.494097921
b0271	51	5.459845087
b0272	92	20.90507531
b0273	48	8.237223702
b0274	1	0.342196173
b0275	0	0
b0276	82	17.08005247
b0277	14	3.850934925
b0278	12	2.960804657
b0279	10	2.017156389
b0280	139	54.36030636
b0281	121	14.89542571
b0283	74	13.33599632
b0284	221	17.33295978
b0285	60	10.81296999
b0286	37	9.248223532
b0287	84	23.55645071
b0288	48	25.08609037
b0289	56	13.5838886
b0290	54	5.664970224
b0291	38	2.594513503
b0292	3	0.773394042
b0293	17	4.986287095
b0294	0	0
b0295	12	9.077203751
b0296	0	0
b0297	1	0.197783109
b0298	0	0
b0299	0	0
b0300	33	8.320770105
b0301	3	0.871044804
b0303	3	2.183124953
b0304	78	10.14511007
b0305	14	2.824018945
b0306	201	48.14700156
b0307	338	40.82199054
b0308	57	14.12444204
b0310	1	0.257798014
b0311	301	31.06674342
b0312	542	63.46031516
b0313	198	58.0755791
b0314	518	43.92224155
b0315	38	6.018127739
b0316	55	10.16685736
b0317	4	1.385276074
b0318	4	1.13839519
b0319	2	0.399228869
b0320	9	1.002714368
b0321	13	1.580034761
b0323	14	2.538944477
b0324	310	38.65851778
b0325	519	85.24791066
b0326	6	1.268138759
b0327	1	0.701084843
b0328	45	11.54912084
b0329	1795	1121.659543
b0330	133	14.45374536
b0331	1298	251.2480347
b0333	540	79.60009443
b0334	487	57.8452936
b0335	422	38.56969776
b0336	23	3.148204793
b0337	461	61.92151687
b0338	72	13.7973497
b0339	397	103.7414362
b0340	150	54.92575518
b0341	256	38.22642342
b0342	5	1.409043066
b0343	22	3.025734584
b0344	116	6.506067339
b0345	422	67.2031576
b0346	478	98.84791903
b0347	15	1.553755597
b0348	10	1.825046257
b0349	13	2.58600845
b0350	23	4.897207456
b0351	30	5.440595308
b0352	40	6.803426875
b0353	86	12.23774829
b0354	480	153.3038856
b0355	51	10.54653529
b0356	163	25.32621623
b0357	22	13.7473593
b0358	14	3.119555811
b0360	0	0
b0361	0	0
b0363	6	0.864495595
b0364	2	0.618160829
b0365	8	1.432746594
b0366	5	1.122831193
b0367	3	0.624879968
b0368	29	5.870351252
b0369	818	144.6952828
b0372	7	1.392466089
b0373	1	0.574889571
b0375	0	0
b0376	669	99.63759661
b0377	273	38.56138891
b0378	290	45.67615769
b0379	272	151.8154983
b0380	557	451.0049169
b0381	641	100.9600589
b0382	283	187.0043087
b0383	199	24.23792894
b0384	499	268.1027064
b0385	92	14.21769907
b0386	1567	333.6488732
b0387	470	176.6000643
b0388	426	139.944547
b0389	289	259.5985719
b0390	742	188.7469299
b0391	995	602.1211822
b0392	30	15.12867292
b0393	668	126.3244189
b0394	252	47.81259798
b0396	169	24.59654113
b0397	370	20.27732519
b0398	278	39.85518721
b0399	131	32.74371034
b0400	128	17.03376506
b0401	1238	161.7530202
b0402	539	67.65621806
b0403	284	26.98655176
b0404	601	178.097233
b0405	497	80.03364614
b0406	1340	204.8808577
b0407	725	375.4909359
b0408	2618	244.3280676
b0409	3189	565.8403832
b0410	370	183.3699493
b0411	1496	291.5372197
b0412	51	16.28853784
b0413	1056	404.7222579
b0414	2442	381.4892207
b0415	1482	542.6664612
b0416	1434	588.8511748
b0417	366	64.54281686
b0418	708	235.2727261
b0419	1803	318.931045
b0420	2173	201.1650624
b0421	2175	416.7949389
b0422	739	524.4980159
b0423	1111	132.2365038
b0424	165	48.15064934
b0425	414	78.29088235
b0426	1183	414.6916844
b0427	267	33.73527812
b0428	13493	2611.779455
b0429	1164	608.3376914
b0430	2417	677.8088258
b0431	18130	1569.690952
b0432	12912	2349.042449
b0433	760	88.80408006
b0434	795	236.806844
b0435	2899	1572.268742
b0436	13880	1842.833082
b0437	5127	1417.047514
b0438	13880	1877.521704
b0439	4794	351.0854271
b0440	6273	3962.947559
b0441	4162	383.4439734
b0442	136	63.05240455
b0443	160	69.15964763
b0444	455	112.7477391
b0445	219	22.20472946
b0446	1016	213.9515766
b0447	213	80.03364614
b0448	446	43.38422142
b0449	402	38.90666793
b0450	4	2.035007331
b0451	179	23.98723384
b0452	2082	417.0453263
b0453	9742	2932.237801
b0454	305	134.8779378
b0455	1	1.512867292
b0456	25	12.17986379
b0457	494	54.93142128
b0458	517	189.3107695
b0459	77	24.05787878
b0460	60	47.25119761
b0461	135	62.08807366
b0462	4080	223.3856618
b0463	1018	147.0446189
b0464	31	8.250729953
b0465	1220	62.56603715
b0466	83	88.36265627
b0467	288	94.07283887
b0468	585	266.9130151
b0469	545	170.2797914
b0470	2963	264.5027638
b0471	1264	660.6003797
b0472	2957	841.5586441
b0473	3355	308.6007217
b0474	4387	1173.042115
b0475	206	36.8932248
b0476	104	18.68391105
b0477	580	76.65194279
b0478	1827	187.8932462
b0479	155	21.89382887
b0480	874	91.18938021
b0481	64	22.99558284
b0482	95	20.60924877
b0483	208	104.8921322
b0484	2041	140.5209119
b0485	1354	250.2895431
b0486	3547	473.1167768
b0487	1069	451.8801112
b0488	180	67.63406716
b0489	350	65.75534308
b0490	76	19.33256964
b0491	85	18.79446674
b0492	1492	300.9597333
b0493	387	82.4008385
b0494	160	44.01068485
b0495	215	53.97434836
b0496	364	25.99500668
b0497	101	4.068945106
b0498	1	0.467389895
b0499	1	0.243597276
b0501	2	0.702512714
b0502	43	17.57363854
b0503	266	41.89606188
b0504	13	2.418629263
b0505	16	5.713188282
b0506	1153	243.6939983
b0507	31	3.000265437
b0508	4	0.887860341
b0509	5	0.981040223
b0511	1	0.118533932
b0512	12	1.519531905
b0513	48	6.358225669
b0514	47	7.073248647
b0515	57	12.50713952
b0516	29	4.046552805
b0517	9	1.478287468
b0518	7	0.723781834
b0520	16	3.381703358
b0521	25	4.822899085
b0522	243	39.24105779
b0523	105	35.50788526
b0524	270	64.40671541
b0525	1679	584.9936906
b0526	1139	141.7314332
b0527	24	7.929511323
b0528	58	46.96281002
b0529	1685	335.1864799
b0530	35	11.11664916
b0531	0	0
b0532	13	0.861009726
b0533	0	0
b0534	1	0.334238123
b0535	4	1.089838049
b0536	22	49.27624893
b0537	252	37.33818863
b0539	5	3.090804145
b0540	0	0
b0541	0	0
b0542	4	2.254468905
b0543	30	15.53755597
b0544	8	0.903559247
b0545	32	9.998079494
b0546	111	23.98975277
b0547	1	0.378216823
b0548	0	0
b0549	0	0
b0550	0	0
b0551	1	0.449132477
b0552	0	0
b0553	670	105.2393477
b0554	6	4.790746424
b0555	9	3.116871168
b0556	0	0
b0557	43	25.22474648
b0558	0	0
b0559	3	2.499519873
b0560	0	0
b0561	0	0
b0562	14	3.686314806
b0563	3	2.827325759
b0564	74	17.0167313
b0565	281	50.79999038
b0566	11	2.489679244
b0567	270	52.26268826
b0568	251	14.56077521
b0569	175	13.4860154
b0570	110	13.14716274
b0571	171	43.11671782
b0572	2	0.251043481
b0573	1	0.517918532
b0574	7	0.986330146
b0575	82	4.498181757
b0576	287	35.94625422
b0577	274	37.8653227
b0578	494	130.2731413
b0579	68	31.78251286
b0580	74	51.25521475
b0581	550	84.76923968
b0582	0	0
b0583	35	9.720355064
b0584	425	32.70790731
b0585	163	23.36832919
b0586	853	37.89650726
b0587	0	0
b0588	60	12.68138759
b0589	107	18.58404353
b0590	199	34.1501566
b0591	662	91.26544267
b0592	349	62.89544208
b0593	372	54.55584703
b0594	389	41.64470076
b0595	331	66.53442237
b0596	310	71.57259718
b0597	140	58.32213038
b0598	11882	973.0538293
b0599	158	25.02274165
b0600	93	13.81517573
b0601	7	1.91629857
b0602	8	1.130004071
b0603	10	1.909932129
b0604	175	40.4038855
b0605	5463	1670.543471
b0606	2591	285.3522755
b0607	1036	416.4934234
b0608	174	24.22052914
b0610	884	370.9506428
b0611	520	111.1310695
b0612	25	2.945130998
b0613	0	0
b0614	0	0
b0615	5	0.562514257
b0616	0	0
b0617	0	0
b0618	1	0.162858235
b0619	148	15.385833
b0620	44	11.14323397
b0621	67	8.337143128
b0622	94	28.89819233
b0623	19331	15875.98614
b0624	176	79.047316
b0627	3185	2692.681299
b0628	1971	351.8966908
b0629	7	1.265480188
b0630	331	88.9198355
b0631	1215	793.739578
b0632	1345	191.3926913
b0633	916	145.0685529
b0634	302	46.79694081
b0635	622	56.40083803
b0636	492	181.3113262
b0637	695	376.932313
b0638	115	32.40799052
b0639	361	96.97903509
b0640	555	92.75107903
b0641	1198	355.0091268
b0642	5160	344.5331226
b0643	1046	373.499684
b0644	25	4.408662354
b0645	1	0.243597276
b0646	2	0.24155024
b0647	2	0.621502239
b0648	1	0.243597276
b0649	52	6.176499522
b0650	22	2.270658987
b0651	589	108.5288325
b0652	1039	246.8224232
b0653	396	101.1805645
b0654	612	142.4422742
b0655	3521	668.0482439
b0656	0	0
b0657	889	99.62511277
b0658	1981	388.6881365
b0659	580	213.7409943
b0660	1400	231.9439191
b0661	2373	287.2027267
b0662	1861	272.9258907
b0664	0	0
b0665	2	4.599116567
b0666	0	0
b0668	0	0
b0670	0	0
b0672	0	0
b0673	7	15.67880648
b0674	941	97.47226779
b0675	1617	370.3571459
b0676	1031	145.6292746
b0677	638	95.76489458
b0678	511	110.0256819
b0679	2689	238.1938453
b0680	2515	260.5130218
b0681	17	2.083821472
b0682	19	10.02101087
b0683	5002	1929.931298
b0684	2038	661.9349975
b0685	153	89.7531677
b0686	383	86.34615908
b0687	934	295.0257468
b0688	5358	563.118523
b0689	16	5.574686748
b0691	6	1.589556417
b0692	133	17.37734385
b0693	8	0.627437458
b0694	53	13.48192357
b0695	481	30.89629984
b0696	67	20.16628338
b0697	201	16.91841929
b0698	135	13.90861865
b0699	304	253.2846805
b0700	5	0.205611435
b0702	0	0
b0703	2	0.226780896
b0704	4	1.210293833
b0705	2	0.303371805
b0706	0	0
b0707	203	68.64857817
b0708	566	68.79228269
b0709	30	3.491232212
b0710	603	139.7816174
b0711	535	140.4410596
b0712	858	158.6029749
b0713	519	121.7827295
b0714	147	32.01089656
b0715	29	4.777019357
b0716	8	1.299185471
b0717	2	0.473160141
b0718	8	0.563617226
b0719	1	0.304174376
b0720	6210	834.1271578
b0721	3949	1746.337627
b0722	1020	505.5063468
b0723	14980	1462.113034
b0724	14805	3561.188325
b0726	19342	1190.526133
b0727	16699	2364.551957
b0728	14456	2136.401963
b0729	10287	2039.272074
b0730	96	22.90016548
b0731	13	1.134076544
b0732	165	10.80373339
b0733	14481	1591.77359
b0734	8219	1243.425627
b0735	675	395.9698575
b0736	601	255.9323201
b0737	1168	290.6800947
b0738	367	147.5415892
b0739	1553	211.5648113
b0740	7405	987.7163045
b0741	4717	1558.479371
b0742	2372	516.529569
b0743	237	537.8243222
b0744	23	52.19392157
b0745	7	15.88510656
b0746	30	68.07902813
b0747	1	2.269300938
b0748	104	236.0072975
b0749	4	9.077203751
b0750	140	23.12774136
b0751	361	86.47297296
b0752	176	32.22310971
b0753	2972	1345.33213
b0754	3146	515.2713932
b0755	3993	914.555401
b0756	789	130.7169658
b0757	417	62.59241542
b0758	335	55.18280981
b0759	448	75.97360701
b0760	242	28.33467946
b0761	258	56.39601114
b0762	104	119.5770307
b0763	249	55.48352835
b0764	188	46.99097362
b0765	480	78.17195298
b0766	237	49.90799572
b0767	1985	343.721626
b0768	2	0.361565768
b0769	1	0.163786203
b0770	2	0.240539569
b0771	23	1.753641927
b0772	1098	147.4833525
b0773	591	213.6853688
b0774	47	6.283676705
b0775	16	2.650787647
b0776	30	4.479658994
b0777	27	6.159531117
b0778	10	2.543759163
b0779	3311	282.4123693
b0780	395	74.94435
b0781	1426	248.4219782
b0782	423	142.2095254
b0783	361	128.1081081
b0784	22	15.42386654
b0785	511	194.5487223
b0786	813	198.8873281
b0787	11	2.657052639
b0788	54	9.731672987
b0789	259	35.96531374
b0790	302	68.35301197
b0791	700	293.7391968
b0792	65	10.12678106
b0793	74	11.25445192
b0794	287	28.49625334
b0795	115	19.85354374
b0796	140	35.93059818
b0797	459	57.99435451
b0798	168	59.98847696
b0799	1531	122.7553603
b0800	702	125.7235136
b0801	757	120.2186202
b0802	448	296.0350894
b0803	70	45.21603367
b0804	32	8.140029322
b0805	234	17.67728773
b0806	76	50.22023838
b0807	100	18.60484048
b0808	264	20.45429201
b0809	3653	871.3990052
b0810	1274	332.9133242
b0811	4702	1085.594684
b0812	4519	1546.384506
b0813	95	18.45084771
b0814	13431	4489.152225
b0815	182	19.8162693
b0817	380	140.0372032
b0818	471	72.59329434
b0819	3791	709.9043529
b0820	2096	226.9243956
b0821	64	8.718704393
b0822	147	31.0693996
b0823	51	3.615211852
b0824	7	1.341408999
b0825	87	22.6313994
b0826	1241	285.375183
b0827	3247	453.0743778
b0828	438	78.19926461
b0829	476	43.85375573
b0830	399	44.71363329
b0831	126	23.59481626
b0832	56	10.59007104
b0833	21	1.541849424
b0834	6	0.778631473
b0835	353	45.91312636
b0836	1146	514.7058189
b0837	252	38.94413222
b0838	834	229.4056948
b0839	2007	287.7315134
b0840	259	58.85233157
b0841	168	48.53339091
b0842	210	29.37391968
b0843	468	283.208757
b0844	1790	378.3280632
b0845	2343	334.2348051
b0846	943	302.8608186
b0847	766	78.35683475
b0848	20	9.125231284
b0849	55	36.76619349
b0850	50	29.94216515
b0851	210	50.09411199
b0852	203	38.77162222
b0853	327	118.2320061
b0854	183	28.35708665
b0855	58	8.821056908
b0856	23	4.15800633
b0857	62	12.6394161
b0858	63	22.21965826
b0859	180	27.52130925
b0860	109	25.68154231
b0861	1534	395.4621533
b0862	1033	248.4773752
b0863	2420	570.1773613
b0864	1676	396.5081979
b0865	1203	402.0884615
b0866	369	196.4206034
b0867	797	165.410465
b0868	285	48.47441648
b0869	389	46.8830279
b0870	1008	173.499607
b0871	1955	196.1446965
b0872	42	7.475344266
b0873	33	3.443077285
b0874	55	10.53964213
b0875	123	30.47905915
b0876	497	51.66729055
b0877	540	93.7886309
b0878	285	44.04395906
b0879	499	44.20183296
b0880	13471	10325.78321
b0881	138	74.14463625
b0882	17477	1323.760874
b0883	11	21.55835891
b0884	2756	2170.40501
b0885	274	67.02967763
b0886	857	85.83281572
b0887	592	57.78177011
b0888	1704	304.227276
b0889	1216	423.6761929
b0890	3794	163.9948144
b0891	1334	375.93269
b0892	1019	130.7617127
b0893	4735	631.5782177
b0894	192	13.54341075
b0895	53	14.79084818
b0896	153	30.54100845
b0897	1034	284.4190509
b0898	1458	218.8483014
b0899	194	23.38125299
b0900	15	2.845987975
b0901	2	0.583644234
b0902	1146	266.730141
b0903	15400	1163.377055
b0904	749	150.5567443
b0905	770	75.41140879
b0906	255	63.46183575
b0907	2461	389.752957
b0908	428	57.48895709
b0909	41	9.243322513
b0910	2344	591.026822
b0911	49186	5067.476422
b0912	1551	938.5828679
b0913	220	16.75174909
b0914	3193	314.8580446
b0915	752	131.4033305
b0916	176	24.61814221
b0917	29	27.33081567
b0918	1593	367.7907978
b0919	578	111.5054268
b0920	156	34.49337425
b0921	580	127.2656302
b0922	650	84.7342905
b0923	506	123.7847331
b0924	4100	158.5102381
b0925	2180	203.4511793
b0926	2294	720.6539211
b0927	2588	688.8028748
b0928	2162	313.0758822
b0929	8092	1281.544465
b0930	5577	686.5437124
b0931	2523	361.7073285
b0932	2341	154.5139478
b0933	51	11.45287817
b0934	7	1.524328408
b0935	29	4.36434491
b0936	5	0.898264955
b0937	1	0.299421652
b0938	9	2.874447854
b0939	0	0
b0940	18	1.193542362
b0941	25	4.025837331
b0942	9	2.858566927
b0943	14	4.679333717
b0944	38	9.21763869
b0945	81	13.81782055
b0946	110	34.93804022
b0947	616	95.71134478
b0948	1873	153.1675912
b0949	1715	155.021323
b0950	524	72.06749645
b0951	788	82.81772977
b0952	332	101.5230519
b0953	9527	9780.308825
b0954	2070	687.8736484
b0955	2587	253.3627462
b0956	248	94.41894939
b0957	119093	19730.64083
b0958	532	179.9066187
b0959	146	39.96851302
b0960	513	41.07497909
b0961	203	78.32388114
b0962	1246	104.5711541
b0963	734	275.7966961
b0964	219	56.96869503
b0965	1334	555.7265852
b0966	1903	1032.089484
b0967	729	105.5653645
b0968	182	112.5052709
b0969	138	72.1225098
b0970	2348	613.5639602
b0971	14	27.43791134
b0972	66	10.17230876
b0973	133	12.78600551
b0974	60	14.61583655
b0975	97	28.45116754
b0976	26	11.23844274
b0977	73	14.67375478
b0978	359	40.0748264
b0979	449	68.10697027
b0980	444	58.94941558
b0981	284	22.45785944
b0982	5	1.929159634
b0983	20	3.025734584
b0984	32	2.631826362
b0985	8	1.847034766
b0986	2	0.534780996
b0987	28	15.78128234
b0988	13	4.448550251
b0989	2	1.619407242
b0990	940	761.1214037
b0991	24	17.91863598
b0992	12	1.927004148
b0993	97	6.094457746
b0994	57	9.553558467
b0995	68	16.9231562
b0996	4	0.588122323
b0997	55	3.724255171
b0998	30	8.623343563
b0999	2101	1184.159793
b1000	1899	355.607588
b1001	6	0.823230889
b1002	2035	282.5846079
b1003	724	547.6579596
b1004	2671	771.6231376
b1006	94	12.19855974
b1007	4	1.393671687
b1008	5	1.459110586
b1009	6	1.291886676
b1010	0	0
b1011	0	0
b1012	5	0.750508578
b1013	84	22.67170139
b1014	3888	169.2029259
b1015	1782	203.6686313
b1018	946	144.6397697
b1019	564	76.4711599
b1020	584	94.57338293
b1021	11	4.582453101
b1022	10	1.300655138
b1023	31	2.648079747
b1024	126	8.96486212
b1025	14	1.776700661
b1026	0	0
b1027	0	0
b1028	0	0
b1029	2	0.349476943
b1032	0	0
b1033	330	60.61136051
b1034	588	137.4126291
b1035	657	204.1634854
b1036	428	150.0321563
b1037	119	24.60858235
b1038	7	2.895127335
b1039	12	5.306672962
b1040	127	33.64561083
b1041	5	1.891084115
b1042	20	7.564336459
b1043	1	0.517918532
b1044	17	9.39723337
b1045	171	55.22815541
b1046	306	37.1131242
b1047	37	5.510599514
b1048	1226	137.6591043
b1049	3524	238.9045811
b1050	44	33.28308042
b1051	1448	665.9520789
b1053	172	24.17628513
b1054	662	123.9664156
b1055	707	115.7968452
b1056	29	8.683227894
b1057	5	1.520871881
b1058	2	2.4463386
b1059	327	50.39916614
b1060	534	361.1659187
b1061	76	53.28244803
b1062	275	45.29932149
b1063	895	275.1476823
b1064	1256	334.2876394
b1065	430	61.34057456
b1066	252	74.29342147
b1067	251	66.80429736
b1068	356	66.44827508
b1069	405	45.47466332
b1070	60	24.81537716
b1071	47	27.57123452
b1072	48	12.54304518
b1073	2	0.827179239
b1074	0	0
b1075	8	1.982377831
b1076	28	3.994269972
b1077	21	4.790746424
b1078	21	4.625548272
b1079	33	8.142212807
b1080	19	2.984399412
b1081	16	2.92937361
b1082	64	6.714038784
b1083	140	25.30960375
b1084	7021	380.065883
b1085	6	3.223679837
b1086	395	70.96293141
b1087	331	97.58381947
b1088	3743	1236.67337
b1089	1253	1241.959711
b1090	1408	226.7351585
b1091	2265	409.4732321
b1092	3465	642.5781817
b1093	11579	2716.998507
b1094	9886	7194.124428
b1095	8796	1221.432045
b1096	457	97.30538293
b1097	486	81.93440805
b1098	425	114.1719942
b1099	514	88.20693715
b1100	1022	220.8786246
b1101	3025	363.8160987
b1102	238	18.74297505
b1103	878	420.627536
b1104	530	241.818629
b1105	1517	407.5268594
b1106	229	47.87262245
b1107	665	111.7840832
b1108	871	276.6457548
b1109	975	128.854559
b1110	1238	395.3962715
b1111	385	104.8969122
b1112	181	120.9942004
b1113	298	53.36981063
b1114	2004	100.267946
b1115	8	1.284669432
b1116	815	117.1337501
b1117	690	169.5187196
b1118	1494	206.9602455
b1119	1431	270.6141368
b1120	689	163.0036685
b1121	0	0
b1122	1	0.373304916
b1123	844	139.0277358
b1124	192	41.65237646
b1125	151	31.45229174
b1126	672	101.9329266
b1127	602	84.61699797
b1128	2358	362.4571145
b1129	308	36.35851906
b1130	251	64.4184296
b1131	1518	190.9589428
b1132	1235	331.7703832
b1133	2929	456.3283342
b1134	176	65.70166525
b1135	150	39.55662185
b1136	9465	1304.875249
b1137	39	10.09941138
b1138	23	5.626578779
b1139	40	7.716638536
b1140	14	2.140546275
b1141	3	2.103254528
b1143	58	29.24876764
b1144	31	17.30250165
b1145	185	47.26869805
b1146	0	0
b1147	5	1.545402072
b1148	1	0.508751833
b1150	0	0
b1151	5	2.093044554
b1152	1	0.221111373
b1153	4	1.179260658
b1154	2	0.547513877
b1155	4	1.666346582
b1156	1	0.286014712
b1157	1	0.344245252
b1158	1	0.310751119
b1159	29	5.997049481
b1160	1	0.532305158
b1161	4	1.703376506
b1162	587	138.3033517
b1163	705	100.3210761
b1164	43	31.29145766
b1165	11	6.949214593
b1166	51	32.94311024
b1167	74	51.25521475
b1168	18	2.037010291
b1171	18	9.407283887
b1172	1	0.499903975
b1174	285	184.0938514
b1175	2151	456.3053384
b1176	874	216.574778
b1177	80	37.3911916
b1178	53	22.7381696
b1179	196	114.9779142
b1180	833	217.6740966
b1181	168	62.71522592
b1182	8	1.512867292
b1183	16	6.570166525
b1184	31	4.213138699
b1185	1182	383.9093067
b1186	875	97.86544252
b1187	2690	644.355394
b1188	2162	243.2311648
b1189	9821	1303.923897
b1190	6900	1111.131103
b1191	408	40.51035318
b1192	269	50.70337527
b1193	350	98.63301462
b1194	7	1.642541631
b1195	359	242.8063011
b1196	32	12.5146029
b1197	293	29.7601845
b1198	652	79.24482034
b1199	350	95.3608293
b1200	852	137.2005362
b1201	83	7.455599123
b1202	107	6.434433482
b1203	1633	257.9106234
b1204	397	117.0416203
b1205	6898	4264.073398
b1206	460	47.2230719
b1207	6133	1115.758778
b1208	2853	577.5211077
b1209	449	124.0987583
b1210	2034	279.0752714
b1211	908	144.5982633
b1212	280	57.90254671
