Gene_id	CHL_5_readcount	CHL_5_fpkm
b4422	0	0
b4423	0	0
b4424	1	1.69694882
b4425	0	0
b4426	20	24.04010829
b4427	0	0
b4428	8	6.154267721
b4429	188	387.3891735
b4430	14	23.75728348
b4431	3	3.265826031
b4432	877	406.42265
b4433	11	10.49022907
b4435	0	0
b4436	81	65.36219651
b4437	54	45.81761814
b4438	6	7.958104812
b4439	6	7.444678695
b4440	317	120.3270683
b4441	45	28.22099668
b4442	21	31.06721686
b4443	1660	929.8620525
b4444	0	0
b4445	2	2.814451702
b4446	163	134.3498623
b4447	30	24.20822093
b4449	3	1.989526203
b4450	20	19.07314376
b4451	0	0
b4452	4	4.395905515
b4453	55	58.76470914
b4454	33	57.69625989
b4455	0	0
b4456	66	36.7918179
b4457	2181	1027.228921
b4458	0	0
b4459	7	5.769625989
b4460	321	37.52887421
b4461	718	64.37593566
b4462	5	0.256086373
b4463	24	1.903381769
b4464	156	13.15879611
b4465	18	1.625246757
b4466	275	6.954403449
b4467	1099	103.608153
b4468	939	102.8998823
b4469	2311	120.1225735
b4470	195	17.16364711
b4471	113	9.552640831
b4472	1205	36.58194852
b4473	211	21.64250815
b4474	22	3.054916288
b4475	255	28.93322767
b4476	61	5.249025881
b4477	132	24.64694597
b4478	269	27.01530707
b4479	411	68.73380526
b4480	295	40.52475397
b4481	240	25.64278217
b4482	23	3.469317588
b4483	663	97.70784241
b4484	3758	865.5590605
b4485	877	67.3314969
b4486	241	9.468708636
b4487	78	27.27459558
b4488	896	62.85209588
b4490	197	27.38834505
b4491	60	2.614634134
b4492	750	14.27418602
b4493	12053	1389.436604
b4494	8	0.485863241
b4495	1	0.102207723
b4496	278	26.88945557
b4497	8	0.876676314
b4498	1450	216.1746171
b4499	36	1.094344234
b4500	138	3.458016879
b4501	10	5.740921382
b4502	56	25.34110238
b4503	1	0.422683223
b4504	0	0
b4505	104	48.19607252
b4506	1	0.818386665
b4508	4	1.479391279
b4509	0	0
b4510	0	0
b4511	0	0
b4512	2309	1345.663274
b4513	0	0
b4514	0	0
b4515	0	0
b4516	0	0
b4517	8	5.305403208
b4518	995	659.859524
b4519	2	1.398697209
b4520	4	2.107625932
b4521	2	0.670886743
b4522	18	12.58827488
b4523	330	226.6638781
b4524	17	1.813006318
b4525	10	8.361776795
b4526	0	0
b4527	7	5.177869477
b4528	0	0
b4529	2965	1281.418806
b4532	16	10.43096224
b4533	0	0
b4535	101	107.913375
b4536	143	68.7547097
b4537	79	36.17463913
b4538	52	32.26027434
b4539	56	25.34110238
b4541	1	0.362869559
b4542	321	342.9722115
b4543	83	48.37161182
b4544	6	2.06058071
b4545	0	0
b4546	58	30.56057601
b4547	241	138.3562053
b4548	0	0
b4550	28	14.75338152
b4551	85	48.79783174
b4552	0	0
b4553	33	12.69317717
b4554	1887	1036.884213
b4555	87	34.14676606
b4556	29	4.105991501
b4557	14	6.2616096
b4558	560	316.7637798
b4559	3	1.989526203
b4561	13	5.618362386
b4565	17	7.031085434
b4566	77	34.4388528
b4567	5	2.434441345
b4568	1498	1067.024658
b4569	11	2.324757724
b4570	12	3.470451722
b4571	932	135.2777716
b4572	48	4.395905515
b4573	149	19.16776527
b4575	541	52.06618282
b4576	14	3.205347771
b4577	0	0
b4578	12	3.205347771
b4579	3	0.495246866
b4580	78	3.096187321
b4581	755	110.5600919
b4582	91	20.83476051
b4585	18	24.72696852
b4586	2	0.480802166
b4587	122	20.58170674
b4588	0	0
b4589	5	2.958782558
b4590	1	0.447257829
b4592	0	0
b4593	1	0.663175401
b4594	1	0.620389891
b4595	200	132.6350802
b4596	90	59.68578609
b4597	14	25.2421137
b4598	124	149.0486714
b4599	45	54.09024364
b4600	15	1.265268857
b4601	72	98.90787409
b4602	46	58.97839899
b4603	2	2.536099336
b4606	156	300.0205514
b4608	0	0
b4609	0	0
b4611	14	11.3767273
b4613	524	719.8295281
b4614	0	0
b4615	1	0.26285312
b4616	9	7.418090557
b4618	1434	1838.587482
b4620	6	2.481559565
b4621	3	1.69694882
b4622	0	0
b4623	39	4.3230627
b4624	222	284.6348821
b4625	9	13.48743738
b4626	4	7.326509192
b4627	0	0
b4628	0	0
b4629	9	21.19454445
b4630	0	0
b4631	7	6.2616096
b4632	0	0
b4633	0	0
b4634	0	0
b4635	3	7.692834651
b4636	0	0
b4637	22	29.17971764
b4638	26	58.8275591
b4639	9	11.93715722
b4640	67	14.50525108
b4641	80	58.05912945
b4642	8	7.156125257
b4643	4	30.77133861
b4644	0	0
b4645	6	49.45393705
b4646	5	1.464372078
b4647	0	0
b4648	9	10.18169292
b4649	0	0
b4650	0	0
b4651	1	0.31614389
b4652	1	0.579861908
b4653	0	0
b4654	0	0
b4655	0	0
b4656	530	234.321975
b4657	4	1.876301135
b4658	685	94.55009096
b4659	211	30.20821547
b4660	6	0.430837037
b4661	171	7.457339713
b4662	0	0
b4663	3	3.979052406
b4664	2	3.846417326
b4665	9	17.30887797
b4666	9	17.30887797
b4667	27	51.9266339
b4668	6	12.14658103
b4669	0	0
b4670	9	19.23208663
b4671	2	2.262598427
b4672	15	16.48464568
b4673	0	0
b4674	0	0
b4675	0	0
b4676	0	0
b4677	3	5.245114535
b4678	2	3.663254596
b4679	186	255.5120081
b4680	24	38.46417326
b4682	0	0
b4683	0	0
b4684	0	0
b4685	2	2.849198019
b4686	521	541.6171424
b4687	99	141.0353019
b4688	22	12.38358749
b4689	0	0
b4690	123	189.2437324
b4691	101	72.38909625
b4692	4	1.972521706
b4693	39	3.968525812
b4694	43	14.63680929
b4695	0	0
b4696	484	10.49219981
b4697	1	0.806940698
b4698	0	0
b4699	4	3.783361304
b4700	4	7.823221679
b4701	0	0
b4702	33	70.51765097
b4703	42	53.84984256
b4704	115	192.3208663
b4705	812	726.3467136
b4706	0	0
b4707	0	0
b4708	4	2.652701604
b4712	38	52.20137799
b4713	3	4.12116142
b4714	0	0
