Gene_id	TET_3_readcount	TET_3_fpkm
b1208	2646	531.5284001
b1209	241	66.1010993
b1210	2481	337.8062774
b1211	1121	177.1549881
b1212	518	106.3016335
b1213	82	35.71063158
b1214	1047	221.2268788
b1215	1866	373.5267885
b1216	304	47.25660238
b1217	163	120.7679943
b1218	975	239.7571709
b1219	1214	586.9372243
b1220	268	32.88037906
b1221	405	106.4756411
b1222	464	44.19225192
b1223	96	11.80342995
b1224	268	12.25110277
b1225	111	12.34413288
b1226	43	10.35082781
b1227	94	23.72872422
b1229	0	0
b1230	46	92.62220914
b1231	93	187.2579446
b1232	825	167.4952916
b1233	582	217.0133886
b1234	1177	222.343529
b1235	1131	190.8977805
b1236	2366	445.4788463
b1237	15132	6255.64681
b1238	158	43.75672818
b1241	5274	337.3107992
b1242	326	86.10310706
b1243	29207	3062.971991
b1244	1889	351.0334941
b1245	3091	581.98441
b1246	5911	997.6983031
b1247	8010	1364.088927
b1248	318	164.9261076
b1249	796	93.24790451
b1250	266	36.30448909
b1251	466	268.5379669
b1252	929	220.8306988
b1253	107	45.89729716
b1254	1293	409.8085304
b1255	840	193.233571
b1256	179	47.9433528
b1257	31	10.46477665
b1258	11	3.757778597
b1259	55	52.29575214
b1260	764	162.0302317
b1261	737	105.6426752
b1262	534	67.10275926
b1263	42	4.503940376
b1264	13	1.423510266
b1265	17	64.65656628
b1266	419	81.30582615
b1267	670	184.6543027
b1268	160	14.44301555
b1269	2234	436.4708977
b1270	273	79.05901431
b1271	427	96.28581889
b1272	1577	257.0506009
b1273	1645	1117.227432
b1274	6784	446.912932
b1275	1705	299.2926123
b1276	1793	114.6754386
b1277	674	195.1859914
b1278	414	92.62220914
b1279	627	347.2844123
b1280	1074	157.1066792
b1281	604	140.0737663
b1282	70	36.6375578
b1283	1061	829.1774798
b1284	846	193.0569003
b1285	238	20.51039112
b1286	1326	117.284004
b1287	83	12.59346449
b1288	2826	613.0153981
b1289	179	86.54181479
b1290	295	62.56402926
b1291	375	64.63358545
b1292	184	35.34405287
b1293	194	34.37168577
b1294	484	50.38714805
b1295	416	289.4239409
b1296	252	31.11813351
b1297	509	61.39197657
b1298	220	49.21953143
b1299	402	123.3014215
b1300	420	48.30839274
b1301	204	27.25569539
b1302	156	21.08954072
b1303	121	21.17496712
b1304	1185	303.1576011
b1305	12	9.127985828
b1306	121	57.52532736
b1307	50	38.54723745
b1308	1572	854.1186739
b1309	28	2.852495571
b1310	8	1.058931071
b1311	11	2.134520496
b1312	10	2.030245958
b1313	26	4.225919365
b1314	19	4.121476491
b1315	29	4.700134748
b1316	55	4.150456519
b1317	8	2.074542234
b1319	8	1.511255932
b1320	89	15.24757392
b1321	666	81.53485195
b1322	679	109.4262425
b1323	1136	126.0869638
b1324	4717	1592.333918
b1325	1336	236.7039803
b1326	362	84.9879339
b1327	63	11.70731081
b1328	164	31.18728491
b1329	577	61.1854998
b1330	112	18.57438977
b1331	0	0
b1332	1020	676.6384844
b1333	2773	499.0517489
b1334	5056	1149.180686
b1335	190	63.020251
b1336	47	5.267870014
b1337	29	3.432463551
b1338	18	2.349881935
b1339	339	63.82811873
b1340	382	115.9205647
b1341	473	65.65598079
b1342	220	38.26518449
b1343	678	84.45379901
b1344	717	131.1050849
b1345	88	12.18541797
b1346	0	0
b1347	2	1.629997469
b1348	0	0
b1349	87	18.38274924
b1350	83	5.461525546
b1351	14	8.681508261
b1352	3	2.312834247
b1353	8	2.799995653
b1355	42	53.246584
b1356	624	223.893992
b1357	16	9.220187705
b1358	11	4.45070231
b1359	33	6.582682088
b1360	13	2.978509432
b1361	20	6.845989371
b1362	1	0.385472375
b1363	244	28.64234236
b1365	5	3.24147224
b1366	24	9.067535591
b1368	38	6.970728727
b1370	10	1.744645609
b1372	61	3.104410881
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1372	539.8101964
b1377	36	5.433324898
b1378	503	24.4222174
b1379	170	68.78358115
b1380	84	14.52179564
b1381	283	18.34673288
b1382	1	0.920159862
b1383	70	36.6375578
b1384	194	36.64795635
b1385	300	34.22994686
b1386	37	2.78475821
b1387	23	1.92397062
b1388	15	2.760479585
b1389	1	0.594269911
b1390	12	2.749393322
b1391	6	2.062044991
b1392	17	2.716662449
b1393	10	2.228512165
b1394	9	1.952278338
b1395	41	4.913962959
b1396	6	2.427655805
b1397	445	63.15226514
b1398	573	74.63378824
b1399	481	86.5646921
b1400	544	157.5388417
b1402	2	0.377813983
b1403	0	0
b1404	0	0
b1406	415	82.49377436
b1407	133	9.866889753
b1408	2	0.564850608
b1409	1	0.190802379
b1410	128	12.4614141
b1411	129	17.07526351
b1412	128	36.15043892
b1413	2253	98.79588812
b1414	765	163.4576114
b1415	4043	480.5266498
b1418	775	249.7948099
b1419	1013	996.4062117
b1420	9	9.168735765
b1421	333	34.73056765
b1422	1501	278.0257047
b1423	558	71.05770218
b1424	937	96.84015762
b1426	2232	1697.805364
b1427	324	102.6898406
b1428	110	19.1911017
b1429	243	41.88256337
b1430	205	59.06682749
b1431	1109	283.7145819
b1432	1229	183.0661649
b1433	33	4.802671115
b1434	43	13.70472733
b1435	394	34.36951851
b1436	22	16.29997469
b1438	136	55.81861837
b1439	469	57.04991143
b1440	1039	155.1697853
b1441	274	46.24756133
b1442	173	31.43195757
b1443	139	29.92429316
b1444	478	57.41022666
b1445	114	112.1325845
b1446	1034	756.277031
b1447	135	51.34492028
b1448	145	47.81639975
b1449	259	42.7049915
b1450	301	77.35145648
b1451	320	26.04275557
b1452	1349	217.4020636
b1453	53	6.047290611
b1454	62	17.17036169
b1455	3	2.410559638
b1456	7	0.588143417
b1457	23	8.149987347
b1459	58	9.41810682
b1460	0	0
b1461	75	54.85568406
b1462	38	11.40998229
b1463	49	9.912927872
b1464	422	80.78880075
b1465	76	19.10041087
b1466	46	11.31162037
b1467	143	15.84104337
b1468	321	14.68566285
b1469	79	9.734218148
b1471	1	0.128587329
b1472	0	0
b1473	63	12.22498102
b1474	69	3.874452646
b1475	32	6.188464968
b1476	74	19.36556626
b1477	527	316.4768771
b1478	929	157.2681535
b1479	1883	189.7967901
b1480	4593	5696.309634
b1481	0	0
b1482	1374	544.3512382
b1483	72	13.29318325
b1484	72	12.485087
b1485	56	10.68493324
b1486	41	6.859373515
b1487	89	9.820971213
b1488	48	14.115442
b1489	202	14.40510264
b1490	204	25.24551395
b1491	294	38.11971354
b1492	203	22.61939848
b1493	6	0.732975307
b1494	122	7.467906861
b1495	186	13.41502342
b1496	58	5.887713279
b1497	16	2.364763168
b1498	42	4.271116364
b1499	6	1.347635703
b1500	0	0
b1501	109	8.182158349
b1502	3	0.56114667
b1503	3	1.018748418
b1504	1	0.322315884
b1505	14	1.952808704
b1506	10	8.431021393
b1507	92	11.90156882
b1508	9	5.769092167
b1511	1742	187.1580898
b1512	948	170.0733209
b1513	762	84.90631349
b1514	469	78.00702175
b1515	373	64.288873
b1516	1060	177.3399006
b1517	801	156.4965036
b1518	192	112.923536
b1519	658	148.3748685
b1520	41	7.669004487
b1521	250	29.46792946
b1522	287	51.81431829
b1523	48	22.81996457
b1524	292	53.91124316
b1525	325	40.04583416
b1526	174	33.76423329
b1527	5	0.766799885
b1528	62	8.909557956
b1529	306	78.6363644
b1530	86	33.83649919
b1531	93	41.45032627
b1532	24	18.75613526
b1533	456	86.71586537
b1534	351	50.56696695
b1535	849	163.08207
b1536	116	50.51747882
b1537	40	13.19073097
b1538	606	50.69244329
b1539	1184	271.2734744
b1540	1076	268.0598458
b1541	80	67.11754286
b1542	80	9.371648694
b1544	0	0
b1545	0	0
b1546	0	0
b1547	10	1.777255808
b1548	0	0
b1549	1	0.416422711
b1550	278	273.4461272
b1551	512	561.7222048
b1552	4251	3415.763007
b1553	4	1.374696661
b1554	34	10.89717409
b1555	19	10.42257997
b1556	41	32.48675512
b1557	19073	15112.68001
b1558	1108	890.3000262
b1559	41	9.318909835
b1560	67	10.92098304
b1561	173	117.4956509
b1562	1008	1105.890591
b1563	1198	711.935353
b1564	368	262.4295926
b1565	17	9.508318571
b1566	47	24.1562688
b1567	2	1.870488899
b1568	0	0
b1569	1	0.740907941
b1570	365	153.1118946
b1571	4	4.388454725
b1572	0	0
b1573	21	16.41161836
b1574	10	32.29240269
b1575	1	0.90555415
b1576	0	0
b1577	2	0.447450286
b1578	0	0
b1579	38	5.616312524
b1580	24	4.027052571
b1581	41	5.775423132
b1582	97	50.76918723
b1583	305	152.633535
b1584	509	155.2855878
b1585	182	43.81048051
b1586	188	105.1508171
b1587	30	2.115571499
b1588	193	13.62702092
b1589	49	13.57012456
b1590	222	44.43887837
b1591	330	91.83644279
b1592	200	27.2314613
b1593	277	68.11562701
b1594	390	54.66699129
b1595	47	8.997804822
b1596	124	16.92389717
b1597	794	439.7828124
b1598	823	171.3579456
b1599	30	15.55906675
b1600	100	46.76222248
b1601	52	8.59882723
b1602	1413	174.1069651
b1603	1078	120.3518679
b1604	989	179.1186108
b1605	86	10.64271667
b1606	98	23.19871917
b1607	192	97.79984816
b1608	77	18.30351325
b1609	171	22.47819091
b1610	95	17.48303737
b1611	1616	196.9928566
b1612	5942	617.4691689
b1613	956	139.1319268
b1614	2491	282.5274938
b1615	19	2.568597908
b1616	22	2.740388759
b1617	62	5.856116736
b1618	657	190.2629026
b1619	342	76.21511605
b1620	234	38.92034774
b1621	87	9.347160629
b1622	356	51.94314186
b1623	169	28.86657195
b1624	861	141.5561203
b1625	38	30.10967548
b1626	550	213.4520496
b1627	370	108.8065321
b1628	335	99.02445766
b1629	652	50.19776282
b1630	310	50.10048879
b1631	261	71.93249702
b1632	278	68.3615318
b1633	356	95.80079466
b1634	2098	238.9036211
b1635	591	166.9133547
b1636	578	114.4960028
b1637	3747	502.9788662
b1638	362	94.30168008
b1639	70	36.30448909
b1640	342	52.73262083
b1641	1968	719.7065749
b1642	2309	908.4706585
b1643	22	15.88731711
b1644	46	9.17585988
b1645	73	6.206622257
b1646	720	236.068599
b1647	292	55.71429477
b1648	23	16.40184954
b1649	40	11.40998229
b1650	330	51.43844473
b1651	447	187.5096354
b1652	292	77.12302841
b1653	892	33.06596556
b1654	3580	1760.678301
b1655	192	40.27052571
b1656	1040	305.8345767
b1657	435	63.63259351
b1658	3312	552.4833528
b1659	89	16.32618044
b1660	50	7.060632602
b1661	1753	261.1187852
b1662	816	217.5361109
b1663	1717	213.8748863
b1664	1438	195.7942068
b1665	1	2.222723822
b1666	1	2.222723822
b1667	2121	1186.30257
b1668	226	24.09958875
b1669	63	13.26252553
b1670	26	5.661441592
b1671	16	4.093267188
b1672	33	8.71595869
b1673	42	3.418111669
b1674	17	4.640423418
b1675	120	97.79984816
b1676	2672	323.6462067
b1677	52644	38016.90553
b1678	1204	205.0390847
b1679	123	50.48301515
b1680	511	71.62777577
b1681	561	75.4834913
b1682	226	51.78024089
b1683	626	72.00250918
b1684	197	91.37262237
b1685	79	71.53877782
b1686	448	186.5573746
b1687	3373	188.8413653
b1688	811	124.7101837
b1689	5	2.397055102
b1690	3	0.422591936
b1691	15	2.027840454
b1692	18	3.553281681
b1693	157	35.40251421
b1694	11	1.179603432
b1695	12	1.782809732
b1696	111	20.83072424
b1697	18	4.027052571
b1698	40	7.290723505
b1699	33	4.378249017
b1700	2	1.164283907
b1701	40	4.156641998
b1702	8097	582.5134084
b1703	336	68.95241093
b1704	363	59.33844656
b1705	39	34.76478978
b1706	1702	202.7117938
b1707	234	56.09108939
b1708	423	155.6910486
b1709	226	51.57311993
b1710	386	119.6807925
b1711	231	40.30131358
b1712	10167	5800.264495
b1713	6278	449.9489245
b1714	1046	181.933559
b1715	5	19.01663714
b1716	27183	13031.82977
b1717	4489	3880.25837
b1718	28622	9021.450635
b1719	24049	2133.737667
b1722	162	36.52998281
b1723	1289	237.2172124
b1724	300	176.443025
b1725	1059	210.5082098
b1726	561	178.7988844
b1727	224	57.30574063
b1728	63	18.24438792
b1729	1014	124.6737289
b1730	13	2.76734645
b1731	74	52.11967217
b1732	616	46.6084157
b1733	256	58.4191093
b1734	41	5.186355584
b1735	113	22.94177933
b1736	48	23.40509187
b1737	187	23.55040494
b1738	346	184.4791528
b1739	597	301.4052843
b1740	1013	209.3897111
b1741	646	124.507577
b1742	20	5.942699107
b1743	87	30.6379154
b1744	479	84.60342902
b1745	751	95.63500777
b1746	919	106.3465895
b1747	512	84.6653758
b1748	1044	146.3393305
b1749	584	123.8555698
b1750	10	2.407169259
b1751	14	3.53406531
b1752	29	7.010370472
b1753	49	15.27565934
b1754	160	23.4652592
b1755	82	9.136899877
b1756	53	13.86993259
b1757	87	11.3838126
b1758	216	59.53034236
b1759	61	25.58856321
b1760	56	35.1076378
b1761	1155	147.0818029
b1762	86	14.13917113
b1763	1526	133.11646
b1764	1467	240.4948852
b1765	487	150.996233
b1766	702	64.69957645
b1767	397	66.81066323
b1768	336	89.57369271
b1769	39	4.911581778
b1770	115	25.93177792
b1771	48	8.374298925
b1772	7	1.263763861
b1773	6	1.226879816
b1774	7	1.14755569
b1775	25	3.100538665
b1776	36	5.720882483
b1777	839	525.9876449
b1778	998	412.578345
b1779	3942	677.3817797
b1780	35	6.768633559
b1781	670	134.1173356
b1782	1595	365.4401957
b1783	7666	678.053676
b1784	1290	171.9494994
b1785	23	2.666967404
b1786	432	49.58865541
b1787	373	126.6643867
b1788	50	81.49987347
b1789	171	65.47338828
b1790	173	36.02056451
b1791	44	6.371056098
b1792	257	126.3950624
b1793	185	124.1674543
b1794	789	131.6151465
b1795	1237	850.2498848
b1796	4	3.740977799
b1797	6	2.852495571
b1798	205	54.90719175
b1799	405	75.01692899
b1800	97	15.28685472
b1801	39	4.616071671
b1802	32	4.868259108
b1803	66	11.69346011
b1804	740	112.279081
b1805	1331	135.1128685
b1806	721	212.0257017
b1807	571	140.4116355
b1808	947	84.81360459
b1809	738	366.1116055
b1810	1202	685.7399354
b1811	282	268.1345837
b1812	186	23.3728712
b1813	154	45.52169098
b1814	5363	672.4366483
b1815	85	9.098015894
b1816	2535	278.6541917
b1817	1072	188.7577316
b1818	731	156.1928287
b1819	1523	305.940194
b1820	55	20.50813809
b1821	27	8.149987347
b1822	739	156.1477205
b1823	2694	2195.606591
b1824	1651	1962.279245
b1825	960	570.4991143
b1826	10	11.88539821
b1827	492	106.3202895
b1828	73	9.093108153
b1829	4343	842.7475011
b1830	4541	379.302559
b1831	3394	831.0188815
b1832	812	279.0634222
b1833	441	58.78273584
b1834	702	45.61393829
b1835	33	3.922181411
b1836	732	528.6143692
b1837	145	129.2537056
b1838	442	115.1418304
b1839	695	347.8042846
b1840	999	195.8517578
b1841	714	325.8690941
b1842	73	54.08627966
b1843	123	32.04173108
b1844	309	79.76661824
b1845	484	40.19236846
b1846	726	188.2647077
b1847	2131	1021.624884
b1848	1147	674.600499
b1849	657	95.37351605
b1850	1034	275.6523758
b1851	373	35.23115391
b1852	855	99.14161437
b1853	309	60.78766424
b1854	2536	300.787059
b1855	694	122.1995016
b1856	2182	282.2741649
b1857	599	109.8806976
b1858	352	79.68876517
b1859	263	57.26765918
b1860	824	139.4929585
b1861	564	157.7262257
b1862	22	6.244268912
b1863	873	286.2331763
b1864	1738	401.4281217
b1865	861	325.2978393
b1866	3783	365.1773518
b1867	134	40.44808535
b1868	69	14.41920838
b1869	501	216.5303456
b1870	200	46.00799309
b1871	734	129.2427006
b1872	77	5.423263185
b1873	11	1.709942849
b1874	1161	266.0038039
b1875	263	79.38691378
b1876	1641	161.9704233
b1877	23	8.049987502
b1878	15	6.532432606
b1879	55	4.527770748
b1880	16	2.383286117
b1881	50	13.26742126
b1882	21	9.215754923
b1883	10	1.629997469
b1884	14	2.782922509
b1885	14	1.495690562
b1886	13	1.338716333
b1887	25	8.489570153
b1888	43	3.745261361
b1889	21	3.877178447
b1890	44	8.480392239
b1891	685	202.4828463
b1892	520	253.5551619
b1893	3	1.018748418
b1894	0	0
b1895	150	59.84256443
b1896	927	111.3374061
b1897	568	121.3646056
b1900	67	7.56899815
b1901	61	10.54558969
b1902	304	103.2331731
b1904	15	7.923598809
b1905	272	93.47937294
b1906	20	14.26247786
b1907	127	17.93400681
b1908	1461	375.4500928
b1909	0	0
b1910	0	0
b1911	23	51.79531432
b1912	413	128.7519859
b1913	901	84.1276108
b1914	502	130.7719431
b1915	133	101.1685096
b1916	118	27.93315165
b1917	318	72.27837384
b1918	149	38.11855068
b1919	356	61.73181905
b1920	758	161.9619208
b1921	19	5.891023463
b1922	4	0.950831857
b1923	969	110.7842969
b1924	51	6.203721712
b1925	3	1.249268133
b1926	4	1.870488899
b1927	1142	131.3528203
b1928	1204	497.7398069
b1929	409	58.04331785
b1930	41	29.98777396
b1931	33	8.442363574
b1932	30	10.69685839
b1936	11	11.62127825
b1937	9	4.889992408
b1938	13	1.341137158
b1939	21	3.608578735
b1940	8	1.993010006
b1941	16	1.993010006
b1942	3	1.156417124
b1943	16	2.427655805
b1944	5	1.840319723
b1945	20	3.405964861
b1946	2	0.826810311
b1947	3	1.402866674
b1948	6	1.391461254
b1949	1	0.633887905
b1950	11	2.395225289
b1951	11	3.017062624
b1952	112	101.4220648
b1953	981	736.3942514
b1954	27	53.11543478
b1955	516	108.2270379
b1956	468	47.25550185
b1957	78	72.94906707
b1958	421	78.49023762
b1959	171	31.7769865
b1960	67	24.34614055
b1961	512	61.75381533
b1962	302	74.26324677
b1963	23	10.75531117
b1967	2404	482.9154474
b1968	147	18.51288517
b1969	73	18.59215863
b1970	18	7.441292795
b1971	196	33.37845564
b1972	142	38.21267652
b1973	16	4.206445082
b1974	86	27.719166
b1975	47	89.37819457
b1976	2301	493.5031812
b1977	38	85.57486714
b1978	714	17.26733224
b1981	390	50.68215366
b1982	777	91.39748697
b1983	173	41.29554258
b1984	6	13.51182113
b1985	158	18.17315727
b1986	55	123.8583603
b1987	78	14.03751764
b1988	202	37.66039905
b1989	10	22.51970188
b1990	554	101.6258872
b1991	227	35.97313859
b1992	93	21.39371679
b1993	126	39.49609253
b1994	0	0
b1996	6	1.133441949
b1997	0	0
b1999	80	24.80430932
b2000	608	33.35225591
b2001	117	13.06230849
b2002	11	4.211738428
b2003	3	2.312834247
b2004	1	0.463820418
b2005	2	0.912798583
b2006	103	104.9310871
b2007	1769	917.4663029
b2008	812	131.2309577
b2009	760	274.4172955
b2010	261	38.27770407
b2011	513	61.48446337
b2012	144	108.094569
b2013	164	26.50477471
b2014	492	61.96149321
b2015	717	131.9509242
b2016	2005	415.9457179
b2017	146	99.15817939
b2018	3	10.06763143
b2019	177	33.65944774
b2020	195	25.57409823
b2021	160	25.56858775
b2022	183	29.32621851
b2023	75	21.71950943
b2024	123	28.52495571
b2025	141	31.05805989
b2026	216	60.40578857
b2027	5121	893.4330166
b2028	266	39.01099342
b2029	2978	362.2486913
b2030	0	0
b2032	555	84.88659743
b2033	284	82.24454236
b2034	547	94.27885665
b2035	450	65.9960415
b2036	648	100.4574527
b2037	577	79.12932426
b2038	227	69.62542954
b2039	653	126.7128985
b2040	741	140.9132812
b2041	1246	196.3651647
b2042	2411	461.5682431
b2043	54	6.625151004
b2044	118	16.54026916
b2045	17	2.271307949
b2046	18	2.082958227
b2047	9	1.104191834
b2048	14	1.747699694
b2049	15	1.786531673
b2050	13	1.817766786
b2051	2	0.713123893
b2052	6	1.063041828
b2053	8	1.220318961
b2054	1	0.31174815
b2055	9	2.062044991
b2056	9	1.264653209
b2057	4	0.562068093
b2058	2	0.699998913
b2059	3	0.611249051
b2060	10	0.791260907
b2061	0	0
b2062	1	0.150131346
b2063	319	34.46765482
b2064	1239	114.3767642
b2065	1084	318.7737319
b2066	399	106.3687601
b2067	482	24.86261963
b2068	182	36.68934233
b2069	280	35.41901375
b2070	92	8.087198538
b2071	24	8.890895287
b2072	18	4.042907109
b2073	23	5.964308922
b2074	144	19.74804626
b2075	210	11.50862767
b2076	191	10.62040261
b2077	75	9.065134231
b2078	88	10.72733377
b2079	145	34.32463551
b2080	1649	847.5252608
b2081	935	117.492659
b2082	23	17.97462963
b2083	5	4.017599396
b2085	11	5.920273827
b2086	349	66.36806363
b2088	1	0.570499114
b2089	20	3.948090756
b2091	13719	2255.526613
b2092	35419	4463.882503
b2093	2537	1523.532898
b2094	6537	2469.770007
b2095	35875	4861.438414
b2096	42239	8455.197224
b2097	2935	477.0412822
b2098	73	9.776158531
b2099	97	16.51892958
b2100	148	26.22169842
b2101	259	59.34107253
b2102	122	25.49483221
b2103	75	16.02525602
b2104	155	33.62257137
b2105	67	42.00378094
b2106	49	10.16525695
b2107	285	143.8869447
b2108	5	0.826810311
b2109	25	1.724604336
b2110	0	0
b2111	4	1.260771523
b2112	70	42.48397659
b2113	2069	319.0169371
b2114	2531	212.9695071
b2118	90	4.23987781
b2119	6	0.942973743
b2120	33	2.477167207
b2121	10	1.505274708
b2122	57	4.875329762
b2123	29	10.74316514
b2124	605	219.8420154
b2125	280	66.55823
b2126	403	40.90945606
b2127	224	52.37368918
b2128	129	30.1616335
b2129	72	13.29318325
b2130	168	24.83001326
b2131	278	51.82965809
b2132	600	44.68661469
b2133	2168	216.2311328
b2134	341	62.55311832
b2135	757	220.3407293
b2136	365	107.8923195
b2137	151	33.91549853
b2139	15	1.787775776
b2140	86	15.52624172
b2141	22	9.436827454
b2142	66	16.22971618
b2143	288	55.69618472
b2144	45	10.69685839
b2145	29	20.68059289
b2146	30	4.144061363
b2147	41	5.677297011
b2148	247	41.81403004
b2149	333	37.47065188
b2150	1668	285.7635203
b2151	324	53.26850519
b2152	273	40.34877155
b2153	1583	404.9776224
b2154	1047	214.0905278
b2155	645	55.41745914
b2156	994	115.7298203
b2157	600	116.4283907
b2158	166	27.05795799
b2159	402	80.18903634
b2160	331	52.02071813
b2161	29	3.967499835
b2162	6	1.090125696
b2163	12	3.111813351
b2164	200	27.36206783
b2165	25	4.556702191
b2166	12	2.180251392
b2167	1540	155.7745808
b2168	379	69.07960521
b2169	349	52.81278273
b2170	197	28.52495571
b2171	637	190.265935
b2172	590	68.83322647
b2173	70	12.13827903
b2174	49	11.74557
b2175	1016	306.6810053
b2176	234	25.72192538
b2177	200	18.85947485
b2178	82	12.81669243
b2179	124	20.68476321
b2180	231	24.86515007
b2181	794	393.8924319
b2182	834	119.8479248
b2183	736	180.9859259
b2184	288	27.99041651
b2185	7187	4315.975931
b2186	877	148.9070605
b2187	169	126.8609873
b2188	1880	182.7152189
b2189	3	6.668171466
b2190	495	32.68484509
b2192	0	0
b2193	956	252.4986821
b2194	243	39.49609253
b2195	56	17.17631742
b2196	138	12.14951817
b2197	40	14.26247786
b2198	0	0
b2199	69	16.00180442
b2200	40	10.32577582
b2201	117	32.09057518
b2202	90	25.54473646
b2203	44	16.73464069
b2204	102	20.20517696
b2205	136	33.44305153
b2206	1361	93.66095229
b2207	10	6.48294448
b2208	385	133.11646
b2209	592	207.1996783
b2210	440	45.72306198
b2211	762	79.32852647
b2212	91	23.9241564
b2213	404	64.92440624
b2214	265	42.94950718
b2215	6193	960.0817975
b2216	2016	129.0826279
b2217	2542	668.2989624
b2218	1729	103.8308388
b2219	95	8.899411471
b2220	96	11.85452705
b2221	1	0.258144396
b2222	0	0
b2223	21	2.716662449
b2224	35	5.055055443
b2225	27	5.947288064
b2226	39	4.045357356
b2229	4	1.097113681
b2230	94	9.525207237
b2231	8216	535.0708588
b2232	651	154.1057773
b2233	390	17.78534409
b2234	2597	194.4338845
b2235	984	148.9048086
b2236	52	34.90112228
b2237	392	103.0579045
b2238	11	7.747518836
b2239	497	78.97996095
b2240	193	24.3060329
b2241	73	7.669693433
b2242	52	7.063322367
b2243	31	4.454778978
b2244	29	5.514824771
b2245	11	2.341600842
b2246	11	1.459416339
b2247	50	7.095760128
b2248	14	3.060148506
b2249	769	109.4049424
b2250	53	16.70522268
b2251	71	28.52495571
b2252	8	2.270643241
b2253	80	12.01050767
b2254	45	7.948130075
b2255	500	43.15424465
b2256	158	30.34978453
b2257	117	12.11404653
b2258	21	9.287194883
b2259	206	132.0481096
b2260	352	44.42824961
b2261	486	86.37463225
b2262	414	82.58273892
b2263	70	15.78456047
b2264	501	51.31419322
b2265	615	81.2168878
b2266	2979	1666.193001
b2267	161	59.64308922
b2268	227	42.32133952
b2269	15	2.118189781
b2270	37	3.664664449
b2271	7	1.232559815
b2272	2	0.679165612
b2273	10	2.387025583
b2274	8	3.236874407
b2275	75	15.11923448
b2276	4769	559.8169292
b2277	2422	270.931148
b2278	4681	434.9358883
b2279	75	42.36379561
b2280	673	207.5383264
b2281	774	243.9592897
b2282	1907	333.7244819
b2283	6450	404.8096025
b2284	3887	497.2040487
b2285	1082	369.6287675
b2286	5855	559.5096003
b2287	4273	1103.051002
b2288	3651	1407.359639
b2289	3179	579.4302506
b2290	1032	145.013568
b2291	144	41.07593623
b2292	367	34.26729541
b2293	672	176.6706935
b2294	377	130.3504037
b2295	1264	474.4150529
b2296	1711	243.42244
b2297	2094	167.0804399
b2298	95	10.68982561
b2299	762	240.1769752
b2300	618	190.577542
b2301	302	80.13522442
b2302	147	38.82563417
b2303	735	346.5428504
b2304	1147	219.5847262
b2305	111	21.32168407
b2306	276	61.03013781
b2307	118	28.16690188
b2308	179	44.59359889
b2309	558	121.9687762
b2310	793	173.3355546
b2311	214	64.25621603
b2312	1338	150.8552994
b2313	1219	426.6493376
b2314	922	238.0091327
b2315	454	61.2308742
b2316	3752	701.807435
b2317	565	146.5145453
b2318	269	56.62887887
b2319	500	84.3933601
b2320	964	145.1084818
b2321	676	116.1618678
b2322	158	22.93609671
b2323	3182	446.0265802
b2324	383	32.6608611
b2325	273	167.4690948
b2326	384	119.7112896
b2327	371	78.39080422
b2328	349	72.40152396
b2329	1009	159.0148084
b2330	1363	250.029033
b2331	703	217.9678681
b2332	495	103.064621
b2333	15	4.754159286
b2334	2	0.699998913
b2335	6	2.001751278
b2336	1	0.227290484
b2339	2	0.606913951
b2340	952	335.2562696
b2341	1316	105.0037531
b2342	721	94.1258264
b2343	1793	1076.742013
b2344	2274	290.2270662
b2345	9	1.45453032
b2346	1578	357.241112
b2347	98	17.97714251
b2348	0	0
b2349	57	8.424468786
b2350	278	131.0733502
b2351	439	81.57951504
b2352	307	39.44667299
b2353	32	18.82058934
b2354	13	5.045230262
b2355	0	0
b2356	1	0.633887905
b2357	0	0
b2358	1	0.241736913
b2359	7	3.300408099
b2360	18	3.734176021
b2361	0	0
b2362	0	0
b2363	3	1.677938571
b2364	37	6.765534368
b2365	32	4.093267188
b2366	139	17.90053654
b2367	18	2.001751278
b2368	7	1.029250979
b2369	409	113.8215306
b2370	440	20.95322289
b2371	16	2.389525086
b2372	4	0.72444332
b2373	9	0.908759651
b2374	17	2.325775766
b2375	15	4.036550337
b2376	1	0.620107733
b2377	161	113.395503
b2378	2607	484.4596713
b2379	601	83.01936263
b2380	269	27.11382716
b2381	159	37.02422823
b2382	170	33.91078651
b2383	93	6.376973273
b2384	12	1.978609645
b2385	20	3.151928808
b2386	15	2.057088152
b2387	2	1.046787366
b2388	1229	217.7464011
b2389	135	18.38123638
b2390	313	163.8222227
b2392	616	85.09139332
b2393	470	66.86647973
b2394	0	0
b2395	543	42.43575603
b2396	16	36.03152301
b2397	1	2.251970188
b2398	213	105.6663577
b2399	249	108.4383813
b2400	3523	425.8195719
b2401	2	4.503940376
b2402	39	87.82683733
b2403	0	0
b2404	0	0
b2405	243	46.99365585
b2406	89	12.11800028
b2407	15	3.078232631
b2408	51	11.40998229
b2409	66	12.18541797
b2410	466	79.83561179
b2411	934	79.29258523
b2412	2158	374.205802
b2413	280	62.88966614
b2414	3574	629.3098254
b2415	1605	1064.710556
b2416	6092	603.3820493
b2417	7698	2583.354225
b2418	213	42.78743357
b2419	31	14.14837803
b2420	82	19.09425607
b2421	455	85.38720296
