Gene_id	Wu_4_readcount	Wu_4_fpkm
b1212	111	21.27954062
b1213	9	3.661468305
b1214	449	88.62712109
b1215	1025	191.6739402
b1216	44	6.389555952
b1217	197	136.351389
b1218	588	135.0745118
b1219	884	399.2586399
b1220	151	17.3064527
b1221	1487	365.2038103
b1222	925	82.29983711
b1223	3296	378.5761827
b1224	14111	602.5974254
b1225	3778	392.4900521
b1226	773	173.8261908
b1227	826	194.7850735
b1229	0	0
b1230	14	26.3338544
b1231	24	45.1437504
b1232	187	35.46658326
b1233	145	50.50805407
b1234	592	104.4717403
b1235	1287	202.9298395
b1236	1043	183.4533916
b1237	12552	4847.501024
b1238	27	6.985228369
b1241	27334	1633.136183
b1242	115	28.37449589
b1243	29917	2930.914889
b1244	1977	343.2040145
b1245	2470	434.448588
b1246	4388	691.8851094
b1247	5130	816.1248906
b1248	178	86.24052317
b1249	652	71.35143301
b1250	482	61.45466021
b1251	391	210.4871695
b1252	301	66.84044294
b1253	29	11.62065003
b1254	528	156.3311356
b1255	534	114.7555349
b1256	388	97.08143506
b1257	99	31.21997531
b1258	50	15.9564986
b1259	339	301.1150851
b1260	427	84.59791515
b1261	512	68.56002294
b1262	412	48.36435814
b1263	238	23.84236817
b1264	180	18.41275808
b1265	9	31.9768232
b1266	229	41.51186232
b1267	378	97.32076626
b1268	26	2.1925037
b1269	415	75.74418737
b1270	213	57.62320932
b1271	245	51.60949726
b1272	1234	187.9019039
b1273	1353	858.4254323
b1274	4054	249.4881471
b1275	4001	656.0988186
b1276	14819	885.3971281
b1277	1039	281.0822276
b1278	687	143.5822061
b1279	695	359.6099049
b1280	828	113.148759
b1281	103	22.31444979
b1282	16	7.823076012
b1283	4036	2946.540147
b1284	112	23.87602799
b1285	612	49.26942547
b1286	1173	96.921999
b1287	441	62.50788577
b1288	6559	1329.12537
b1289	128	57.81120578
b1290	290	57.45525854
b1291	613	98.69986214
b1292	258	46.29641069
b1293	301	49.81896368
b1294	852	82.85965135
b1295	110	71.4928974
b1296	251	28.95448277
b1297	405	45.63288723
b1298	102	21.31788213
b1299	122	34.95674221
b1300	554	59.52674749
b1301	382	47.6781673
b1302	474	59.86182542
b1303	140	22.88729677
b1304	354	84.60235734
b1305	18	12.79072928
b1306	47	20.87375959
b1307	26	18.72516674
b1308	1471	746.6334433
b1309	4	0.380676467
b1310	1	0.123653609
b1311	4	0.725098032
b1312	20	3.793217461
b1313	24	3.644082416
b1314	17	3.444904907
b1315	27	4.087946148
b1316	45	3.172303889
b1317	3	0.726745982
b1319	0	0
b1320	23	3.681015684
b1321	723	82.68684969
b1322	364	54.80020548
b1323	1817	188.3978202
b1324	4124	1300.516951
b1325	930	153.9257017
b1326	580	127.2054695
b1327	74	12.84628076
b1328	87	15.45546455
b1329	274	27.14265662
b1330	95	14.71801455
b1331	0	0
b1332	1194	739.9288159
b1333	10556	1774.696875
b1334	5024	1066.743425
b1335	116	35.9429408
b1336	23	2.408208689
b1337	23	2.543108346
b1338	39	4.75627805
b1339	87	15.30244014
b1340	179	50.74336305
b1341	542	70.28158221
b1342	444	72.14283283
b1343	519	60.39290844
b1344	483	82.50430344
b1345	40	5.174243236
b1346	0	0
b1347	1	0.761352933
b1348	0	0
b1349	28	5.526858331
b1350	26	1.598226457
b1351	0	0
b1352	0	0
b1353	3	0.980884147
b1355	5	5.921633926
b1356	618	207.1454585
b1357	8	4.306642855
b1358	13	4.913696236
b1359	15	2.795176853
b1360	4	0.856139845
b1361	12	3.837218784
b1362	0	0
b1363	113	12.39156729
b1365	2	1.211243303
b1366	2	0.705890137
b1368	6	1.028193672
b1370	30	4.889422507
b1372	46	2.186937061
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1213	445.8377763
b1377	2	0.281982568
b1378	6325	286.8842649
b1379	805	304.27119
b1380	400	64.59964283
b1381	643	38.94147219
b1382	0	0
b1383	32	15.64615202
b1384	146	25.76498999
b1385	367	39.11831371
b1386	29	2.038979492
b1387	37	2.891354981
b1388	25	4.297960107
b1389	2	1.110306361
b1390	26	5.56490899
b1391	19	6.099996393
b1392	76	11.34565156
b1393	44	9.160027479
b1394	30	6.079243954
b1395	104	11.64422133
b1396	23	8.693462572
b1397	421	55.81360931
b1398	525	63.88063995
b1399	521	87.59161349
b1400	282	76.28988276
b1402	0	0
b1403	0	0
b1404	0	0
b1406	873	162.112466
b1407	23	1.593989886
b1408	0	0
b1409	1	0.178243162
b1410	33	3.001237672
b1411	62	7.666523737
b1412	112	29.54953959
b1413	3418	140.0163742
b1414	1047	208.9871029
b1415	7163	795.3124464
b1418	154	46.36940464
b1419	183	168.1539841
b1420	0	0
b1421	54	5.261268899
b1422	264	45.681176
b1423	2332	277.4179751
b1424	773	74.63189714
b1426	2729	1939.216678
b1427	275	81.42246648
b1428	463	75.46008736
b1429	230	37.0325747
b1430	175	47.10390623
b1431	1062	253.807072
b1432	424	58.99988266
b1433	75	10.19669107
b1434	31	9.229809303
b1435	254	20.69855528
b1436	23	15.9191977
b1438	48	18.40392702
b1439	119	13.52253717
b1440	2992	417.4286868
b1441	1210	190.788738
b1442	540	91.6533149
b1443	911	183.2131191
b1444	7963	893.4436601
b1445	42	38.59271765
b1446	554	378.5290609
b1447	99	35.17450552
b1448	256	78.86384141
b1449	830	127.8456804
b1450	40	9.602649609
b1451	96	7.298561643
b1452	243	36.58365366
b1453	35	3.730629373
b1454	137	35.44356617
b1455	0	0
b1456	5	0.392449966
b1457	4	1.324092058
b1459	6	0.910156258
b1460	0	0
b1461	75	51.24490897
b1462	122	34.22081079
b1463	90	17.00894851
b1464	895	160.0629573
b1465	235	55.17293283
b1466	252	57.88907648
b1467	746	77.19970908
b1468	1340	57.2693706
b1469	117	13.46756053
b1471	1	0.120123303
b1472	0	0
b1473	19	3.444215651
b1474	260	13.63840884
b1475	72	13.0075213
b1476	110	26.89182379
b1477	571	320.3292289
b1478	7627	1206.168301
b1479	1766	166.2870135
b1480	14970	17343.95084
b1481	23	17.02469754
b1482	10002	3701.761408
b1483	155	26.73359005
b1484	151	24.46048786
b1485	89	15.86364139
b1486	59	9.221078048
b1487	130	13.40098974
b1488	19	5.219584543
b1489	550	36.64010992
b1490	543	62.77445769
b1491	376	45.54274819
b1492	69564	7241.001722
b1493	2137	243.8774846
b1494	25	1.429579006
b1495	9	0.606387292
b1496	0	0
b1497	1	0.138069185
b1498	45	4.274976363
b1499	1	0.209821675
b1500	0	0
b1501	41	2.875109103
b1502	3	0.524210216
b1503	2	0.634460778
b1504	0	0
b1505	0	0
b1506	0	0
b1507	130	15.71045735
b1508	22	13.1739721
b1511	2400	240.8800241
b1512	1353	226.7538878
b1513	2454	255.4398572
b1514	1125	174.8004184
b1515	570	91.77638078
b1516	1653	258.3464748
b1517	1385	252.7848181
b1518	475	260.9792271
b1519	979	206.227338
b1520	12	2.096840865
b1521	190	20.92147523
b1522	246	41.48891618
b1523	11	4.885347989
b1524	84	14.48788106
b1525	138	15.88481498
b1526	100	18.12745079
b1527	0	0
b1528	116	15.57225647
b1529	377	90.50497257
b1530	19	6.983444147
b1531	34	14.1564061
b1532	19	13.87122468
b1533	186	33.04271731
b1534	110	14.80408481
b1535	107	19.2004494
b1536	519	211.1446723
b1537	77	23.7207648
b1538	1292	100.9629902
b1539	1185	253.631429
b1540	359	83.54934154
b1541	76	59.56467066
b1542	19	2.079259551
b1544	0	0
b1545	0	0
b1546	0	0
b1547	5	0.830135597
b1548	0	0
b1549	0	0
b1550	46	42.26821457
b1551	23	23.57265813
b1552	798	599.0024627
b1553	0	0
b1554	1	0.299408457
b1555	0	0
b1556	2	1.480408481
b1557	958	709.1156626
b1558	22	16.51385236
b1559	5	1.061647517
b1560	1	0.152270587
b1561	25	15.86151944
b1562	361	369.9882428
b1563	403	223.7267318
b1564	180	119.913087
b1565	7	3.657479778
b1566	5	2.400662402
b1567	2	1.747367388
b1568	1	0.573061348
b1569	0	0
b1570	473	185.3558502
b1571	2	2.049796359
b1572	0	0
b1573	5	3.650322283
b1574	7	21.11677004
b1575	0	0
b1576	0	0
b1577	3	0.626996533
b1578	0	0
b1579	7	0.966484294
b1580	9	1.4107422
b1581	10	1.31591865
b1582	21	10.26778727
b1583	171	79.942058
b1584	89	25.36485976
b1585	111	24.96081136
b1586	392	204.8188675
b1587	262	17.25984276
b1588	225	14.84072859
b1589	42	10.8659108
b1590	106	19.8218904
b1591	129	33.53666823
b1592	40	5.087800032
b1593	601	138.060853
b1594	555	72.67459818
b1595	48	8.584382067
b1596	263	33.5323146
b1597	35867	18558.45821
b1598	3785	736.2060572
b1599	13	6.298465175
b1600	23	10.04736248
b1601	122	18.84624362
b1602	1703	196.0278254
b1603	1447	150.9147527
b1604	977	165.2981813
b1605	66	7.630044581
b1606	118	26.09450303
b1607	94	44.72948483
b1608	89	19.76345323
b1609	199	24.43697318
b1610	280	48.1371532
b1611	3311	377.0486525
b1612	2877	279.2875542
b1613	1541	209.5080125
b1614	5100	540.3638115
b1615	17	2.146943106
b1616	53	6.167291228
b1617	337	29.73562201
b1618	1566	423.6523277
b1619	1356	282.2953923
b1620	643	99.90815023
b1621	87	8.731900873
b1622	441	60.10988504
b1623	883	140.8958827
b1624	1022	156.9659621
b1625	40	29.60816963
b1626	109	39.51784273
b1627	39	10.71388406
b1628	54	14.91147196
b1629	130	9.349948304
b1630	90	13.58788521
b1631	59	15.19027833
b1632	91	20.90438873
b1633	66	16.59174789
b1634	560	59.57092811
b1635	1689	445.6176104
b1636	207	38.30556946
b1637	1945	243.9016515
b1638	463	112.6732811
b1639	252	122.0933249
b1640	309	44.50828094
b1641	4662	1592.691771
b1642	1377	506.1159258
b1643	10	6.746165232
b1644	37	6.894769571
b1645	78	6.195211648
b1646	1746	534.7848018
b1647	777	138.4949366
b1648	91	60.62272731
b1649	26	6.928311693
b1650	209	30.43331534
b1651	218	85.42827766
b1652	98	24.1800052
b1653	1103	38.19627029
b1654	1334	612.8891113
b1655	42	8.2293295
b1656	11795	3240.263141
b1657	234	31.9768232
b1658	499	77.76040339
b1659	222	38.04316586
b1660	37	4.880950736
b1661	6402	890.842568
b1662	432	107.5855734
b1663	473	55.04016511
b1664	1837	233.6572165
b1665	0	0
b1666	0	0
b1667	1330	694.9211577
b1668	1432	142.650501
b1669	34	6.686420595
b1670	36	7.32293661
b1671	9	2.15090739
b1672	42	10.36285937
b1673	28	2.128747146
b1674	4	1.01999436
b1675	67	51.01064653
b1676	7287	824.5403774
b1677	71772	48418.5771
b1678	2813	447.5164361
b1679	296	113.4908833
b1680	2037	266.7354171
b1681	2868	360.4934313
b1682	1624	347.5927769
b1683	5059	543.5845046
b1684	1950	844.9160601
b1685	398	336.6871861
b1686	364	141.600531
b1687	1997	104.4450702
b1688	824	118.3688334
b1689	10	4.478546666
b1690	0	0
b1691	0	0
b1692	3	0.553232235
b1693	123	25.91007413
b1694	7	0.701246123
b1695	6	0.832729771
b1696	19	3.330919083
b1697	5	1.044994222
b1698	32	5.44865997
b1699	23	2.850647029
b1700	2	1.087647048
b1701	21	2.038595286
b1702	9334	627.3048923
b1703	477	91.44451238
b1704	221	33.74822315
b1705	5	4.163648854
b1706	1588	176.6847434
b1707	85	19.03382333
b1708	282	96.96198002
b1709	116	24.72874327
b1710	281	81.39028368
b1711	129	21.02451678
b1712	3872	2063.57099
b1713	4378	293.1208793
b1714	538	87.41631545
b1715	14	49.74172498
b1716	9407	4212.968849
b1717	2823	2279.559896
b1718	12993	3825.735394
b1719	14627	1212.350941
b1722	14	2.949114129
b1723	2505	430.6556028
b1724	619	340.0971402
b1725	3615	671.2904522
b1726	916	272.7259781
b1727	187	44.69107577
b1728	58	15.69082695
b1729	1668	191.5852769
b1730	6	1.193165045
b1731	21	13.81714583
b1732	3744	264.6357782
b1733	116	24.72874327
b1734	29	3.426932272
b1735	91	17.25913945
b1736	25	11.38775755
b1737	111	13.05896753
b1738	129	64.25249521
b1739	2423	1142.77054
b1740	547	105.6239269
b1741	392	70.57947463
b1742	16	4.441225444
b1743	634	208.573106
b1744	3088	509.5171829
b1745	6694	796.3275837
b1746	7542	815.311699
b1747	2433	375.8435306
b1748	2098	274.7230756
b1749	197	39.02995149
b1750	6	1.349233046
b1751	20	4.716345605
b1752	58	13.09785131
b1753	31	9.028064837
b1754	132	18.08457867
b1755	108	11.24185191
b1756	28	6.84519151
b1757	169	20.65781009
b1758	169	43.51113624
b1759	25	9.796820833
b1760	63	36.89633446
b1761	524	62.33577141
b1762	21	3.225327988
b1763	1280	104.3076802
b1764	2548	390.2152563
b1765	911	263.8667204
b1766	1210	104.1786647
b1767	152	23.89615106
b1768	127	31.62816625
b1769	14	1.647076986
b1770	171	36.02132258
b1771	16	2.607692004
b1772	8	1.349233046
b1773	11	2.101224941
b1774	7	1.072019935
b1775	9	1.042722496
b1776	24	3.562877237
b1777	363	212.5931652
b1778	789	304.7066848
b1779	19936	3200.250739
b1780	311	56.18526562
b1781	964	180.2670033
b1782	475	101.6666066
b1783	21193	1751.123551
b1784	5023	625.4656656
b1785	9	0.974903146
b1786	63	6.755666873
b1787	158	50.12240144
b1788	17	25.88599973
b1789	33	11.80352534
b1790	119	23.14624064
b1791	40	5.410629983
b1792	447	205.3683904
b1793	172	107.8434037
b1794	459	71.52710452
b1795	824	529.094424
b1796	2	1.747367388
b1797	0	0
b1798	20	5.004197684
b1799	491	84.96006597
b1800	399	58.74195422
b1801	6	0.663419568
b1802	30	4.263576426
b1803	58	9.59966742
b1804	288	40.82147642
b1805	950	90.08891471
b1806	1576	432.9508021
b1807	228	52.3758311
b1808	630	52.70904923
b1809	257	119.1020806
b1810	458	244.0897504
b1811	177	157.2193807
b1812	79	9.273748284
b1813	118	32.58432761
b1814	5136	601.5859485
b1815	223	22.29778478
b1816	2033	208.7632677
b1817	2748	452.0180563
b1818	2290	457.0969109
b1819	3465	650.2329365
b1820	57	19.85489022
b1821	17	4.793703654
b1822	202	39.8723351
b1823	3345	2546.725562
b1824	1638	1818.681819
b1825	120	66.61838166
b1826	20	22.20612722
b1827	1258	253.9573459
b1828	46	5.35274333
b1829	2934	531.8594063
b1830	2289	178.6113917
b1831	1409	322.284291
b1832	379	121.6788754
b1833	399	49.68361548
b1834	729	44.25038746
b1835	20	2.220612722
b1836	2139	1443.004743
b1837	338	281.4626625
b1838	148	36.01651319
b1839	114	53.29470533
b1840	233	42.67239293
b1841	314	133.8762998
b1842	18	12.45850254
b1843	109	26.52567526
b1844	196	47.26589251
b1845	779	60.43169644
b1846	211	51.11446739
b1847	1370	613.5608933
b1848	779	428.0059325
b1849	271	36.75029299
b1850	776	193.255567
b1851	259	22.85319318
b1852	1142	123.704377
b1853	680	124.9668953
b1854	3565	395.0012983
b1855	457	75.17185289
b1856	1322	159.7632663
b1857	1662	284.8096471
b1858	1035	218.8889683
b1859	572	116.3533261
b1860	499	78.91411858
b1861	339	88.56326033
b1862	10	2.651477877
b1863	273	83.61755492
b1864	1066	230.0087283
b1865	553	195.1786228
b1866	3231	291.3624246
b1867	96	27.07032652
b1868	47	9.17527894
b1869	375	151.4054129
b1870	126	27.07714868
b1871	302	49.67592904
b1872	68	4.47412341
b1873	11	1.597388988
b1874	1491	319.1261271
b1875	149	42.01540262
b1876	840	77.45251294
b1877	3	0.980884147
b1878	5	2.034149058
b1879	74	5.690920916
b1880	8	1.113205333
b1881	25	6.197058759
b1882	7	2.869714902
b1883	8	1.218164693
b1884	9	1.671262537
b1885	16	1.596845104
b1886	3	0.288599487
b1887	18	5.710147
b1888	17	1.38322136
b1889	0	0
b1890	5	0.900248401
b1891	44	12.15008826
b1892	25	11.38775755
b1893	0	0
b1894	0	0
b1895	270	100.6263667
b1896	2454	275.3372776
b1897	1685	336.3354999
b1900	169	17.83525782
b1901	480	77.51957139
b1902	386	122.4509301
b1904	4	1.973877975
b1905	126	40.45260766
b1906	81	53.96088915
b1907	85	11.21299493
b1908	1485	356.4983667
b1909	0	0
b1910	0	0
b1911	37	77.83831963
b1912	1363	396.943625
b1913	1055	92.02277271
b1914	212	51.5912216
b1915	24	17.05430571
b1916	113	24.98880374
b1917	352	74.73998517
b1918	242	57.83550982
b1919	706	114.36493
b1920	1113	222.161075
b1921	13	3.76538679
b1922	4	0.888245089
b1923	402	42.93481271
b1924	2	0.227269532
b1925	2	0.778024895
b1926	1	0.436841847
b1927	2615	280.979142
b1928	594	229.398949
b1929	320	42.42364603
b1930	15	10.24898179
b1931	51	12.18847521
b1932	11	3.664010992
b1936	1	0.986938988
b1937	3	1.522705867
b1938	5	0.481868945
b1939	13	2.086840871
b1940	5	1.163639854
b1941	12	1.396367825
b1942	1	0.36009936
b1943	7	0.992188663
b1944	2	0.687673617
b1945	11	1.749975399
b1946	2	0.772387034
b1947	1	0.436841847
b1948	4	0.866580574
b1949	0	0
b1950	3	0.610244718
b1951	5	1.281122724
b1952	90	76.13529333
b1953	3411	2391.950525
b1954	13	23.89072998
b1955	2751	539.0210822
b1956	647	61.02951212
b1957	136	118.8209824
b1958	371	64.61547607
b1959	62	10.7631001
b1960	36	12.22044199
b1961	438	49.35112248
b1962	171	39.28187333
b1963	37	16.16314834
b1967	7072	1327.113226
b1968	39	4.588285889
b1969	37	8.803143291
b1970	14	5.406709236
b1971	384	61.09005029
b1972	63	15.83757753
b1973	70	17.19184043
b1974	37	11.14070111
b1975	115	204.2963704
b1976	2243	449.3985867
b1977	45	94.66822657
b1978	327	7.387608581
b1981	196	23.79444703
b1982	768	84.39244061
b1983	113	25.19791507
b1984	2	4.207476737
b1985	146	15.68755439
b1986	8	16.82990695
b1987	47	7.901738645
b1988	32	5.573302518
b1989	2	4.207476737
b1990	1630	279.3259476
b1991	128	18.94922856
b1992	49	10.53000226
b1993	63	18.44816723
b1994	0	0
b1996	6	1.058835205
b1997	0	0
b1999	59	17.08906312
b2000	752	38.53617155
b2001	24	2.503078137
b2002	5	1.788412931
b2003	0	0
b2004	3	1.299870862
b2005	0	0
b2006	27	25.6956615
b2007	1416	686.0482068
b2008	501	75.63922768
b2009	1751	590.626766
b2010	73	10.00132002
b2011	994	111.2918847
b2012	464	325.378201
b2013	807	121.8380374
b2014	128	15.05898959
b2015	750	128.9388032
b2016	2511	486.6291094
b2017	125	79.30759722
b2018	0	0
b2019	450	79.942058
b2020	610	74.73510403
b2021	490	73.14959555
b2022	390	58.3846491
b2023	223	60.32852431
b2024	249	53.94464076
b2025	258	53.08893427
b2026	318	83.07704066
b2027	1608	262.0730464
b2028	84	11.50836825
b2029	3408	387.2672831
b2030	0	0
b2032	736	105.1605982
b2033	301	81.42998124
b2034	684	110.1316569
b2035	648	88.77884076
b2036	895	129.6161991
b2037	585	74.94567937
b2038	203	58.16572679
b2039	406	73.59745022
b2040	371	65.90778559
b2041	530	78.02815974
b2042	1419	253.7757948
b2043	24	2.750694469
b2044	36	4.71402799
b2045	20	2.496239126
b2046	13	1.405337057
b2047	15	1.719184043
b2048	27	3.148702503
b2049	13	1.446411627
b2050	5	0.653121389
b2051	4	1.332367633
b2052	4	0.662046029
b2053	5	0.712496061
b2054	1	0.291227898
b2055	1	0.214034961
b2056	4	0.525070988
b2057	11	1.443945218
b2058	2	0.653922765
b2059	2	0.380676467
b2060	6	0.443506563
b2061	0	0
b2062	3	0.420747674
b2063	517	52.18439897
b2064	951	82.01175529
b2065	862	236.8043093
b2066	80	19.92325433
b2067	882	42.50084096
b2068	454	85.49751315
b2069	97	11.4624976
b2070	154	12.64620126
b2071	3	1.038208545
b2072	6	1.258930047
b2073	18	4.360475891
b2074	168	21.52286177
b2075	272	13.9252256
b2076	379	19.68683559
b2077	96	10.83960108
b2078	120	13.66530906
b2079	369	81.60060692
b2080	4187	2010.314696
b2081	486	57.05116033
b2082	24	17.52154696
b2083	4	3.00251861
b2085	9	4.525022151
b2086	509	90.42335004
b2088	0	0
b2089	4	0.73764298
b2091	12353	1897.260792
b2092	35781	4212.675666
b2093	3554	1993.782976
b2094	8955	3160.623088
b2095	66685	8441.704097
b2096	77905	14568.15445
b2097	10311	1565.588908
b2098	40	5.004197684
b2099	61	9.70440903
b2100	61	10.09620194
b2101	157	33.6034889
b2102	59	11.51790335
b2103	224	44.7116629
b2104	169	34.24640761
b2105	21	12.29877815
b2106	14	2.713184999
b2107	95	44.80528324
b2108	1	0.154477407
b2109	4	0.257773665
b2110	1	0.222061272
b2111	13	3.827796515
b2112	59	33.45093207
b2113	3408	490.887448
b2114	1306	102.6591227
b2118	42	1.848371283
b2119	2	0.29363474
b2120	22	1.54274147
b2121	9	1.265573478
b2122	56	4.474517989
b2123	13	4.498903697
b2124	615	208.7658839
b2125	116	25.75910758
b2126	256	24.27659175
b2127	512	111.8315128
b2128	172	37.56839884
b2129	133	22.93914501
b2130	181	24.99052245
b2131	406	70.7112757
b2132	446	31.03059867
b2133	3573	332.9055632
b2134	383	65.63302939
b2135	4264	1159.431753
b2136	314	86.70744805
b2137	536	112.4644175
b2139	14	1.558758791
b2140	30	5.059623924
b2141	46	18.43275523
b2142	235	53.983861
b2143	681	123.0294723
b2144	24	5.329470533
b2145	6	3.9971029
b2146	497	64.13430642
b2147	539	69.72292761
b2148	359	56.77388491
b2149	306	32.16603517
b2150	4204	672.8256493
b2151	199	30.56382237
b2152	115	15.87795625
b2153	955	228.2351731
b2154	1587	303.1494529
b2155	121	9.711836363
b2156	931	101.2599401
b2157	1227	222.4238212
b2158	178	27.10416443
b2159	528	98.39022523
b2160	325	47.71564527
b2161	19	2.428295926
b2162	6	1.018370166
b2163	6	1.453491964
b2164	70	8.946353413
b2165	14	2.383788737
b2166	2	0.339456722
b2167	1756	165.9317421
b2168	738	125.6597206
b2169	1058	149.5644516
b2170	74	10.00966547
b2171	107	29.85619618
b2172	394	42.94092822
b2173	52	8.423479262
b2174	20	4.478546666
b2175	208	58.65237412
b2176	168	17.25146531
b2177	663	58.40394981
b2178	140	20.44180478
b2179	123	19.16739402
b2180	253	25.44068009
b2181	552	255.8145856
b2182	408	54.77138482
b2183	393	90.27939308
b2184	489	44.3971225
b2185	1296	727.0519801
b2186	346	54.88085728
b2187	218	152.8716548
b2188	1054	95.69441128
b2189	2	4.152834182
b2190	263	16.22280961
b2192	0	0
b2193	258	63.6575647
b2194	340	51.62450089
b2195	111	31.80490479
b2196	252	20.72571874
b2197	82	27.31353648
b2198	0	0
b2199	114	24.69754637
b2200	57	13.74569323
b2201	120	30.74694538
b2202	158	41.89335046
b2203	59	20.9625841
b2204	166	30.71847599
b2205	192	44.10596303
b2206	1582	101.7035269
b2207	10	6.056216515
b2208	244	78.81156425
b2209	1110	362.9271345
b2210	59	5.727481994
b2211	156	15.17148546
b2212	102	25.05096748
b2213	603	90.5259361
b2214	130	19.68270367
b2215	173642	25147.2805
b2216	1975	118.1336061
b2217	2040	501.0193497
b2218	1341	75.22968405
b2219	323	28.26632155
b2220	178	20.5334579
b2221	1	0.241152513
b2222	4	0.982390882
b2223	7	0.845947704
b2224	17	2.293696179
b2225	22	4.526963387
b2226	24	2.325587142
b2229	2	0.51244909
b2230	57	5.395733932
b2231	5315	323.3577156
b2232	505	111.6756274
b2233	274	11.67286112
b2234	453	31.68307285
b2235	486	68.70351934
b2236	22	13.79392373
b2237	519	127.4652169
b2238	2	1.31591865
b2239	287	42.60607362
b2240	118	13.88250602
b2241	463	45.44281504
b2242	71	9.009343044
b2243	55	7.383397464
b2244	15	2.664735267
b2245	20	3.977216816
b2246	21	2.602764679
b2247	176	23.33300532
b2248	31	6.330022472
b2249	999	132.7715976
b2250	28	8.244484803
b2251	21	7.881611352
b2252	6	1.590886726
b2253	69	9.677196494
b2254	11	1.814989965
b2255	143	11.52971689
b2256	41	7.357181544
b2257	53	5.126350966
b2258	10	4.131372506
b2259	366	219.1669905
b2260	422	49.75744613
b2261	856	142.1192142
b2262	925	172.3692393
b2263	29	6.108879267
b2264	555	53.10334194
b2265	569	70.19603549
b2266	7883	4118.844727
b2267	156	53.98684436
b2268	125	21.77071296
b2269	5	0.659587937
b2270	6	0.555153181
b2271	0	0
b2272	19	6.027377389
b2273	4	0.891961595
b2274	0	0
b2275	6	1.129923081
b2276	5956	653.13429
b2277	3219	336.3836401
b2278	6207	538.7625993
b2279	118	62.26510128
b2280	1406	405.0397605
b2281	1212	356.8684136
b2282	3013	492.5673226
b2283	9174	537.8719766
b2284	3753	448.4641908
b2285	1187	378.8072768
b2286	4063	362.7075172
b2287	2140	516.0663774
b2288	1783	642.0571595
b2289	430	73.21636835
b2290	833	109.3460334
b2291	357	95.13104902
b2292	1752	152.8188605
b2293	828	203.3549125
b2294	398	128.5532892
b2295	1510	529.4408227
b2296	2898	385.157247
b2297	3523	262.5975481
b2298	31	3.258650622
b2299	531	156.3507654
b2300	490	141.1589493
b2301	346	85.76729323
b2302	230	56.74899179
b2303	246	108.3512191
b2304	1906	340.8715046
b2305	29	5.203860116
b2306	59	12.18754889
b2307	41	9.142606354
b2308	127	29.5564523
b2309	712	145.3863226
b2310	601	122.7207583
b2311	91	25.52535887
b2312	610	64.24855781
b2313	377	123.2644412
b2314	1013	244.2874955
b2315	248	31.24606837
b2316	1595	278.7050984
b2317	387	93.75023165
b2318	430	84.56355458
b2319	463	73.0042857
b2320	1003	141.0411331
b2321	224	35.95787348
b2322	40	5.424397489
b2323	5442	712.6038978
b2324	396	31.54664172
b2325	175	100.2857358
b2326	220	64.07013756
b2327	187	36.91151814
b2328	186	36.0466007
b2329	693	102.0254994
b2330	327	56.03655512
b2331	795	230.2678844
b2332	185	35.98365141
b2333	5	1.480408481
b2334	3	0.980884147
b2335	4	1.246659774
b2336	1	0.212329503
b2339	0	0
b2340	1453	478.0074497
b2341	1709	127.3855264
b2342	750	91.46688558
b2343	5278	2960.941629
b2344	1624	193.6255066
b2345	4	0.603906009
b2346	1166	246.5937556
b2347	297	50.89558676
b2348	0	0
b2349	15	2.071037772
b2350	29	12.7731112
b2351	70	12.15188721
b2352	67	8.042219048
b2353	23	12.63688889
b2354	1	0.362549016
b2355	1	0.27613837
b2356	0	0
b2357	0	0
b2358	1	0.225825023
b2359	8	3.523616881
b2360	8	1.550391428
b2361	0	0
b2362	0	0
b2363	0	0
b2364	65	11.10306361
b2365	80	9.5595884
b2366	151	18.16591536
b2367	2	0.207776629
b2368	3	0.412072464
b2369	410	106.5894107
b2370	359	15.97061704
b2371	11	1.53466429
b2372	1	0.169189541
b2373	6	0.565961473
b2374	5	0.639025244
b2375	0	0
b2376	0	0
b2377	417	274.3690386
b2378	2555	443.5438831
b2379	278	35.87391787
b2380	638	60.07424382
b2381	312	67.86917577
b2382	215	40.06420156
b2383	61	3.907424309
b2384	14	2.156433164
b2385	19	2.797235915
b2386	14	1.793571814
b2387	4	1.955769003
b2388	1138	188.3520952
b2389	214	27.21973017
b2390	3232	1580.261354
b2392	647	83.49073692
b2393	366	48.64304776
b2394	0	0
b2395	171	12.48410221
b2396	0	0
b2397	1	2.103738368
b2398	285	132.0781828
b2399	85	34.58053399
b2400	1943	219.3890094
b2401	3	6.311215105
b2402	6	12.62243021
b2403	0	0
b2404	0	0
b2405	121	21.85986219
b2406	104	13.22828008
b2407	10	1.917075731
b2408	12	2.507986133
b2409	38	6.554041432
b2410	1340	214.4591746
b2411	789	62.57369421
b2412	1882	304.8651533
b2413	210	44.06255165
b2414	10321	1697.699549
b2415	3011	1865.934392
b2416	11361	1051.182547
b2417	9718	3046.576155
b2418	189	35.46725108
b2419	23	9.806225781
b2420	20	4.35058819
b2421	922	161.6372313
b2422	3398	494.7961987
b2423	1708	311.737523
b2424	1251	239.826174
b2425	3696	581.0537785
b2426	6002	1211.647051
b2427	56	10.43532692
b2428	89	15.86364139
b2429	94	10.54674169
b2430	136	16.6622527
b2431	2142	380.5241961
b2432	174	48.29832671
b2433	34	12.08013321
