Gene_id	ETH_4_readcount	ETH_4_fpkm
b1213	11	3.35177944
b1214	483	71.40644462
b1215	1309	183.3364551
b1216	66	7.178470409
b1217	309	160.1849822
b1218	861	148.1389321
b1219	1032	349.1015147
b1220	250	21.4605624
b1221	271	49.84982066
b1222	458	30.52057412
b1223	119	10.23724328
b1224	1016	32.49624391
b1225	242	18.83007475
b1226	61	10.27390468
b1227	98	17.30898811
b1229	0	0
b1230	13	18.31469643
b1231	26	36.62939285
b1232	201	28.55247636
b1233	88	22.95859381
b1234	730	96.48725703
b1235	1462	172.6572087
b1236	1403	184.8285624
b1237	10057	2908.997894
b1238	67	12.98259848
b1241	32693	1462.998778
b1242	107	19.77352374
b1243	25361	1860.893494
b1244	1563	203.2238365
b1245	1851	243.8472338
b1246	3487	411.8027953
b1247	3792	451.8326026
b1248	379	137.5309896
b1249	817	66.96488672
b1250	488	46.60125186
b1251	330	133.0554869
b1252	1252	208.2318369
b1253	104	31.21301647
b1254	471	104.4485572
b1255	415	66.79600046
b1256	831	155.7311403
b1257	176	41.56999826
b1258	113	27.00946709
b1259	698	464.3636492
b1260	601	89.1818003
b1261	793	79.53241288
b1262	636	55.91847333
b1263	278	20.8586985
b1264	247	18.92401454
b1265	14	37.25553632
b1266	326	44.26131502
b1267	485	93.52450888
b1268	81	5.115899258
b1269	622	85.02792414
b1270	307	62.20512863
b1271	417	65.79146801
b1272	1772	202.0922766
b1273	889	422.4511708
b1274	6978	321.6378247
b1275	1666	204.6188687
b1276	12343	552.3443524
b1277	588	119.1420705
b1278	535	83.74668879
b1279	572	221.6730247
b1280	840	85.97431459
b1281	247	40.07890885
b1282	71	26.0007511
b1283	8218	4493.6301
b1284	123	19.63898986
b1285	1197	72.17556697
b1286	1601	99.07992301
b1287	908	96.39445378
b1288	8840	1341.684985
b1289	88	29.76834621
b1290	305	45.25865074
b1291	650	78.38616296
b1292	311	41.7982388
b1293	403	49.95778994
b1294	846	61.62314337
b1295	98	47.70525993
b1296	175	15.11994169
b1297	311	26.24540576
b1298	95	14.87090736
b1299	196	42.0627023
b1300	180	14.48587962
b1301	114	10.65690316
b1302	177	16.74228993
b1303	91	11.14237666
b1304	426	76.25332386
b1305	17	9.047773107
b1306	54	17.96249073
b1307	31	16.72183821
b1308	954	362.6712413
b1309	8	0.570237801
b1310	1	0.092614028
b1311	5	0.678854525
b1312	11	1.562573333
b1313	40	4.548905534
b1314	18	2.731937753
b1315	28	3.175187755
b1316	53	2.798389208
b1317	10	1.814393003
b1319	2	0.264348649
b1320	54	6.472969631
b1321	813	69.63998551
b1322	441	49.72666924
b1323	1456	113.0712776
b1324	3092	730.3092877
b1325	1213	150.3692288
b1326	805	132.2341567
b1327	87	11.31188341
b1328	64	8.515551159
b1329	570	42.29087036
b1330	107	12.41593351
b1331	1	0.117748218
b1332	676	313.7634039
b1333	7732	973.6135878
b1334	3569	567.5797203
b1335	91	21.11869065
b1336	22	1.725277433
b1337	57	4.720433248
b1338	90	8.220819555
b1339	124	16.33552512
b1340	304	64.54606597
b1341	958	93.04172001
b1342	748	91.02942455
b1343	749	65.27853253
b1344	504	64.48073594
b1345	64	6.200644048
b1346	0	0
b1347	0	0
b1348	0	0
b1349	41	6.061416624
b1350	123	5.662915185
b1351	7	3.037136113
b1352	2	1.078828272
b1353	8	1.959099193
b1355	13	11.53147553
b1356	291	73.05499373
b1357	26	10.48315957
b1358	36	10.1914841
b1359	79	11.02592671
b1360	39	6.252004805
b1361	28	6.705996538
b1362	0	0
b1363	214	17.57646555
b1365	10	4.535982507
b1366	20	5.286972988
b1368	26	3.33708295
b1370	16	1.953108064
b1372	58	2.065268039
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1519	418.1612784
b1377	9	0.950396335
b1378	7444	252.8846921
b1379	986	279.1334256
b1380	1243	150.3527002
b1381	680	30.84468105
b1382	0	0
b1383	27	9.887609574
b1384	252	33.30792982
b1385	485	38.71914668
b1386	56	2.948987044
b1387	40	2.341152262
b1388	11	1.416397118
b1389	2	0.831596793
b1390	15	2.404617233
b1391	10	2.404617233
b1392	56	6.261434676
b1393	29	4.521807561
b1394	35	5.312101187
b1395	67	5.618519508
b1396	12	3.397161367
b1397	435	43.19338566
b1398	599	54.58920317
b1399	591	74.4187313
b1400	321	65.04184459
b1402	2	0.264348649
b1403	0	0
b1404	0	0
b1406	986	137.135237
b1407	13	0.674793757
b1408	0	0
b1409	1	0.133500488
b1410	57	3.882677176
b1411	127	11.76198155
b1412	193	38.13818163
b1413	3322	101.9239802
b1414	1584	236.8088665
b1415	13235	1100.618355
b1418	207	46.68217929
b1419	264	181.6895614
b1420	1	0.712797251
b1421	92	6.713585809
b1422	422	54.69098908
b1423	3310	294.9198626
b1424	1167	84.38899629
b1426	1630	867.5217744
b1427	235	52.11339902
b1428	878	107.176805
b1429	255	30.7514947
b1430	152	30.64308182
b1431	2487	445.1690527
b1432	465	48.46276871
b1433	48	4.887752579
b1434	30	6.68994068
b1435	551	33.63007948
b1436	41	21.25431803
b1438	36	10.33812416
b1439	233	19.83065785
b1440	3724	389.1350522
b1441	953	112.5460464
b1442	489	62.16318447
b1443	811	122.1599998
b1444	6970	585.724259
b1445	40	27.52872142
b1446	517	264.5757181
b1447	123	32.73164977
b1448	235	54.22203366
b1449	2052	236.7310917
b1450	103	18.51988533
b1451	273	15.54528441
b1452	1461	164.7407342
b1453	41	3.273164977
b1454	377	73.05133769
b1455	2	1.124412565
b1456	6	0.352724413
b1457	23	5.702378009
b1459	13	1.476991647
b1460	0	0
b1461	106	54.24569849
b1462	156	32.77366729
b1463	227	32.13148459
b1464	841	112.6506689
b1465	170	29.89352348
b1466	143	24.60379477
b1467	398	30.84820414
b1468	831	26.60042733
b1469	169	14.57000688
b1471	0	0
b1472	0	0
b1473	49	6.652774343
b1474	61	2.396570285
b1475	19	2.570902628
b1476	107	19.59211527
b1477	653	274.3744198
b1478	16430	1946.084554
b1479	2608	183.926878
b1480	9847	8544.765516
b1481	41	22.73031234
b1482	13926	3860.272313
b1483	155	20.02291307
b1484	113	13.70997266
b1485	80	10.68003908
b1486	102	11.93987653
b1487	229	17.68068075
b1488	64	13.16837808
b1489	1004	50.0953908
b1490	1615	139.8381418
b1491	514	46.62990017
b1492	82347	6419.953229
b1493	1930	164.9660105
b1494	35	1.499015678
b1495	8	0.403708178
b1496	6	0.426156364
b1497	1	0.103411
b1498	13	0.924984668
b1499	0	0
b1500	0	0
b1501	95	4.989580757
b1502	2	0.261748499
b1503	0	0
b1504	1	0.225517774
b1505	2	0.195191423
b1506	0	0
b1507	166	15.02531348
b1508	23	10.31553775
b1511	1642	123.4333952
b1512	1345	168.8298395
b1513	1986	154.8329279
b1514	650	75.64378991
b1515	413	49.805362
b1516	935	109.4488682
b1517	919	125.6280744
b1518	182	74.89515034
b1519	1281	202.1076032
b1520	17	2.224862239
b1521	124	10.22657874
b1522	86	10.86339102
b1523	14	4.65694204
b1524	179	23.1232351
b1525	239	20.60492097
b1526	123	16.69982131
b1527	1	0.107302812
b1528	104	10.45675363
b1529	663	119.210524
b1530	18	4.955169856
b1531	32	9.979161515
b1532	7	3.827623595
b1533	518	68.9227422
b1534	155	15.62393975
b1535	105	14.11194558
b1536	972	296.1754196
b1537	287	66.22010069
b1538	2338	136.8403497
b1539	1318	211.2857008
b1540	357	62.22813381
b1541	31	18.19729453
b1542	45	3.688396453
b1544	0	0
b1545	0	0
b1546	0	0
b1547	3	0.373052767
b1548	0	0
b1549	2	0.58272476
b1550	75	51.61635266
b1551	5	3.838139044
b1552	120	67.4647539
b1553	0	0
b1554	2	0.448501641
b1555	0	0
b1556	0	0
b1557	297	164.656165
b1558	8	4.49765026
b1559	38	6.043157571
b1560	4	0.456190241
b1561	23	10.92955785
b1562	382	293.233823
b1563	275	114.344559
b1564	132	65.862466
b1565	5	1.956698336
b1566	27	9.709454447
b1567	4	2.617484988
b1568	1	0.429211248
b1569	0	0
b1570	159	46.66725532
b1571	1	0.767627809
b1572	0	0
b1573	65	35.54221909
b1574	14	31.63205914
b1575	1	0.633597557
b1576	1	0.623697595
b1577	99	15.49705082
b1578	0	0
b1579	11	1.137521002
b1580	10	1.174019002
b1581	12	1.182715439
b1582	33	12.08485615
b1583	106	37.11547792
b1584	92	19.63813603
b1585	237	39.91664606
b1586	319	124.8373539
b1587	189	9.325396916
b1588	143	7.064455924
b1589	22	4.262942783
b1590	113	15.82660002
b1591	200	38.94306933
b1592	77	7.335517295
b1593	492	84.65081837
b1594	572	56.09907014
b1595	70	9.37639337
b1596	125	11.93679607
b1597	19361	7503.166838
b1598	2344	341.4767094
b1599	5	1.814393003
b1600	8	2.617484988
b1601	95	10.99154022
b1602	1450	125.0089347
b1603	1670	130.4516613
b1604	1347	170.6911817
b1605	125	10.82338559
b1606	192	31.80081346
b1607	100	35.63986255
b1608	320	53.22219475
b1609	723	66.49708549
b1610	205	26.39649175
b1611	4465	380.8286852
b1612	3192	232.0836689
b1613	1256	127.8961925
b1614	7368	584.7034755
b1615	16	1.513427339
b1616	25	2.178856226
b1617	162	10.7061203
b1618	571	115.6974868
b1619	2291	357.2227974
b1620	238	27.69726461
b1621	83	6.23932509
b1622	370	37.77278527
b1623	596	71.22850614
b1624	1550	178.3020213
b1625	49	27.16549524
b1626	130	35.30043529
b1627	107	22.01588211
b1628	106	21.92313203
b1629	330	17.77664399
b1630	114	12.89092819
b1631	69	13.30554869
b1632	67	11.52765209
b1633	63	11.86202218
b1634	1140	90.82829642
b1635	1773	350.3574924
b1636	260	36.03586103
b1637	3566	334.9241408
b1638	443	80.74463107
b1639	237	86.00222833
b1640	543	58.58037516
b1641	9111	2331.285655
b1642	1450	399.1664606
b1643	5	2.526370004
b1644	40	5.582747701
b1645	113	6.722177354
b1646	2477	568.2386913
b1647	1116	148.9865452
b1648	100	49.89580757
b1649	51	10.17874475
b1650	258	28.13796362
b1651	427	125.3265284
b1652	187	34.55746673
b1653	1123	29.12696135
b1654	1223	420.8453287
b1655	109	15.9960089
b1656	2317	476.7364377
b1657	263	26.9181485
b1658	1423	166.0859279
b1659	242	31.06054131
b1660	72	7.113857714
b1661	13297	1385.826743
b1662	670	124.9726769
b1663	1138	99.18153541
b1664	4918	468.5204423
b1665	0	0
b1666	0	0
b1667	1923	752.5461801
b1668	1709	127.5094357
b1669	37	5.449874185
b1670	15	2.285304164
b1671	44	7.875930164
b1672	38	7.022372918
b1673	20	1.138848675
b1674	4	0.763954949
b1675	116	66.1475849
b1676	10485	888.5903056
b1677	40210	20317.06757
b1678	4243	505.571132
b1679	328	94.1917979
b1680	2463	241.5594576
b1681	3264	307.2828602
b1682	1578	252.9657329
b1683	5009	403.1098389
b1684	1435	465.694204
b1685	69	43.7182314
b1686	420	122.3721996
b1687	2627	102.9058186
b1688	1419	152.6731018
b1689	4	1.341736002
b1690	2	0.19711924
b1691	3	0.283767626
b1692	6	0.828719295
b1693	166	26.19036856
b1694	6	0.450187738
b1695	7	0.727647194
b1696	39	5.120885514
b1697	5	0.782679335
b1698	35	4.463522722
b1699	34	3.156199921
b1700	1	0.407312715
b1701	30	2.18123749
b1702	12417	625.0252133
b1703	632	90.74575651
b1704	403	46.09286064
b1705	17	10.60285911
b1706	1854	154.4999202
b1707	92	15.42996402
b1708	362	93.22468306
b1709	177	28.26098541
b1710	573	124.3056423
b1711	135	16.47934929
b1712	3685	1470.928407
b1713	6425	322.1915213
b1714	984	119.7499382
b1715	14	37.25553632
b1716	9240	3099.410165
b1717	1627	984.0058051
b1718	14218	3135.551788
b1719	10679	662.9391342
b1722	37	5.83761227
b1723	2045	263.3211006
b1724	1773	729.6104481
b1725	4510	627.2615809
b1726	1007	224.5590088
b1727	125	22.3748016
b1728	30	6.078677065
b1729	3370	289.9118475
b1730	5	0.744713546
b1731	26	12.81275059
b1732	11002	582.4442174
b1733	129	20.59698937
b1734	28	2.478195321
b1735	79	11.22211758
b1736	20	6.823358301
b1737	90	7.930459482
b1738	162	60.43454824
b1739	3654	1290.755971
b1740	1262	182.5174179
b1741	239	32.22999462
b1742	30	6.236975947
b1743	1013	249.6022374
b1744	4081	504.333847
b1745	7513	669.4057184
b1746	9309	753.7201991
b1747	4702	544.0233906
b1748	4723	463.2096298
b1749	460	68.25894865
b1750	0	0
b1751	4	0.706489311
b1752	34	5.750703246
b1753	79	17.23177617
b1754	243	24.9350771
b1755	159	12.39598969
b1756	39	7.141051359
b1757	146	13.36658331
b1758	189	36.44563336
b1759	29	8.511637763
b1760	86	37.72342375
b1761	829	73.86361514
b1762	16	1.840536994
b1763	927	56.57909923
b1764	2087	239.3851734
b1765	576	124.9564572
b1766	1320	85.12111922
b1767	312	36.73744416
b1768	249	46.44506948
b1769	9	0.793045948
b1770	79	12.46409106
b1771	25	3.05173135
b1772	12	1.515822002
b1773	5	0.71535208
b1774	8	0.917624047
b1775	8	0.69420254
b1776	24	2.668522299
b1777	336	147.3845393
b1778	721	208.5500131
b1779	19023	2287.151681
b1780	186	25.16778362
b1781	698	97.76076824
b1782	1411	226.1943277
b1783	28057	1736.34316
b1784	6389	595.858532
b1785	23	1.866022072
b1786	163	13.09137486
b1787	167	39.67904698
b1788	17	19.38808523
b1789	35	9.37639337
b1790	126	18.35582994
b1791	47	4.761630368
b1792	390	134.2025169
b1793	132	61.98820329
b1794	354	41.31723013
b1795	1971	947.9001131
b1796	1	0.654371247
b1797	0	0
b1798	44	8.245692144
b1799	489	63.37415559
b1800	442	48.7380043
b1801	8	0.662516947
b1802	14	1.490221453
b1803	77	9.545284927
b1804	395	41.93371062
b1805	1466	104.1242048
b1806	1203	247.5243568
b1807	353	60.73524163
b1808	694	43.48846525
b1809	507	175.9803439
b1810	1632	651.4396637
b1811	170	113.0971638
b1812	151	13.27624131
b1813	128	26.47321604
b1814	6322	554.622058
b1815	352	26.36146231
b1816	850	65.37408314
b1817	2400	295.6788597
b1818	1513	226.1943277
b1819	2492	350.254514
b1820	38	9.913938237
b1821	12	2.534390226
b1822	208	30.75060141
b1823	1021	582.2127947
b1824	2046	1701.447038
b1825	243	101.0390103
b1826	14	11.6423551
b1827	1578	238.5926799
b1828	70	6.100797433
b1829	2965	402.5607332
b1830	3908	228.3956849
b1831	2459	421.2662346
b1832	716	172.1705938
b1833	441	41.12906755
b1834	1131	51.41882311
b1835	70	5.82117755
b1836	3588	1812.923115
b1837	367	228.8970172
b1838	221	40.28118164
b1839	96	33.61401773
b1840	214	29.35450947
b1841	204	65.14396637
b1842	32	16.58873602
b1843	169	30.80325655
b1844	329	59.42342332
b1845	1282	74.48783151
b1846	315	57.15337959
b1847	2502	839.2558693
b1848	349	143.6176235
b1849	419	42.55744198
b1850	857	159.8531106
b1851	293	19.36353857
b1852	2320	188.2248351
b1853	477	65.65600059
b1854	3790	314.5199346
b1855	711	87.59486219
b1856	1040	94.13449411
b1857	308	39.53159803
b1858	309	48.94541124
b1859	205	31.23249024
b1860	719	85.16340806
b1861	427	83.55101896
b1862	13	2.581673626
b1863	316	72.49229974
b1864	1465	236.7525768
b1865	682	180.2857789
b1866	4996	337.434118
b1867	182	38.43825176
b1868	68	9.94260781
b1869	296	89.5100548
b1870	200	32.1908436
b1871	635	78.2316983
b1872	104	5.125100235
b1873	15	1.631470547
b1874	1039	166.5598203
b1875	291	61.45896298
b1876	1846	127.4846516
b1877	4	0.979549597
b1878	0	0
b1879	125	7.199972233
b1880	11	1.146431088
b1881	50	9.282940944
b1882	17	5.2198691
b1883	5	0.570237801
b1884	16	2.225318247
b1885	15	1.121254103
b1886	9	0.648465369
b1887	20	4.751981674
b1888	26	1.584477554
b1889	3	0.387540253
b1890	8	1.078828272
b1891	93	19.23444603
b1892	83	28.31693695
b1893	0	0
b1894	0	0
b1895	209	58.33971347
b1896	3488	293.1142346
b1897	2987	446.558134
b1900	172	13.59537252
b1901	412	49.83532781
b1902	312	74.13091411
b1904	4	1.478394299
b1905	53	12.74447133
b1906	103	51.3926818
b1907	173	17.09301923
b1908	2873	516.5789375
b1909	0	0
b1910	0	0
b1911	22	34.66445579
b1912	1011	220.5231102
b1913	1245	81.33588272
b1914	307	55.9562116
b1915	29	15.43443648
b1916	196	32.46333041
b1917	460	73.1540127
b1918	261	46.71858575
b1919	727	88.20486834
b1920	1729	258.4864458
b1921	15	3.254074407
b1922	2	0.332638717
b1923	431	34.47710311
b1924	10	0.851101195
b1925	6	1.74817428
b1926	8	2.617484988
b1927	6360	511.8344132
b1928	674	194.9552134
b1929	131	13.00766327
b1930	4	2.04700749
b1931	107	19.15283017
b1932	22	5.488538833
b1936	2	1.478394299
b1937	3	1.140475602
b1938	14	1.010548002
b1939	21	2.524848094
b1940	8	1.394467985
b1941	14	1.220159487
b1942	0	0
b1943	11	1.16777422
b1944	8	2.06021399
b1945	9	1.072387506
b1946	0	0
b1947	2	0.654371247
b1948	2	0.324525578
b1949	1	0.44351829
b1950	1	0.152353611
b1951	20	3.838139044
b1952	120	76.03170678
b1953	4696	2466.428551
b1954	65	89.46834462
b1955	3826	561.4745876
b1956	1222	86.33299378
b1957	1345	880.1293271
b1958	1123	146.4914821
b1959	98	12.74212154
b1960	48	12.20381536
b1961	657	55.44447455
b1962	307	52.82073423
b1963	49	16.03209555
b1967	7958	1118.509399
b1968	31	2.73160271
b1969	35	6.236975947
b1970	18	5.206519051
b1971	503	59.93454617
b1972	77	14.49802711
b1973	15	2.759215165
b1974	115	25.93454405
b1975	99	131.724932
b1976	1525	228.8454332
b1977	7	11.02959957
b1978	437	7.394478308
b1981	346	31.46050008
b1982	714	58.76388719
b1983	189	31.56588329
b1984	1	1.575657081
b1985	235	18.91212061
b1986	9	14.18091373
b1987	61	7.681121166
b1988	36	4.696076007
b1989	1	1.575657081
b1990	1954	250.7946187
b1991	316	35.03794487
b1992	126	20.28023147
b1993	169	37.06545706
b1994	0	0
b1996	9	1.189568922
b1997	0	0
b1999	54	11.71466787
b2000	335	12.8577658
b2001	24	1.874754414
b2002	5	1.339484767
b2003	0	0
b2004	4	1.298102311
b2005	1	0.319333168
b2006	16	11.40475602
b2007	1186	430.3740202
b2008	459	51.90294771
b2009	1585	400.4296456
b2010	114	11.69793741
b2011	948	79.49785812
b2012	397	208.5119538
b2013	1960	221.6335022
b2014	584	51.45987042
b2015	734	94.5123168
b2016	2157	313.0916565
b2017	124	58.92457275
b2018	0	0
b2019	617	82.0952354
b2020	1190	109.1972616
b2021	1041	116.3955982
b2022	1059	118.7408095
b2023	476	96.44834276
b2024	560	90.86716176
b2025	605	93.24158636
b2026	622	121.7066365
b2027	2419	295.2855254
b2028	109	11.18486998
b2029	4515	384.2721897
b2030	0	0
b2032	462	49.44099324
b2033	289	58.55792239
b2034	775	93.46042506
b2035	714	73.26602901
b2036	1362	147.7349781
b2037	688	66.01599156
b2038	263	56.44127911
b2039	843	114.4548729
b2040	743	98.86022674
b2041	1304	143.7881394
b2042	2733	366.0811868
b2043	25	2.14605624
b2044	33	3.236484816
b2045	16	1.495705707
b2046	11	0.890635105
b2047	16	1.373475993
b2048	22	1.921589088
b2049	44	3.666664774
b2050	12	1.174019002
b2051	1	0.249479038
b2052	6	0.743788436
b2053	10	1.067290002
b2054	3	0.654371247
b2055	2	0.320615631
b2056	4	0.393267449
b2057	10	0.983168622
b2058	1	0.244887399
b2059	10	1.425594502
b2060	21	1.162620759
b2061	1	0.269707068
b2062	5	0.525219027
b2063	523	39.53864752
b2064	1054	68.07790444
b2065	732	150.6133243
b2066	184	34.32085456
b2067	1203	43.41747306
b2068	593	83.64159404
b2069	194	17.17035329
b2070	114	7.011552621
b2071	3	0.777597001
b2072	3	0.47145645
b2073	15	2.721589504
b2074	175	16.79185832
b2075	431	16.52648843
b2076	484	18.83007475
b2077	144	12.17795981
b2078	160	13.6467166
b2079	300	49.68877103
b2080	6017	2163.769904
b2081	959	84.31732064
b2082	13	7.108443819
b2083	2	1.124412565
b2085	8	3.012577061
b2086	1228	163.3921379
b2088	0	0
b2089	7	0.966839178
b2091	5272	606.4569396
b2092	12599	1110.99372
b2093	1141	479.4199279
b2094	3152	833.2269429
b2095	38651	3664.651513
b2096	53277	7461.891762
b2097	12220	1389.690641
b2098	51	4.778753402
b2099	71	8.459945881
b2100	63	7.809778577
b2101	148	23.72555669
b2102	34	4.971303905
b2103	404	60.398221
b2104	438	66.47715199
b2105	24	10.52746709
b2106	23	3.338483125
b2107	161	56.87238952
b2108	1	0.115700423
b2109	6	0.289600818
b2110	2	0.332638717
b2111	3	0.661601868
b2112	80	33.97161367
b2113	3274	353.2083762
b2114	2154	126.8148313
b2118	51	1.681047852
b2119	5	0.549816061
b2120	34	1.785744692
b2121	6	0.631925795
b2122	80	4.787603725
b2123	12	3.110388005
b2124	379	96.35929208
b2125	97	16.13297778
b2126	308	21.87602667
b2127	969	158.5214346
b2128	281	45.96958009
b2129	245	31.64912066
b2130	353	36.50408305
b2131	1055	137.6211163
b2132	792	41.27151916
b2133	2537	177.0428865
b2134	517	66.35661097
b2135	7525	1532.51409
b2136	805	166.4917102
b2137	1203	189.0540363
b2139	10	0.833913219
b2140	122	15.41085702
b2141	86	25.81076362
b2142	263	45.25033583
b2143	795	107.5719784
b2144	43	7.151732419
b2145	10	4.989580757
b2146	132	12.75786266
b2147	157	15.21095493
b2148	228	27.00592078
b2149	299	23.54058614
b2150	2587	310.1031933
b2151	146	16.79490007
b2152	217	22.44018703
b2153	1027	183.83137
b2154	707	101.1507841
b2155	368	22.12247854
b2156	2333	190.0521128
b2157	635	86.21452465
b2158	191	21.78308399
b2159	776	108.3053054
b2160	330	36.28786005
b2161	24	2.297360924
b2162	0	0
b2163	9	1.632953702
b2164	84	8.040763235
b2165	25	3.188230516
b2166	18	2.288215379
b2167	3048	215.7197468
b2168	1296	165.2778699
b2169	1888	199.9008694
b2170	95	9.624572019
b2171	298	62.27832736
b2172	163	13.30554869
b2173	110	13.34599108
b2174	33	5.534661008
b2175	307	64.83814995
b2176	155	11.92115634
b2177	462	30.48180245
b2178	73	7.983329212
b2179	109	12.72197199
b2180	202	15.21351416
b2181	202	70.11445656
b2182	486	48.86521407
b2183	521	89.64039913
b2184	289	19.65231808
b2185	2159	907.1583036
b2186	498	59.16217184
b2187	113	59.34975006
b2188	1330	90.44146381
b2189	0	0
b2190	362	16.7243355
b2192	0	0
b2193	421	77.80049996
b2194	278	31.61489346
b2195	68	14.59318243
b2196	244	15.03034203
b2197	42	10.47811959
b2198	0	0
b2199	101	16.38854167
b2200	29	5.237930931
b2201	87	16.69590484
b2202	48	9.532333387
b2203	4	1.064443895
b2204	12	1.663193586
b2205	9	1.54849058
b2206	89	4.285381784
b2207	0	0
b2208	23	5.564138542
b2209	793	194.1957075
b2210	88	6.398296636
b2211	599	43.6315164
b2212	100	18.39476777
b2213	806	90.62765274
b2214	206	23.36030991
b2215	147938	16046.70865
b2216	2201	98.60441973
b2217	1832	336.9921455
b2218	1638	68.82470131
b2219	177	11.60138974
b2220	97	8.380767679
b2221	3	0.541854924
b2222	0	0
b2223	13	1.176681176
b2224	33	3.334808405
b2225	26	4.007076438
b2226	27	1.959544443
b2229	0	0
b2230	34	2.410596743
b2231	7230	329.4490308
b2232	892	147.7412792
b2233	442	14.10324345
b2234	1172	61.39410654
b2235	794	84.06848003
b2236	28	13.14901282
b2237	1070	196.8240151
b2238	4	1.971192398
b2239	667	74.16268223
b2240	298	26.25863251
b2241	874	64.24889255
b2242	304	28.89204858
b2243	143	14.37803624
b2244	17	2.261943277
b2245	52	7.745020877
b2246	47	4.362982244
b2247	130	12.90836813
b2248	38	5.811618967
b2249	1014	100.9363569
b2250	65	14.33470715
b2251	17	4.778753402
b2252	13	2.581673626
b2253	112	11.76490621
b2254	33	4.078171269
b2255	236	14.25163157
b2256	66	8.870365791
b2257	72	5.215968269
b2258	11	3.403745013
b2259	147	65.92974124
b2260	322	28.43619476
b2261	792	98.48593047
b2262	840	117.2377017
b2263	52	8.204211838
b2264	572	40.99160062
b2265	833	76.96890317
b2266	14314	5601.635997
b2267	170	44.06383007
b2268	226	29.4809216
b2269	3	0.296410738
b2270	13	0.900896526
b2271	3	0.369598575
b2272	19	4.51438259
b2273	4	0.668061022
b2274	1	0.283096781
b2275	7	0.987337535
b2276	3767	309.3950735
b2277	2665	208.5840426
b2278	5429	352.9437646
b2279	63	24.898502
b2280	869	187.5003537
b2281	1076	237.2945368
b2282	2328	285.0489326
b2283	8536	374.8388237
b2284	3448	308.5932637
b2285	901	215.3586713
b2286	4004	267.715663
b2287	1879	339.3818007
b2288	1738	468.7508841
b2289	266	33.92277269
b2290	552	54.27090794
b2291	211	42.11206159
b2292	728	47.56025913
b2293	1048	192.7771662
b2294	425	102.8156035
b2295	1643	431.4674308
b2296	4258	423.8530646
b2297	3897	217.5596779
b2298	44	3.464166522
b2299	682	150.4041581
b2300	500	107.8828272
b2301	491	91.15848007
b2302	670	123.8155225
b2303	373	123.0488345
b2304	1336	178.9551649
b2305	33	4.435182896
b2306	157	24.29036214
b2307	83	13.8622662
b2308	218	37.99925258
b2309	1068	163.3370804
b2310	1462	223.5943929
b2311	155	32.56357968
b2312	1323	104.367041
b2313	633	155.0137237
b2314	1124	203.0149781
b2315	483	45.57858167
b2316	3020	395.2402331
b2317	830	150.5946192
b2318	1344	197.9629974
b2319	695	82.07712725
b2320	1465	154.295215
b2321	299	35.94902763
b2322	103	10.46161462
b2323	12578	1233.591091
b2324	493	29.41540584
b2325	93	39.91664606
b2326	209	45.58786353
b2327	191	28.2373311
b2328	206	29.90119668
b2329	1055	116.3316619
b2330	722	92.66822654
b2331	466	101.0932449
b2332	229	33.36099251
b2333	0	0
b2334	4	0.979549597
b2335	2	0.466861357
b2336	0	0
b2339	4	0.849290342
b2340	2273	560.0650401
b2341	1979	110.482577
b2342	667	60.92540714
b2343	2302	967.2433603
b2344	2891	258.1633641
b2345	6	0.678469905
b2346	1740	275.6149371
b2347	610	78.29309999
b2348	1	1.596665842
b2349	34	3.515974005
b2350	74	24.41183313
b2351	224	29.12484924
b2352	123	11.05798979
b2353	37	15.22593716
b2354	5	1.35770905
b2355	1	0.206822
b2356	0	0
b2357	1	0.241919067
b2358	0	0
b2359	7	2.309227458
b2360	18	2.612725924
b2361	0	0
b2362	0	0
b2363	0	0
b2364	51	6.524836375
b2365	130	11.63489683
b2366	145	13.0652679
b2367	5	0.389051131
b2368	3	0.308633861
b2369	180	35.04876239
b2370	217	7.23031068
b2371	20	2.089876757
b2372	5	0.633597557
b2373	2	0.141297862
b2374	1	0.095723372
b2375	7	1.318002464
b2376	2	0.867753175
b2377	436	214.8599714
b2378	816	106.0976651
b2379	350	33.82766615
b2380	430	30.32536715
b2381	285	46.4336495
b2382	128	17.86479264
b2383	79	3.790162306
b2384	25	2.884150727
b2385	30	3.308009342
b2386	17	1.631209094
b2387	12	4.394493144
b2388	2036	252.3922092
b2389	272	25.91247668
b2390	2276	833.4888663
b2392	1415	136.7604217
b2393	708	70.47627284
b2394	0	0
b2395	208	11.37351011
b2396	1	1.575657081
b2397	2	3.151314163
b2398	81	28.11520288
b2399	65	19.80596942
b2400	3564	301.4045054
b2401	1	1.575657081
b2402	3	4.726971244
b2403	0	0
b2404	0	0
b2405	143	19.34942504
b2406	90	8.573981254
b2407	12	1.723020693
b2408	63	9.861759615
b2409	77	9.946866494
b2410	1293	154.9916617
b2411	1599	94.9802337
b2412	3296	399.8944237
b2413	328	51.54590515
b2414	20080	2473.84646
b2415	3161	1467.168816
b2416	14397	997.7082523
b2417	12176	2858.971073
b2418	257	36.12175365
b2419	43	13.73132624
b2420	28	4.561902407
b2421	1053	138.2639089
b2422	2077	226.5215133
b2423	1087	148.593816
b2424	1309	187.9528406
b2425	4565	537.5206173
b2426	3388	512.2636244
b2427	47	6.559728548
