Gene_id	KAN_3_readcount	KAN_3_fpkm
b1199	188	48.94021949
b1200	319	49.08095288
b1201	2519	216.1915485
b1202	868	49.87149091
b1203	845	127.5104693
b1204	303	85.34901944
b1205	16513	9752.895057
b1206	1236	121.2330308
b1207	2099	364.8512804
b1208	1232	238.2774186
b1209	245	64.69835941
b1210	2420	317.2428639
b1211	436	66.33913526
b1212	389	76.85910522
b1213	52	21.80331688
b1214	447	90.93567142
b1215	1844	355.3911228
b1216	612	91.59586676
b1217	147	104.8617566
b1218	1227	290.5006421
b1219	521	242.5192602
b1220	437	51.62011918
b1221	466	117.9550942
b1222	1549	142.0414556
b1223	182	21.54487239
b1224	668	29.40034292
b1225	327	35.01232139
b1226	122	28.27496028
b1227	97	23.57511467
b1229	0	0
b1230	637	1234.901392
b1231	1085	2103.40347
b1232	306	59.81438274
b1233	150	53.85057526
b1234	619	112.5833649
b1235	471	76.54110463
b1236	968	175.478231
b1237	18562	7388.158446
b1238	110	29.33026478
b1241	2240	137.934747
b1242	449	114.178178
b1243	14297	1443.56564
b1244	1157	207.0072244
b1245	1310	237.4757052
b1246	1295	210.4474108
b1247	1251	205.1176449
b1248	415	207.2268046
b1249	1849	208.5443695
b1250	250	32.85142749
b1251	158	87.66220918
b1252	1078	246.7164106
b1253	146	60.29644863
b1254	408	124.50253
b1255	422	93.46549038
b1256	80	20.63007954
b1257	77	25.02617859
b1258	11	3.617984757
b1259	45	41.19569007
b1260	224	45.73895701
b1261	639	88.18775865
b1262	599	72.47053849
b1263	94	9.705250293
b1264	84	8.85588731
b1265	7	25.63287382
b1266	318	59.4114714
b1267	234	62.0920546
b1268	183	15.90466516
b1269	1071	201.4638542
b1270	228	63.57101412
b1271	300	65.13152581
b1272	816	128.0597451
b1273	481	314.5258242
b1274	7618	483.1851686
b1275	2544	429.9562484
b1276	1462	90.02705364
b1277	869	242.2947863
b1278	439	94.56161016
b1279	549	292.7693702
b1280	1089	153.374723
b1281	1090	243.3783316
b1282	98	49.38443581
b1283	1435	1079.740918
b1284	497	109.1960425
b1285	414	34.35048477
b1286	1364	116.1569432
b1287	112	16.36140882
b1288	1843	384.9108076
b1289	123	57.25502688
b1290	166	33.89583421
b1291	190	31.52943047
b1292	142	26.26167448
b1293	201	34.28709609
b1294	723	72.46833071
b1295	228	152.7254852
b1296	3577	425.2726793
b1297	14413	1673.723696
b1298	3368	725.4749499
b1299	2617	772.8252396
b1300	6359	704.2026698
b1301	1543	198.4854014
b1302	853	111.026615
b1303	973	163.9403126
b1304	18634	4589.778708
b1305	765	560.261385
b1306	2551	1167.668949
b1307	1115	827.6251249
b1308	3013	1576.16018
b1309	697	68.36522853
b1310	349	44.47732664
b1311	216	40.35496171
b1312	144	28.14794482
b1313	256	40.0611459
b1314	116	24.22661622
b1315	159	24.81104061
b1316	306	22.23259464
b1317	28	6.99078377
b1319	171	31.10138191
b1320	403	66.47392633
b1321	580	68.36480756
b1322	328	50.89335723
b1323	1836	196.200485
b1324	1468	477.1224697
b1325	1621	276.5143421
b1326	433	97.87508259
b1327	40	7.156688829
b1328	188	34.42128771
b1329	1435	146.5075967
b1330	461	73.60935319
b1331	29	4.698820107
b1332	4519	2886.253077
b1333	2578	446.6981662
b1334	5368	1174.706318
b1335	165	52.69216172
b1336	55	5.935200927
b1337	86	9.800357805
b1338	86	10.80954797
b1339	216	39.15629948
b1340	941	274.9301018
b1341	111	14.83445774
b1342	894	149.7111664
b1343	476	57.08631288
b1344	804	141.5441659
b1345	84	11.19882837
b1346	4	3.051532598
b1347	3	2.354039433
b1348	1	0.845039796
b1349	105	21.36072819
b1350	143	9.059567367
b1351	23	13.73189669
b1352	11	8.164911546
b1353	165	55.60154489
b1355	58	70.79555628
b1356	401	138.5280647
b1357	20	11.09648217
b1358	30	11.68672059
b1359	50	9.602724959
b1360	69	15.22089754
b1361	41	13.51218634
b1362	0	0
b1363	287	32.43666132
b1365	62	38.69898158
b1366	152	55.29134562
b1368	122	21.54715622
b1370	28	4.703279601
b1372	247	12.10268861
b1373	0	0
b1374	0	0
b1375	0	0
b1376	495	187.5114169
b1377	129	18.74512882
b1378	747	34.91992112
b1379	524	204.1280529
b1380	264	43.94206941
b1381	408	25.46642659
b1382	1	0.885928819
b1383	18	9.070610658
b1384	320	58.20141644
b1385	1927	211.6909194
b1386	96	6.956528139
b1387	115	9.261983106
b1388	81	14.35204686
b1389	14	8.01027307
b1390	47	10.36785774
b1391	19	6.286892461
b1392	54	8.308374469
b1393	50	10.72804429
b1394	18	3.759302516
b1395	60	6.923645391
b1396	9	3.506016177
b1397	1177	160.8203224
b1398	827	103.7103065
b1399	499	86.46329904
b1400	149	41.54421537
b1402	10	1.818794264
b1403	0	0
b1404	0	0
b1406	311	59.52083444
b1407	647	46.21345727
b1408	85	23.11309344
b1409	202	37.10826932
b1410	981	91.95215464
b1411	385	49.06524572
b1412	146	39.70013697
b1413	2057	86.8455388
b1414	458	94.22035483
b1415	4886	559.1170603
b1418	871	270.2933789
b1419	535	506.6596365
b1420	10	9.808497637
b1421	662	66.47543407
b1422	2618	466.8844875
b1423	551	67.55602747
b1424	627	62.3905741
b1426	1537	1125.649345
b1427	215	65.60795086
b1428	106	17.80527277
b1429	534	88.61429406
b1430	171	47.4374613
b1431	472	116.2592868
b1432	720	103.2581266
b1433	184	25.78233664
b1434	134	41.11897557
b1435	825	69.28938697
b1436	72	51.36086035
b1438	99	39.12108698
b1439	1206	141.242366
b1440	406	58.37853462
b1441	165	26.81376277
b1442	134	23.44043512
b1443	40	8.290956493
b1444	134	15.49536132
b1445	191	180.8822254
b1446	942	663.3562402
b1447	185	67.74402368
b1448	228	72.39011435
b1449	297	47.14882448
b1450	143	35.38128337
b1451	374	29.30516041
b1452	1058	164.1621096
b1453	676	74.26209731
b1454	23	6.132691726
b1455	0	0
b1456	37	2.993108557
b1457	5	1.705825676
b1459	64	10.00578431
b1460	1	0.14492767
b1461	45	31.68899236
b1462	22	6.360036362
b1463	211	41.09830074
b1464	426	78.52064417
b1465	65	15.72816361
b1466	27	6.392434667
b1467	70	7.46588558
b1468	282	12.42147511
b1469	108	12.81248244
b1471	10	1.238037267
b1472	1	0.590619213
b1473	111	20.73796643
b1474	269	14.54283547
b1475	110	20.48147303
b1476	107	26.95987057
b1477	1947	1125.726436
b1478	614	100.0757812
b1479	1179	114.4162982
b1480	484	577.933739
b1481	14	10.68036409
b1482	1274	485.9565662
b1483	109	19.37575067
b1484	100	16.69531513
b1485	96	17.63561314
b1486	91	14.658095
b1487	102	10.83677727
b1488	24	6.795165373
b1489	157	10.7795389
b1490	86	10.24679493
b1491	339	42.31920889
b1492	75	8.046033218
b1493	4	0.470471835
b1494	240	14.14444294
b1495	117	8.124560874
b1496	70	6.841514366
b1497	33	4.69588177
b1498	69	6.755799442
b1499	19	4.10875649
b1500	2	1.664472326
b1501	898	64.90128015
b1502	212	38.17917506
b1503	111	36.29144126
b1504	122	37.85969257
b1505	737	98.977094
b1506	22	17.85823018
b1507	710	88.43216917
b1508	86	53.07609508
b1511	898	92.89072112
b1512	679	117.2824887
b1513	273	29.28756091
b1514	105	16.81456738
b1515	64	10.62043974
b1516	31	4.993416979
b1517	26	4.89081252
b1518	15	8.493956716
b1519	93	20.190773
b1520	93	16.7484117
b1521	961	109.0607663
b1522	793	137.8404313
b1523	69	31.58336239
b1524	375	66.65969268
b1525	427	50.65675928
b1526	699	130.59314
b1527	19	2.80544126
b1528	444	61.43034893
b1529	519	128.4117907
b1530	1106	418.9649032
b1531	1919	823.4846797
b1532	718	540.2466753
b1533	395	72.32132257
b1534	263	36.47968515
b1535	373	68.98313085
b1536	62	25.99626244
b1537	346	109.8551735
b1538	373	30.04104086
b1539	996	219.7103471
b1540	1024	245.6150605
b1541	80	64.62069031
b1542	481	54.25086085
b1544	0	0
b1545	0	0
b1546	0	0
b1547	33	5.646761256
b1548	0	0
b1549	1	0.40093129
b1550	24	22.72865659
b1551	17	17.95709567
b1552	397	307.1303091
b1553	1	0.330889077
b1554	106	32.7096865
b1555	12	6.337798473
b1556	35	26.70091023
b1557	1162	886.4702197
b1558	210	162.4618763
b1559	78	17.06913055
b1560	674	105.7748385
b1561	299	195.5160529
b1562	5658	5976.54396
b1563	3249	1858.955515
b1564	1126	773.1057837
b1565	9	4.846551773
b1566	32	15.83497997
b1567	96	86.44341524
b1568	11	6.496811338
b1569	8	5.706762261
b1570	103	41.59956939
b1571	32	33.80159186
b1572	4	5.109542955
b1573	225	169.2973565
b1574	253	786.6044973
b1575	8	6.974931653
b1576	9	7.724191889
b1577	96	20.6786209
b1578	0	0
b1579	60	8.537966855
b1580	75	12.11637943
b1581	120	16.27484052
b1582	101	50.89620425
b1583	108	52.03666115
b1584	164	48.17178732
b1585	196	45.42534602
b1586	101	54.38908101
b1587	128	8.690644136
b1588	188	12.78018108
b1589	55	14.66513239
b1590	246	47.41118016
b1591	179	47.96116113
b1592	344	45.09567983
b1593	482	114.1167966
b1594	1243	167.751819
b1595	313	57.69239818
b1596	401	52.6936897
b1597	54	28.79698724
b1598	1071	214.6987059
b1599	781	389.985866
b1600	887	399.3505694
b1601	681	108.42228
b1602	1616	191.7127002
b1603	1998	214.7657893
b1604	629	109.6808002
b1605	336	40.03398949
b1606	109	24.84276746
b1607	437	214.3156734
b1608	293	67.05742884
b1609	273	34.55122393
b1610	116	20.5535486
b1611	2694	316.1857238
b1612	4140	414.2080313
b1613	287	40.21484031
b1614	913	99.69957598
b1615	303	39.43852794
b1616	118	14.15164899
b1617	356	32.37453789
b1618	767	213.8551221
b1619	398	85.39523255
b1620	2337	374.2442282
b1621	1400	144.8184962
b1622	490	68.83508316
b1623	750	123.3403894
b1624	875	138.5061626
b1625	163	124.3499534
b1626	404	150.9574493
b1627	708	200.4573785
b1628	636	181.0048973
b1629	601	44.54990506
b1630	214	33.29887696
b1631	140	37.1490925
b1632	114	26.9902797
b1633	75	19.43192928
b1634	1943	213.0225571
b1635	704	191.4307974
b1636	229	43.67506031
b1637	1848	238.8380714
b1638	366	91.79678884
b1639	131	65.41376242
b1640	433	64.28012181
b1641	2775	977.0772646
b1642	632	239.4085161
b1643	116	80.65316538
b1644	458	87.96096062
b1645	700	57.30150631
b1646	405	127.8486933
b1647	317	58.23426423
b1648	51	35.01633656
b1649	1184	325.1713137
b1650	2596	389.5956701
b1651	541	218.4987091
b1652	710	180.5490121
b1653	1624	57.96127414
b1654	1041	492.9277399
b1655	282	56.94698334
b1656	2946	834.1065495
b1657	2101	295.9047687
b1658	1722	276.5652176
b1659	757	133.6983382
b1660	206	28.00763088
b1661	3464	496.78632
b1662	414	106.26178
b1663	3072	368.4225907
b1664	911	119.4248963
b1665	1	2.140035848
b1666	4	8.560143392
b1667	935	503.5028787
b1668	349	35.83126688
b1669	150	30.4027233
b1670	82	17.19107677
b1671	108	26.60170121
b1672	89	22.6322001
b1673	214	16.76819339
b1674	86	22.60178211
b1675	109	85.53009939
b1676	878	102.3915524
b1677	63398	44079.73602
b1678	308	50.50058723
b1679	35	13.83068731
b1680	183	24.69717046
b1681	131	16.97055157
b1682	68	15.00030482
b1683	147	16.27894205
b1684	66	29.47333924
b1685	26	22.66852787
b1686	146	58.53596838
b1687	934	50.34579592
b1688	1315	194.6894248
b1689	23	10.61625627
b1690	41	5.560570512
b1691	82	10.67313297
b1692	38	7.222312447
b1693	210	45.59206807
b1694	100	10.32473435
b1695	168	24.03081921
b1696	98	17.70691942
b1697	55	11.84712656
b1698	86	15.0919248
b1699	59	7.536575858
b1700	2	1.120971158
b1701	74	7.403718435
b1702	4272	295.9024599
b1703	117	23.11700594
b1704	457	71.92523539
b1705	66	56.64407385
b1706	869	99.6494215
b1707	335	77.31404019
b1708	465	164.7827603
b1709	255	56.0261385
b1710	277	82.68989964
b1711	621	104.3120226
b1712	4185	2298.719506
b1713	3951	272.6368032
b1714	1214	203.2990559
b1715	13	47.60390853
b1716	16328	7536.618796
b1717	3590	2987.727826
b1718	36451	11061.68765
b1719	4846	413.9643631
b1722	179	38.8618104
b1723	762	135.015552
b1724	57	32.27703552
b1725	1640	313.8719244
b1726	577	177.0570814
b1727	192	47.29191327
b1728	650	181.2331543
b1729	1200	142.0541037
b1730	31	6.353564141
b1731	83	56.28382348
b1732	92	6.702039764
b1733	609	133.8036014
b1734	318	38.72942925
b1735	121	23.65209252
b1736	73	34.27105841
b1737	352	42.68103872
b1738	133	68.27447701
b1739	620	301.3726
b1740	380	75.6249383
b1741	1428	264.9884929
b1742	109	31.18284874
b1743	165	55.9447643
b1744	111	18.87604375
b1745	428	52.47546236
b1746	679	75.65077366
b1747	415	66.07231451
b1748	1858	250.7505067
b1749	855	174.5839654
b1750	16	3.708191512
b1751	25	6.076060483
b1752	56	13.03366466
b1753	85	25.51281352
b1754	246	34.73569754
b1755	171	18.34495574
b1756	84	21.1647582
b1757	120	15.11768443
b1758	386	102.425355
b1759	137	55.33146608
b1760	153	92.35077775
b1761	1720	210.8826992
b1762	389	61.57588257
b1763	1874	157.3918924
b1764	1768	279.0573948
b1765	808	241.2037506
b1766	908	80.57229206
b1767	156	25.27641161
b1768	148	37.987303
b1769	478	57.95891054
b1770	209	45.37496298
b1771	350	58.79099501
b1772	98	17.03450476
b1773	100	19.68730708
b1774	77	12.15351776
b1775	166	19.82169435
b1776	198	30.29432362
b1777	464	280.0703325
b1778	823	327.5753906
b1779	3968	656.4839286
b1780	82	15.26800717
b1781	588	113.3242843
b1782	1726	380.7430312
b1783	733	62.4215831
b1784	101	12.96188379
b1785	42	4.688940334
b1786	468	51.72255655
b1787	230	75.19848188
b1788	85	133.3955679
b1789	268	98.79592787
b1790	541	108.451914
b1791	124	17.28685472
b1792	121	57.29515516
b1793	295	190.6310364
b1794	389	62.47611477
b1795	153	101.2520575
b1796	37	33.31673296
b1797	37	16.93600592
b1798	328	84.5833261
b1799	324	57.7809679
b1800	187	28.37419537
b1801	93	10.59806135
b1802	33	4.833627635
b1803	73	12.45252743
b1804	981	143.3084112
b1805	6761	660.7925518
b1806	3503	991.8110126
b1807	399	94.46597896
b1808	1408	121.4097993
b1809	320	152.8419806
b1810	307	168.6276914
b1811	136	124.50253
b1812	404	48.87829307
b1813	165	46.9588177
b1814	3292	397.4101442
b1815	259	26.69089113
b1816	1696	179.4936169
b1817	3574	605.8987503
b1818	1896	390.0475824
b1819	2834	548.1154257
b1820	23	8.257088207
b1821	270	78.46798109
b1822	1067	217.0656855
b1823	683	535.9363109
b1824	57	65.22650928
b1825	692	395.9363546
b1826	56	64.08218456
b1827	945	196.6157935
b1828	168	20.14811043
b1829	6475	1209.714709
b1830	3608	290.1591992
b1831	2793	658.423819
b1832	493	163.1283149
b1833	606	77.77130276
b1834	954	59.68213869
b1835	40	4.577298897
b1836	61	42.41244041
b1837	176	151.0508636
b1838	115	28.84325332
b1839	633	304.9926528
b1840	2738	516.8100775
b1841	970	426.2380733
b1842	12	8.560143392
b1843	339	85.02489458
b1844	337	83.75835629
b1845	641	51.24975708
b1846	3010	751.5092553
b1847	4035	1862.46061
b1848	3574	2023.826754
b1849	182	25.43720303
b1850	2827	725.6088214
b1851	449	40.83193122
b1852	374	41.75389726
b1853	285	53.98055941
b1854	1184	135.2063674
b1855	1014	171.903003
b1856	2467	307.2706498
b1857	552	97.49205111
b1858	607	132.3057348
b1859	929	194.762321
b1860	2586	421.4918082
b1861	1093	294.2933938
b1862	127	34.70549015
b1863	573	180.8822254
b1864	561	124.7545594
b1865	347	126.2243219
b1866	2862	265.9945065
b1867	177	51.44012094
b1868	54	10.86479738
b1869	452	188.0853729
b1870	140	31.00750866
b1871	498	84.42573521
b1872	2244	152.1697589
b1873	963	144.1287903
b1874	2586	570.4527686
b1875	152	44.17456713
b1876	1232	117.077486
b1877	53	17.85989018
b1878	55	23.06120055
b1879	402	31.86275596
b1880	102	14.6282346
b1881	116	29.63534914
b1882	24	10.14047756
b1883	85	13.33955679
b1884	84	16.07636686
b1885	130	13.37188442
b1886	159	15.7644157
b1887	68	22.23259464
b1888	200	16.77178222
b1889	120	21.33110166
b1890	157	29.13388893
b1891	183	52.08159781
b1892	106	49.76345468
b1893	0	0
b1894	0	0
b1895	61	23.4306489
b1896	260	30.06562644
b1897	120	24.68655585
b1900	177	19.25184724
b1901	116	19.30787898
b1902	380	124.2409701
b1904	92	46.7901665
b1905	346	114.4876206
b1906	41	28.15038822
b1907	1059	143.9809762
b1908	1595	394.6373914
b1909	4	7.576218864
b1910	0	0
b1911	20	43.36388429
b1912	341	102.3514048
b1913	477	42.88127477
b1914	604	151.4897827
b1915	135	98.86965618
b1916	658	149.9682659
b1917	280	61.27380197
b1918	194	47.78453737
b1919	445	74.29415231
b1920	615	126.5185987
b1921	18	5.373350879
b1922	47	10.75665241
b1923	1718	189.1094069
b1924	111	12.99991926
b1925	10	4.009312903
b1926	10	4.50226121
b1927	554	61.3505707
b1928	748	297.7234413
b1929	303	41.40064376
b1930	30	21.12599491
b1931	45	11.08404217
b1932	24	8.239138015
b1936	19	19.32637312
b1937	18	9.416157731
b1938	90	8.939390251
b1939	84	13.89734123
b1940	63	15.11108282
b1941	106	12.71249825
b1942	1	0.371132343
b1943	17	2.483428125
b1944	9	3.189343748
b1945	41	6.722480768
b1946	20	7.960519821
b1947	4	1.800904484
b1948	19	4.242374588
b1949	3	1.830919559
b1950	18	3.773650999
b1951	442	116.7211219
b1952	104	90.67411149
b1953	597	431.4706487
b1954	36	68.18596978
b1955	539	108.8454752
b1956	605	58.81626547
b1957	89	80.14024954
b1958	387	69.46724209
b1959	171	30.59484475
b1960	254	88.8637391
b1961	594	68.97882989
b1962	727	172.1222223
b1963	205	92.29635481
b1967	431	83.35841513
b1968	359	43.52980938
b1969	329	80.67489306
b1970	18	7.164467839
b1971	615	100.8372115
b1972	304	78.76408668
b1973	22	5.568695432
b1974	35	10.86138721
b1975	55	100.7005757
b1976	704	145.3722597
b1977	20	43.36388429
b1978	1031	24.00607968
b1981	552	69.06612277
b1982	122	13.81683626
b1983	90	20.68402849
b1984	15	32.52291322
b1985	853	94.4621603
b1986	118	255.8469173
b1987	122	21.13932361
b1988	135	24.23275887
b1989	19	41.19569007
b1990	705	124.5143044
b1991	1630	248.6999067
b1992	774	171.4272264
b1993	690	208.2419498
b1994	3	0.486084839
b1996	8	1.455035411
b1997	0	0
b1999	261	77.91358775
b2000	520	27.46379338
b2001	117	12.57637505
b2002	36	13.27109479
b2003	3	2.226794058
b2004	10	4.465657461
b2005	7	3.075944859
b2006	60	58.85098582
b2007	801	399.9727
b2008	787	122.4589541
b2009	912	317.0503742
b2010	287	40.52498047
b2011	422	48.69630591
b2012	47	33.96837603
b2013	85	13.22618945
b2014	1187	143.9272527
b2015	2097	371.5585466
b2016	5035	1005.67418
b2017	687	449.2291918
b2018	2	6.462069031
b2019	632	115.7141161
b2020	690	87.12651694
b2021	268	41.23415477
b2022	283	43.66434566
b2023	121	33.73724872
b2024	122	27.24051051
b2025	86	18.23850371
b2026	133	35.81063255
b2027	3980	668.5376004
b2028	162	22.87472765
b2029	2482	290.6828792
b2030	0	0
b2032	143	21.05802924
b2033	103	28.71848445
b2034	163	27.04893246
b2035	93	13.1317881
b2036	166	24.77711794
b2037	366	48.32571336
b2038	113	33.36998551
b2039	245	45.77298897
b2040	491	89.89815034
b2041	719	109.0965052
b2042	1040	191.6935914
b2043	65	7.678049763
b2044	243	32.7946034
b2045	80	10.29088277
b2046	142	15.82092763
b2047	129	15.23797568
b2048	134	16.1056819
b2049	155	17.77406252
b2050	162	21.80948298
b2051	45	15.44838378
b2052	149	25.41680257
b2053	188	27.61065859
b2054	47	14.10708513
b2055	87	19.19156646
b2056	35	4.73513679
b2057	108	14.61127924
b2058	31	10.44635086
b2059	74	14.5165765
b2060	166	12.64629598
b2061	8	2.969058744
b2062	101	14.59917438
b2063	637	66.26680449
b2064	2076	184.5140293
b2065	3198	905.455786
b2066	134	34.39390947
b2067	660	32.77776425
b2068	252	48.91078397
b2069	894	108.8808483
b2070	470	39.77806746
b2071	50	17.83363207
b2072	172	37.19505875
b2073	240	59.92100374
b2074	893	117.9094591
b2075	1073	56.61604284
b2076	593	31.74664615
b2077	222	25.8345853
b2078	150	17.60499576
b2079	244	55.61133266
b2080	141	69.77288049
b2081	1604	194.0613418
b2082	172	129.4184236
b2083	38	29.39786334
b2085	46	23.83649992
b2086	274	50.16719591
b2088	0	0
b2089	49	9.312981839
b2091	756	119.6693245
b2092	4050	491.4360672
b2093	337	194.8483867
b2094	522	189.8821211
b2095	10405	1357.53335
b2096	17001	3276.575097
b2097	299	46.7901665
b2098	80	10.31503977
b2099	81	13.28099859
b2100	116	19.78757784
b2101	828	182.6507704
b2102	347	69.81638318
b2103	717	147.5021712
b2104	685	143.0623458
b2105	308	185.9087552
b2106	361	72.10494117
b2107	427	207.5582261
b2108	91	14.48814607
b2109	122	8.102981361
b2110	4	0.915459779
b2111	3	0.910401991
b2112	26	15.19273676
b2113	1092	162.1106074
b2114	913	73.96590961
b2118	215	9.751801119
b2119	114	17.24998593
b2120	176	12.72007272
b2121	26	3.768119409
b2122	213	17.54059367
b2123	21	7.490125468
b2124	407	142.3918969
b2125	138	31.58336239
b2126	197	19.25397614
b2127	122	27.46379338
b2128	109	24.5373236
b2129	77	13.6874569
b2130	204	29.02908731
b2131	278	49.90153307
b2132	1452	104.1186109
b2133	727	69.81181045
b2134	233	41.15153607
b2135	175	49.04248818
b2136	455	129.4924973
b2137	201	43.46631866
b2139	241	27.65504543
b2140	521	90.56098957
b2141	59	24.36637308
b2142	138	32.67244385
b2143	705	131.2676226
b2144	78	17.8514657
b2145	48	32.95655206
b2146	489	65.0353267
b2147	309	41.19569007
b2148	747	121.7534342
b2149	939	101.7297909
b2150	6403	1056.160174
b2151	782	123.7849362
b2152	441	62.75405638
b2153	610	150.2503494
b2154	810	159.4671874
b2155	908	75.11182046
b2156	795	89.1172071
b2157	858	160.2988757
b2158	653	102.4791833
b2159	187	35.91419135
b2160	176	26.63155722
b2161	163	21.47049555
b2162	129	22.56579202
b2163	65	16.22860518
b2164	505	66.51901994
b2165	170	29.8328746
b2166	77	13.46950376
b2167	3251	316.6127386
b2168	904	158.6406979
b2169	1868	272.161093
b2170	180	25.09382136
b2171	265	76.2084319
b2172	1595	179.1605335
b2173	153	25.54383214
b2174	100	23.07881797
b2175	487	141.5329881
b2176	296	31.32671615
b2177	468	42.48943902
b2178	105	15.8010866
b2179	108	17.34555372
b2180	161	16.68554994
b2181	5746	2744.468814
b2182	967	133.7908725
b2183	850	201.2433136
b2184	233	21.80260258
b2185	4254	2459.599517
b2186	1039	169.8504841
b2187	101	72.99587189
b2188	886	82.90603386
b2189	13	27.82046602
b2190	1331	84.616456
b2192	0	0
b2193	1036	263.448981
b2194	263	41.15656786
b2195	73	21.55760126
b2196	243	20.59784504
b2197	42	14.41849153
b2198	1	0.784679811
b2199	120	26.79394476
b2200	82	20.38037156
b2201	150	39.61124046
b2202	46	12.57049249
b2203	26	9.520781706
b2204	43	8.200993857
b2205	67	15.86270825
b2206	262	17.35950269
b2207	4	2.496708489
b2208	89	29.62760741
b2209	1022	344.3925992
b2210	2407	240.8209496
b2211	945	94.72001732
b2212	74	18.73106645
b2213	648	100.2621865
b2214	566	88.32106281
b2215	3618	540.0217634
b2216	1216	74.9629018
b2217	1328	336.1467061
b2218	3662	211.7313924
b2219	154	13.88973458
b2220	38	4.517853457
b2221	19	4.722281215
b2222	10	2.531225197
b2223	51	6.352169898
b2224	72	10.01211708
b2225	91	19.29888184
b2226	240	23.9684015
b2229	27	7.130023282
b2230	247	24.09789331
b2231	4468	280.1557736
b2232	909	207.1750057
b2233	1064	46.71698826
b2234	248	17.87669491
b2235	118	17.19218896
b2236	19	12.27793116
b2237	798	201.9917707
b2238	12	8.137420262
b2239	544	83.23288914
b2240	222	26.9181551
b2241	93	9.407487236
b2242	64	8.369917983
b2243	45	6.226048878
b2244	12	2.197103471
b2245	49	10.04273042
b2246	68	8.686223023
b2247	55	7.514968339
b2248	23	4.840362052
b2249	574	78.62452569
b2250	190	57.65879274
b2251	22	8.509907809
b2252	94	25.68752814
b2253	206	29.77653388
b2254	50	8.502722409
b2255	463	38.47424005
b2256	341	63.06500703
b2257	207	20.6352277
b2258	19	8.090109679
b2259	234	144.4163517
b2260	324	39.37287193
b2261	470	80.42356941
b2262	308	59.15278575
b2263	29	6.296047495
b2264	544	53.64561436
b2265	443	56.32620587
b2266	260	140.0114957
b2267	108	38.52064526
b2268	120	21.5402301
b2269	11	1.495553105
b2270	129	12.30149079
b2271	37	6.272594785
b2272	18	5.885098582
b2273	10	2.298225388
b2274	11	4.285130882
b2275	195	37.84763046
b2276	547	61.82179004
b2277	286	30.80252905
b2278	368	32.92076862
b2279	9	4.894537435
b2280	84	24.94009345
b2281	54	16.38723583
b2282	152	25.61040855
b2283	482	29.12551905
b2284	293	36.08471507
b2285	95	31.24623199
b2286	676	62.1960614
b2287	820	203.8037156
b2288	629	233.4422438
b2289	963	168.9944602
b2290	678	91.72636411
b2291	137	37.62539693
b2292	1040	93.49376471
b2293	834	211.1041814
b2294	466	155.1288208
b2295	2027	732.4882788
b2296	710	97.25333318
b2297	1146	88.03778242
b2298	347	37.5934371
b2299	969	294.059843
b2300	363	107.7768324
b2301	184	47.00779519
b2302	55	13.98619107
b2303	140	63.55257973
b2304	2200	405.5056741
b2305	303	56.03723498
b2306	270	57.48235824
b2307	91	20.91385103
b2308	308	73.87640491
b2309	1069	224.9716102
b2310	1628	342.6134531
b2311	355	102.6278595
b2312	541	58.72692577
b2313	492	165.7936975
b2314	1686	419.0403226
b2315	660	85.70261765
b2316	3252	585.6541382
b2317	330	82.39138015
b2318	477	96.6806601
b2319	913	148.3694873
b2320	1006	145.7972356
b2321	834	137.9807451
b2322	1042	145.6349756
b2323	3310	446.7083838
b2324	1217	99.92058758
b2325	318	187.8169096
b2326	193	57.92909424
b2327	200	40.68710131
b2328	241	48.13653967
b2329	897	136.1050976
b2330	453	80.00706368
b2331	781	233.1437243
b2332	979	196.2558666
b2333	47	14.34220321
b2334	13	4.380727779
b2335	22	7.066707069
b2336	58	12.69243041
b2339	108	31.55414559
b2340	4304	1459.3107
b2341	2139	164.3218295
b2342	2285	287.2071756
b2343	732	423.2315107
b2344	1200	147.4566088
b2345	22	3.423249034
b2346	1316	286.8440642
b2347	90	15.89544312
b2348	12	26.36524165
b2349	193	27.46379338
b2350	55	24.96708489
b2351	47	8.409109374
b2352	14	1.731950934
b2353	74	41.9035198
b2354	52	19.43016675
b2355	9	2.561390056
b2356	3	1.830919559
b2357	19	6.32499484
b2358	50	11.63720059
b2359	7	3.177628986
b2360	68	13.58209418
b2361	9	2.76172224
b2362	0	0
b2363	0	0
b2364	120	21.12599491
b2365	88	10.83773012
b2366	188	23.31012711
b2367	136	14.56169942
b2368	31	4.388544303
b2369	170	45.5497061
b2370	210	9.628374976
b2371	115	16.53579183
b2372	146	25.45850053
b2373	174	16.91575238
b2374	93	12.25003734
b2375	167	43.2684292
b2376	9	5.373350879
b2377	397	269.212987
b2378	1006	179.9907241
b2379	1170	155.6059964
b2380	236	22.90266869
b2381	117	26.23072511
b2382	199	38.21884534
b2383	379	25.02110022
b2384	71	11.2712678
b2385	61	9.255753571
b2386	81	10.69503492
b2387	30	15.11768443
b2388	689	117.5313891
b2389	159	20.84364271
b2390	1574	793.1745098
b2392	3374	448.7304546
b2393	275	37.66854454
b2394	0	0
b2395	946	71.18013299
b2396	22	47.70027272
b2397	3	6.504582643
b2398	206	98.39202499
b2399	221	92.66409676
b2400	1720	200.1598501
b2401	2	4.336388429
b2402	13	28.18652479
b2403	0	0
b2404	0	0
b2405	640	119.164934
b2406	244	31.98647057
b2407	68	13.43552482
