Gene_id	CHL_2_readcount	CHL_2_fpkm
b1203	2445	286.506712
b1204	383	83.77635935
b1205	9275	4253.909934
b1206	460	35.03701713
b1207	4906	662.2131217
b1208	3773	566.6642127
b1209	602	123.4498246
b1210	2206	224.5684833
b1211	912	107.7568673
b1212	321	49.25128401
b1213	25	8.140030531
b1214	788	124.4857884
b1215	2897	433.5717286
b1216	152	17.66586244
b1217	219	121.3139407
b1218	543	99.83186064
b1219	1118	404.1263022
b1220	295	27.05991225
b1221	799	157.0523236
b1222	924	65.79645112
b1223	5506	506.1456949
b1224	25895	885.0313419
b1225	3528	293.3381388
b1226	612	110.1438865
b1227	529	99.83999571
b1229	0	0
b1230	71	106.8853044
b1231	83	124.9504263
b1232	811	123.1039123
b1233	466	129.9127592
b1234	1623	229.2286505
b1235	1422	179.4486589
b1236	2275	320.2551286
b1237	20076	6205.194821
b1238	70	14.49399611
b1241	14811	708.2341245
b1242	242	47.78800887
b1243	74039	5805.223778
b1244	3993	554.7767544
b1245	5072	713.9929723
b1246	7865	992.5201842
b1247	8968	1141.847521
b1248	246	95.38931777
b1249	1046	91.61362
b1250	136	13.87777837
b1251	479	206.3752629
b1252	390	69.31235997
b1253	70	22.44934736
b1254	647	153.3165706
b1255	608	104.5705083
b1256	483	96.72190643
b1257	9	2.271502011
b1258	11	2.8095291
b1259	117	83.17483196
b1260	754	119.5573793
b1261	788	84.45015795
b1262	532	49.98193901
b1263	239	19.16212149
b1264	179	14.65455477
b1265	3	8.530751996
b1266	374	54.26022528
b1267	501	103.2344626
b1268	119	8.03132506
b1269	1281	187.1214607
b1270	332	71.88349398
b1271	274	46.19419065
b1272	1571	191.4544484
b1273	1425	723.5905711
b1274	7251	357.1390457
b1275	2091	274.4277296
b1276	5253	251.1885663
b1277	998	216.083515
b1278	728	121.772303
b1279	928	384.297954
b1280	1369	149.7256344
b1281	1054	182.7522887
b1282	147	57.52387814
b1283	360	210.3473095
b1284	494	84.28382972
b1285	610	39.30331358
b1286	1784	117.975671
b1287	78	8.848386379
b1288	8055	1306.372763
b1289	196	70.84861827
b1290	331	52.48473812
b1291	479	61.72553181
b1292	213	30.59007029
b1293	284	37.62008644
b1294	798	62.11259209
b1295	222	115.4772526
b1296	319	29.4514057
b1297	560	50.49916615
b1298	195	32.61758116
b1299	242	55.49575223
b1300	512	44.02968772
b1301	305	30.46697141
b1302	274	27.69462141
b1303	148	19.36428367
b1304	237	45.33157451
b1305	6	3.412300798
b1306	42	14.92881599
b1307	20	11.52804324
b1308	2875	1167.900571
b1309	11	0.837841714
b1310	9	0.890681763
b1311	6	0.870484898
b1312	10	1.517927401
b1313	55	6.683637604
b1314	23	3.730176728
b1315	37	4.483491816
b1316	56	3.159537776
b1317	4	0.775522909
b1319	0	0
b1320	84	10.75950702
b1321	258	23.61517183
b1322	238	28.67682168
b1323	2179	180.8220681
b1324	8197	2068.833554
b1325	1556	206.1156849
b1326	854	149.9025145
b1327	164	22.78572194
b1328	123	17.48804159
b1329	1276	101.1639363
b1330	143	17.73106883
b1331	0	0
b1332	2183	1082.71114
b1333	4790	644.5158054
b1334	7005	1190.396768
b1335	290	71.91622322
b1336	48	4.022358505
b1337	50	4.424663898
b1338	67	6.539592491
b1339	523	73.6234867
b1340	233	52.86343657
b1341	1455	151.0005372
b1342	800	104.0335609
b1343	920	85.68004188
b1344	744	101.7128123
b1345	54	5.590541357
b1346	0	0
b1347	0	0
b1348	0	0
b1349	38	6.003121775
b1350	30	1.47590865
b1351	4	1.854511303
b1352	1	0.576402162
b1353	6	1.570077054
b1355	19	18.00936532
b1356	939	251.8986203
b1357	8	3.446768483
b1358	15	4.53763404
b1359	43	6.412977899
b1360	13	2.226903131
b1361	26	6.653986557
b1362	1	0.288201081
b1363	135	11.84826666
b1365	5	2.42350909
b1366	12	3.38970278
b1368	14	1.920104951
b1370	24	3.130551191
b1372	91	3.462526457
b1373	0	0
b1374	0	0
b1375	0	0
b1376	799	235.0369257
b1377	6	0.677043809
b1378	2696	97.86769098
b1379	169	51.12401019
b1380	284	36.70808435
b1381	469	22.73251526
b1382	0	0
b1383	62	24.26177173
b1384	425	60.02598673
b1385	465	39.66799678
b1386	45	2.532215302
b1387	40	2.501686802
b1388	31	4.265375998
b1389	9	3.998789998
b1390	33	5.652907949
b1391	20	5.139007227
b1392	84	10.03617882
b1393	53	8.830661246
b1394	36	5.838537488
b1395	119	10.66344
b1396	26	7.865232337
b1397	933	98.99492055
b1398	1502	146.2692865
b1399	772	103.8760338
b1400	472	102.1958107
b1402	1	0.141237616
b1403	0	0
b1404	0	0
b1406	1153	171.3581368
b1407	24	1.33119667
b1408	2	0.422314455
b1409	1	0.142654716
b1410	114	8.29783044
b1411	109	10.7871458
b1412	263	55.53435087
b1413	3225	105.7328024
b1414	378	60.38622199
b1415	19006	1688.911171
b1418	477	114.9482684
b1419	357	262.5412468
b1420	3	2.285022856
b1421	126	9.825180544
b1422	1899	262.9853578
b1423	2702	257.2554899
b1424	1397	107.9480121
b1426	590	335.5429118
b1427	691	163.7430453
b1428	249	32.47946861
b1429	288	37.11263708
b1430	269	57.94879512
b1431	646	123.5620132
b1432	876	97.55794711
b1433	89	9.684144485
b1434	63	15.0122172
b1435	776	50.61057759
b1436	18	9.971008827
b1438	52	15.95680229
b1439	278	25.28303896
b1440	5367	599.2741618
b1441	1405	177.3033514
b1442	570	77.42879996
b1443	592	95.28689022
b1444	3334	299.3844964
b1445	64	47.06621791
b1446	514	281.0773414
b1447	99	28.15148159
b1448	267	65.82979141
b1449	653	80.49972621
b1450	144	27.66730377
b1451	359	21.84407965
b1452	703	84.70506572
b1453	64	5.459681277
b1454	143	29.60916348
b1455	0	0
b1456	12	0.753821973
b1457	7	1.854511303
b1459	11	1.335459278
b1460	0	0
b1461	76	41.56007383
b1462	206	46.24565556
b1463	92	13.91541106
b1464	900	128.8200805
b1465	176	33.07075664
b1466	177	32.54187723
b1467	578	47.87159858
b1468	1312	44.87709149
b1469	143	13.17383948
b1471	0	0
b1472	0	0
b1473	48	6.96387918
b1474	1909	80.14372815
b1475	234	33.83382995
b1476	157	30.71853356
b1477	678	304.4131502
b1478	1811	229.2164965
b1479	4547	342.6619198
b1480	7564	7013.76175
b1481	1	0.592413333
b1482	2437	721.8556463
b1483	235	32.43894367
b1484	246	31.89308497
b1485	134	19.1157319
b1486	91	11.38267495
b1487	329	27.14330181
b1488	114	25.06458061
b1489	322	17.16813839
b1490	224	20.72547123
b1491	498	48.27630107
b1492	1726	143.7898237
b1493	84	7.672196656
b1494	57	2.608652703
b1495	44	2.372649101
b1496	3	0.22768911
b1497	13	1.436525595
b1498	71	5.398247698
b1499	7	1.175497322
b1500	0	0
b1501	49	2.750045051
b1502	3	0.41954518
b1503	3	0.761674285
b1504	0	0
b1505	1	0.104287922
b1506	5	3.151755664
b1507	122	11.79990639
b1508	14	6.709580222
b1511	4543	364.9266132
b1512	3213	430.9639334
b1513	4922	410.0425911
b1514	1974	245.4767411
b1515	1186	152.8319013
b1516	3599	450.1785401
b1517	2980	435.302071
b1518	775	340.7903504
b1519	1867	314.7611458
b1520	27	3.775906621
b1521	181	15.95109619
b1522	223	30.10059644
b1523	38	13.50702399
b1524	284	39.20280853
b1525	254	23.3996869
b1526	192	27.85551672
b1527	0	0
b1528	78	8.380335714
b1529	442	84.92325185
b1530	106	31.18136936
b1531	180	59.98184997
b1532	62	36.22648108
b1533	416	59.14654717
b1534	291	31.34405089
b1535	166	23.84014868
b1536	70	22.79208549
b1537	52	12.82078335
b1538	1324	82.80583316
b1539	1497	256.4364606
b1540	917	170.8013009
b1541	35	21.95414117
b1542	37	3.240634742
b1544	0	0
b1545	0	0
b1546	0	0
b1547	10	1.328777569
b1548	0	0
b1549	1	0.311341314
b1550	58	42.65375998
b1551	25	20.50661538
b1552	529	317.8005497
b1553	0	0
b1554	5	1.198139325
b1555	0	0
b1556	0	0
b1557	3014	1785.533786
b1558	92	55.26966082
b1559	25	4.248382468
b1560	4	0.487471543
b1561	24	12.18678857
b1562	297	243.6185907
b1563	233	103.52423
b1564	175	93.30509996
b1565	1	0.418174117
b1566	19	7.301094051
b1567	1	0.699241967
b1568	0	0
b1569	0	0
b1570	435	136.4293058
b1571	4	3.28105846
b1572	0	0
b1573	13	7.595875065
b1574	12	28.97236527
b1575	0	0
b1576	0	0
b1577	9	1.505426823
b1578	0	0
b1579	9	0.99451772
b1580	44	5.51989835
b1581	66	6.950983108
b1582	122	47.74090567
b1583	389	145.546602
b1584	335	76.41181601
b1585	388	69.82978427
b1586	448	187.3420046
b1587	50	2.636202718
b1588	155	8.18234257
b1589	26	5.383484269
b1590	122	18.25880252
b1591	315	65.54114338
b1592	90	9.161905485
b1593	638	117.2978399
b1594	811	84.99311878
b1595	83	11.88007409
b1596	119	12.14305607
b1597	4808	1991.060951
b1598	1991	309.9402778
b1599	16	6.20418327
b1600	16	5.593935735
b1601	86	10.63253147
b1602	2932	270.1097716
b1603	3176	265.1043869
b1604	1477	199.9987412
b1605	111	10.27021119
b1606	199	35.22032463
b1607	252	95.97095996
b1608	178	31.63487199
b1609	261	25.65122432
b1610	149	20.50132335
b1611	9151	834.0268324
b1612	9267	719.9861452
b1613	1350	146.8943265
b1614	6053	513.2866981
b1615	8	0.808602085
b1616	42	3.911480173
b1617	201	14.19438039
b1618	1648	356.8192713
b1619	512	85.30751996
b1620	504	62.67491262
b1621	203	16.30642802
b1622	445	48.54456059
b1623	4030	514.6546489
b1624	1123	138.0408428
b1625	9	5.331719998
b1626	298	86.46816649
b1627	209	45.95173111
b1628	220	48.6208663
b1629	773	44.49575771
b1630	343	41.44543817
b1631	293	60.37464577
b1632	210	38.60900688
b1633	272	54.72557884
b1634	1600	136.2195928
b1635	1016	214.5357433
b1636	677	100.2659566
b1637	3838	385.1885431
b1638	623	121.339235
b1639	38	14.73493527
b1640	511	58.90830095
b1641	3543	968.7325103
b1642	1797	528.6124599
b1643	33	17.81739341
b1644	51	7.606090066
b1645	100	6.356745154
b1646	1192	292.2027695
b1647	1100	156.9201872
b1648	106	56.51623197
b1649	50	10.66344
b1650	537	62.58215604
b1651	433	135.8020446
b1652	312	61.61098664
b1653	1554	43.06948863
b1654	1786	656.7208218
b1655	363	56.92395174
b1656	5421	1191.886767
b1657	187	20.45193107
b1658	1060	132.2017122
b1659	194	26.6071686
b1660	120	12.66943366
b1661	4278	476.4302486
b1662	838	167.0273405
b1663	1498	139.5094595
b1664	2175	221.4127159
b1665	0	0
b1666	0	0
b1667	1455	608.4433409
b1668	865	68.96355586
b1669	79	12.43412191
b1670	31	5.046818929
b1671	29	5.546901522
b1672	43	8.491257774
b1673	59	3.589974092
b1674	33	6.734804207
b1675	72	43.87243884
b1676	5417	490.5635198
b1677	180502	97456.82258
b1678	1416	180.2917138
b1679	158	48.48413005
b1680	1071	112.241221
b1681	1186	119.3098098
b1682	482	82.56671611
b1683	1147	98.63681995
b1684	224	77.67839216
b1685	238	161.1364266
b1686	198	61.64558012
b1687	1746	73.08485272
b1688	955	109.7960668
b1689	3	1.075304873
b1690	7	0.737225481
b1691	6	0.606451564
b1692	7	1.033136055
b1693	240	40.4620648
b1694	9	0.721586165
b1695	9	0.9996975
b1696	35	4.910794735
b1697	9	1.505426823
b1698	31	4.2244938
b1699	28	2.777454138
b1700	2	0.870484898
b1701	31	2.408500108
b1702	13810	742.8101202
b1703	551	84.540366
b1704	529	64.6528339
b1705	9	5.998184997
b1706	4648	413.8928526
b1707	167	29.92931898
b1708	554	152.4527937
b1709	405	69.09909117
b1710	639	148.1290904
b1711	277	36.13177833
b1712	8565	3653.294542
b1713	6553	351.1433281
b1714	1617	210.277835
b1715	76	216.1123839
b1716	17159	6150.385441
b1717	5550	3586.793453
b1718	23821	5613.564732
b1719	23626	1567.243753
b1722	90	15.1732743
b1723	2527	347.6969402
b1724	511	224.7017665
b1725	2581	383.5866011
b1726	642	152.9816419
b1727	363	69.43190526
b1728	42	9.093695021
b1729	1328	122.0780027
b1730	4	0.636623283
b1731	78	41.07399109
b1732	1833	103.6927613
b1733	220	37.53530878
b1734	36	3.404734721
b1735	80	12.14341921
b1736	19	6.926678971
b1737	238	22.40970171
b1738	275	109.6241495
b1739	1520	573.7496918
b1740	754	116.5251269
b1741	542	78.10249294
b1742	26	5.776029997
b1743	105	27.64595554
b1744	1666	220.0036041
b1745	3847	366.270122
b1746	5753	497.7425581
b1747	4004	495.0308839
b1748	6346	665.0632944
b1749	749	118.7645585
b1750	8	1.439789366
b1751	10	1.887334512
b1752	36	6.50650576
b1753	61	14.21791999
b1754	138	15.13166806
b1755	96	7.997579996
b1756	53	10.36995082
b1757	318	31.10985246
b1758	267	55.01716867
b1759	70	21.95414117
b1760	74	34.68547515
b1761	1699	161.7605764
b1762	63	7.744054406
b1763	2979	194.2898333
b1764	4023	493.0921736
b1765	1559	361.3978903
b1766	1026	70.69912397
b1767	516	64.92430723
b1768	385	76.73690464
b1769	16	1.506534569
b1770	134	22.59131952
b1771	39	5.087145686
b1772	8	1.079842025
b1773	11	1.681689462
b1774	4	0.490273103
b1775	15	1.390883478
b1776	33	3.920819163
b1777	1295	606.9958151
b1778	2632	813.5122918
b1779	20337	2612.799749
b1780	303	43.81047212
b1781	670	100.2737515
b1782	1346	230.5701242
b1783	12817	847.5864212
b1784	2573	256.4208515
b1785	9	0.780251707
b1786	232	19.91080949
b1787	352	89.36978282
b1788	24	29.24829256
b1789	126	36.06962253
b1790	142	22.10523327
b1791	44	4.763364059
b1792	174	63.98063997
b1793	222	111.4015849
b1794	1052	131.2039634
b1795	934	479.983275
b1796	9	6.293177702
b1797	11	3.909927998
b1798	124	24.83129689
b1799	1344	186.1254981
b1800	256	30.16398496
b1801	15	1.32739917
b1802	25	2.843583999
b1803	53	7.020649935
b1804	842	95.51719655
b1805	1875	142.3056939
b1806	1000	219.8647422
b1807	785	144.3241448
b1808	1112	74.45993893
b1809	851	315.6378239
b1810	531	226.4914655
b1811	471	334.8320158
b1812	213	20.01156581
b1813	213	47.07383873
b1814	13073	1225.522207
b1815	152	12.16392405
b1816	3687	303.0142833
b1817	3476	457.6063879
b1818	2145	342.667847
b1819	3381	507.7900088
b1820	66	18.39966117
b1821	75	16.92609523
b1822	335	52.92225775
b1823	2263	1378.935126
b1824	409	363.4455798
b1825	236	104.85716
b1826	17	15.10653999
b1827	1229	198.5661781
b1828	88	8.195482267
b1829	3245	470.7872488
b1830	4850	302.8854113
b1831	3705	678.2497027
b1832	932	239.4777368
b1833	503	50.12813381
b1834	1372	66.65257254
b1835	31	2.754721999
b1836	1577	851.4554366
b1837	181	120.6301649
b1838	235	45.77001642
b1839	335	125.3421894
b1840	552	80.91022512
b1841	833	284.2446565
b1842	74	40.99192518
b1843	194	37.7846093
b1844	314	60.60307979
b1845	761	47.24819701
b1846	319	61.84795197
b1847	3382	1212.227027
b1848	622	273.5117393
b1849	97	10.52777282
b1850	1883	375.3132245
b1851	467	32.9789833
b1852	1094	94.84392971
b1853	386	56.77362535
b1854	4896	434.1638438
b1855	1076	141.6526103
b1856	2869	277.4912412
b1857	1616	221.6349715
b1858	918	155.3815542
b1859	562	91.49394316
b1860	875	110.7478931
b1861	527	110.1888799
b1862	16	3.395324178
b1863	716	175.517771
b1864	2673	461.5931191
b1865	879	248.2957286
b1866	6447	465.2940619
b1867	251	56.6459987
b1868	91	14.21791999
b1869	529	170.9381745
b1870	205	35.25814837
b1871	929	122.3004414
b1872	78	4.107399109
b1873	8	0.929782234
b1874	1059	181.4069551
b1875	207	46.71602284
b1876	3238	238.9496104
b1877	5	1.308397545
b1878	8	2.60480977
b1879	111	6.831987529
b1880	20	2.227350391
b1881	59	11.7049853
b1882	12	3.937270152
b1883	15	1.828018285
b1884	19	2.823768082
b1885	20	1.5975191
b1886	26	2.00180101
b1887	22	5.585611426
b1888	51	3.321132456
b1889	24	3.312913397
b1890	22	3.17021189
b1891	324	71.60527582
b1892	340	123.9510974
b1893	0	0
b1894	0	0
b1895	216	64.42805703
b1896	1237	111.0793707
b1897	609	97.28891321
b1900	323	27.28151381
b1901	575	74.32094542
b1902	106	26.91249142
b1904	2	0.789884444
b1905	403	103.5509956
b1906	37	19.72736399
b1907	94	9.924389698
b1908	2201	422.8870528
b1909	2	2.941638619
b1910	0	0
b1911	56	94.2872589
b1912	1292	301.1402071
b1913	1632	113.9295193
b1914	646	125.8188536
b1915	157	89.28853756
b1916	85	15.04385725
b1917	472	80.209461
b1918	337	64.45882114
b1919	848	109.9403905
b1920	2227	355.7675037
b1921	6	1.390883478
b1922	26	4.620823998
b1923	563	48.1243825
b1924	28	2.546493133
b1925	12	3.736095765
b1926	4	1.398483934
b1927	1722	148.0842232
b1928	694	214.5051408
b1929	421	44.66973371
b1930	23	12.57739076
b1931	94	17.97961183
b1932	53	14.12905799
b1936	2	1.579768888
b1937	15	6.093394283
b1938	56	4.319368099
b1939	61	7.83698602
b1940	31	5.774089779
b1941	38	3.538958252
b1942	7	2.017407567
b1943	19	2.155376169
b1944	15	4.127783224
b1945	41	5.220310923
b1946	15	4.636278259
b1947	3	1.04886295
b1948	11	1.90728195
b1949	6	2.843583999
b1950	5	0.814003053
b1951	3	0.615198461
b1952	90	60.93394283
b1953	4420	2480.652883
b1954	10	14.7081931
b1955	1622	254.3544069
b1956	663	50.05211127
b1957	242	169.216556
b1958	441	61.47159527
b1959	267	37.09626682
b1960	146	39.66527998
b1961	969	87.38159286
b1962	355	65.26760687
b1963	36	12.5863554
b1967	1513	227.2364044
b1968	64	6.026138275
b1969	84	15.99515999
b1970	21	6.490789562
b1971	514	65.44487352
b1972	77	15.49216754
b1973	18	3.538099906
b1974	146	35.18332744
b1975	155	220.3777599
b1976	5546	889.3148603
b1977	122	205.4115283
b1978	549	9.926627482
b1981	377	36.62976654
b1982	1211	106.5024811
b1983	207	36.9427963
b1984	2	3.367402104
b1985	116	9.975476124
b1986	19	31.99031999
b1987	53	7.131385738
b1988	99	13.79974588
b1989	0	0
b1990	1359	186.3873306
b1991	396	46.91913598
b1992	83	14.27525032
b1993	151	35.3885591
b1994	0	0
b1996	9	1.271138542
b1997	0	0
b1999	101	23.41320521
b2000	950	38.96256921
b2001	58	4.841326964
b2002	4	1.145067382
b2003	0	0
b2004	1	0.346778536
b2005	0	0
b2006	42	31.99031999
b2007	900	348.9853089
b2008	383	46.27872542
b2009	844	227.8466672
b2010	152	16.66676483
b2011	1099	98.48000466
b2012	436	244.6978862
b2013	510	61.62441244
b2014	481	45.29019548
b2015	418	57.51377959
b2016	2009	311.6051047
b2017	120	60.93394283
b2018	0	0
b2019	220	31.27942399
b2020	297	29.12222233
b2021	179	21.38661915
b2022	208	24.92129797
b2023	129	27.93063471
b2024	136	23.58094048
b2025	170	27.99667643
b2026	230	48.09002351
b2027	3516	458.6257495
b2028	110	12.06147454
b2029	5958	541.8573603
b2030	0	0
b2032	788	90.1103562
b2033	300	64.95496444
b2034	595	76.67367731
b2035	532	58.33367689
b2036	1168	135.3793252
b2037	576	59.05905228
b2038	266	60.9994632
b2039	675	97.92955097
b2040	846	120.2836031
b2041	1149	135.3844481
b2042	3240	463.7522897
b2043	39	3.577412127
b2044	84	8.803233018
b2045	21	2.097725901
b2046	8	0.692150263
b2047	9	0.825556645
b2048	12	1.120011203
b2049	22	1.959045344
b2050	6	0.627261176
b2051	1	0.266586
b2052	5	0.662325466
b2053	10	1.140474866
b2054	0	0
b2055	1	0.171300241
b2056	1	0.105058522
b2057	3	0.315175566
b2058	0	0
b2059	6	0.914009142
b2060	1	0.059159168
b2061	0	0
b2062	2	0.224493474
b2063	348	28.11270544
b2064	1464	101.0438586
b2065	1827	401.6928839
b2066	410	81.71982052
b2067	812	31.31541872
b2068	395	59.53439997
b2069	182	17.21282554
b2070	146	9.595452939
b2071	7	1.938807272
b2072	18	3.0227074
b2073	50	9.694036359
b2074	198	20.30154922
b2075	249	10.20248438
b2076	224	9.312321867
b2077	81	7.31981898
b2078	91	8.293786663
b2079	264	46.72445077
b2080	2394	919.9378504
b2081	956	89.81716859
b2082	75	43.82235614
b2083	2	1.201514366
b2085	6	2.414363772
b2086	478	67.96165757
b2088	0	0
b2089	10	1.47590865
b2091	26524	3260.369826
b2092	58001	5465.303533
b2093	5452	2447.876836
b2094	15155	4280.912136
b2095	117061	11860.07553
b2096	84671	12672.05793
b2097	5780	702.3895518
b2098	52	5.206562251
b2099	83	10.5679465
b2100	89	11.78939329
b2101	475	81.36761442
b2102	136	21.24875955
b2103	239	38.1807065
b2104	271	43.95121276
b2105	38	17.81146021
b2106	28	4.342928289
b2107	182	68.69897625
b2108	1	0.123634087
b2109	4	0.206305973
b2110	1	0.177724
b2111	16	3.77049812
b2112	70	31.76343828
b2113	5190	598.305444
b2114	3862	242.9628629
b2118	64	2.254203665
b2119	7	0.822524297
b2120	46	2.581674946
b2121	10	1.125429023
b2122	72	4.604303926
b2123	12	3.323669609
b2124	738	200.4998399
b2125	293	52.07313198
b2126	391	29.6754807
b2127	466	81.46168914
b2128	235	41.08046555
b2129	149	20.56767067
b2130	319	35.25012807
b2131	882	122.9431905
b2132	1265	70.4399561
b2133	5732	427.4324339
b2134	414	56.7802464
b2135	749	162.9982971
b2136	601	132.8233666
b2137	326	54.74458958
b2139	20	1.782190528
b2140	109	14.71284759
b2141	48	15.39383819
b2142	136	25.00392826
b2143	620	89.64519047
b2144	45	7.997579996
b2145	19	10.130268
b2146	143	14.7687353
b2147	191	19.77395184
b2148	913	115.5575159
b2149	1059	89.09335664
b2150	9314	1193.024386
b2151	844	103.7457447
b2152	220	24.31043315
b2153	1931	369.3471324
b2154	1820	278.2431655
b2155	351	22.54739421
b2156	1213	105.5898181
b2157	1824	264.6274089
b2158	254	30.95444296
b2159	446	66.51600333
b2160	339	39.83367668
b2161	26	2.659467049
b2162	7	0.95088
b2163	21	4.071495271
b2164	167	17.08196143
b2165	34	4.633315781
b2166	10	1.358399999
b2167	1719	130.0032153
b2168	539	73.45168252
b2169	699	79.08482288
b2170	105	11.36711878
b2171	787	175.7513566
b2172	550	47.97457666
b2173	202	26.18863075
b2174	62	11.11148369
b2175	1876	423.378062
b2176	273	22.43637086
b2177	424	29.89288303
b2178	131	15.30860975
b2179	107	13.34488982
b2180	300	24.14363772
b2181	1103	409.1051935
b2182	556	59.73675201
b2183	632	116.1947255
b2184	496	36.04133722
b2185	6429	2886.537083
b2186	839	106.5074542
b2187	196	110.0018021
b2188	1770	128.6152558
b2189	2	3.323669609
b2190	333	16.43946999
b2192	0	0
b2193	521	102.8824488
b2194	308	37.42837058
b2195	52	11.92470709
b2196	234	15.40274666
b2197	77	20.52712199
b2198	3	1.828018285
b2199	152	26.35516877
b2200	66	12.73822696
b2201	140	28.70926153
b2202	80	16.97662089
b2203	41	11.65869439
b2204	94	13.92171333
b2205	150	27.57786206
b2206	2159	111.0850034
b2207	20	9.694036359
b2208	462	119.4305279
b2209	1181	309.0435002
b2210	332	25.79425922
b2211	496	38.6063229
b2212	131	25.74950487
b2213	635	76.29616222
b2214	214	25.93154726
b2215	54672	6336.865124
b2216	1785	85.45113531
b2217	2481	487.6681037
b2218	955	42.87825345
b2219	309	21.64205556
b2220	313	28.89746077
b2221	1	0.193003439
b2222	2	0.393122212
b2223	8	0.773764353
b2224	28	3.023557669
b2225	20	3.293726639
b2226	43	3.334748508
b2229	3	0.615198461
b2230	105	7.954964117
b2231	13767	670.3359745
b2232	1066	188.6676686
b2233	482	16.43414253
b2234	849	47.52367746
b2235	529	59.85103191
b2236	34	17.06150399
b2237	787	154.6935903
b2238	2	1.053179259
b2239	314	37.30718839
b2240	120	11.29900927
b2241	15	1.178280662
b2242	18	1.828018285
b2243	32	3.438086447
b2244	20	2.843583999
b2245	50	7.957791041
b2246	37	3.670207254
b2247	120	12.73246567
b2248	30	4.902731032
b2249	1032	109.7722701
b2250	31	7.305340107
b2251	23	6.908707602
b2252	8	1.697662089
b2253	68	7.632778102
b2254	22	2.905209658
b2255	339	21.87537766
b2256	124	17.80830383
b2257	80	6.192923409
b2258	23	7.60493395
b2259	633	303.3688772
b2260	680	64.16937342
b2261	1060	140.8504224
b2262	1055	157.3416671
b2263	88	14.83609043
b2264	1351	103.4564268
b2265	988	97.55072884
b2266	4375	1829.511764
b2267	197	54.56357608
b2268	419	58.40498507
b2269	12	1.266943366
b2270	9	0.666465
b2271	1	0.131647407
b2272	18	4.570045712
b2273	11	1.963143765
b2274	1	0.302508936
b2275	11	1.657919999
b2276	10316	905.3831028
b2277	5618	469.8604384
b2278	9844	683.849533
b2279	218	92.06455124
b2280	2177	501.9310026
b2281	2114	498.1770641
b2282	5147	673.4322166
b2283	18085	848.6174359
b2284	9661	923.9416484
b2285	3411	871.2094329
b2286	12449	889.4416382
b2287	7183	1386.343701
b2288	6681	1925.471422
b2289	2604	354.8574792
b2290	1207	126.8056362
b2291	277	59.07545757
b2292	1004	70.08899349
b2293	794	156.0695181
b2294	469	121.2400814
b2295	1026	287.9128799
b2296	3274	348.2503994
b2297	5122	305.556026
b2298	31	2.608020827
b2299	1045	246.2606584
b2300	936	215.8049694
b2301	508	100.7819073
b2302	275	54.30455553
b2303	471	166.0324046
b2304	1988	284.5492444
b2305	60	8.616921208
b2306	331	54.72245951
b2307	144	25.69933656
b2308	318	59.23098547
b2309	1659	271.1210261
b2310	2738	447.4559189
b2311	145	32.55155367
b2312	535	45.09834306
b2313	274	71.70018549
b2314	1386	267.5027662
b2315	670	67.56032905
b2316	5044	705.3952962
b2317	357	69.2154196
b2318	334	52.56957872
b2319	674	85.05513085
b2320	1364	153.5085188
b2321	599	76.95663322
b2322	86	9.333901675
b2323	12575	1317.864943
b2324	936	59.67700948
b2325	389	178.4119638
b2326	421	98.12695602
b2327	364	57.50358753
b2328	401	62.19693728
b2329	1400	164.9592927
b2330	1076	147.5737805
b2331	1018	235.9865634
b2332	242	37.67229896
b2333	3	0.710896
b2334	3	0.785038527
b2335	1	0.249437193
b2336	8	1.35948239
b2339	0	0
b2340	1902	500.7867375
b2341	3020	180.1599373
b2342	1544	150.7034449
b2343	6795	3050.866306
b2344	5794	552.876701
b2345	10	1.208321812
b2346	1352	228.8408075
b2347	133	18.24099703
b2348	0	0
b2349	46	5.083090568
b2350	115	40.5386975
b2351	333	46.26613053
b2352	129	12.39264648
b2353	10	4.397294843
b2354	8	2.32129306
b2355	1	0.221003938
b2356	0	0
b2357	0	0
b2358	1	0.180736271
b2359	5	1.762552065
b2360	6	0.93062749
b2361	0	0
b2362	0	0
b2363	0	0
b2364	99	13.53436615
b2365	33	3.155995694
b2366	168	16.17569227
b2367	7	0.582020117
b2368	4	0.439729484
b2369	508	105.6980979
b2370	519	18.47854877
b2371	13	1.451567748
b2372	1	0.135408762
b2373	13	0.981413946
b2374	6	0.613723165
b2375	9	1.810772829
b2376	2	0.927255652
b2377	239	125.8549214
b2378	2371	329.4204069
b2379	4203	434.0768843
b2380	496	37.37855998
b2381	241	41.95737206
b2382	249	37.13561621
b2383	90	4.613988459
b2384	21	2.588812022
b2385	24	2.82787359
b2386	17	1.743062307
b2387	3	1.173956697
b2388	1500	198.6976397
b2389	194	19.74899627
b2390	104	40.69716549
b2392	680	70.22895106
b2393	826	87.86036345
b2394	2	0.229939407
b2395	296	17.29522322
b2396	2	3.367402104
b2397	0	0
b2398	235	87.16203126
b2399	257	83.67951385
b2400	5200	469.9143049
b2401	0	0
b2402	30	50.51103156
b2403	0	0
b2404	0	0
b2405	101	14.60349071
b2406	141	14.35365193
b2407	11	1.687738704
b2408	11	1.839966117
b2409	73	10.07677825
b2410	805	103.1119423
b2411	1897	120.4080099
b2412	2518	326.4503575
b2413	378	63.4768554
b2414	5009	659.4218634
b2415	6991	3467.353907
b2416	13435	994.8841412
