Gene_id	TET_1_readcount	TET_1_fpkm
b1620	251	37.89421793
b1621	50	4.876057635
b1622	261	34.56663446
b1623	431	66.82272014
b1624	529	78.9440757
b1625	76	54.66060608
b1626	414	145.8398985
b1627	351	93.69118536
b1628	287	77.00482439
b1629	530	37.0382969
b1630	316	46.35597546
b1631	214	53.53487278
b1632	265	59.14952156
b1633	309	75.47723213
b1634	1269	131.1647825
b1635	699	179.1922214
b1636	556	99.97137165
b1637	3394	413.5387922
b1638	337	79.685469
b1639	39	18.35968683
b1640	301	42.12676583
b1641	2114	701.7359591
b1642	1866	666.4030625
b1643	17	11.14333475
b1644	26	4.707612007
b1645	70	5.402177713
b1646	905	269.3349283
b1647	372	64.42658305
b1648	35	22.65538278
b1649	47	12.16917704
b1650	413	58.4335556
b1651	619	235.6921335
b1652	188	45.07102607
b1653	469	15.78074746
b1654	3767	1681.632058
b1655	157	29.88987477
b1656	1381	368.625433
b1657	305	40.49753406
b1658	3196	483.9204904
b1659	77	12.82105264
b1660	20	2.563551093
b1661	2356	318.5443153
b1662	754	182.4529626
b1663	1350	152.6376382
b1664	1885	232.9649999
b1665	0	0
b1666	1	2.017548003
b1667	2745	1393.591613
b1668	375	36.29700847
b1669	40	7.643355288
b1670	35	6.917674133
b1671	21	4.876494949
b1672	27	6.47296651
b1673	27	1.994523204
b1674	17	4.212073901
b1675	107	79.15513332
b1676	2579	283.5461678
b1677	51630	33842.96313
b1678	2493	385.3637136
b1679	129	48.05828373
b1680	573	72.90436973
b1681	619	75.59936358
b1682	257	53.44746644
b1683	671	70.05420207
b1684	225	94.72633917
b1685	59	48.49587607
b1686	342	129.2703385
b1687	3079	156.4691963
b1688	879	122.6897588
b1689	4	1.74062965
b1690	6	0.767166401
b1691	8	0.981682125
b1692	20	3.583649279
b1693	123	25.1754903
b1694	17	1.654743318
b1695	14	1.887948565
b1696	149	25.38084237
b1697	10	2.030734591
b1698	38	6.286842872
b1699	27	3.251536665
b1700	2	1.056810859
b1701	36	3.395654563
b1702	5230	341.5244877
b1703	413	76.93050845
b1704	371	55.04803611
b1705	41	33.17395336
b1706	2278	246.2700244
b1707	327	71.14823693
b1708	473	158.023905
b1709	261	54.06221629
b1710	477	134.2436967
b1711	298	47.19129101
b1712	7442	3853.745341
b1713	5188	337.5050277
b1714	1107	174.7700958
b1715	12	41.42698566
b1716	22176	9650.050778
b1717	3671	2880.273946
b1718	20561	5882.460305
b1719	21836	1758.552992
b1722	161	32.95328405
b1723	1830	305.6910636
b1724	447	238.6322499
b1725	1492	269.2032344
b1726	538	155.6404908
b1727	218	50.62266185
b1728	98	25.76043525
b1729	1076	120.084689
b1730	16	3.091566094
b1731	63	40.27623606
b1732	610	41.89400075
b1733	244	50.54092251
b1734	60	6.889188303
b1735	108	19.90264436
b1736	73	32.30950805
b1737	165	18.86162427
b1738	365	176.6454412
b1739	1063	487.133692
b1740	1120	210.1368838
b1741	465	81.34944397
b1742	12	3.236483255
b1743	203	64.88949143
b1744	1249	200.2411188
b1745	2128	245.9727274
b1746	2918	306.5008726
b1747	2016	302.5971127
b1748	4371	556.1343806
b1749	545	104.9149962
b1750	2	0.43699352
b1751	11	2.520447137
b1752	19	4.169029278
b1753	27	7.640222766
b1754	120	15.97441607
b1755	85	8.596908646
b1756	33	7.838821828
b1757	40	4.750801108
b1758	174	43.5283545
b1759	89	33.88788349
b1760	35	19.91682003
b1761	1551	179.2780546
b1762	71	10.59551867
b1763	1335	105.7053247
b1764	1517	225.7354068
b1765	557	156.7583629
b1766	623	52.1183604
b1767	381	58.1994157
b1768	313	75.73975767
b1769	46	5.25839222
b1770	130	26.60824178
b1771	87	13.77732321
b1772	13	2.130343408
b1773	14	2.598466843
b1774	13	1.934449762
b1775	19	2.138893282
b1776	47	6.779485815
b1777	1020	580.4330409
b1778	1387	520.4640318
b1779	5889	918.537344
b1780	58	10.18120834
b1781	533	96.84466385
b1782	1467	305.087289
b1783	8924	716.4620544
b1784	1455	176.0404911
b1785	47	4.946819934
b1786	203	21.15110183
b1787	419	129.1510937
b1788	44	65.0995489
b1789	146	50.7411066
b1790	146	27.59279155
b1791	40	5.257231683
b1792	289	129.0129187
b1793	196	119.407194
b1794	779	117.9518342
b1795	1649	1028.811737
b1796	7	5.942395484
b1797	3	1.294593302
b1798	226	54.94424155
b1799	480	80.70192012
b1800	49	7.009400198
b1801	35	3.760229508
b1802	19	2.623709092
b1803	49	7.880133142
b1804	731	100.6752876
b1805	3424	315.4937698
b1806	499	133.1963006
b1807	389	86.82703353
b1808	751	61.05115038
b1809	670	301.696526
b1810	1693	876.6985841
b1811	309	266.6862202
b1812	220	25.09343845
b1813	185	49.63725614
b1814	3405	387.5244126
b1815	54	5.246381862
b1816	2242	223.6977405
b1817	2357	376.7106682
b1818	1687	327.1878502
b1819	2590	472.2530496
b1820	45	15.23050943
b1821	48	13.15142402
b1822	501	96.08759175
b1823	1837	1358.953083
b1824	1101	1187.789355
b1825	1132	610.6165074
b1826	11	11.86710527
b1827	509	99.84060465
b1828	68	7.68841437
b1829	4821	849.147525
b1830	3631	275.2953604
b1831	3328	739.6406024
b1832	1530	477.2837957
b1833	447	54.08254261
b1834	861	50.78108579
b1835	20	2.157655503
b1836	985	645.6579253
b1837	231	186.906908
b1838	597	141.1638724
b1839	627	284.8105264
b1840	1077	191.653194
b1841	746	309.045313
b1842	44	29.59070404
b1843	129	30.50274629
b1844	267	62.56224645
b1845	517	38.96970813
b1846	564	132.7546586
b1847	2241	975.1877612
b1848	1174	626.743314
b1849	213	28.0659922
b1850	1133	274.1634039
b1851	427	36.60869801
b1852	676	71.15000586
b1853	309	55.17645935
b1854	2450	263.7632923
b1855	676	108.0426015
b1856	1371	160.9875208
b1857	580	96.57416272
b1858	380	78.08658012
b1859	359	70.95557182
b1860	663	101.877194
b1861	416	105.5981987
b1862	20	5.152610157
b1863	1006	299.3933016
b1864	1730	362.6957753
b1865	614	210.5643145
b1866	3492	305.970884
b1867	149	40.82421206
b1868	68	12.89851202
b1869	415	162.8049152
b1870	192	40.09063129
b1871	570	91.10101014
b1872	66	4.219415206
b1873	10	1.411000874
b1874	795	165.3336024
b1875	291	79.73050812
b1876	1083	97.02730422
b1877	22	6.989215373
b1878	16	6.324730636
b1879	83	6.202092009
b1880	30	4.056167004
b1881	47	11.32016469
b1882	14	5.576709608
b1883	15	2.219302803
b1884	14	2.526035711
b1885	21	2.036438902
b1886	15	1.402086609
b1887	30	9.247095014
b1888	24	1.897419191
b1889	13	2.178603615
b1890	10	1.749450408
b1891	222	59.56470736
b1892	208	92.05996814
b1893	1	0.3082365
b1894	0	0
b1895	169	61.19895609
b1896	1573	171.485917
b1897	1024	198.6012796
b1900	79	8.100821454
b1901	114	17.88892563
b1902	335	103.2592277
b1904	26	12.46645402
b1905	589	183.7386638
b1906	31	20.06619618
b1907	126	16.15037189
b1908	1149	268.0158025
b1909	1	1.785645934
b1910	0	0
b1911	12	24.52913625
b1912	377	106.6801475
b1913	750	63.56431925
b1914	475	112.3163139
b1915	138	95.28206702
b1916	128	27.50339297
b1917	373	76.9535142
b1918	212	49.22937758
b1919	487	76.65251527
b1920	1220	236.6148058
b1921	11	3.095766592
b1922	3	0.647296651
b1923	833	86.44458682
b1924	36	3.974870693
b1925	3	1.133950337
b1926	0	0
b1927	1340	139.8995988
b1928	1304	489.3187437
b1929	308	39.67509821
b1930	44	29.21133604
b1931	47	10.91406012
b1932	26	8.414856463
b1936	13	12.46645402
b1937	4	1.972713603
b1938	11	1.030056153
b1939	18	2.807551739
b1940	4	0.904519338
b1941	17	1.922103592
b1942	1	0.349890082
b1943	14	1.928117684
b1944	0	0
b1945	4	0.618313219
b1946	3	1.125733306
b1947	0	0
b1948	7	1.473520831
b1949	1	0.575374801
b1950	6	1.185886994
b1951	7	1.742721753
b1952	162	133.1581682
b1953	957	652.0662053
b1954	15	26.78468901
b1955	830	158.0165354
b1956	545	49.95067962
b1957	109	92.53158683
b1958	426	72.09107799
b1959	153	25.80752771
b1960	88	29.02527658
b1961	389	42.58746676
b1962	242	54.0157895
b1963	31	13.15816143
b1967	3316	604.6297731
b1968	249	28.46390571
b1969	118	27.27893029
b1970	20	7.504888707
b1971	262	40.49951583
b1972	139	33.95254132
b1973	10	2.3863471
b1974	116	33.93736114
b1975	32	55.23598088
b1976	1403	273.1299854
b1977	19	38.83779906
b1978	610	13.39045213
b1981	518	61.10244468
b1982	830	88.61958273
b1983	201	43.55033535
b1984	8	16.3527575
b1985	304	31.73841644
b1986	28	57.23465124
b1987	89	14.53865033
b1988	202	34.18403229
b1989	9	18.39685219
b1990	858	142.863158
b1991	271	38.98164276
b1992	102	21.29814787
b1993	159	45.23963407
b1994	1	0.152754372
b1996	9	1.543223804
b1997	0	0
b1999	76	21.38893282
b2000	607	30.2237744
b2001	85	8.613732342
b2002	11	3.822960086
b2003	3	2.09934049
b2004	2	0.842011904
b2005	1	0.414269857
b2006	90	83.22385513
b2007	1658	780.5220708
b2008	606	88.89785167
b2009	538	176.3268852
b2010	213	28.35458852
b2011	441	47.97610472
b2012	134	91.30289603
b2013	194	28.45904822
b2014	143	16.34674103
b2015	424	70.82678194
b2016	1554	292.6251624
b2017	84	51.78373208
b2018	4	12.18440755
b2019	164	28.3084402
b2020	215	25.59425838
b2021	138	20.01724097
b2022	178	25.89186604
b2023	69	18.13744931
b2024	128	26.94438092
b2025	142	28.39108091
b2026	183	46.45305378
b2027	3914	619.8211846
b2028	236	31.4163516
b2029	3426	378.2751942
b2030	0	0
b2032	721	100.0967046
b2033	266	69.92118139
b2034	603	94.33713125
b2035	618	82.26824274
b2036	775	109.055414
b2037	665	82.77928325
b2038	258	71.82904772
b2039	758	133.5104385
b2040	690	119.1025838
b2041	1141	163.2188903
b2042	2427	421.7420059
b2043	57	6.347683287
b2044	102	12.97774121
b2045	22	2.668014299
b2046	12	1.260455953
b2047	9	1.002265782
b2048	15	1.69968486
b2049	8	0.864864001
b2050	8	1.015367296
b2051	2	0.647296651
b2052	6	0.964914262
b2053	7	0.969214237
b2054	1	0.282971214
b2055	2	0.415933591
b2056	2	0.255092276
b2057	5	0.637730691
b2058	3	0.953074824
b2059	6	1.109651402
b2060	5	0.359110486
b2061	0	0
b2062	4	0.545091917
b2063	581	56.98172034
b2064	1055	88.4010313
b2065	932	248.7754551
b2066	349	84.4510397
b2067	424	19.85199132
b2068	217	39.70696064
b2069	163	18.71562822
b2070	81	6.462992756
b2071	44	14.79535202
b2072	15	3.058094414
b2073	21	4.942992607
b2074	51	6.348486385
b2075	101	5.024166129
b2076	130	6.561291589
b2077	51	5.595276136
b2078	61	6.74958901
b2079	151	32.4454089
b2080	998	465.5870686
b2081	688	78.4740257
b2082	24	17.02478863
b2083	18	13.1282701
b2085	22	10.74756704
b2086	550	94.93684214
b2088	1	0.517837321
b2089	16	2.866919423
b2091	21162	3158.061493
b2092	51306	5869.255136
b2093	4655	2537.402872
b2094	10206	3500.031587
b2095	51779	6368.907039
b2096	52456	9531.113859
b2097	2818	415.7451766
b2098	50	6.077902826
b2099	98	15.14867386
b2100	115	18.49419003
b2101	264	54.90323401
b2102	122	23.14144804
b2103	58	11.2489006
b2104	129	25.39962524
b2105	85	48.36942007
b2106	43	8.097092652
b2107	486	222.7158742
b2108	6	0.900586645
b2109	12	0.751396354
b2110	2	0.431531101
b2111	6	1.716587804
b2112	126	69.41223662
b2113	1853	259.3385285
b2114	2230	170.3211247
b2118	93	3.97678537
b2119	7	0.998584365
b2120	35	2.384777135
b2121	16	2.186120615
b2122	50	3.881838986
b2123	36	12.10528802
b2124	570	188.0046324
b2125	190	40.99545456
b2126	323	29.76182466
b2127	351	74.49217197
b2128	177	37.5644286
b2129	125	20.94811168
b2130	267	35.81931727
b2131	557	94.25993061
b2132	594	40.15605333
b2133	2501	226.4180313
b2134	299	49.78564595
b2135	450	118.8912216
b2136	544	145.960364
b2137	208	42.40557588
b2139	14	1.51456598
b2140	61	9.996226762
b2141	30	11.68054107
b2142	77	17.18684211
b2143	676	118.6637386
b2144	56	12.08287082
b2145	43	27.83375599
b2146	165	20.68841596
b2147	120	15.08264041
b2148	607	93.27218211
b2149	703	71.80268965
b2150	3199	497.4659427
b2151	195	29.10036817
b2152	212	28.44080622
b2153	1693	393.1383785
b2154	1053	195.4418275
b2155	335	26.12582868
b2156	1040	109.9083293
b2157	595	104.8004102
b2158	125	18.49419003
b2159	419	75.86497811
b2160	342	48.78797898
b2161	29	3.601266739
b2162	9	1.484247098
b2163	20	4.707612007
b2164	151	18.75142337
b2165	9	1.488989101
b2166	6	0.989498065
b2167	1465	134.5091622
b2168	385	63.69564489
b2169	362	49.72337139
b2170	96	12.61735604
b2171	493	133.6616749
b2172	434	45.95938593
b2173	110	17.31370981
b2174	62	13.48987979
b2175	1045	286.3174604
b2176	167	16.66258816
b2177	173	14.80757959
b2178	55	7.803028121
b2179	90	13.62729792
b2180	172	16.80528664
b2181	2177	980.2885629
b2182	879	114.6546612
b2183	725	161.8241627
b2184	229	20.20183074
b2185	6955	3791.11428
b2186	786	121.1369447
b2187	162	110.3811131
b2188	1637	144.4122136
b2189	4	8.070192012
b2190	467	27.98958667
b2192	0	0
b2193	806	193.2300373
b2194	199	29.35886804
b2195	43	11.97150795
b2196	108	8.630622013
b2197	29	9.385801439
b2198	0	0
b2199	63	13.26168748
b2200	13	3.046101887
b2201	82	20.41474053
b2202	40	10.30522031
b2203	20	6.90449761
b2204	48	8.630622013
b2205	20	4.464114834
b2206	167	10.43170477
b2207	0	0
b2208	24	7.532179211
b2209	501	159.1634955
b2210	841	79.32626353
b2211	454	42.9011211
b2212	86	20.52258506
b2213	439	64.03678418
b2214	239	35.15997718
b2215	1799	253.1492772
b2216	1993	115.8305028
b2217	2791	666.0294757
b2218	1605	87.48725262
b2219	85	7.227614494
b2220	84	9.415224014
b2221	4	0.937262119
b2222	5	1.19317355
b2223	4	0.469693715
b2224	24	3.146353341
b2225	28	5.598241306
b2226	29	2.730414964
b2229	1	0.24896025
b2230	72	6.622431101
b2231	7229	427.3340173
b2232	608	130.6411166
b2233	402	16.64033597
b2234	1270	86.30622013
b2235	572	78.56842108
b2236	30	18.27661132
b2237	401	95.69251873
b2238	16	10.22888535
b2239	396	57.1207741
b2240	59	6.744459586
b2241	6	0.572195935
b2242	24	2.959070404
b2243	18	2.347877021
b2244	25	4.315311007
b2245	12	2.318674571
b2246	20	2.408545678
b2247	54	6.956023712
b2248	16	3.17448166
b2249	741	95.69013833
b2250	52	14.8770943
b2251	135	49.23101289
b2252	10	2.576305079
b2253	123	16.76157644
b2254	53	8.497021053
b2255	593	46.45651002
b2256	188	32.77892805
b2257	96	9.022211034
b2258	21	8.429909873
b2259	97	56.43844957
b2260	328	37.57757549
b2261	356	57.4299334
b2262	270	48.88674007
b2263	53	10.84797549
b2264	435	40.44151428
b2265	943	113.0371744
b2266	4366	2216.546806
b2267	188	63.2165041
b2268	151	25.55341027
b2269	39	4.998924631
b2270	35	3.146580942
b2271	1	0.159826334
b2272	3	0.924709501
b2273	23	4.983371706
b2274	8	2.93808409
b2275	71	12.99167837
b2276	3335	355.347215
b2277	2122	215.4609401
b2278	3629	306.0637845
b2279	52	26.66093137
b2280	468	130.9988466
b2281	626	179.0973275
b2282	1305	207.2937741
b2283	5177	294.9223113
b2284	3652	424.0228465
b2285	1109	343.8811909
b2286	5580	484.0087521
b2287	3996	936.3248569
b2288	4129	1444.696147
b2289	2087	345.2800283
b2290	838	106.8836637
b2291	162	41.94482298
b2292	195	16.526723
b2293	490	116.9310079
b2294	320	100.4290562
b2295	1149	391.4441326
b2296	824	106.4084669
b2297	1438	104.1468626
b2298	51	5.209014469
b2299	613	175.3780539
b2300	547	153.1118997
b2301	254	61.17706022
b2302	193	46.26972357
b2303	882	377.46489
b2304	1253	217.734954
b2305	252	43.93771207
b2306	378	75.86918886
b2307	161	34.88360194
b2308	274	61.95957463
b2309	821	162.8905902
b2310	1520	301.5757577
b2311	132	35.9760665
b2312	592	60.58491974
b2313	414	131.5243256
b2314	699	163.7865553
b2315	323	39.54171504
b2316	2643	448.7357504
b2317	333	78.38173992
b2318	197	37.6435248
b2319	414	63.42741148
b2320	786	107.3931752
b2321	534	83.2907016
b2322	105	13.83534827
b2323	1793	228.1283332
b2324	313	24.22766538
b2325	280	155.9080106
b2326	302	85.45730649
b2327	344	65.9763105
b2328	347	65.34165466
b2329	1099	157.210833
b2330	1412	235.1081341
b2331	656	184.6202622
b2332	474	89.58207666
b2333	7	2.013811803
b2334	7	2.223841255
b2335	4	1.21131537
b2336	11	2.269406585
b2339	1	0.275445383
b2340	980	313.2596138
b2341	2324	168.3152355
b2342	1454	172.2964449
b2343	1222	666.1023221
b2344	6306	730.5329183
b2345	31	4.547579871
b2346	1425	292.8246754
b2347	100	16.65071771
b2348	2	4.142698566
b2349	59	7.915130033
b2350	242	103.5674642
b2351	527	88.89259546
b2352	395	46.06886075
b2353	21	11.21091107
b2354	40	14.09081145
b2355	3	0.804928478
b2356	0	0
b2357	0	0
b2358	0	0
b2359	10	4.279647279
b2360	6	1.129826882
b2361	1	0.289294593
b2362	0	0
b2363	1	0.507683648
b2364	31	5.145178508
b2365	31	3.599317701
b2366	129	15.07923575
b2367	22	2.220744845
b2368	9	1.201169043
b2369	450	113.671607
b2370	586	25.32993906
b2371	61	8.269129992
b2372	8	1.315142402
b2373	26	2.382968202
b2374	20	2.483632234
b2375	41	10.01477837
b2376	2	1.125733306
b2377	245	156.6298069
b2378	2278	384.2454126
b2379	841	105.4482292
b2380	177	16.19385261
b2381	113	23.88392541
b2382	124	22.45168803
b2383	70	4.356804382
b2384	14	2.095295518
b2385	14	2.002685771
b2386	6	0.746880751
b2387	5	2.375400554
b2388	943	151.6523582
b2389	128	15.819374
b2390	104	49.40833152
b2392	1185	148.5804419
b2393	676	87.29626655
b2394	0	0
b2395	282	20.00412664
b2396	9	18.39685219
b2397	2	4.088189375
b2398	172	77.45045146
b2399	245	96.84743786
b2400	3309	363.034681
b2401	3	6.132284062
b2402	33	67.45512468
b2403	0	0
b2404	0	0
b2405	289	50.73050363
b2406	80	9.88710875
b2407	9	1.676451758
b2408	63	12.79362793
b2409	74	12.40128212
b2410	289	44.94143715
b2411	1456	112.1980862
b2412	3567	561.43639
b2413	214	43.62881364
b2414	5672	906.534964
b2415	2329	1402.375721
b2416	8067	725.241956
b2417	8560	2607.463215
b2418	202	36.83209113
b2419	16	6.628317706
b2420	82	17.33169808
b2421	580	98.79790989
b2422	303	42.87013885
b2423	106	18.79820411
b2424	67	12.48025198
b2425	164	25.05171699
b2426	4383	859.7276428
b2427	102	18.46832403
b2428	170	29.4422557
b2429	118	12.86416923
b2430	141	16.78507178
b2431	1331	229.747158
b2432	385	103.8371711
b2433	60	20.71349283
b2434	150	54.70112543
b2435	707	126.2451675
b2436	380	65.5927273
b2437	71	10.47477202
b2438	155	48.06274534
b2439	160	37.66089606
b2440	210	36.73845857
b2441	183	20.87317835
b2442	407	52.29771453
b2443	100	24.19800564
b2444	0	0
b2445	2	0.842011904
b2446	4	1.49017934
b2447	8	2.092272003
b2448	6	2.465892004
b2449	146	57.71316705
b2450	569	109.1294206
b2451	53	5.864397009
b2452	52	6.583750778
b2453	94	12.29209802
b2454	39	7.238586205
b2455	105	11.61814502
b2456	17	9.170035889
b2457	196	103.5674642
b2458	171	26.1209976
b2459	153	29.56310078
b2460	137	30.31782605
b2461	67	21.68443781
b2462	45	20.80596378
b2463	5609	382.17757
b2464	2015	329.1615777
b2465	3153	244.4223162
b2466	144	21.4277512
b2467	289	77.94530506
b2468	95	7.453719011
b2469	326	29.77336271
b2470	301	15.01628454
b2471	193	83.9853806
b2472	686	94.4777665
b2473	548	121.7917819
b2474	760	58.56493509
b2475	765	137.5505383
b2476	1964	427.324579
b2477	2825	424.0262119
b2478	2234	394.8288651
b2479	460	124.7147474
b2480	860	283.656112
b2481	8	2.011018721
b2482	39	3.000840343
b2483	7	1.147107989
b2484	11	1.186710527
b2485	4	0.95453884
b2486	84	8.2539535
b2487	58	5.401900109
b2488	10	2.845260004
b2489	22	4.502933224
b2490	5	1.876222177
b2491	52	4.013046301
b2492	40	7.319255417
b2493	743	108.6873247
b2494	635	67.38252023
b2495	361	155.7827273
b2496	354	78.33949212
b2497	81	9.754609996
b2498	392	97.12546878
b2499	1149	171.9638964
b2500	446	108.4297864
b2501	1074	80.71948948
b2502	838	84.42561767
b2503	60	4.1537753
b2504	66	53.40197371
b2505	13	3.891263104
b2506	43	12.37055822
b2507	3487	343.2887334
b2508	1396	147.8324948
b2509	883	100.0547821
b2510	226	162.5433812
b2511	2837	299.2066149
b2512	4022	529.9597212
b2513	1292	323.2105403
b2514	3504	426.9416405
b2515	4737	657.6395144
b2516	3143	481.5274258
b2517	1961	263.7607756
b2518	517	185.9179825
b2519	216	14.50750471
b2520	3922	122.7906876
b2521	1248	229.170559
b2522	1742	348.2905841
b2523	4531	548.2058179
b2524	594	459.097565
b2525	671	310.2400377
b2526	4169	349.8968866
b2527	1047	315.2184156
b2528	2153	1032.318289
b2529	2141	859.4493828
b2530	12850	1643.014709
b2531	7439	2363.307871
b2532	1456	305.2514733
b2533	298	57.58041851
b2534	7	1.271881139
b2535	319	38.68620734
b2536	586	79.85596578
b2537	1101	191.9659563
b2538	312	35.58705817
b2539	43	12.87110104
b2540	12	5.807521355
b2541	118	22.5478981
b2542	151	19.49960984
b2543	740	271.7727783
b2544	84	14.94788142
b2545	120	17.55380748
b2546	28	4.354187682
b2547	58	5.959239009
b2548	23	3.631176335
b2549	68	3.21873289
b2550	168	21.85845977
b2551	6177	765.2347202
b2552	29	3.782690756
b2553	618	283.2066055
b2554	668	77.73378209
b2555	359	78.11075553
b2556	582	63.31540351
b2557	2534	101.2499823
b2558	89	8.880061956
b2559	194	59.79788109
b2560	237	57.89030426
b2561	147	26.89826366
b2562	137	81.54449764
b2563	65	26.50348492
b2564	517	109.7220881
b2565	247	52.63613919
b2566	1355	232.3409171
b2567	1027	234.2814663
b2568	2052	326.9545176
b2569	3141	271.0878374
b2570	683	221.0518063
b2571	1144	185.7071771
b2572	2101	501.3715258
b2573	1299	350.3493123
b2574	126	12.06053649
b2575	369	77.67559812
b2576	1126	131.0302973
b2577	169	29.76683919
b2578	150	39.6304072
b2579	198	80.10296056
b2580	433	97.4885043
b2581	1723	257.8710126
b2582	412	152.3921258
b2583	84	18.66881328
b2584	1294	75.54470046
b2585	1620	185.5965619
b2586	22	10.54853802
b2587	11389	1362.043706
b2588	0	0
b2589	0	0
b2590	1	2.044094687
b2591	0	0
b2592	19964	1204.907258
b2593	536	113.7544278
b2594	997	157.8849568
b2595	1888	397.4296186
b2597	19479	8848.204536
b2598	2	6.47296651
b2599	849	113.6030711
b2600	480	66.46040481
b2601	536	77.74812435
b2602	81	34.38100245
b2603	187	55.97432311
b2604	169	21.39719003
b2605	158	50.81881782
b2606	10218	4561.432538
b2607	21184	4285.103829
b2608	11931	3376.129549
b2609	5994	3739.658917
b2610	3684	420.201033
b2611	270	52.96063508
b2614	16337	4272.680964
b2615	437	77.2337574
b2616	2028	189.5621095
b2617	1979	898.9474192
b2618	74	39.50511519
b2619	416	135.4844814
b2620	963	309.7374782
b2621	184277	78864.05617
b2622	1022	127.833271
b2623	149	24.18738583
b2624	5	3.646741696
b2625	4	0.440712613
b2626	7	1.734383371
b2627	624	44.26445043
b2628	345	33.14543148
b2629	24	14.12283602
b2630	1457	210.7511107
b2631	253	105.6555179
b2632	36	6.47296651
b2633	11	2.078908952
b2634	10	2.212980003
b2635	0	0
b2636	5	1.749450408
b2637	41	13.60982702
b2638	9	9.138305661
b2641	171	26.14670724
b2642	190	17.32202305
b2643	0	0
b2644	4	1.28655235
b2645	1	0.488525774
b2646	13	6.119895609
b2647	421	14.2769818
b2648	4	2.589186604
b2650	14	1.582908841
b2652	3	6.132284062
b2659	1998	317.3739162
b2660	2181	266.9983916
b2661	4889	524.1628698
b2662	4272	518.0798675
b2663	763	84.60596911
b2664	379	88.80558578
b2665	2661	918.6434071
b2666	85	83.04938164
b2667	160	82.85397133
b2668	693	205.063579
b2669	6	2.301499203
b2670	948	327.2731867
b2671	95	42.77786563
b2672	3550	1671.202263
b2673	668	421.8479638
b2674	621	234.7277199
b2675	5951	430.9999855
b2676	1886	305.2003709
b2677	86	11.10573805
b2678	101	14.73283645
b2679	100	15.64463205
b2681	76	10.02265782
b2682	419	88.20074691
b2683	45	20.80596378
b2684	777	227.3218069
b2685	233	30.85833651
b2686	217	21.90461961
b2687	2296	691.2526096
b2688	2890	288.3525736
b2689	294	106.4644562
b2690	409	112.0610922
b2691	4	8.070192012
b2692	8	16.14038402
b2693	10	20.17548003
b2694	2	4.035096006
b2695	59	98.55613525
b2696	10298	8601.110854
b2697	9049	534.3112789
b2698	320	99.22631296
b2699	12970	1897.274026
b2700	240	74.86804638
b2701	320	45.77567477
b2702	134	36.90968138
b2703	164	26.53916269
b2704	48	20.04531564
b2705	223	44.41450867
b2706	24	10.35674642
b2707	113	22.6804718
b2708	173	27.82169456
b2709	95	9.741494153
b2710	83	8.954270339
b2711	71	9.726574015
b2712	161	11.10143923
b2713	31	9.120998264
b2714	226	34.72736929
b2715	110	11.7205978
b2716	137	14.93551852
b2717	94	31.00427271
b2718	11	4.157817904
b2719	26	5.259285289
b2720	11	3.14707764
b2721	47	4.26988668
b2722	8	1.345032002
b2723	20	1.700615175
b2724	0	0
b2725	3	1.008774002
b2726	4	1.770384003
b2727	29	5.160578111
b2728	0	0
b2729	76	10.52289743
b2730	236	36.26397855
b2731	241	18.00848403
b2732	14	6.143832619
b2733	677	41.05103819
b2734	9	2.128098579
b2735	167	33.78079397
b2736	31	5.298005592
b2737	83	11.04897111
b2738	56	13.61450233
b2739	56	11.19648261
b2740	91	10.35674642
b2741	11807	1847.161706
b2742	6101	831.4014458
b2743	549	136.0252101
b2744	508	103.5674642
b2745	911	134.7856569
b2746	277	89.65058616
b2747	386	84.33974929
b2748	472	235.0184764
b2749	56	26.85082404
b2750	39	9.997849263
b2751	201	21.86665997
b2752	99	16.91943721
b2753	336	50.28709242
b2754	78	42.5171695
b2755	128	21.66116897
b2756	44	11.39242106
b2757	49	11.2773461
b2758	64	9.104832014
b2759	14	4.502933224
b2760	27	2.77964367
b2761	175	10.19364805
b2762	133	28.11116884
b2763	302	27.38824359
b2764	323	27.8769091
b2765	89	37.77665701
b2766	215	26.25826037
b2767	4	2.380861245
b2768	62	16.72183015
b2769	31	5.593364789
b2770	19	3.784195806
b2771	20	2.322140452
b2774	4	0.790591329
b2775	6	0.729348339
b2776	47	4.936785817
b2777	349	80.680904
b2778	6	1.067705816
b2779	8044	962.0054061
b2780	3831	363.3397026
b2781	728	142.7975642
b2782	66	30.51541355
b2783	22	13.7258085
b2784	699	48.58634728
b2785	333	39.73267922
b2786	349	19.66542165
b2787	78	9.036087477
b2788	33	3.822960086
b2789	48	5.511350642
b2790	800	276.1799044
b2791	140	27.77671452
b2792	9	4.236850806
b2793	121	34.42764605
b2794	471	86.18423254
b2795	1816	206.6796867
b2796	3577	430.7683945
b2797	1695	192.4855831
b2798	190	39.04329006
b2799	1008	136.2872113
b2800	78	18.69968103
b2801	28	3.302834848
b2802	244	21.34329498
b2803	103	11.27637295
b2804	103	37.82783265
b2805	352	74.70440038
b2806	638	90.02185577
b2807	69	27.06876904
b2808	316	53.4760109
b2809	35	23.84777135
b2810	1213	156.252903
b2811	515	180.193392
b2812	293	56.403842
b2813	771	109.0854028
b2814	70	141.2283602
b2815	0	0
b2816	2	4.035096006
b2817	849	105.177963
b2818	136	15.8616837
b2819	323	27.46493508
b2820	640	28.06231036
b2821	497	26.7253529
b2822	984	45.37416951
b2823	25	11.98697502
