Gene_id	PME_2_readcount	PME_2_fpkm
b1212	174	34.29404327
b1213	13	5.437337562
b1214	533	108.1627409
b1215	1353	260.1160652
b1216	190	28.36624018
b1217	629	447.5835942
b1218	808	190.8260299
b1219	564	261.8854292
b1220	193	22.74147321
b1221	481	121.4505768
b1222	563	51.4986461
b1223	169	19.95643506
b1224	4801	210.7809511
b1225	1875	200.2618142
b1226	495	114.4382195
b1227	661	160.2534026
b1229	0	0
b1230	24	46.41173564
b1231	33	63.81613651
b1232	437	85.20976277
b1233	299	107.076458
b1234	1744	316.4126054
b1235	2356	381.9203723
b1236	1786	322.9632191
b1237	7003	2780.476822
b1238	46	12.2350247
b1241	30807	1892.338361
b1242	145	36.78141987
b1243	74926	7546.540158
b1244	5437	970.3651632
b1245	6488	1173.228088
b1246	10457	1695.136389
b1247	10749	1758.075392
b1248	220	109.5832647
b1249	1040	117.0088247
b1250	710	93.06712672
b1251	446	246.839071
b1252	208	47.48608137
b1253	55	22.65819383
b1254	634	192.9883051
b1255	666	147.1420449
b1256	2044	525.7938804
b1257	271	87.86113827
b1258	168	55.11972596
b1259	647	590.8364355
b1260	430	87.58513722
b1261	460	63.32701227
b1262	374	45.13671916
b1263	70	7.20942531
b1264	26	2.734323304
b1265	11	40.18053039
b1266	336	62.6190084
b1267	537	142.1406115
b1268	144	12.4841694
b1269	1091	204.718051
b1270	190	52.84472156
b1271	267	57.82358039
b1272	1080	169.0713227
b1273	1049	684.2431231
b1274	7029	444.7233069
b1275	2057	346.7888854
b1276	24928	1531.217277
b1277	844	234.7418158
b1278	883	189.7294563
b1279	721	383.5414265
b1280	968	135.9956413
b1281	243	54.12344171
b1282	26	13.06956368
b1283	6800	5103.878082
b1284	172	37.69664306
b1285	1659	137.3101481
b1286	989	84.01383628
b1287	36	5.246007353
b1288	6658	1387.082465
b1289	116	53.86296062
b1290	448	91.2514918
b1291	799	132.2613724
b1292	384	70.84170648
b1293	434	73.84959143
b1294	1218	121.7814018
b1295	191	127.6244119
b1296	657	77.91797068
b1297	1331	154.181105
b1298	457	98.19519994
b1299	312	91.90854459
b1300	2264	250.0972896
b1301	1635	209.7993417
b1302	1959	254.3526251
b1303	187	31.42955598
b1304	1419	348.6516875
b1305	29	21.18609784
b1306	116	52.96524461
b1307	51	37.76180068
b1308	919	479.5572394
b1309	8	0.782737605
b1310	4	0.508507029
b1311	7	1.304562675
b1312	23	4.484724356
b1313	51	7.96117735
b1314	34	7.083328897
b1315	47	7.315928184
b1316	37	2.681601054
b1317	8	1.992422995
b1319	0	0
b1320	67	11.02414225
b1321	935	109.9360005
b1322	540	83.58045613
b1323	2304	245.602959
b1324	4273	1385.352929
b1325	1411	240.0962523
b1326	676	152.4244587
b1327	114	20.34607846
b1328	98	17.8985999
b1329	716	72.91971889
b1330	148	23.57314415
b1331	2	0.323254468
b1332	1128	718.6623406
b1333	10079	1742.097358
b1334	5354	1168.742628
b1335	175	55.74730036
b1336	39	4.198180082
b1337	38	4.31967226
b1338	33	4.137583221
b1339	155	28.02872282
b1340	200	58.28897059
b1341	992	132.2464703
b1342	612	102.2331677
b1343	1303	155.8809977
b1344	463	81.3093775
b1345	59	7.846374536
b1346	0	0
b1347	0	0
b1348	0	0
b1349	36	7.30555098
b1350	40	2.527872312
b1351	0	0
b1352	1	0.740427464
b1353	10	3.361449838
b1355	13	15.82869379
b1356	932	321.168562
b1357	14	7.748311646
b1358	18	6.994676471
b1359	40	7.663165364
b1360	34	7.481588353
b1361	32	10.51999341
b1362	0	0
b1363	101	11.38673841
b1365	2	1.245264372
b1366	3	1.088575477
b1368	13	2.290325468
b1370	45	7.540132893
b1372	66	3.225912342
b1373	0	0
b1374	0	0
b1375	0	0
b1376	2756	1041.418888
b1377	8	1.159611267
b1378	9633	449.1981229
b1379	876	340.4075882
b1380	840	139.4696096
b1381	741	46.13704497
b1382	0	0
b1383	56	28.14982947
b1384	170	30.84297185
b1385	472	51.72330094
b1386	47	3.397370344
b1387	38	3.052906202
b1388	26	4.59542723
b1389	4	2.282984681
b1390	30	6.601401488
b1391	28	9.241962084
b1392	67	10.28302344
b1393	37	7.919103114
b1394	24	4.999996869
b1395	70	8.057592993
b1396	11	4.27452451
b1397	279	38.02702842
b1398	414	51.78935113
b1399	599	103.5337154
b1400	368	102.3518818
b1402	6	1.088575477
b1403	0	0
b1404	0	0
b1406	699	133.4472161
b1407	25	1.78126243
b1408	0	0
b1409	0	0
b1410	48	4.488051797
b1411	104	13.22118275
b1412	132	35.80443302
b1413	3908	164.5854721
b1414	776	159.2445944
b1415	5024	573.485752
b1418	263	81.41355542
b1419	234	221.055896
b1420	4	3.913688025
b1421	144	14.42412259
b1422	445	79.16323506
b1423	3200	391.3688025
b1424	1172	116.3329585
b1426	672	490.9330259
b1427	239	72.75111185
b1428	941	157.6725567
b1429	219	36.25186551
b1430	232	64.20029649
b1431	1082	265.849983
b1432	564	80.68532806
b1433	62	8.666023484
b1434	50	15.30492524
b1435	536	44.90568034
b1436	56	39.84845989
b1438	88	34.68822768
b1439	296	34.58064643
b1440	5181	743.129443
b1441	2114	342.6908603
b1442	857	149.5427673
b1443	1435	296.7018582
b1444	10661	1229.754932
b1445	79	74.629982
b1446	494	347.0136716
b1447	90	32.87497941
b1448	232	73.47779599
b1449	1539	243.7119138
b1450	253	62.44271615
b1451	229	17.89912098
b1452	153	23.68112924
b1453	33	3.616247735
b1454	385	102.4018372
b1455	1	0.771713132
b1456	5	0.403472992
b1457	6	2.041924187
b1459	7	1.091673889
b1460	0	0
b1461	149	104.6660669
b1462	143	41.23791277
b1463	130	25.25855392
b1464	935	171.9133431
b1465	832	200.8221944
b1466	1015	239.7133915
b1467	3062	325.7708316
b1468	7212	316.8863292
b1469	978	115.7369686
b1471	4	0.493989172
b1472	0	0
b1473	55	10.2501353
b1474	222	11.97218738
b1475	57	10.58685778
b1476	48	12.06421263
b1477	497	286.6467503
b1478	5631	915.5242783
b1479	3155	305.4197881
b1480	11001	13103.53799
b1481	99	75.33849449
b1482	17589	6692.569594
b1483	172	30.49890215
b1484	172	28.64486555
b1485	97	17.77521183
b1486	116	18.63879576
b1487	275	29.14448529
b1488	52	14.68641692
b1489	832	56.98329765
b1490	718	85.33707599
b1491	527	65.62543239
b1492	80903	8657.827016
b1493	2175	255.185868
b1494	46	2.704308035
b1495	13	0.90049459
b1496	0	0
b1497	3	0.425841702
b1498	74	7.227416745
b1499	6	1.294290528
b1500	0	0
b1501	44	3.172147136
b1502	1	0.179644696
b1503	1	0.326140669
b1504	1	0.309557245
b1505	0	0
b1506	2	1.619457114
b1507	410	50.94006636
b1508	60	36.93817911
b1511	2030	209.4670691
b1512	834	143.6988094
b1513	1224	130.9862461
b1514	827	132.1069386
b1515	433	71.67606287
b1516	1738	279.2605778
b1517	1588	297.9764116
b1518	488	275.6527483
b1519	1847	400.000573
b1520	47	8.443300723
b1521	248	28.07505129
b1522	233	40.4001593
b1523	22	10.0451326
b1524	200	35.46383971
b1525	214	25.32485815
b1526	126	23.48212815
b1527	1	0.147289334
b1528	115	15.87163154
b1529	535	132.0428978
b1530	84	31.74135943
b1531	72	30.8202932
b1532	29	21.76653888
b1533	286	52.23468951
b1534	263	36.38939219
b1535	562	103.6797892
b1536	1124	470.1205707
b1537	278	88.04666933
b1538	1749	140.5140249
b1539	1143	251.5133967
b1540	776	185.6694616
b1541	388	312.6346081
b1542	33	3.712780016
b1544	0	0
b1545	0	0
b1546	0	0
b1547	8	1.365523548
b1548	0	0
b1549	1	0.399938922
b1550	33	31.17454944
b1551	82	86.40218948
b1552	1653	1275.641807
b1553	0	0
b1554	2	0.615636319
b1555	0	0
b1556	0	0
b1557	1837	1397.94762
b1558	120	92.60557581
b1559	11	2.401226916
b1560	3	0.469642563
b1561	23	15.00247076
b1562	346	364.5750922
b1563	323	184.351013
b1564	191	130.8150222
b1565	9	4.834555796
b1566	13	6.417038023
b1567	6	5.389340887
b1568	0	0
b1569	0	0
b1570	490	197.4110283
b1571	0	0
b1572	0	0
b1573	18	13.51026551
b1574	8	24.81130522
b1575	0	0
b1576	0	0
b1577	9	1.933822318
b1578	0	0
b1579	25	3.548680852
b1580	15	2.417277898
b1581	15	2.029319717
b1582	45	22.62039868
b1583	347	166.7780388
b1584	223	65.33975409
b1585	357	82.53423101
b1586	587	315.3204725
b1587	750	50.79570367
b1588	1532	103.8871049
b1589	233	61.97305989
b1590	428	82.2835742
b1591	321	85.79567798
b1592	77	10.06910666
b1593	842	198.8558381
b1594	488	65.69610955
b1595	140	25.74103533
b1596	247	32.37687366
b1597	5878	3126.846747
b1598	3553	710.4914954
b1599	84	41.84088289
b1600	200	89.82234812
b1601	319	50.66240789
b1602	1877	222.1250409
b1603	2247	240.9330683
b1604	1091	189.7703838
b1605	155	18.42234927
b1606	322	73.20707725
b1607	139	68.00032944
b1608	239	54.56333389
b1609	285	35.98068023
b1610	355	62.7452564
b1611	2103	246.2111172
b1612	2356	235.1349469
b1613	1710	239.0145187
b1614	11606	1264.237943
b1615	7	0.90886594
b1616	22	2.631912471
b1617	139	12.60933261
b1618	1074	298.7117419
b1619	3907	836.2144828
b1620	329	52.5552392
b1621	57	5.881587654
b1622	352	49.32648232
b1623	895	146.8218891
b1624	1188	187.5863379
b1625	83	63.16257619
b1626	206	76.78283173
b1627	108	30.50255822
b1628	103	29.24113022
b1629	183	13.53153674
b1630	102	15.83214306
b1631	72	19.05795908
b1632	56	13.22556643
b1633	59	15.24861466
b1634	525	57.41638121
b1635	1934	524.5891929
b1636	407	77.43123044
b1637	2682	345.7674305
b1638	597	149.3634909
b1639	192	95.63630374
b1640	284	42.05627997
b1641	4866	1709.077455
b1642	1459	551.3171835
b1643	38	26.35546873
b1644	83	15.90106813
b1645	119	9.717144933
b1646	3109	979.0068103
b1647	970	177.7521183
b1648	213	145.8827211
b1649	50	13.69790809
b1650	415	62.12712412
b1651	444	178.8785644
b1652	185	46.92801845
b1653	1370	48.7748774
b1654	1194	563.9759399
b1655	106	21.35262143
b1656	20299	5733.068789
b1657	422	59.28735603
b1658	865	138.5811754
b1659	251	44.22089942
b1660	77	10.44295963
b1661	8203	1173.513734
b1662	593	151.8291495
b1663	1155	138.1754047
b1664	2854	373.2107846
b1665	0	0
b1666	0	0
b1667	1162	624.1948705
b1668	3274	335.3043071
b1669	62	12.535355
b1670	43	8.992519814
b1671	44	10.81090504
b1672	65	16.4882227
b1673	100	7.816210036
b1674	38	9.962114973
b1675	95	74.36007248
b1676	12872	1497.40529
b1677	74603	51742.0272
b1678	6277	1026.647989
b1679	521	205.3700752
b1680	2711	364.9634283
b1681	3463	447.5080727
b1682	1846	406.2062383
b1683	5569	615.190727
b1684	1905	848.6021108
b1685	413	359.1895899
b1686	359	143.5780731
b1687	2390	128.5103055
b1688	1123	165.8517605
b1689	2	0.920867771
b1690	6	0.811727887
b1691	0	0
b1692	12	2.27508508
b1693	162	35.08397012
b1694	1	0.10299179
b1695	8	1.141492341
b1696	33	5.94777588
b1697	8	1.718953172
b1698	53	9.277816341
b1699	31	3.950094425
b1700	6	3.354589736
b1701	21	2.095854789
b1702	8496	587.023592
b1703	489	96.37808713
b1704	328	51.49471465
b1705	6	5.136715533
b1706	964	110.26959
b1707	381	87.71265515
b1708	461	162.9609195
b1709	589	129.0890858
b1710	1087	323.6875237
b1711	311	52.11069621
b1712	5213	2856.287795
b1713	5173	356.0767766
b1714	857	143.1598443
b1715	22	80.36106078
b1716	7149	3291.641846
b1717	2131	1769.105584
b1718	12374	3745.810269
b1719	16245	1384.276932
b1722	33	7.146734655
b1723	2920	516.1018273
b1724	1055	595.9296096
b1725	5732	1094.305354
b1726	955	292.3240721
b1727	233	57.24865623
b1728	82	22.8066693
b1729	220	25.9787912
b1730	8	1.635571115
b1731	52	35.17487509
b1732	7114	516.9597779
b1733	174	38.13497612
b1734	33	4.009143831
b1735	77	15.01407719
b1736	23	10.77100465
b1737	104	12.5790944
b1738	128	65.54513029
b1739	7238	3509.573761
b1740	815	161.7941318
b1741	526	97.36621155
b1742	34	9.702684896
b1743	2020	683.2043047
b1744	1030	174.7225428
b1745	2605	318.5986658
b1746	3308	367.6485189
b1747	1364	216.6254682
b1748	1740	234.244325
b1749	266	54.18057326
b1750	6	1.387129933
b1751	48	11.63716085
b1752	73	16.94825916
b1753	70	20.95854789
b1754	269	37.88932931
b1755	165	17.65745965
b1756	67	16.83963013
b1757	334	41.97340644
b1758	266	70.40857104
b1759	32	12.89214879
b1760	71	42.74951535
b1761	867	106.0364849
b1762	46	7.263444058
b1763	1519	127.2606874
b1764	2548	401.175515
b1765	1102	328.1542329
b1766	1018	90.10966355
b1767	377	60.93346725
b1768	239	61.19252398
b1769	21	2.540009447
b1770	73	15.80944333
b1771	28	4.691638244
b1772	8	1.387129933
b1773	18	3.534944023
b1774	10	1.574472194
b1775	8	0.952897954
b1776	26	3.968196215
b1777	456	274.5602676
b1778	783	310.8829575
b1779	23370	3856.86882
b1780	354	65.74995882
b1781	530	101.893211
b1782	960	211.2448476
b1783	34168	2902.512394
b1784	9122	1167.778669
b1785	48	5.345525108
b1786	137	15.10352844
b1787	244	79.57832318
b1788	14	21.91665294
b1789	70	25.74103533
b1790	134	26.79590779
b1791	39	5.423537213
b1792	546	257.8985454
b1793	149	96.04650848
b1794	650	104.1361434
b1795	2367	1562.551732
b1796	2	1.796446962
b1797	1	0.456596936
b1798	65	16.72045119
b1799	242	43.05056828
b1800	359	54.33755805
b1801	5	0.568377929
b1802	26	3.79888651
b1803	58	9.869300238
b1804	401	58.43469302
b1805	1469	143.2186974
b1806	811	229.0516177
b1807	453	106.9853856
b1808	795	68.38202154
b1809	344	163.8984481
b1810	802	439.4288915
b1811	199	181.7255806
b1812	117	14.12031054
b1813	175	49.68153193
b1814	6001	722.6474412
b1815	533	54.79163235
b1816	2751	290.4273229
b1817	3756	635.1770714
b1818	2972	609.8903796
b1819	3770	727.3396267
b1820	65	23.27749087
b1821	41	11.88601548
b1822	309	62.70597925
b1823	2701	2114.174271
b1824	1684	1922.273102
b1825	204	116.4322188
b1826	23	26.25432384
b1827	1006	208.7893263
b1828	117	13.99698905
b1829	4196	781.9921407
b1830	2460	197.3461429
b1831	1734	407.7626202
b1832	652	215.2056885
b1833	770	98.5737311
b1834	1425	88.92719374
b1835	37	4.223521661
b1836	1718	1191.544612
b1837	447	382.6853072
b1838	312	78.05931185
b1839	160	76.90053664
b1840	451	84.91761578
b1841	437	191.5515467
b1842	49	34.86740241
b1843	378	94.57185858
b1844	293	72.64229991
b1845	1228	97.9390459
b1846	880	219.1665294
b1847	2187	1006.968907
b1848	681	384.6711509
b1849	189	26.35017434
b1850	754	193.0508916
b1851	218	19.77578784
b1852	1210	134.7517788
b1853	303	57.24780898
b1854	3951	450.0659863
b1855	574	97.06912645
b1856	1612	200.2814316
b1857	5295	932.8671811
b1858	2553	555.0914182
b1859	1102	230.4594613
b1860	554	90.07289117
b1861	340	91.31938726
b1862	5	1.362975929
b1863	562	176.9706746
b1864	1672	370.8972036
b1865	773	280.4896146
b1866	4662	432.2141963
b1867	161	46.67435349
b1868	60	12.042117
b1869	636	263.9960468
b1870	214	47.2798763
b1871	647	109.4141547
b1872	72	4.87036732
b1873	6	0.895776006
b1874	1282	282.0998903
b1875	171	49.57338165
b1876	1290	122.2858231
b1877	4	1.344579935
b1878	6	2.509540413
b1879	125	9.883050569
b1880	9	1.287531831
b1881	49	12.48739528
b1882	18	7.58653371
b1883	31	4.852973151
b1884	34	6.490994774
b1885	100	10.26060531
b1886	54	5.340700627
b1887	49	15.98089277
b1888	54	4.517172744
b1889	22	3.901022368
b1890	25	4.627671651
b1891	54	15.33030128
b1892	49	22.94692295
b1893	0	0
b1894	0	0
b1895	262	100.3874663
b1896	5891	679.531592
b1897	3894	799.0959415
b1900	184	19.96368387
b1901	393	65.25185308
b1902	443	144.4803163
b1904	1	0.507329929
b1905	710	234.3497528
b1906	102	69.85933125
b1907	144	19.52969074
b1908	1275	314.6816723
b1909	0	0
b1910	0	0
b1911	19	41.09372427
b1912	1256	376.0562308
b1913	1347	120.7926821
b1914	451	112.835736
b1915	92	67.21106902
b1916	180	40.92321089
b1917	604	131.849187
b1918	456	112.0402886
b1919	1150	191.5209034
b1920	1845	378.6163359
b1921	16	4.76448977
b1922	20	4.565969363
b1923	1029	112.9871537
b1924	26	3.037489214
b1925	6	2.399633534
b1926	5	2.245558703
b1927	5179	572.1085967
b1928	599	237.8274477
b1929	363	49.47602623
b1930	29	20.37124793
b1931	149	36.6096557
b1932	41	14.04035579
b1936	3	3.043979575
b1937	10	5.2182507
b1938	10	0.990807095
b1939	26	4.290910967
b1940	17	4.067501092
b1941	12	1.435588621
b1942	3	1.110641196
b1943	7	1.020056985
b1944	1	0.353494402
b1945	15	2.453356673
b1946	2	0.794081628
b1947	2	0.898223481
b1948	4	0.890920851
b1949	2	1.21759183
b1950	0	0
b1951	41	10.80027369
b1952	109	94.79822106
b1953	4044	2915.491595
b1954	13	24.56176623
b1955	4436	893.5870629
b1956	1090	105.7042111
b1957	332	298.2101958
b1958	783	140.2021181
b1959	190	33.91013077
b1960	61	21.28846862
b1961	555	64.29039314
b1962	394	93.05130667
b1963	106	47.6058445
b1967	8942	1725.164706
b1968	53	6.410500033
b1969	105	25.68357767
b1970	23	9.131938726
b1971	829	135.5888454
b1972	115	29.72187604
b1973	434	109.5832647
b1974	50	15.47786225
b1975	29	52.96524461
b1976	1206	248.4161978
b1977	19	41.09372427
b1978	473	10.98619843
b1981	265	33.07467557
b1982	1019	115.1189142
b1983	133	30.49074102
b1984	4	8.651310372
b1985	197	21.76199914
b1986	12	25.95393111
b1987	65	11.2348773
b1988	107	19.15916556
b1989	3	6.488482779
b1990	3475	612.2216155
b1991	234	35.61456103
b1992	67	14.8025781
b1993	79	23.78318108
b1994	0	0
b1996	3	0.544287739
b1997	0	0
b1999	89	26.50247434
b2000	337	17.75459625
b2001	32	3.431178543
b2002	5	1.838645381
b2003	1	0.740427464
b2004	0	0
b2005	1	0.438333059
b2006	20	19.56844013
b2007	1343	668.9560205
b2008	1293	200.6956958
b2009	2903	1006.709549
b2010	92	12.95843233
b2011	748	86.10113656
b2012	16	11.5350805
b2013	10	1.552170888
b2014	211	25.5210473
b2015	904	159.7794698
b2016	2887	575.2125186
b2017	109	71.09866579
b2018	0	0
b2019	439	80.17842201
b2020	560	70.53635429
b2021	499	76.58550293
b2022	396	60.94799554
b2023	182	50.61968065
b2024	183	40.75962895
b2025	201	42.52169152
b2026	267	71.71257764
b2027	2824	473.1852286
b2028	146	20.5644687
b2029	2833	330.9694978
b2030	0	0
b2032	426	62.57703856
b2033	162	45.05707838
b2034	367	60.75084312
b2035	346	48.73497376
b2036	530	78.91186181
b2037	412	54.26478973
b2038	164	48.31090164
b2039	395	73.61460809
b2040	353	64.4714874
b2041	509	77.04127312
b2042	1985	364.9711081
b2043	25	2.945786686
b2044	49	6.59653559
b2045	38	4.876070327
b2046	21	2.333923488
b2047	16	1.885303479
b2048	38	4.555978183
b2049	31	3.546013785
b2050	15	2.014398248
b2051	2	0.684895404
b2052	24	4.083848374
b2053	29	4.248549033
b2054	2	0.598815654
b2055	1	0.220046716
b2056	5	0.674773797
b2057	13	1.754411873
b2058	8	2.68915987
b2059	8	1.56547521
b2060	30	2.279818267
b2061	1	0.370213732
b2062	14	2.018639087
b2063	876	90.90429913
b2064	825	73.1441694
b2065	829	234.1353774
b2066	243	62.21666664
b2067	1141	56.52554477
b2068	482	93.32002401
b2069	207	25.14826585
b2070	127	10.7219373
b2071	12	4.269477846
b2072	9	1.941435792
b2073	28	6.973480481
b2074	205	27.00068421
b2075	411	21.63243122
b2076	421	22.48272634
b2077	136	15.78741949
b2078	159	18.61510586
b2079	385	87.53020106
b2080	4787	2362.950848
b2081	1130	136.3756488
b2082	24	18.01368735
b2083	6	4.63027879
b2085	6	3.101413152
b2086	984	179.7165541
b2088	0	0
b2089	6	1.13754254
b2091	12203	1926.865388
b2092	43629	5280.936954
b2093	4293	2476.005028
b2094	8911	3233.432026
b2095	52453	6826.568864
b2096	52120	10020.13992
b2097	13764	2148.581276
b2098	35	4.501659935
b2099	71	11.61255492
b2100	69	11.74106408
b2101	217	47.75013743
b2102	85	17.05966575
b2103	115	23.59939221
b2104	119	24.79165114
b2105	21	12.64422285
b2106	13	2.590149893
b2107	151	73.21713704
b2108	3	0.476448977
b2109	14	0.927548794
b2110	3	0.684895404
b2111	79	23.91457987
b2112	174	101.4228088
b2113	2711	401.4597711
b2114	2172	175.5271762
b2118	49	2.217002465
b2119	2	0.301882272
b2120	41	2.955864377
b2121	5	0.722844754
b2122	55	4.518050644
b2123	11	3.913688025
b2124	648	226.1463552
b2125	92	21.00345907
b2126	225	21.93615174
b2127	974	218.7174177
b2128	393	88.25045703
b2129	335	59.40193152
b2130	730	103.6214809
b2131	1757	314.604242
b2132	704	50.35680049
b2133	3077	294.7444978
b2134	414	72.93805722
b2135	3378	944.3170107
b2136	671	190.4931881
b2137	963	207.7336297
b2139	11	1.259139184
b2140	77	13.35112561
b2141	88	36.25311013
b2142	395	93.2874775
b2143	880	163.4462253
b2144	50	11.41492341
b2145	11	7.533849449
b2146	782	103.7458995
b2147	932	123.9461198
b2148	100	16.25864462
b2149	142	15.34597987
b2150	1146	188.5621942
b2151	171	27.00106378
b2152	201	28.53139405
b2153	1297	318.6759962
b2154	1432	281.2244356
b2155	107	8.829374491
b2156	1800	201.2753842
b2157	2121	395.2824905
b2158	247	38.66723769
b2159	767	146.9411959
b2160	547	82.56480137
b2161	27	3.547659649
b2162	5	0.872478222
b2163	10	2.490528743
b2164	94	12.35111137
b2165	13	2.275690801
b2166	5	0.872478222
b2167	2206	214.3091152
b2168	853	149.3203271
b2169	686	99.70042386
b2170	128	17.80032726
b2171	180	51.63609332
b2172	506	56.69645393
b2173	139	23.14904832
b2174	35	8.057592993
b2175	562	162.925383
b2176	260	27.44860195
b2177	937	84.85910664
b2178	230	34.52623409
b2179	200	32.04189027
b2180	327	33.80540336
b2181	600	285.8693862
b2182	524	72.31943414
b2183	697	164.6110679
b2184	442	41.2570724
b2185	2899	1672.009918
b2186	430	70.12024379
b2187	223	160.7701844
b2188	1378	128.6249904
b2189	3	6.404216769
b2190	249	15.79064405
b2192	0	0
b2193	506	128.3544721
b2194	212	33.09352154
b2195	58	17.08556278
b2196	158	13.35968814
b2197	48	16.43748971
b2198	0	0
b2199	79	17.59568681
b2200	38	9.421185654
b2201	85	22.3908113
b2202	94	25.62394747
b2203	16	5.844440784
b2204	39	7.419700215
b2205	51	12.04471228
b2206	243	16.06075593
b2207	0	0
b2208	23	7.63762148
b2209	1443	485.0572116
b2210	89	8.882432203
b2211	174	17.39734312
b2212	215	54.28664035
b2213	980	151.2557738
b2214	160	24.90528743
b2215	100721	14996.38044
b2216	2078	127.7856476
b2217	2113	533.5240514
b2218	1499	86.45542831
b2219	176	15.83469178
b2220	160	18.97545709
b2221	2	0.495851877
b2222	1	0.252496002
b2223	12	1.490928772
b2224	26	3.606537826
b2225	20	4.231014081
b2226	38	3.78560369
b2229	0	0
b2230	48	4.671400272
b2231	6235	389.9838216
b2232	736	167.3304623
b2233	334	14.62862127
b2234	1120	80.53363286
b2235	719	104.4965084
b2236	37	23.85047526
b2237	624	157.557505
b2238	8	5.411519245
b2239	221	33.72966783
b2240	22	2.660962278
b2241	9	0.908148603
b2242	16	2.08730028
b2243	24	3.312340495
b2244	20	3.65277549
b2245	25	5.111159734
b2246	29	3.695249624
b2247	216	29.44028007
b2248	20	4.198592518
b2249	1035	141.4197992
b2250	24	7.26518882
b2251	25	9.646414147
b2252	14	3.816332602
b2253	257	37.05644609
b2254	97	16.45445306
b2255	508	42.10915164
b2256	166	30.62427936
b2257	129	12.82780503
b2258	19	8.070085385
b2259	182	112.04581
b2260	580	70.30784683
b2261	1351	230.6027891
b2262	1408	269.7434208
b2263	46	9.962114973
b2264	873	85.87629272
b2265	1460	185.1754242
b2266	12319	6617.432539
b2267	180	64.04216769
b2268	192	34.37906344
b2269	5	0.678114262
b2270	12	1.141492341
b2271	1	0.169109976
b2272	4	1.304562675
b2273	9	2.063283227
b2274	4	1.554372549
b2275	9	1.742490075
b2276	6784	764.8280533
b2277	4179	448.9690816
b2278	7349	655.8040817
b2279	176	95.47848806
b2280	1432	424.1168515
b2281	1538	465.5775169
b2282	3427	575.9844297
b2283	10475	631.3997238
b2284	4241	521.0119121
b2285	1348	442.2701821
b2286	5100	468.0692211
b2287	2334	578.6591399
b2288	2304	852.9724388
b2289	258	45.16370974
b2290	462	62.34909888
b2291	325	89.03640257
b2292	2135	191.4568495
b2293	746	188.3620172
b2294	446	148.1034426
b2295	1649	594.4171168
b2296	4200	573.8774461
b2297	4692	359.5557189
b2298	34	3.674389546
b2299	663	200.7008412
b2300	606	179.4796173
b2301	692	176.3526027
b2302	638	161.8382474
b2303	324	146.7147842
b2304	1784	328.014336
b2305	30	5.534508319
b2306	78	16.56491211
b2307	73	16.73551951
b2308	145	34.69339166
b2309	730	153.2486269
b2310	751	157.657149
b2311	103	29.70283228
b2312	654	70.8176434
b2313	286	96.13746536
b2314	719	178.2587496
b2315	314	40.67274837
b2316	2223	399.3501597
b2317	409	101.8626256
b2318	252	50.95015259
b2319	532	86.24008406
b2320	1021	147.6048988
b2321	332	54.79163235
b2322	70	9.759323829
b2323	4472	602.03484
b2324	574	47.01105676
b2325	121	71.28803779
b2326	156	46.70762102
b2327	185	37.54241476
b2328	218	43.43482128
b2329	752	113.8212915
b2330	379	66.77179634
b2331	691	205.7664019
b2332	235	46.99282337
b2333	3	0.913193873
b2334	1	0.336144984
b2335	1	0.320418903
b2336	2	0.436586712
b2339	0	0
b2340	1175	397.4084445
b2341	1695	129.8906529
b2342	908	113.8462292
b2343	4211	2428.711198
b2344	2061	252.6298753
b2345	7	1.086519622
b2346	1909	415.0683578
b2347	381	67.1241541
b2348	2	4.383330588
b2349	26	3.690628086
b2350	96	43.47104716
b2351	141	25.16488652
b2352	106	13.0808852
b2353	59	33.32686916
b2354	4	1.490928772
b2355	1	0.283894468
b2356	1	0.608795915
b2357	0	0
b2358	1	0.232167934
b2359	6	2.716940447
b2360	14	2.789392193
b2361	0	0
b2362	0	0
b2363	0	0
b2364	32	5.6196546
b2365	29	3.562684615
b2366	117	14.47092773
b2367	5	0.534031504
b2368	11	1.55337102
b2369	992	265.1380453
b2370	698	31.92367227
b2371	62	8.892882738
b2372	1	0.17394169
b2373	7	0.678834383
b2374	10	1.313948018
b2375	7	1.809157672
b2376	1	0.595561221
b2377	487	329.426234
b2378	1307	233.2660048
b2379	1059	140.4947667
b2380	595	57.59897747
b2381	309	69.10454856
b2382	241	46.17057132
b2383	79	5.20257086
b2384	31	4.909076887
b2385	15	2.270371506
b2386	32	4.21474095
b2387	2	1.005351052
b2388	1043	177.4772439
b2389	392	51.26090664
b2390	1505	756.5266669
b2392	1119	148.4548102
b2393	729	99.60872814
b2394	0	0
b2395	243	18.23885844
b2396	2	4.325655186
b2397	1	2.162827593
b2398	243	115.7771014
b2399	136	56.88291603
b2400	2823	327.7050384
b2401	0	0
b2402	2	4.325655186
b2403	0	0
b2404	0	0
b2405	114	21.17371555
b2406	170	22.23049523
b2407	4	0.788368811
b2408	19	4.082513783
b2409	60	10.63915191
b2410	716	117.8102365
b2411	1145	93.35776644
b2412	2874	478.6357185
b2413	311	67.08739237
b2414	1222	206.6523912
b2415	3809	2426.759624
b2416	16875	1605.223604
b2417	13197	4253.442189
b2418	175	33.76244951
b2419	23	10.08166035
b2420	60	13.41835894
b2421	224	40.37278173
b2422	76	11.37749743
b2423	37	6.942775332
b2424	24	4.730212865
b2425	50	8.081361704
b2426	2225	461.7855378
