Gene_id	Wu_2_readcount	Wu_2_fpkm
b1212	146	29.44121745
b1213	11	4.707269841
b1214	474	98.41522339
b1215	1131	222.466924
b1216	52	7.943007717
b1217	194	141.2403255
b1218	622	150.2969284
b1219	915	434.697149
b1220	207	24.95543231
b1221	1482	382.8566323
b1222	1224	114.5519009
b1223	5236	632.6002547
b1224	37780	1697.051701
b1225	8344	911.8105974
b1226	1503	355.5153359
b1227	1629	404.0734822
b1229	0	0
b1230	19	37.59271005
b1231	19	37.59271005
b1232	261	52.06931838
b1233	198	72.54733519
b1234	822	152.5852592
b1235	1434	237.8374042
b1236	1016	187.9744335
b1237	10843	4404.717669
b1238	30	8.163976378
b1241	21449	1348.000024
b1242	112	29.0677875
b1243	28271	2913.331979
b1244	1995	364.2941772
b1245	2508	464.015629
b1246	4018	666.4091282
b1247	4465	747.1784909
b1248	169	86.12747686
b1249	724	83.3407319
b1250	369	49.48775921
b1251	428	242.3573971
b1252	438	102.3082306
b1253	38	16.01694413
b1254	470	146.3770728
b1255	573	129.5241188
b1256	386	101.59104
b1257	45	14.92703373
b1258	34	11.41327157
b1259	260	242.9236527
b1260	393	81.90076823
b1261	434	61.12999532
b1262	351	43.34100411
b1263	133	14.01482612
b1264	100	10.75994328
b1265	13	48.58473054
b1266	235	44.80930799
b1267	364	98.57771413
b1268	42	3.725460107
b1269	507	97.33584714
b1270	216	61.46603941
b1271	256	56.7240393
b1272	1257	201.3329878
b1273	1258	839.5548216
b1274	4379	283.4684691
b1275	3776	651.3228728
b1276	10651	669.3807756
b1277	998	283.9958673
b1278	688	151.2502019
b1279	776	422.3497113
b1280	965	138.7108431
b1281	170	38.74016975
b1282	15	7.714583183
b1283	3510	2695.454228
b1284	137	30.72049885
b1285	474	40.13913945
b1286	1483	128.8929434
b1287	670	99.89290955
b1288	6858	1461.804981
b1289	141	66.98611805
b1290	283	58.97688908
b1291	543	91.96435748
b1292	250	47.18796672
b1293	310	53.97013784
b1294	794	81.22461267
b1295	107	73.15055583
b1296	242	29.36439758
b1297	311	36.85928898
b1298	104	22.86340261
b1299	139	41.89378129
b1300	277	31.30731318
b1301	200	26.25728546
b1302	285	37.85995681
b1303	148	25.45023638
b1304	284	71.39391241
b1305	9	6.727116536
b1306	47	21.95656092
b1307	21	15.90872154
b1308	1780	950.3386852
b1309	6	0.600635405
b1310	2	0.260135984
b1311	15	2.860168595
b1312	10	1.994993041
b1313	18	2.874836126
b1314	25	5.328831223
b1315	32	5.096300406
b1316	44	3.262710842
b1317	4	1.019260081
b1319	0	0
b1320	29	4.88204153
b1321	696	83.72805989
b1322	352	55.74258523
b1323	1774	193.4809458
b1324	3531	1171.27458
b1325	983	171.1375661
b1326	630	145.3389375
b1327	61	11.13881945
b1328	66	12.33304698
b1329	357	37.19920389
b1330	103	16.78519872
b1331	0	0
b1332	1037	675.9709155
b1333	9404	1663.033751
b1334	4349	971.322371
b1335	156	50.84448545
b1336	30	3.304084743
b1337	30	3.489168328
b1338	33	4.233311321
b1339	122	22.57173315
b1340	172	51.28829983
b1341	566	77.20089131
b1342	432	73.83420588
b1343	664	81.27375145
b1344	477	85.70605202
b1345	23	3.129524278
b1346	0	0
b1347	0	0
b1348	0	0
b1349	26	5.398303393
b1350	28	1.810450433
b1351	1	0.609340266
b1352	0	0
b1353	2	0.687844227
b1355	1	1.245762321
b1356	593	209.0765255
b1357	6	3.397533604
b1358	10	3.975837196
b1359	26	5.096300406
b1360	7	1.575964383
b1361	10	3.363558268
b1362	0	0
b1363	113	13.03436503
b1365	0	0
b1366	0	0
b1368	5	0.901274991
b1370	35	6.000231365
b1372	51	2.550423308
b1373	0	0
b1374	0	0
b1375	0	0
b1376	982	379.6568068
b1377	5	0.741525191
b1378	5339	254.7239375
b1379	795	316.0790571
b1380	263	44.67756689
b1381	657	41.85336708
b1382	0	0
b1383	38	19.54361073
b1384	164	30.4428011
b1385	312	34.98100599
b1386	35	2.588490312
b1387	30	2.465951809
b1388	15	2.71254699
b1389	2	1.167902176
b1390	29	6.528995299
b1391	23	7.767253028
b1392	69	10.83499162
b1393	35	7.664358032
b1394	34	7.247210463
b1395	103	12.13047975
b1396	24	9.542009271
b1397	469	65.40252188
b1398	567	72.56992153
b1399	510	90.19004819
b1400	233	66.30364437
b1402	0	0
b1403	0	0
b1404	0	0
b1406	1029	200.993116
b1407	15	1.093484482
b1408	0	0
b1409	0	0
b1410	37	3.539580657
b1411	80	10.40543934
b1412	115	31.91495056
b1413	3207	138.1876936
b1414	1160	243.5535325
b1415	6505	759.7203657
b1418	137	43.39053509
b1419	247	238.7353138
b1420	2	2.002118017
b1421	68	6.968981177
b1422	336	61.15560487
b1423	2543	318.2116323
b1424	835	84.79985368
b1426	2225	1663.092699
b1427	412	128.3135191
b1428	389	66.68828574
b1429	240	40.64722982
b1430	178	50.39674846
b1431	816	205.1318047
b1432	536	78.45375246
b1433	77	11.01164909
b1434	37	11.58767746
b1435	365	31.28692069
b1436	24	17.47302996
b1438	48	19.35860874
b1439	138	16.49506187
b1440	3414	501.0116896
b1441	1155	191.5635996
b1442	521	93.01559754
b1443	867	183.4091206
b1444	6629	782.3518512
b1445	42	40.59466875
b1446	448	321.9816462
b1447	95	35.50422616
b1448	260	84.25097781
b1449	724	117.3032845
b1450	66	16.66627971
b1451	102	8.156988667
b1452	308	48.77476208
b1453	38	4.260507139
b1454	155	42.18054462
b1455	0	0
b1456	10	0.825615677
b1457	2	0.696388875
b1459	4	0.638246351
b1460	0	0
b1461	109	78.33928445
b1462	144	42.48705181
b1463	97	19.2828104
b1464	913	171.7521644
b1465	311	76.80371669
b1466	325	78.53135324
b1467	831	90.45685827
b1468	1439	64.69072905
b1469	102	12.34999796
b1471	0	0
b1472	0	0
b1473	43	8.199149973
b1474	462	25.49153412
b1475	119	22.61375333
b1476	132	33.94416601
b1477	681	401.8566983
b1478	5555	924.0636092
b1479	1883	186.5011843
b1480	10926	13315.30349
b1481	24	18.68643482
b1482	8717	3393.534424
b1483	180	32.65590551
b1484	171	29.13720688
b1485	63	11.81182669
b1486	68	11.17898154
b1487	121	13.12026275
b1488	17	4.912413278
b1489	627	43.93647987
b1490	648	78.79919586
b1491	406	51.72744912
b1492	62735	6868.907159
b1493	1894	227.3582926
b1494	18	1.08269043
b1495	10	0.708714342
b1496	1	0.099749652
b1497	3	0.435694076
b1498	42	4.196953275
b1499	1	0.220705923
b1500	0	0
b1501	41	3.024251951
b1502	1	0.183800998
b1503	1	0.333686336
b1504	0	0
b1505	0	0
b1506	1	0.828462628
b1507	164	20.84745109
b1508	18	11.33783686
b1511	2294	242.1846411
b1512	1632	287.7005814
b1513	2645	289.6032428
b1514	1147	187.4636216
b1515	536	90.77881327
b1516	1523	250.376307
b1517	1248	239.5959314
b1518	388	224.2372179
b1519	937	207.618847
b1520	16	2.940815972
b1521	271	31.3885775
b1522	230	40.80265831
b1523	9	4.204447835
b1524	130	23.58482065
b1525	178	21.55195722
b1526	98	18.68643482
b1527	0	0
b1528	97	13.69710966
b1529	402	101.5127946
b1530	19	7.345701964
b1531	51	22.33612912
b1532	8	6.143485421
b1533	222	41.4838853
b1534	124	17.55392362
b1535	137	25.85900576
b1536	408	174.5969177
b1537	72	23.33104001
b1538	1179	96.91190611
b1539	1091	245.6253059
b1540	471	115.3010149
b1541	44	36.2736676
b1542	20	2.302230163
b1544	0	0
b1545	0	0
b1546	0	0
b1547	2	0.349279156
b1548	0	0
b1549	1	0.409192003
b1550	40	38.66158929
b1551	23	24.79546159
b1552	761	600.8609957
b1553	0	0
b1554	4	1.259759651
b1555	2	1.078063547
b1556	2	1.557202902
b1557	1130	879.8196395
b1558	22	17.37048871
b1559	11	2.456782267
b1560	3	0.480508324
b1561	28	18.68643482
b1562	318	342.8242081
b1563	287	167.5939623
b1564	157	110.016385
b1565	8	4.396808193
b1566	3	1.515116337
b1567	1	0.919004991
b1568	0	0
b1569	0	0
b1570	429	176.8341295
b1571	1	1.078063547
b1572	0	0
b1573	10	7.679356776
b1574	8	25.38534542
b1575	0	0
b1576	0	0
b1577	6	1.319042458
b1578	0	0
b1579	5	0.726156794
b1580	13	2.143443994
b1581	11	1.522598393
b1582	34	17.48638855
b1583	182	89.49818783
b1584	92	27.57997867
b1585	166	39.26516684
b1586	337	185.2155451
b1587	167	11.57219264
b1588	179	12.41907859
b1589	37	10.0689042
b1590	116	22.81712041
b1591	167	45.66782364
b1592	35	4.68275813
b1593	688	166.2448339
b1594	657	90.49376667
b1595	65	12.22770064
b1596	241	32.32127363
b1597	34452	18751.02095
b1598	3670	750.8673262
b1599	6	3.057780244
b1600	23	10.5685574
b1601	89	14.46167564
b1602	1434	173.6264419
b1603	1434	157.3171088
b1604	1044	185.7965519
b1605	77	9.363484694
b1606	126	29.30901395
b1607	103	51.55453893
b1608	92	21.48940005
b1609	206	26.60879429
b1610	231	41.77322365
b1611	3663	438.7718638
b1612	3276	334.5178168
b1613	1508	215.6567121
b1614	4602	512.8924834
b1615	19	2.52399712
b1616	41	5.018409352
b1617	328	30.4428011
b1618	1549	440.7911808
b1619	1044	228.616851
b1620	684	111.7917325
b1621	104	10.97960012
b1622	388	55.62918192
b1623	1047	175.7308137
b1624	1190	192.2494879
b1625	42	32.70126094
b1626	129	49.19489984
b1627	88	25.42896285
b1628	76	22.07516653
b1629	171	12.93676257
b1630	120	19.05698735
b1631	93	25.18606433
b1632	93	22.47204877
b1633	81	21.4188852
b1634	615	68.81531386
b1635	1473	408.7888885
b1636	287	55.8646541
b1637	2273	299.8183507
b1638	488	124.9175369
b1639	249	126.8978801
b1640	340	51.51395545
b1641	3881	1394.654876
b1642	1262	487.9092568
b1643	25	17.74028622
b1644	54	10.58462392
b1645	75	6.265943122
b1646	1401	451.3740549
b1647	915	171.552721
b1648	102	71.47561319
b1649	35	9.810378281
b1650	238	36.45386465
b1651	222	91.50857052
b1652	130	33.73939621
b1653	1109	40.39621095
b1654	1116	539.3291705
b1655	75	15.4575288
b1656	6724	1943.003934
b1657	206	29.6108121
b1658	642	105.2341329
b1659	178	32.08538969
b1660	64	8.880681896
b1661	5394	789.5140686
b1662	445	116.5719182
b1663	544	66.58572408
b1664	1794	240.0248024
b1665	0	0
b1666	0	0
b1667	1086	596.8667123
b1668	1329	139.2575993
b1669	40	8.274436083
b1670	22	4.707269841
b1671	15	3.770805233
b1672	35	9.083683594
b1673	28	2.23917336
b1674	4	1.072905349
b1675	42	33.63558268
b1676	6176	735.0791176
b1677	49164	34887.33728
b1678	2011	336.523168
b1679	303	122.2012176
b1680	1950	268.5888052
b1681	2432	321.5477086
b1682	1244	280.0713846
b1683	3508	396.4839517
b1684	1111	506.356807
b1685	306	272.2880503
b1686	324	132.5782091
b1687	1839	101.1708154
b1688	792	119.6737713
b1689	6	2.826519553
b1690	3	0.415254107
b1691	0	0
b1692	3	0.581930496
b1693	169	37.44672907
b1694	1	0.105374632
b1695	9	1.313889948
b1696	33	6.085385024
b1697	11	2.418244506
b1698	35	6.26861232
b1699	22	2.868150461
b1700	1	0.572033719
b1701	13	1.327451654
b1702	9437	667.1269309
b1703	466	93.96991324
b1704	207	33.25007457
b1705	4	3.503706529
b1706	2407	281.7009308
b1707	72	16.95911732
b1708	270	97.65169165
b1709	156	34.98100599
b1710	298	90.79169962
b1711	147	25.20097173
b1712	2781	1559.009257
b1713	3870	272.5496335
b1714	602	102.8893332
b1715	9	33.63558268
b1716	7935	3738.072109
b1717	2385	2025.779411
b1718	12446	3854.774052
b1719	14202	1238.187002
b1722	10	2.215782785
b1723	1965	355.3436557
b1724	536	309.771002
b1725	3305	645.56098
b1726	781	244.5939485
b1727	211	53.04266028
b1728	45	12.80542488
b1729	1823	220.2502415
b1730	5	1.045882546
b1731	19	13.14971339
b1732	3176	236.1330915
b1733	119	26.68422893
b1734	18	2.237400178
b1735	96	19.1519332
b1736	24	11.49934451
b1737	96	11.8801175
b1738	139	72.82470393
b1739	2223	1102.830388
b1740	651	132.2268377
b1741	496	93.93721289
b1742	16	4.671608705
b1743	532	184.0959875
b1744	2797	485.4423362
b1745	6430	804.6011779
b1746	7029	799.2715032
b1747	2298	373.403715
b1748	1898	261.426437
b1749	271	56.47610227
b1750	8	1.892297197
b1751	34	8.433700672
b1752	47	11.16435301
b1753	41	12.55973488
b1754	123	17.72569267
b1755	90	9.854174613
b1756	35	9.000347047
b1757	257	33.0441313
b1758	205	55.51766867
b1759	24	9.892818435
b1760	68	41.89046927
b1761	631	78.95852928
b1762	36	5.815950896
b1763	1621	138.9482149
b1764	2965	477.6317176
b1765	859	261.7116442
b1766	1391	125.9749475
b1767	197	32.57723593
b1768	174	45.5809298
b1769	23	2.846278152
b1770	171	37.88988563
b1771	13	2.228657364
b1772	9	1.59662576
b1773	6	1.20557644
b1774	7	1.127629688
b1775	13	1.584284691
b1776	18	2.810772926
b1777	338	208.2202737
b1778	826	335.5433731
b1779	18959	3201.290221
b1780	291	55.2991783
b1781	982	193.1587263
b1782	702	158.0467138
b1783	18863	1639.452186
b1784	4557	596.8744169
b1785	7	0.79759173
b1786	108	12.18190117
b1787	184	61.39828584
b1788	12	19.22033296
b1789	48	18.05937325
b1790	122	24.96071221
b1791	38	5.406734948
b1792	399	192.8246766
b1793	146	96.29009943
b1794	599	98.18574086
b1795	658	444.4219559
b1796	1	0.919004991
b1797	0	0
b1798	44	11.58032581
b1799	668	121.5831668
b1800	356	55.13014472
b1801	6	0.697833666
b1802	18	2.690846614
b1803	55	9.575347036
b1804	410	61.12849689
b1805	1075	107.230876
b1806	1348	389.5254764
b1807	318	76.83990871
b1808	815	71.72422785
b1809	286	139.4170528
b1810	378	211.9041709
b1811	217	202.7478178
b1812	94	11.60699255
b1813	102	29.62719718
b1814	5995	738.6275391
b1815	212	22.29750947
b1816	2435	263.0142705
b1817	3109	537.9270913
b1818	2194	460.6521123
b1819	3346	660.4733547
b1820	63	23.08324302
b1821	23	6.82203176
b1822	175	36.33473438
b1823	3864	3094.473606
b1824	1421	1659.588993
b1825	123	71.82598385
b1826	21	24.5259457
b1827	1244	264.1582377
b1828	66	8.078415054
b1829	2223	423.8769858
b1830	2583	212.0075892
b1831	1561	375.5732801
b1832	396	133.7318347
b1833	406	53.17775143
b1834	864	55.16542034
b1835	24	2.802965223
b1836	1840	1305.685066
b1837	339	296.9391283
b1838	116	29.69351287
b1839	115	56.55105275
b1840	276	53.1696496
b1841	334	149.7904615
b1842	36	26.20954494
b1843	102	26.10981304
b1844	236	59.86423463
b1845	729	59.48651085
b1846	225	57.33337957
b1847	1197	563.8906508
b1848	632	365.2523755
b1849	244	34.80526791
b1850	700	183.3715567
b1851	266	24.68836919
b1852	1109	126.3613184
b1853	782	151.1668141
b1854	3791	441.8312333
b1855	541	93.60519665
b1856	1511	192.076211
b1857	2171	391.3336013
b1858	1018	226.4617934
b1859	643	137.5806594
b1860	559	92.98857922
b1861	493	135.4766525
b1862	5	1.394510061
b1863	335	107.9302701
b1864	1112	252.3803505
b1865	611	226.8359936
b1866	3669	348.0229917
b1867	121	35.88981926
b1868	32	6.571054003
b1869	390	165.6297632
b1870	104	23.50874058
b1871	387	66.95972478
b1872	65	4.498586161
b1873	7	1.069251039
b1874	1301	292.9042374
b1875	184	54.57625408
b1876	1002	97.18239286
b1877	2	0.687844227
b1878	6	2.567601731
b1879	82	6.633279893
b1880	7	1.024582588
b1881	25	6.518523775
b1882	4	1.724901676
b1883	2	0.320338883
b1884	14	2.734600218
b1885	12	1.259759651
b1886	8	0.809520642
b1887	23	7.67478573
b1888	27	2.310841558
b1889	4	0.725686789
b1890	10	1.893895421
b1891	53	15.39452402
b1892	33	15.8115987
b1893	0	0
b1894	0	0
b1895	265	103.8861237
b1896	1911	225.5354333
b1897	1435	301.2925165
b1900	154	17.09531265
b1901	369	62.68449499
b1902	389	129.8039847
b1904	2	1.038135268
b1905	137	46.26581152
b1906	80	56.05930447
b1907	87	12.07217695
b1908	1531	386.6071853
b1909	2	3.866158929
b1910	0	0
b1911	46	101.791895
b1912	1364	417.840936
b1913	1117	102.4848496
b1914	309	79.09737479
b1915	42	31.3932105
b1916	78	18.1436753
b1917	329	73.48012418
b1918	263	66.11478509
b1919	697	118.7639368
b1920	1210	254.0515296
b1921	6	1.828020798
b1922	0	0
b1923	365	41.00530287
b1924	5	0.597647169
b1925	1	0.409192003
b1926	1	0.459502496
b1927	2355	266.1686734
b1928	575	233.5804353
b1929	376	52.43357831
b1930	12	8.624508379
b1931	68	17.09431706
b1932	15	5.255559794
b1936	0	0
b1937	3	1.601694413
b1938	5	0.506865321
b1939	13	2.195093247
b1940	4	0.979201825
b1941	10	1.224002281
b1942	0	0
b1943	5	0.745469474
b1944	2	0.723345864
b1945	8	1.338729659
b1946	3	1.218680532
b1947	0	0
b1948	0	0
b1949	0	0
b1950	2	0.427933622
b1951	7	1.886611208
b1952	79	70.29658814
b1953	2383	1757.754244
b1954	10	19.33079464
b1955	2229	459.3977561
b1956	651	64.59222515
b1957	160	147.0407986
b1958	422	77.31054407
b1959	102	18.62556696
b1960	58	20.70980675
b1961	560	66.37042389
b1962	215	51.9515106
b1963	32	14.70407986
b1967	4545	897.1462634
b1968	39	4.826297735
b1969	43	10.76138434
b1970	7	2.843587908
b1971	349	58.40208137
b1972	53	14.01482612
b1973	80	20.66702469
b1974	38	12.0353309
b1975	91	170.0465569
b1976	2899	610.962119
b1977	41	90.72755854
b1978	358	8.50751632
b1981	211	26.94422151
b1982	656	75.82454377
b1983	200	46.91155185
b1984	4	8.851469126
b1985	133	15.03203124
b1986	9	19.91580553
b1987	65	11.49481006
b1988	46	8.427215704
b1989	0	0
b1990	1342	241.9022077
b1991	182	28.34109281
b1992	47	10.62414238
b1993	97	29.87776117
b1994	0	0
b1996	6	1.113761016
b1997	0	0
b1999	58	17.67086771
b2000	655	35.30658118
b2001	35	3.839678388
b2002	7	2.633658599
b2003	0	0
b2004	0	0
b2005	1	0.448474436
b2006	15	15.01588512
b2007	1181	601.8730779
b2008	510	80.99219625
b2009	1563	554.5613473
b2010	63	9.07901332
b2011	1022	120.3626243
b2012	459	338.5686941
b2013	1018	161.6667761
b2014	193	23.88398623
b2015	596	107.7785337
b2016	2305	469.8788974
b2017	93	62.06565852
b2018	0	0
b2019	388	72.50336711
b2020	574	73.9725075
b2021	436	68.46458473
b2022	428	67.39714132
b2023	211	60.04321443
b2024	253	57.65448793
b2025	234	50.64817469
b2026	308	84.63855772
b2027	1997	342.3560582
b2028	119	17.14924738
b2029	3224	385.3628947
b2030	0	0
b2032	658	98.89282128
b2033	303	86.22319418
b2034	534	90.44008636
b2035	532	76.66722359
b2036	818	124.6100844
b2037	567	76.40775392
b2038	185	55.75791036
b2039	420	80.08472066
b2040	377	70.44785928
b2041	636	98.49093271
b2042	1829	344.0686841
b2043	20	2.41115288
b2044	50	6.88689244
b2045	26	3.41344711
b2046	10	1.137105567
b2047	12	1.446691728
b2048	18	2.208025121
b2049	20	2.340680771
b2050	5	0.68700128
b2051	0	0
b2052	8	1.392777751
b2053	4	0.599564754
b2054	0	0
b2055	3	0.675413307
b2056	5	0.690385523
b2057	8	1.104616837
b2058	4	1.375688453
b2059	5	1.001059008
b2060	5	0.38876078
b2061	0	0
b2062	6	0.885146913
b2063	577	61.2617778
b2064	970	87.98952319
b2065	958	276.8289365
b2066	140	36.67431133
b2067	795	40.29579299
b2068	529	104.7893006
b2069	163	20.26090161
b2070	141	12.17929419
b2071	3	1.092064373
b2072	3	0.662117769
b2073	15	3.822225304
b2074	141	19.00087002
b2075	310	16.69393313
b2076	341	18.63179612
b2077	115	13.65851698
b2078	129	15.45224418
b2079	360	83.74003987
b2080	2984	1507.035716
b2081	559	69.02456211
b2082	20	15.35871355
b2083	6	4.737406011
b2085	6	3.173168177
b2086	517	96.60886803
b2088	0	0
b2089	2	0.387953664
b2091	13000	2100.20449
b2092	36739	4549.844153
b2093	3186	1880.052042
b2094	9580	3556.610177
b2095	68115	9070.022622
b2096	76620	15071.10143
b2097	8498	1357.242078
b2098	45	5.921757514
b2099	49	8.199719161
b2100	59	10.27173591
b2101	150	33.77066534
b2102	68	13.96348976
b2103	191	40.10234889
b2104	157	33.46506008
b2105	15	9.240544692
b2106	13	2.650076211
b2107	80	39.68800316
b2108	1	0.162490738
b2109	3	0.203359025
b2110	0	0
b2111	9	2.787479228
b2112	62	36.97528592
b2113	3294	499.0793214
b2114	1607	132.8721273
b2118	47	2.175712064
b2119	1	0.154433346
b2120	20	1.475244854
b2121	7	1.035396125
b2122	44	3.698065062
b2123	6	2.184128745
b2124	520	185.6741294
b2125	168	39.24151313
b2126	289	28.82764945
b2127	607	139.4590074
b2128	185	42.50398084
b2129	135	24.49192914
b2130	186	27.01303272
b2131	466	85.37135909
b2132	462	33.81122541
b2133	3777	370.1678199
b2134	415	74.80582429
b2135	3821	1092.87042
b2136	419	121.7038786
b2137	396	87.39954554
b2139	14	1.63961754
b2140	55	9.757157423
b2141	41	17.28143972
b2142	183	44.21919275
b2143	660	125.4208168
b2144	41	9.576797846
b2145	17	11.9126022
b2146	310	42.07841255
b2147	328	44.62973754
b2148	299	49.73807726
b2149	295	32.61833297
b2150	3626	610.4235375
b2151	325	52.50511225
b2152	170	24.68933098
b2153	1027	258.174465
b2154	1450	291.3476397
b2155	109	9.202506305
b2156	1006	115.0931843
b2157	1203	229.3855213
b2158	158	25.30677173
b2159	434	85.06901447
b2160	293	45.24897027
b2161	23	3.092000006
b2162	6	1.071196901
b2163	5	1.274075101
b2164	98	13.17460872
b2165	17	3.044754556
b2166	11	1.963860984
b2167	1896	188.4546831
b2168	802	143.6407737
b2169	1118	166.2448339
b2170	125	17.78531233
b2171	168	49.30870759
b2172	420	48.14909586
b2173	78	13.29065577
b2174	18	4.239779329
b2175	387	114.7880996
b2176	185	19.98260371
b2177	637	59.0244247
b2178	142	21.80937324
b2179	112	18.35860263
b2180	277	29.2989195
b2181	528	257.3853283
b2182	455	64.2493288
b2183	471	113.8100535
b2184	484	46.22266331
b2185	1343	792.5015358
b2186	347	57.89457931
b2187	181	133.5096593
b2188	1252	119.5677158
b2189	3	6.552386236
b2190	257	16.67504774
b2192	0	0
b2193	232	60.21184554
b2194	286	45.67795179
b2195	83	25.01571113
b2196	217	18.77294609
b2197	82	28.73039354
b2198	2	1.601694413
b2199	138	31.44790251
b2200	64	16.23436871
b2201	143	38.54077182
b2202	111	30.95812336
b2203	26	9.716946107
b2204	75	14.5987772
b2205	92	22.23041384
b2206	932	63.02445327
b2207	4	2.548150203
b2208	233	79.16253297
b2209	1013	348.3931008
b2210	70	7.147816599
b2211	234	23.9377322
b2212	129	33.32557731
b2213	649	102.4858834
b2214	150	23.88890815
b2215	156387	23823.22404
b2216	2086	131.2454648
b2217	2022	522.359049
b2218	1456	85.91826032
b2219	307	28.25978074
b2220	192	23.29737328
b2221	3	0.760986033
b2222	0	0
b2223	6	0.762711625
b2224	22	3.122290375
b2225	12	2.597342292
b2226	36	3.669336292
b2229	2	0.539031774
b2230	39	3.883326597
b2231	6317	404.2541396
b2232	673	156.5473523
b2233	291	13.04017394
b2234	498	36.63718323
b2235	495	73.60571806
b2236	29	19.12611564
b2237	543	140.2774301
b2238	0	0
b2239	307	47.93929379
b2240	226	27.96777662
b2241	724	74.74573929
b2242	238	31.7669392
b2243	83	11.72020723
b2244	13	2.429236527
b2245	33	6.902824804
b2246	24	3.128891412
b2247	164	22.86996501
b2248	38	8.161891072
b2249	1011	141.3365507
b2250	36	11.14991691
b2251	20	7.895676685
b2252	11	3.067922135
b2253	79	11.65443435
b2254	19	3.297606145
b2255	148	12.55185637
b2256	49	9.248841477
b2257	56	5.697497369
b2258	17	7.387660278
b2259	419	263.9196469
b2260	422	52.33855417
b2261	934	163.1133656
b2262	846	165.8257747
b2263	30	6.647348356
b2264	698	70.25025946
b2265	687	89.14986613
b2266	6886	3784.552652
b2267	137	49.87093969
b2268	178	32.60966077
b2269	7	0.971324582
b2270	1	0.097325181
b2271	0	0
b2272	38	12.68008077
b2273	6	1.407346556
b2274	1	0.39758372
b2275	12	2.377072981
b2276	5990	690.936695
b2277	3296	362.2969951
b2278	6211	567.0754724
b2279	101	56.05930447
b2280	1188	359.9916416
b2281	1145	354.6293017
b2282	2994	514.8514036
b2283	8794	542.3383096
b2284	3571	448.8515162
b2285	1264	424.3051548
b2286	4511	423.5904899
b2287	2411	611.5791089
b2288	2262	856.7982885
b2289	484	86.68595323
b2290	806	111.2901463
b2291	306	85.77073583
b2292	1929	176.985922
b2293	806	208.2202737
b2294	402	136.5808509
b2295	1357	500.4768168
b2296	3457	483.284328
b2297	3423	268.3790198
b2298	29	3.206547987
b2299	458	141.8517207
b2300	455	137.8755867
b2301	446	116.2904641
b2302	282	73.18853639
b2303	280	129.7240103
b2304	1986	373.6032841
b2305	22	4.152541072
b2306	82	17.81729832
b2307	44	10.32054141
b2308	110	26.92805018
b2309	688	147.7731857
b2310	689	147.9879723
b2311	95	28.02965223
b2312	728	80.65449338
b2313	415	142.727677
b2314	978	248.0814469
b2315	374	49.56543705
b2316	1990	365.7639865
b2317	404	102.9452682
b2318	462	95.56973676
b2319	483	80.10841437
b2320	1016	150.2803518
b2321	223	37.65429185
b2322	47	6.704293409
b2323	6388	879.8693782
b2324	495	41.47885756
b2325	156	94.03496233
b2326	196	60.04165943
b2327	228	47.33896822
b2328	241	49.12833591
b2329	776	120.1713267
b2330	401	72.28225431
b2331	772	235.2053426
b2332	198	40.51000834
b2333	5	1.557202902
b2334	3	1.03176634
b2335	6	1.966993139
b2336	3	0.670031527
b2339	0	0
b2340	1248	431.8642714
b2341	1902	149.1255903
b2342	788	101.0863431
b2343	3938	2323.805695
b2344	1528	191.6300162
b2345	6	0.952849368
b2346	1247	277.4045741
b2347	351	63.2695044
b2348	0	0
b2349	14	2.033239022
b2350	41	18.99530151
b2351	89	16.25172019
b2352	76	9.5957368
b2353	23	13.2924124
b2354	3	1.144067438
b2355	1	0.290462717
b2356	0	0
b2357	0	0
b2358	0	0
b2359	6	2.779800221
b2360	4	0.815408065
b2361	0	0
b2362	0	0
b2363	0	0
b2364	67	12.03837628
b2365	52	6.536062404
b2366	133	16.83044581
b2367	3	0.32783219
b2368	0	0
b2369	353	96.53138769
b2370	393	18.39007233
b2371	8	1.174016847
b2372	1	0.177966046
b2373	4	0.396880032
b2374	4	0.537739132
b2375	3	0.793292044
b2376	0	0
b2377	328	227.0055786
b2378	2239	408.849455
b2379	282	38.27778174
b2380	712	70.51983177
b2381	336	76.88133184
b2382	218	42.73051879
b2383	72	4.851285963
b2384	16	2.592337779
b2385	21	3.252059099
b2386	17	2.290885038
b2387	4	2.057222182
b2388	1241	216.0546486
b2389	199	26.62482479
b2390	3377	1736.809827
b2392	608	82.52798333
b2393	400	55.9195057
b2394	0	0
b2395	184	14.13001647
b2396	0	0
b2397	0	0
b2398	257	125.2803587
b2399	105	44.9330303
b2400	2311	274.4768064
b2401	0	0
b2402	7	15.49007097
b2403	0	0
b2404	0	0
b2405	92	17.48290173
b2406	116	15.51999837
b2407	9	1.814869569
b2408	12	2.638084916
b2409	46	8.345398076
b2410	1223	205.8874756
b2411	795	66.3201593
b2412	2079	354.2470942
b2413	315	69.52236577
b2414	13538	2342.379209
b2415	2818	1836.92
b2416	10377	1009.943407
b2417	8050	2654.572947
b2418	137	27.04269265
b2419	28	12.5572842
b2420	20	4.576269752
b2421	1020	188.0937189
b2422	4343	665.2064462
b2423	2094	402.0143272
b2424	1480	298.445218
b2425	3518	581.7599797
b2426	6543	1389.378898
b2427	97	19.01312075
b2428	96	17.99897401
b2429	95	11.21186089
b2430	111	14.30478804
b2431	2437	455.3884166
b2432	171	49.92781804
b2433	41	15.32287655
b2434	118	46.58449244
b2435	456	88.14842357
