Gene_id	MMC_3_readcount	MMC_3_fpkm
b1199	281	69.99465348
b1200	637	93.78042995
b1201	201	16.50657945
b1202	290	15.94340612
b1203	2636	380.6142338
b1204	433	116.7062967
b1205	7809	4413.198659
b1206	411	38.57401083
b1207	4614	767.4171683
b1208	2713	502.0794625
b1209	371	93.74574783
b1210	2127	266.8053109
b1211	875	127.3919116
b1212	309	58.41907643
b1213	34	13.64107588
b1214	650	126.5291515
b1215	1327	244.7186488
b1216	345	49.40763137
b1217	55	37.54161638
b1218	609	137.9654402
b1219	714	318.0220317
b1220	282	31.87404333
b1221	532	128.8525156
b1222	403	35.36056755
b1223	370	41.91068381
b1224	2149	90.50297039
b1225	1499	153.5766786
b1226	530	117.5353559
b1227	818	190.2330048
b1229	0	0
b1230	139	257.8446546
b1231	192	356.159523
b1232	436	81.54947559
b1233	413	141.8729581
b1234	944	164.2880802
b1235	853	132.6396399
b1236	854	148.1345101
b1237	6426	2447.386939
b1238	86	21.94179909
b1241	8732	514.5053273
b1242	252	61.31797343
b1243	57079	5514.656416
b1244	3936	673.8414427
b1245	4907	851.1663242
b1246	7462	1160.324728
b1247	8147	1278.185577
b1248	201	96.03828046
b1249	687	74.14276517
b1250	365	45.89417697
b1251	532	282.4343018
b1252	241	52.7772557
b1253	110	43.46924002
b1254	672	196.217515
b1255	930	197.093486
b1256	408	100.6749825
b1257	56	17.41575577
b1258	29	9.126883983
b1259	126	110.3723522
b1260	403	78.73970247
b1261	478	63.1227379
b1262	359	41.56038853
b1263	82	8.101085641
b1264	80	8.07036667
b1265	14	49.05437874
b1266	392	70.07768392
b1267	534	135.5850841
b1268	218	18.12927424
b1269	1208	217.4328138
b1270	240	64.03037109
b1271	236	49.02668005
b1272	1764	264.8936452
b1273	1535	960.4396858
b1274	4125	250.3496935
b1275	3658	591.5634641
b1276	3341	196.8577987
b1277	1522	406.05927
b1278	618	127.3764961
b1279	912	465.3702505
b1280	1142	153.9013751
b1281	509	108.748601
b1282	55	26.52022442
b1283	3805	2739.509459
b1284	106	22.28470349
b1285	228	18.10163739
b1286	1783	145.2889656
b1287	89	12.44065266
b1288	5787	1156.481626
b1289	208	92.64507365
b1290	228	44.54752398
b1291	307	48.74739191
b1292	161	28.49117957
b1293	155	25.29978495
b1294	519	49.77689501
b1295	383	245.4855452
b1296	587	66.77857217
b1297	920	102.2274882
b1298	361	74.40601145
b1299	317	89.57510404
b1300	670	70.99604066
b1301	369	45.41920146
b1302	430	53.55462811
b1303	127	20.47515151
b1304	2177	513.0912036
b1305	37	25.92874305
b1306	193	84.53120622
b1307	106	75.28616042
b1308	2603	1302.944366
b1309	96	9.009987932
b1310	31	3.780292694
b1311	26	4.648009647
b1312	23	4.301921877
b1313	59	8.83457981
b1314	14	2.797778255
b1315	58	8.660168325
b1316	144	10.0110977
b1317	15	3.583517928
b1319	59	10.26800501
b1320	157	24.77972156
b1321	1149	129.5910818
b1322	439	65.17818483
b1323	1835	187.6350438
b1324	4016	1248.958485
b1325	1385	226.0658204
b1326	637	137.7761872
b1327	67	11.47037009
b1328	170	29.78301566
b1329	736	71.90126677
b1330	372	56.83626108
b1331	0	0
b1332	2539	1551.691042
b1333	6253	1036.740751
b1334	9409	1970.201976
b1335	319	97.47724347
b1336	99	10.22253051
b1337	57	6.215396239
b1338	60	7.216237474
b1339	343	59.49664748
b1340	292	81.63304669
b1341	222	28.38913472
b1342	244	39.09821999
b1343	993	113.9527404
b1344	830	139.8184559
b1345	115	14.67038893
b1346	1	0.729975874
b1347	2	1.501664655
b1348	3	2.425765982
b1349	54	10.51165259
b1350	117	7.092637559
b1351	5	2.856427334
b1352	15	10.65370195
b1353	30	9.673299927
b1355	16	18.68738238
b1356	1198	396.0050251
b1357	8	4.247132359
b1358	11	4.100290016
b1359	36	6.615725405
b1360	35	7.387707642
b1361	13	4.099544509
b1362	0	0
b1363	303	32.76780591
b1365	7	4.180770915
b1366	59	20.53601002
b1368	64	10.81584832
b1370	63	10.12590387
b1372	162	7.595395714
b1373	0	0
b1374	0	0
b1375	0	0
b1376	1542	558.929941
b1377	55	7.6473663
b1378	2833	126.7213267
b1379	724	269.8736338
b1380	291	46.34683186
b1381	704	42.04661035
b1382	0	0
b1383	130	62.68416681
b1384	210	36.54713648
b1385	325	34.16287091
b1386	126	8.736597797
b1387	140	10.78908623
b1388	58	9.833481453
b1389	9	4.92733715
b1390	35	7.387707642
b1391	33	10.44832938
b1392	73	10.74720783
b1393	50	10.26528573
b1394	39	7.793810854
b1395	139	15.34789611
b1396	10	3.727536378
b1397	604	78.96813635
b1398	590	70.79766012
b1399	320	53.05565975
b1400	246	65.63113037
b1402	9	1.566305849
b1403	0	0
b1404	0	0
b1406	601	110.0610314
b1407	130	8.88501194
b1408	13	3.382462466
b1409	60	10.54680862
b1410	124	11.12154369
b1411	133	16.21867511
b1412	211	54.89996772
b1413	3710	149.8779058
b1414	834	164.1707539
b1415	3654	400.0997766
b1418	295	87.59710489
b1419	428	387.8437334
b1420	4	3.754161638
b1421	267	25.65458173
b1422	771	131.5663011
b1423	1865	218.797233
b1424	1694	161.2929301
b1426	2410	1688.872182
b1427	653	190.6696983
b1428	173	27.80605348
b1429	365	57.95699689
b1430	400	106.178309
b1431	522	123.028759
b1432	968	132.8365497
b1433	108	14.48033775
b1434	75	22.02161855
b1435	693	55.69247128
b1436	123	83.95670573
b1438	113	42.72722095
b1439	393	44.04135892
b1440	1557	214.2230769
b1441	611	95.00916762
b1442	403	67.4553502
b1443	622	123.3631681
b1444	4496	497.4777898
b1445	101	91.52387167
b1446	560	377.3413749
b1447	115	40.29466825
b1448	232	70.48275723
b1449	377	57.26724025
b1450	214	50.66427148
b1451	286	21.44317147
b1452	317	47.06488517
b1453	160	16.81864414
b1454	130	33.16783583
b1455	14	10.36360114
b1456	26	2.01254026
b1457	44	14.36374888
b1459	167	24.98262783
b1460	1	0.138676156
b1461	150	101.0735826
b1462	126	34.854427
b1463	136	25.34724737
b1464	1070	188.7159105
b1465	207	47.92757898
b1466	160	36.24707789
b1467	389	39.69934812
b1468	742	31.27364162
b1469	258	29.28732578
b1471	24	2.843121661
b1472	3	1.695427837
b1473	85	15.19541616
b1474	362	18.7264677
b1475	152	27.08086768
b1476	170	40.98580137
b1477	618	341.9053315
b1478	2375	370.4031884
b1479	2301	213.6688393
b1480	4744	5420.356508
b1481	36	26.27913147
b1482	5479	1999.768907
b1483	151	25.68381134
b1484	80	12.78012473
b1485	76	13.35929091
b1486	56	8.631268987
b1487	107	10.87762889
b1488	32	8.669404196
b1489	318	20.89190952
b1490	397	45.26167112
b1491	619	73.9399199
b1492	18105	1858.529981
b1493	429	48.28157345
b1494	91	5.131761725
b1495	73	4.850509727
b1496	49	4.582482
b1497	56	7.625032965
b1498	206	19.2994691
b1499	15	3.103834425
b1500	1	0.796337317
b1501	282	19.50188177
b1502	39	6.720564769
b1503	8	2.502774426
b1504	20	5.938786773
b1505	55	7.06773707
b1506	8	6.213784781
b1507	124	14.77828708
b1508	14	8.267591923
b1511	1280	126.6941178
b1512	698	115.3637344
b1513	490	50.29990008
b1514	270	41.37239357
b1515	194	30.80454081
b1516	615	94.78982905
b1517	731	131.5756514
b1518	268	145.2125203
b1519	722	149.9884025
b1520	74	12.75184084
b1521	350	38.00700832
b1522	512	85.15769185
b1523	46	20.14733413
b1524	323	54.93954346
b1525	249	28.26567488
b1526	175	31.28468032
b1527	37	5.227569163
b1528	120	15.8866286
b1529	433	102.5122876
b1530	82	29.72260387
b1531	128	52.55826294
b1532	32	23.03923855
b1533	311	54.48539924
b1534	215	28.53542053
b1535	3976	703.6082607
b1536	258	103.5116934
b1537	129	39.19084346
b1538	1046	80.60988714
b1539	1416	298.8855434
b1540	1104	253.38132
b1541	101	78.06447877
b1542	82	8.849645915
b1544	0	0
b1545	0	0
b1546	0	0
b1547	24	3.929589752
b1548	0	0
b1549	15	5.754554336
b1550	326	295.4136848
b1551	849	858.114716
b1552	14219	10525.71747
b1553	3	0.949848125
b1554	15	4.429067101
b1555	3	1.516103739
b1556	8	5.839806993
b1557	5951	4344.086427
b1558	353	261.3108002
b1559	77	16.12345118
b1560	52	7.808656208
b1561	68	42.54716523
b1562	181	182.9431845
b1563	254	139.060404
b1564	109	71.61063325
b1565	16	8.244433402
b1566	38	17.99291884
b1567	8	6.892886943
b1568	1	0.565142612
b1569	11	7.508323277
b1570	597	230.715316
b1571	0	0
b1572	0	0
b1573	8	5.759809637
b1574	28	83.29988843
b1575	1	0.834258142
b1576	5	4.106114292
b1577	30	6.183325051
b1578	0	0
b1579	49	6.671903844
b1580	62	9.58415383
b1581	57	7.397088858
b1582	103	49.66514755
b1583	258	118.9476477
b1584	243	68.29763579
b1585	255	56.55002974
b1586	342	176.224764
b1587	336	21.82889536
b1588	512	33.30424582
b1589	86	21.94179909
b1590	187	34.48559708
b1591	400	102.5527082
b1592	150	18.81560726
b1593	594	134.5672767
b1594	612	79.03109808
b1595	72	12.69864071
b1596	278	34.95501698
b1597	75	38.27057981
b1598	638	122.3801889
b1599	97	46.34683186
b1600	209	90.03833569
b1601	494	75.25733881
b1602	712	80.82393782
b1603	989	101.7223523
b1604	1437	239.76579
b1605	139	15.84728535
b1606	116	25.29775311
b1607	201	94.32331116
b1608	131	28.68805185
b1609	200	24.22039767
b1610	146	24.75324642
b1611	2828	317.5956572
b1612	3224	308.6481598
b1613	1590	213.1827502
b1614	1790	187.0363631
b1615	78	9.714560448
b1616	53	6.082069728
b1617	212	18.44760222
b1618	1392	371.3761523
b1619	453	93.00348871
b1620	488	74.77677059
b1621	229	22.66636952
b1622	427	57.39738689
b1623	1984	312.2023762
b1624	1504	227.802961
b1625	52	37.95874545
b1626	247	88.3121833
b1627	252	68.27155804
b1628	180	49.01806906
b1629	312	22.12979492
b1630	136	20.24907581
b1631	89	22.59751402
b1632	54	12.23338879
b1633	102	25.28746613
b1634	600	62.94402747
b1635	1330	346.0519292
b1636	425	77.55993663
b1637	2699	333.7758863
b1638	714	171.3543367
b1639	165	78.83739441
b1640	401	56.96179307
b1641	4196	1413.682508
b1642	1699	615.8378533
b1643	68	45.24002379
b1644	134	24.62520012
b1645	220	17.23221736
b1646	679	205.098049
b1647	631	110.9172706
b1648	63	41.38963206
b1649	41	10.7744439
b1650	336	48.2502086
b1651	253	97.77382738
b1652	390	94.89686364
b1653	1350	46.10373942
b1654	2576	1167.155908
b1655	147	28.40464945
b1656	9195	2491.099112
b1657	546	73.58156811
b1658	1170	179.8045837
b1659	187	31.60255681
b1660	143	18.60354356
b1661	2745	376.6904224
b1662	1098	269.6680968
b1663	976	112.0018878
b1664	1428	179.1245811
b1665	2	4.09544906
b1666	0	0
b1667	1075	553.9228692
b1668	378	37.13462316
b1669	116	22.49726384
b1670	46	9.227786622
b1671	49	11.54867661
b1672	43	10.46298753
b1673	136	10.19675287
b1674	41	10.31047263
b1675	56	42.04661035
b1676	4842	540.3123336
b1677	69559	46277.21787
b1678	1177	184.6599268
b1679	160	60.49871993
b1680	806	104.0834396
b1681	714	88.50613145
b1682	411	86.75279545
b1683	889	94.20220918
b1684	226	96.57046686
b1685	736	614.0139924
b1686	149	57.16190641
b1687	1632	84.17574594
b1688	524	74.23323391
b1689	14	6.183325051
b1690	30	3.893204662
b1691	48	5.978191045
b1692	32	5.819600048
b1693	182	37.80871089
b1694	65	6.421592276
b1695	40	5.474819056
b1696	89	15.38712303
b1697	8	1.64888668
b1698	43	7.220464237
b1699	76	9.289367403
b1700	3	1.608926416
b1701	45	4.308054339
b1702	9020	597.8253867
b1703	437	82.6185644
b1704	429	64.60600229
b1705	15	12.31834288
b1706	2381	261.255165
b1707	278	61.39158444
b1708	213	72.22522584
b1709	165	34.68845354
b1710	319	91.12003194
b1711	248	39.86070094
b1712	2269	1192.546986
b1713	2489	164.3436136
b1714	716	114.7308423
b1715	13	45.55049455
b1716	12119	5352.551164
b1717	3032	2414.494746
b1718	19062	5535.169106
b1719	24015	1962.965295
b1722	114	23.68237935
b1723	1359	230.408643
b1724	218	118.1206322
b1725	1461	267.5526904
b1726	717	210.5266733
b1727	331	78.01248893
b1728	288	76.83644531
b1729	496	56.18297073
b1730	29	5.687274721
b1731	78	50.61166061
b1732	1149	80.09210095
b1733	268	56.34245787
b1734	120	13.9844602
b1735	141	26.37265151
b1736	36	16.17177321
b1737	203	23.55259906
b1738	281	138.02684
b1739	889	413.4893429
b1740	842	160.3407877
b1741	2183	387.6171892
b1742	74	20.25683051
b1743	693	224.8325692
b1744	1175	191.1949194
b1745	1595	187.1214942
b1746	1717	183.0477433
b1747	608	92.624417
b1748	1101	142.1784951
b1749	634	123.8733781
b1750	18	3.991766805
b1751	20	4.651173711
b1752	38	8.462771151
b1753	40	11.4881449
b1754	88	11.88978699
b1755	96	9.854674301
b1756	42	10.12590387
b1757	239	28.81060744
b1758	385	97.75329097
b1759	49	18.93643297
b1760	29	16.74933654
b1761	791	92.798183
b1762	119	18.02430343
b1763	2142	172.1403658
b1764	3013	455.051857
b1765	876	250.2230344
b1766	1173	99.59748372
b1767	360	55.81408453
b1768	238	58.45264757
b1769	102	11.83431086
b1770	141	29.29136393
b1771	58	9.322260704
b1772	36	5.987650208
b1773	25	4.709521769
b1774	62	9.363828454
b1775	55	6.284140134
b1776	88	12.8833625
b1777	702	405.4494569
b1778	1235	470.3583676
b1779	20513	3247.372433
b1780	388	69.12747803
b1781	1143	210.7862966
b1782	1642	346.5890271
b1783	8138	663.1304555
b1784	3003	368.7674383
b1785	49	5.234461146
b1786	252	26.64926008
b1787	273	85.40717727
b1788	16	24.02663449
b1789	112	39.50688221
b1790	147	28.19731625
b1791	82	10.93852173
b1792	408	184.8600972
b1793	162	100.1698658
b1794	1045	160.5946923
b1795	444	281.1550451
b1796	2	1.723221736
b1797	16	7.007768392
b1798	85	20.97395469
b1799	335	57.16564313
b1800	261	37.8942172
b1801	55	5.997312161
b1802	32	4.484971771
b1803	80	13.05795352
b1804	1019	142.4384839
b1805	1082	101.1886842
b1806	1227	332.4174671
b1807	680	154.050081
b1808	1618	133.499638
b1809	827	377.9624648
b1810	415	218.1167912
b1811	506	443.2413508
b1812	164	18.98580423
b1813	117	31.86174489
b1814	11565	1335.90398
b1815	338	33.32963016
b1816	5099	516.3672114
b1817	2288	371.1521778
b1818	1462	287.7909379
b1819	2090	386.7843998
b1820	81	27.82496273
b1821	48	13.34813027
b1822	549	106.868468
b1823	4177	3136.226633
b1824	1432	1567.988178
b1825	492	269.3610976
b1826	19	20.80431241
b1827	924	183.9539203
b1828	209	23.98401082
b1829	3608	645.0007234
b1830	2914	224.2383283
b1831	2542	573.4038815
b1832	475	150.3926198
b1833	427	52.43546326
b1834	725	43.3994768
b1835	45	4.92733715
b1836	832	553.524997
b1837	240	197.093486
b1838	284	68.15774737
b1839	177	81.60361877
b1840	337	60.86644196
b1841	262	110.1621191
b1842	58	39.58934091
b1843	355	85.19718421
b1844	330	78.48066411
b1845	676	51.7167187
b1846	2616	624.9655266
b1847	3561	1572.772893
b1848	7541	4085.998565
b1849	664	88.80072924
b1850	774	190.0939043
b1851	371	32.28330389
b1852	1359	145.1761775
b1853	660	119.615357
b1854	3121	341.027731
b1855	810	131.3956573
b1856	3459	412.2427018
b1857	5368	907.179278
b1858	2789	581.6864894
b1859	2034	408.028652
b1860	1670	260.4519261
b1861	1344	346.2662029
b1862	42	10.9823236
b1863	322	97.26299233
b1864	887	188.7416163
b1865	475	165.3322841
b1866	3682	327.4442033
b1867	144	40.04439081
b1868	79	15.20916766
b1869	469	186.7411009
b1870	179	37.93519785
b1871	442	71.69985252
b1872	145	9.408577933
b1873	36	5.155578926
b1874	2194	463.1037305
b1875	246	68.40916763
b1876	1656	150.5821513
b1877	11	3.54687664
b1878	35	14.04228399
b1879	112	8.494264717
b1880	38	5.214657942
b1881	42	10.26719555
b1882	22	8.894475266
b1883	41	6.156825087
b1884	28	5.127635408
b1885	70	6.889659936
b1886	81	7.684511368
b1887	39	12.20102532
b1888	74	5.937880088
b1889	27	4.592469577
b1890	27	4.794165876
b1891	65	17.70096938
b1892	46	20.66393244
b1893	0	0
b1894	0	0
b1895	193	70.93527795
b1896	899	99.47342817
b1897	845	166.3360756
b1900	66	6.869000701
b1901	107	17.04161859
b1902	512	160.1775632
b1904	10	4.866505827
b1905	522	165.2735738
b1906	51	33.50589262
b1907	168	21.85591132
b1908	1910	452.1904604
b1909	6	10.87412337
b1910	0	0
b1911	60	124.4800964
b1912	1050	301.5638037
b1913	997	85.76201006
b1914	674	161.754654
b1915	151	105.8173027
b1916	191	41.65405901
b1917	247	51.72068106
b1918	148	34.88171711
b1919	494	78.91727018
b1920	493	97.04578138
b1921	35	9.997495667
b1922	19	4.160862482
b1923	394	41.49890901
b1924	46	5.15496822
b1925	8	3.069095646
b1926	4	1.723221736
b1927	1279	135.5282627
b1928	827	314.9687206
b1929	250	32.6854869
b1930	16	10.78118214
b1931	65	15.31967305
b1932	49	16.09596802
b1936	20	19.46602331
b1937	30	15.01664655
b1938	38	3.611598538
b1939	37	5.857396773
b1940	17	3.901705109
b1941	42	4.81975337
b1942	4	1.420493593
b1943	28	3.913913197
b1944	7	2.373598971
b1945	41	6.432503822
b1946	8	3.046855822
b1947	5	2.15402717
b1948	23	4.913983933
b1949	7	4.087864895
b1950	21	4.212685197
b1951	50	12.63419782
b1952	90	75.08323277
b1953	1033	714.3774423
b1954	14	25.37295452
b1955	1418	273.9985913
b1956	520	48.3722066
b1957	94	80.99142157
b1958	492	84.50544237
b1959	403	68.99342008
b1960	128	42.85004876
b1961	1171	130.1178137
b1962	369	83.59482338
b1963	48	20.67866083
b1967	1950	360.8753969
b1968	121	14.03874131
b1969	153	35.89917067
b1970	15	5.712854667
b1971	402	63.06991552
b1972	80	19.83330677
b1973	351	85.01359581
b1974	67	19.89493569
b1975	128	224.2485885
b1976	2212	437.0634497
b1977	52	107.8827502
b1978	597	13.30109494
b1981	305	36.51542186
b1982	918	99.48141315
b1983	508	111.7137974
b1984	17	35.26936065
b1985	196	20.768991
b1986	69	143.1521109
b1987	70	11.60592557
b1988	72	12.3666501
b1989	11	22.82135101
b1990	727	122.861277
b1991	209	30.51299154
b1992	75	15.89463597
b1993	108	31.18841976
b1994	0	0
b1996	6	1.044203899
b1997	0	0
b1999	40	11.42570933
b2000	348	17.58680337
b2001	81	8.331153225
b2002	19	6.702060374
b2003	2	1.420493593
b2004	6	2.563817704
b2005	6	2.522796621
b2006	34	31.91037393
b2007	2609	1246.586436
b2008	2537	377.7345979
b2009	6427	2137.923771
b2010	225	30.40002355
b2011	922	101.8040303
b2012	32	22.12979492
b2013	129	19.20684396
b2014	441	51.16599107
b2015	546	92.57035988
b2016	1675	320.1276015
b2017	56	35.03884196
b2018	4	12.3666501
b2019	159	27.85587936
b2020	198	23.92307141
b2021	151	22.23052578
b2022	158	23.32642007
b2023	68	18.14193848
b2024	101	21.57879901
b2025	86	17.45177843
b2026	127	32.72009506
b2027	5804	932.868985
b2028	175	23.64446276
b2029	3796	425.3969427
b2030	0	0
b2032	703	99.05753041
b2033	260	69.36623535
b2034	502	79.71071902
b2035	541	73.09516773
b2036	715	102.1172772
b2037	441	55.71681239
b2038	131	37.0168411
b2039	396	70.79276232
b2040	494	86.54593964
b2041	1040	150.9961145
b2042	3436	606.0073539
b2043	87	9.833481453
b2044	85	10.9765414
b2045	56	6.892886943
b2046	98	10.44768716
b2047	68	7.685939526
b2048	56	6.440399835
b2049	82	8.997447935
b2050	49	6.312144323
b2051	12	3.94186972
b2052	28	4.570283734
b2053	44	6.183325051
b2054	11	3.159239849
b2055	26	5.488011391
b2056	47	6.084330931
b2057	46	5.954877082
b2058	4	1.289773324
b2059	23	4.317285884
b2060	79	5.758811057
b2061	4	1.420493593
b2062	29	4.011025329
b2063	490	48.77566068
b2064	944	80.28317186
b2065	1006	272.5443944
b2066	488	119.8524874
b2067	917	43.57678762
b2068	436	80.97315421
b2069	263	30.64927528
b2070	230	18.62619488
b2071	45	15.35793398
b2072	46	9.518425571
b2073	61	14.57297291
b2074	191	24.13131784
b2075	260	13.12694367
b2076	207	10.60386007
b2077	93	10.35575943
b2078	90	10.10735826
b2079	244	53.21251517
b2080	1138	538.8405696
b2081	768	88.90913202
b2082	34	24.47919096
b2083	10	7.402572245
b2085	21	10.41248605
b2086	485	84.96919175
b2088	1	0.525582629
b2089	15	2.727937523
b2091	11477	1738.36076
b2092	41560	4825.4523
b2093	3799	2101.777273
b2094	10520	3661.675007
b2095	55471	6925.081718
b2096	61849	11405.88072
b2097	3576	535.4653797
b2098	64	7.896077061
b2099	83	13.02189798
b2100	72	11.75215817
b2101	342	72.18845753
b2102	191	36.77153194
b2103	101	19.8815901
b2104	124	24.78032169
b2105	54	31.18841976
b2106	48	9.173805894
b2107	203	94.41882634
b2108	19	2.894513031
b2109	119	7.562797206
b2110	13	2.846905909
b2111	32	9.292068586
b2112	69	38.58000152
b2113	4339	616.35217
b2114	2682	207.9074649
b2118	206	8.940546792
b2119	58	8.397738982
b2120	107	7.399650177
b2121	49	6.79513162
b2122	120	9.455759449
b2123	25	8.532185542
b2124	711	238.0186302
b2125	216	47.30243664
b2126	399	37.31449628
b2127	421	90.68454384
b2128	115	24.77131245
b2129	73	12.416677
b2130	144	19.60722762
b2131	297	51.01243167
b2132	549	37.66904224
b2133	3808	349.8983658
b2134	453	76.5559264
b2135	1281	343.5057899
b2136	540	147.0542072
b2137	233	48.21289474
b2139	53	5.819473403
b2140	120	19.95883403
b2141	50	19.75874546
b2142	142	32.16928163
b2143	476	84.80587511
b2144	70	15.32949336
b2145	25	16.42445717
b2146	103	13.10775081
b2147	180	22.96234789
b2148	164	25.5773149
b2149	202	20.940373
b2150	2646	417.6251163
b2151	642	97.24035967
b2152	454	61.81723154
b2153	1733	408.4460523
b2154	2618	493.1811196
b2155	202	15.98911011
b2156	906	97.17915555
b2157	1668	298.1876958
b2158	250	37.54161638
b2159	311	57.15251669
b2160	275	39.81686586
b2161	111	13.99032898
b2162	28	4.686724084
b2163	32	7.644838245
b2164	140	17.64545998
b2165	81	13.60133961
b2166	42	7.030086125
b2167	1236	115.1808741
b2168	481	80.76844879
b2169	588	81.97416076
b2170	234	31.21480591
b2171	500	137.5870758
b2172	1118	120.1638813
b2173	104	16.61416214
b2174	45	9.93748669
b2175	1517	421.8565337
b2176	338	34.22869532
b2177	519	45.08717102
b2178	182	26.20713385
b2179	179	27.50856452
b2180	334	33.1216223
b2181	759	346.8845354
b2182	633	83.80196584
b2183	771	174.6656066
b2184	577	51.66289219
b2185	3386	1873.28714
b2186	757	118.412515
b2187	232	160.4410132
b2188	1567	140.3045963
b2189	8	16.38179624
b2190	438	26.64411941
b2192	0	0
b2193	594	144.5352231
b2194	319	47.76662643
b2195	78	22.04056188
b2196	342	27.73908322
b2197	132	43.36056692
b2198	2	1.501664655
b2199	284	60.677019
b2200	150	35.67302914
b2201	242	61.14951746
b2202	276	72.16955508
b2203	122	42.74738719
b2204	218	39.78368514
b2205	259	58.67495733
b2206	921	58.39102553
b2207	4	2.389011952
b2208	213	67.84793943
b2209	1516	488.8240896
b2210	382	36.57059461
b2211	485	46.51598088
b2212	109	26.40023346
b2213	373	55.22318894
b2214	224	33.44616732
b2215	119330	17042.87369
b2216	2337	137.8548378
b2217	2316	560.94441
b2218	1302	72.03248247
b2219	170	14.67143629
b2220	156	17.74694593
b2221	14	3.32948272
b2222	21	5.08628351
b2223	40	4.767189382
b2224	78	10.37859369
b2225	40	8.117106245
b2226	77	7.358156811
b2229	12	3.032207477
b2230	105	9.802162715
b2231	13002	780.0942177
b2232	1067	232.6957118
b2233	449	18.86383698
b2234	768	52.97210753
b2235	435	60.64414954
b2236	20	12.3666501
b2237	753	182.3795944
b2238	15	9.733011655
b2239	229	33.52602288
b2240	135	15.66305849
b2241	66	6.388297153
b2242	54	6.757490949
b2243	31	4.104045721
b2244	48	8.40932207
b2245	53	10.39398483
b2246	69	8.433767774
b2247	126	16.4734854
b2248	31	6.242552303
b2249	825	108.1310896
b2250	90	26.1339429
b2251	53	19.61681645
b2252	27	7.060065171
b2253	134	18.53370325
b2254	51	8.298673095
b2255	271	21.54809267
b2256	73	12.91836092
b2257	100	9.538704707
b2258	32	13.03770864
b2259	315	186.0208183
b2260	334	38.83730049
b2261	601	98.40347671
b2262	552	101.4411229
b2263	66	13.7108512
b2264	585	55.20033001
b2265	685	83.3389123
b2266	3864	1991.030667
b2267	167	56.99499942
b2268	358	61.48973246
b2269	24	3.122273046
b2270	85	7.755993663
b2271	36	5.839806993
b2272	31	9.698250899
b2273	42	9.236180098
b2274	9	3.354782741
b2275	53	9.84306691
b2276	4934	533.5853278
b2277	2967	305.7654238
b2278	5118	438.0996575
b2279	88	45.793338
b2280	849	241.1998121
b2281	744	216.0405946
b2282	1672	269.5626246
b2283	5026	290.6026727
b2284	2137	251.8318563
b2285	663	208.6594511
b2286	3707	326.354239
b2287	2612	621.1863475
b2288	2709	962.0292858
b2289	544	91.34726849
b2290	581	75.21268662
b2291	295	77.52343783
b2292	3923	337.4567357
b2293	737	178.5043308
b2294	440	140.1553678
b2295	1354	468.1834738
b2296	4347	569.7525411
b2297	4326	317.9958678
b2298	81	8.396882244
b2299	818	237.5285032
b2300	876	248.8704775
b2301	381	93.13813106
b2302	156	37.95874545
b2303	284	123.3598899
b2304	1157	204.0601014
b2305	80	14.15710786
b2306	93	18.94542036
b2307	36	7.916725798
b2308	118	27.0824237
b2309	410	82.56278852
b2310	405	81.55592525
b2311	169	46.74919177
b2312	1553	161.3102418
b2313	1453	468.5101598
b2314	1005	239.0092953
b2315	405	50.32174111
b2316	3275	564.3551184
b2317	401	95.79937926
b2318	311	60.31594012
b2319	431	67.01956014
b2320	1178	163.3605112
b2321	815	129.021037
b2322	140	18.72304532
b2323	5361	692.2969229
b2324	618	48.55157922
b2325	174	98.33481453
b2326	207	59.45114988
b2327	235	45.74515478
b2328	226	43.19333609
b2329	807	117.1671773
b2330	1011	170.856604
b2331	1046	298.7822991
b2332	274	52.55826294
b2333	31	9.051700839
b2334	4	1.289773324
b2335	11	3.380940891
b2336	10	2.093954699
b2339	16	4.473043654
b2340	1263	409.7597907
b2341	1555	114.3050334
b2342	835	100.4259715
b2343	7937	4391.104557
b2344	1317	154.8528687
b2345	38	5.657830005
b2346	1689	352.2655004
b2347	97	16.39277011
b2348	3	6.306991552
b2349	65	8.850484691
b2350	135	58.63938427
b2351	272	46.56627856
b2352	170	20.12365923
b2353	10	5.418377622
b2354	12	4.290470444
b2355	17	4.6294843
b2356	7	4.087864895
b2357	4	1.274139708
b2358	13	2.895158552
b2359	27	11.72787685
b2360	34	6.498112509
b2361	6	1.761729484
b2362	3	1.303097428
b2363	0	0
b2364	69	11.623462
b2365	75	8.838272915
b2366	137	16.25390976
b2367	57	5.839806993
b2368	54	7.31480979
b2369	595	152.5471534
b2370	980	42.99423846
b2371	60	8.255224545
b2372	32	5.339252108
b2373	57	5.302338031
b2374	44	5.545715993
b2375	26	6.4458247
b2376	15	8.569282001
b2377	208	134.9644283
b2378	2467	422.3492986
b2379	372	47.34061456
b2380	441	40.95087271
b2381	225	48.26779249
b2382	259	47.59646888
b2383	149	9.412477377
b2384	39	5.924197267
b2385	34	4.936411436
b2386	45	5.68538902
b2387	14	6.750602579
b2388	884	144.2903864
b2389	151	18.94104464
b2390	1632	786.9273864
b2392	484	61.59370281
b2393	659	86.37380368
b2394	0	0
b2395	382	27.50309102
b2396	18	37.34402893
b2397	5	10.37334137
b2398	345	157.6747888
b2399	207	83.0500796
b2400	3481	387.6171892
b2401	6	12.44800964
b2402	58	120.3307599
b2403	0	0
b2404	0	0
b2405	211	37.59252027
b2406	165	20.69716798
b2407	54	10.20915899
