Gene_id	PME_1_readcount	PME_1_fpkm
b3709	4770	594.6875844
b3710	137	18.12584757
b3711	94	15.23497334
b3712	503	104.3498429
b3713	1137	312.0056681
b3714	363	42.21196696
b3715	83	19.39049702
b3716	12	3.989518386
b3717	54	14.28898932
b3718	8	1.721617893
b3719	14	1.861775247
b3720	1	0.09622215
b3721	7	0.770798669
b3722	5	0.414247117
b3723	1	0.185891538
b3724	215	46.0772888
b3725	236	47.44124965
b3726	221	38.59220984
b3727	170	27.55261135
b3728	523	78.16926659
b3729	4881	414.9949347
b3730	2869	325.5953332
b3731	1946	720.9059724
b3732	6286	707.1918948
b3733	2440	439.4011223
b3734	5543	559.3009833
b3735	965	281.1713941
b3736	1688	557.61778
b3737	860	557.5351945
b3738	1615	307.9409504
b3739	585	238.8999002
b3740	177	44.13404715
b3741	1542	126.9426755
b3742	1405	492.35509
b3743	118	39.999485
b3744	3692	578.4922189
b3745	627	67.18711646
b3746	790	82.1089255
b3747	580	48.2840588
b3748	879	325.63019
b3749	762	78.72543652
b3750	727	117.0960816
b3751	2841	496.1107157
b3752	612	102.389059
b3753	116	18.17581186
b3754	308	33.55888995
b3755	295	66.23291347
b3756	0	0
b3757	0	0
b3758	0	0
b3759	0	0
b3760	0	0
b3761	0	0
b3764	266	122.0863237
b3765	67	6.853787997
b3766	11	17.28791301
b3769	1	0.589360671
b3770	241	40.31987453
b3771	279	23.45216076
b3772	277	27.89564215
b3773	258	44.90216331
b3774	221	23.29651692
b3775	201	110.9001228
b3777	54	18.71252945
b3778	661	50.86339984
b3779	1618	169.5263227
b3780	3099	380.8666522
b3781	4596	2166.961314
b3783	7244	894.526013
b3784	646	91.04341143
b3785	562	83.51696656
b3786	495	68.09695176
b3787	561	69.1105881
b3788	427	62.20734989
b3789	367	64.74147014
b3790	190	43.79604628
b3791	482	66.30854697
b3792	306	38.05828331
b3793	125	14.3746505
b3794	267	56.06323206
b3795	252	28.28931219
b3796	28	56.57862439
b3797	0	0
b3798	0	0
b3799	0	0
b3800	108	13.59534906
b3801	82	7.704396014
b3802	1578	205.1152385
b3803	1598	210.3509009
b3804	537	112.7563881
b3805	1634	269.8896483
b3806	6647	406.0521476
b3807	142	68.82851347
b3809	955	180.108621
b3810	323	70.98299874
b3811	343	59.49586115
b3812	210	45.57064935
b3813	1513	108.8347256
b3816	310	50.71848295
b3817	8	3.267007182
b3818	1	0.408375898
b3819	111	19.38341761
b3820	58	19.2826722
b3821	294	52.57910094
b3822	560	47.61261287
b3823	475	119.0109953
b3824	43	10.77362695
b3825	819	124.5642295
b3826	394	76.53300814
b3827	337	58.26026683
b3828	361	58.87676033
b3829	2786	191.6344521
b3830	2488	474.4006716
b3831	4447	908.0238088
b3832	592	64.50280147
b3833	1536	316.1218378
b3834	238	61.10678162
b3835	1050	99.55562335
b3836	855	492.7055207
b3838	545	164.3356847
b3839	568	113.7397829
b3842	195	62.04557736
b3843	2111	219.8480985
b3844	1300	288.1318834
b3845	1231	164.5470689
b3846	1377	97.83064196
b3847	2123	247.9881035
b3848	326	82.47599474
b3849	706	75.65247882
b3850	2	0.569931198
b3851	0	0
b3852	0	0
b3853	0	0
b3854	3	0.160679398
b3855	0	0
b3856	0	0
b3857	101	26.86275713
b3858	275	158.4725359
b3859	1211	190.9026989
b3860	954	236.7368757
b3861	23	2.50076729
b3862	72	12.00703926
b3863	2676	149.3943656
b3864	13	18.55675066
b3865	1193	293.2390552
b3866	1361	415.214993
b3867	1509	170.8785637
b3868	253	27.91814037
b3869	99	14.67002904
b3870	516	56.93976454
b3871	4805	409.8770822
b3872	160	35.0134947
b3873	117	18.55675066
b3874	8	0.983198844
b3875	0	0
b3876	11	1.219019507
b3877	6	0.673555052
b3878	13	0.992972912
b3879	1	0.167843816
b3880	40	5.010989277
b3881	26	4.602243053
b3882	9	1.56111589
b3883	69	11.96855516
b3884	100	19.79532024
b3885	806	209.0108683
b3886	540	96.24198994
b3887	226	80.28222616
b3888	806	126.6732535
b3889	4	2.92190079
b3890	18	12.78831921
b3891	1861	311.3497365
b3892	1813	443.5328247
b3893	3883	669.0594638
b3894	17247	879.541698
b3895	424	79.10153002
b3896	17	2.50478285
b3897	16	1.42336162
b3898	41	5.956339776
b3899	17	1.821660255
b3900	2	0.696157571
b3901	1	0.493940372
b3902	15	2.828931219
b3903	9	1.111365836
b3904	10	1.058443653
b3905	40	7.435661508
b3906	36	6.597507437
b3907	46	6.915165203
b3908	5039	1262.518748
b3909	39	6.166725067
b3910	366	84.36501547
b3911	1457	164.9901043
b3912	1177	261.989789
b3915	841	144.9083207
b3916	4219	681.6607942
b3917	91	14.30181894
b3918	27	5.556829181
b3919	7140	1446.512096
b3920	46	11.92865997
b3921	57	20.11042942
b3922	451	233.905463
b3923	742	269.1111493
b3924	561	116.8496289
b3925	376	57.8657741
b3926	717	73.92902759
b3927	237	43.58761045
b3928	1776	1123.292689
b3929	2188	700.4806233
b3930	159	26.68716668
b3931	2320	270.9997174
b3932	763	223.5708072
b3933	875	141.8149114
b3934	738	111.9164895
b3935	589	41.67495537
b3936	6745	4927.055207
b3937	250	63.87159978
b3938	1581	773.5525603
b3939	199	26.66895107
b3940	791	50.58473189
b3941	202	35.27432755
b3942	5557	396.4330093
b3943	208	35.72072092
b3944	10	2.517657234
b3945	828	116.6934128
b3946	32	7.509681668
b3947	25	1.554668436
b3949	4	0.576263767
b3950	5	2.423539207
b3951	91	6.16135803
b3952	20	3.540186964
b3953	33	15.01318761
b3954	126	23.00996872
b3955	342	30.68754108
b3956	2664	156.2952497
b3957	543	73.33856846
b3958	23	3.560794022
b3959	187	37.44602007
b3960	843	95.46098689
b3961	1475	249.9967812
b3962	2152	238.9952171
b3963	886	212.7373739
b3964	633	273.5812233
b3965	1166	164.7768929
b3966	393	33.1421942
b3967	7	1.269392214
b3968	0	0
b3969	2	4.094505712
b3970	0	0
b3971	0	0
b3972	154	23.28576038
b3973	260	41.87755325
b3974	363	59.38970746
b3976	4	8.189011424
b3977	31	56.74503211
b3978	3	6.223648683
b3979	6	12.28351714
b3980	142	18.64468593
b3981	2156	873.5798541
b3982	1959	558.2476085
b3983	4572	1658.188915
b3984	10546	2327.46805
b3985	11355	3547.667208
b3986	6755	2871.635714
b3987	17738	685.0029805
b3988	33274	1225.649185
b3989	24	6.915165203
b3990	1035	142.0078568
b3991	598	120.6790503
b3992	470	96.72998944
b3993	280	68.49927795
b3994	747	61.30097001
b3995	1152	375.7674676
b3996	840	168.8586852
b3997	1268	185.2485101
b3998	703	162.7687881
b3999	582	153.2218077
b4000	2342	1334.778866
b4001	133	29.7322297
b4002	12	4.382851185
b4003	61	6.789030215
b4004	142	16.6621062
b4005	708	85.39424936
b4006	587	57.44153737
b4007	0	0
b4008	0	0
b4009	0	0
b4010	0	0
b4011	0	0
b4012	1	0.350430669
b4013	127	21.24740276
b4014	28132	2732.26724
b4015	73416	8753.168423
b4016	16452	1473.682615
b4017	27	1.920879223
b4018	2576	485.8217881
b4019	1386	58.53676082
b4020	686	65.40170031
b4021	146	32.92219955
b4022	184	32.79356694
b4023	633	360.7664484
b4024	200	23.05055068
b4025	5664	534.1022142
b4026	776	496.8674257
b4027	11	2.678409057
b4028	5	1.054141037
b4029	171	12.68769581
b4030	85	32.17823224
b4031	29	3.057009007
b4032	510	89.05894579
b4033	497	50.05102581
b4034	3921	512.2360723
b4035	202	28.16256796
b4036	2703	313.6189856
b4037	522	88.18525006
b4038	3	0.295239501
b4039	363	113.4128751
b4040	392	69.86455566
b4041	2103	134.9869346
b4042	243	102.4625088
b4043	2688	686.7474408
b4044	387	43.63318913
b4045	17492	12960.00747
b4046	835	251.7803609
b4047	0	0
b4048	4	0.879046424
b4049	631	94.58387087
b4050	167	106.9289434
b4051	3752	593.2705756
b4052	1355	148.8884881
b4053	601	86.58363098
b4054	557	72.58317245
b4055	982	213.9924022
b4056	1587	592.1421139
b4057	1807	787.5443396
b4058	5185	285.7741624
b4059	1002	290.3210419
b4060	135	74.4851571
b4061	565	55.39321842
b4062	488	234.3472652
b4063	108	36.13731493
b4064	206	23.7420672
b4065	664	62.61367765
b4066	15	1.805002518
b4067	4409	415.7585915
b4068	908	448.4978574
b4069	14876	1181.508395
b4070	54	5.846851581
b4071	4	1.09764527
b4072	7	1.620741844
b4073	7	1.138075778
b4074	34	3.188728981
b4075	2	0.810370922
b4076	6	1.563730825
b4077	676	80.04540543
b4078	387	87.26637827
b4079	392	28.39467276
b4080	22	2.333337952
b4081	6	0.454945079
b4082	2	0.301533366
b4083	5	0.391720083
b4084	37	6.190188206
b4085	25	5.588764981
b4086	6	0.951628239
b4087	14	1.420924357
b4088	52	8.643956503
b4089	417	72.81878509
b4090	19	6.569406943
b4092	182	37.30909289
b4093	72	25.75302903
b4094	12	3.346047679
b4095	18	2.463185494
b4096	28	6.397289395
b4097	5	1.024975079
b4098	3	0.551741904
b4099	3	0.438285118
b4100	0	0
b4101	1	0.34346847
b4102	3	0.642938913
b4104	1	0.197450783
b4105	6	0.917942284
b4106	4	0.788802114
b4107	529	185.3778239
b4108	395	182.9122939
b4109	358	24.98952701
b4110	72	12.74467307
b4111	4911	508.3888669
b4112	283	40.32263226
b4113	169	39.3048067
b4114	45	4.258883679
b4115	33	3.837451542
b4116	20	4.083758978
b4117	140	9.604396115
b4118	265	45.35937571
b4119	1155	132.5279172
b4120	662	72.43416716
b4121	43	10.61971799
b4122	29	2.73961463
b4123	27	3.132709068
b4124	113	24.41917712
b4125	450	42.90199
b4126	70	47.14885366
b4127	342	194.9164697
b4128	5	2.619380759
b4129	4941	506.4401868
b4130	38	4.055189471
b4131	17	1.231401625
b4132	8	0.932381825
b4133	70	7.076923453
b4134	6	12.28351714
b4135	2059	556.1845763
b4136	530	48.5649853
b4137	138	63.33801757
b4138	6705	801.2589174
b4139	37994	4113.801462
b4140	823	268.4519322
b4141	111	13.73955855
b4142	1007	532.9263795
b4143	8472	800.3453497
b4144	700	307.6662484
b4145	16	2.86144767
b4146	657	99.34249719
b4147	1299	356.4603015
b4148	1155	565.1190431
b4149	1720	501.155231
b4150	120	16.46467905
b4151	645	278.7675972
b4152	409	160.6990095
b4153	1074	227.3536968
b4154	4596	395.2997422
b4155	405	64.43194572
b4156	73	7.556991913
b4157	8	3.951522973
b4158	9	4.445463345
b4159	791	37.02546712
b4160	1085	174.2172038
b4161	1243	183.6656057
b4162	395	112.5614116
b4163	258	528.1912369
b4164	0	0
b4165	10	20.47252856
b4166	750	102.3626428
b4167	1908	191.775221
b4168	235	79.14271864
b4169	1256	146.0557314
b4170	1775	149.4450272
b4171	4845	792.6808062
b4172	2678	1348.457215
b4173	3983	483.7781558
b4174	5073	626.4398763
b4175	2786	431.3205281
b4176	32	25.14605528
b4177	16733	2004.240058
b4178	404	147.5559899
b4179	5304	337.9425943
b4180	774	164.518582
b4181	1	0.387042829
b4182	4	0.890364618
b4183	3	0.707232805
b4184	3	1.169858775
b4185	5	1.217458662
b4186	15	2.005041457
b4187	12628	1208.367705
b4188	1472	829.8198243
b4189	3595	1695.001289
b4190	200	41.49099122
b4191	135	27.7841459
b4192	32	4.675041264
b4193	23	2.559798278
b4194	4	2.033872118
b4195	13	4.349861982
b4196	37	8.843126008
b4197	32	5.823297013
b4198	45	10.19156444
b4199	76	42.84395832
b4200	5392	2118.555158
b4201	750	370.4552787
b4202	303	206.7725385
b4203	4599	1590.142238
b4204	6	1.174273336
b4205	2	0.774085657
b4206	1268	308.7475168
b4207	756	189.4153947
b4208	2024	222.8709295
b4209	31	7.275004116
b4210	199	32.05243498
b4211	130	23.49228597
b4212	218	89.02594572
b4213	425	34.01556957
b4214	3451	724.6225237
b4215	48	7.953544642
b4216	1431	401.1730299
b4217	10114	7602.171833
b4218	807	93.4241906
b4219	959	233.5085715
b4220	589	52.8507652
b4221	1426	58.69658083
b4222	253	115.101105
b4224	20	12.34850929
b4225	109	48.31750046
b4226	3015	883.4416562
b4227	1456	236.7197618
b4230	246	37.30549649
b4231	263	41.08482941
b4232	3412	531.4086413
b4233	962	108.9364999
b4234	1534	432.3857373
b4235	1792	206.0749896
b4236	216	91.82432482
b4237	594	198.7552321
b4238	6555	476.8117942
b4239	58	5.449450839
b4240	90	9.847545384
b4241	402	65.97855407
b4242	229	13.21111928
b4243	2535	1019.182778
b4244	33	11.11365836
b4245	32	5.319357848
b4246	51	58.77890422
b4248	237	93.11898597
b4249	28	6.101616355
b4251	76	19.90729377
b4252	265	91.01914464
b4253	45	3.857633481
b4254	11	1.702988445
b4255	3399	1268.236323
b4256	72	22.22731672
b4257	2	0.259968617
b4258	5034	274.2458637
b4259	379	132.8132236
b4260	3262	335.6736442
b4261	1034	146.122905
b4262	968	139.0695273
b4263	1887	195.3430649
b4264	63	9.812058734
b4265	83	9.783387133
b4266	22	4.474518661
b4267	30	4.523000496
b4268	8	2.206967618
b4269	2360	359.995365
b4270	0	0
b4271	446	54.81333555
b4272	0	0
b4273	1	0.171734235
b4277	2	0.942977073
b4278	84	9.83420785
b4279	67	8.55879437
b4280	275	38.2373411
b4281	5	3.367775261
b4282	0	0
b4284	4	0.540247281
b4286	3	1.41446561
b4287	39	7.901116491
b4288	29	4.714885366
b4289	11	1.713216604
b4290	73	12.578249
b4291	182	12.17961355
b4292	77	12.55820096
b4293	50	14.90337328
b4294	9	5.073626643
b4295	771	121.5408595
b4296	13	1.498285794
b4297	118	9.329148178
b4298	27	4.63682435
b4299	14	2.7608074
b4300	62	12.32012191
b4301	87	21.38457486
b4302	41	14.76675903
b4303	43	8.290486163
b4304	123	14.56447466
b4305	91	12.61925201
b4306	114	23.74484437
b4307	32	9.118899168
b4308	5	0.626878393
b4309	7	1.110232945
b4310	71	9.979201817
b4311	1	0.217003092
b4312	15	3.870428285
b4313	18	4.691192474
b4314	3365	953.6692995
b4315	255	73.47363028
b4316	105	22.50286197
b4317	151	8.909470526
b4318	17	4.98126307
b4319	13	4.013265519
b4320	84	14.47360159
b4321	42	4.862225533
b4322	156	20.4828944
b4323	168	17.89139252
b4324	483	97.09374398
b4325	1	0.187233715
b4326	27	10.68947293
b4327	156	26.61428713
b4328	181	24.00853392
b4329	13	4.378107839
b4330	31	7.051648727
b4331	239	67.00234392
b4332	66	8.709940904
b4333	15	2.710648381
b4334	106	21.47482944
b4335	408	55.10522271
b4336	949	115.266249
b4337	317	40.00195929
b4339	102	17.23160059
b4340	142	15.63620157
b4341	0	0
b4342	64	6.625307979
b4345	26	3.863774254
b4346	88	9.921758769
b4347	17	7.734066345
b4348	129	14.38800502
b4349	426	41.68670344
b4350	3381	149.7449203
b4351	149	25.33671185
b4352	290	47.14885366
b4353	1	0.762702044
b4354	351	25.38936178
b4355	165	15.50274808
b4356	100	11.42373106
b4357	89	15.13400909
b4358	1	0.152093076
b4359	804	54.57911803
b4360	182	57.20727577
b4361	433	91.2886138
b4362	429	123.608578
b4363	27	8.862790845
b4364	70	14.12631024
b4365	0	0
b4366	15	3.442283563
b4367	564	111.2210981
b4368	3	5.365214381
b4369	0	0
b4370	6	10.73042876
b4371	458	69.05114091
b4372	199	74.78901496
b4373	116	40.3771391
b4374	743	170.5077792
b4375	1009	98.73681636
b4376	44198	11347.8888
b4377	1198	173.5551937
b4378	745	148.6095599
b4379	131	23.59079796
b4380	680	68.21536274
b4381	2412	481.1359174
b4382	4112	483.5911448
b4383	11881	1510.277165
b4384	8297	1792.972678
b4385	380	44.38788475
b4386	270	41.30740276
b4387	92	22.19285577
b4388	316	50.73975706
b4389	534	60.07643522
b4390	2156	272.0637989
b4391	3144	293.2726537
b4392	1598	128.2945123
b4393	213	101.3484074
b4394	146	44.28132104
b4395	484	116.213193
b4396	5003	894.7389183
b4397	128	42.01619364
b4398	57	12.8531875
b4399	131	14.30347329
b4400	54	6.209849018
b4401	8428	1828.902061
b4402	33	36.4149657
b4403	142	32.16004778
b4406	214	165.6543306
b4407	1	0.774085657
b4408	40145	16927.39677
b4409	76	93.84867061
b4410	3	3.704552787
b4411	2241	2371.972227
b4412	0	0
b4413	4	11.31572488
b4414	58	66.35507786
b4415	2	2.033872118
b4417	3	5.90852723
b4418	2	1.841316178
b4419	2	2.881318834
b4420	4	9.289027884
b4421	0	0
b4422	0	0
b4423	0	0
b4424	1	2.288106133
b4425	0	0
b4426	10	16.20741844
b4427	0	0
b4428	0	0
b4429	83	230.608411
b4430	26	59.49075947
b4431	2	2.935683341
b4432	126	78.73290502
b4433	33	42.43396829
b4435	1	0.797903677
b4436	57	62.01887673
b4437	41	46.90617573
b4438	6	10.73042876
b4439	18	30.11442911
b4440	158	80.86648782
b4441	54	45.66263979
b4442	15	29.9213879
b4443	802	605.7483305
b4444	0	0
b4445	3	5.6923616
b4446	115	127.8070712
b4447	33	35.90566548
b4449	2	1.788404794
b4450	21	27.00343437
b4451	1	1.728791301
b4452	16	23.70913784
b4453	25	36.01648543
b4454	36	84.86793658
b4455	0	0
b4456	106	79.67472951
b4457	4575	2905.427829
b4458	0	0
b4459	2	2.222731672
b4460	177	27.90237631
b4461	450	54.40252345
b4462	0	0
b4463	25	2.673388609
b4464	119	13.5346161
b4465	14	1.704442127
b4466	260	8.865596414
b4467	1072	136.2694319
b4468	718	106.0916371
b4469	1141	79.96827868
b4470	89	10.56263792
b4471	73	8.320995491
b4472	949	38.84663641
b4473	188	26.00102116
b4474	16	2.995739438
b4475	222	33.96386449
b4476	67	7.77375954
b4477	38	9.567097489
b4478	63	8.531111118
b4479	105	23.67692434
b4480	161	29.82164994
b4481	197	28.38099052
b4482	23	4.677905872
b4483	146	29.01189999
b4484	6113	1898.461297
b4485	536	55.48695432
b4486	148	7.840483529
b4487	380	179.1656439
b4488	262	24.78109354
b4490	163	30.55586552
b4491	21	1.233918262
b4492	431	11.0605005
b4493	13714	2131.646304
b4494	6	0.491340685
b4495	0	0
b4496	426	55.55897608
b4497	2	0.29551988
b4498	980	197.0017994
b4499	24	0.983716862
b4500	120	4.054494256
b4501	3	2.322256971
b4502	31	18.9150107
b4503	0	0
b4504	0	0
b4505	56	34.99240223
b4506	3	3.310451427
b4508	2	0.997379597
b4509	0	0
b4510	0	0
b4511	0	0
b4512	842	661.6555796
b4513	0	0
b4514	0	0
b4515	0	0
b4516	0	0
b4517	9	8.047821572
b4518	7449	6660.913655
b4519	3	2.828931219
b4520	12	8.52554614
b4521	1	0.45230005
b4522	9	8.486793658
b4523	160	148.1821115
b4524	10	1.437996461
b4525	6	6.764835524
b4526	0	0
b4527	3	2.99213879
b4528	0	0
b4529	997	580.9904248
b4532	23	20.21806775
b4533	0	0
b4535	65	93.64286212
b4536	244	158.184404
b4537	38	23.46216765
b4538	26	21.74930991
b4539	37	22.57598051
b4541	0	0
b4542	210	302.5384776
b4543	27	21.21698414
b4544	20	9.261381968
b4545	0	0
b4546	41	29.12894931
b4547	410	317.3751194
b4548	0	0
b4550	17	12.07785703
b4551	48	37.15611154
b4552	0	0
b4553	92	47.7146399
b4554	3813	2825.091956
b4555	127	67.211172
b4556	15	2.863642032
b4557	4	2.412266931
b4558	356	271.5219278
b4559	5	4.471011985
b4561	3	1.748215922
b4565	4	2.230698453
b4566	29	17.48893525
b4567	3	1.969509077
b4568	7881	7569.224578
b4569	7	1.994759193
b4570	6	2.33971755
b4571	409	80.04629909
b4572	15	1.852276394
b4573	53	9.19323802
b4575	458	59.4335091
b4576	4	1.234850929
b4577	0	0
b4578	11	3.961813397
b4579	2	0.445182309
b4580	85	4.549450791
b4581	445	87.86559847
b4582	124	38.2803788
b4585	18	33.34097508
b4586	2	0.648296738
b4587	87	19.79011094
b4588	0	0
b4589	4	3.191614709
b4590	0	0
b4592	1	1.673023839
b4593	2	1.788404794
b4594	0	0
b4595	146	130.5535499
b4596	51	45.60432224
b4597	6	14.5866766
b4598	270	437.600298
b4599	79	128.0386057
b4600	14	1.592307777
b4601	50	92.61381968
b4602	117	202.2685822
b4603	0	0
b4606	330	855.7516938
b4608	1	2.020665157
b4609	0	0
b4611	24	26.29710711
b4613	213	394.5348718
b4614	0	0
b4615	0	0
b4616	4	4.445463345
b4618	1004	1735.706466
b4620	19	10.59581765
b4621	0	0
b4622	0	0
b4623	29	4.33443352
b4624	169	292.1657298
b4625	1	2.020665157
b4626	4	9.878807433
b4627	1	0.700861338
b4628	0	0
b4629	10	31.7533096
b4630	0	0
b4631	1	1.206133466
b4632	2	3.346047679
b4633	0	0
b4634	0	0
b4635	1	3.457582601
b4636	0	0
b4637	23	41.13331026
b4638	34	103.727478
b4639	3	5.365214381
b4640	32	9.341311343
b4641	35	34.24963898
b4642	17	20.50426892
b4643	2	20.74549561
b4644	1	0.572026533
b4645	11	122.250242
b4646	8	3.159212529
b4647	0	0
b4648	7	10.67782862
b4649	0	0
b4650	0	0
b4651	0	0
b4652	0	0
b4653	0	0
b4654	1	0.954547344
b4655	1	1.234850929
b4656	231	137.7071691
b4657	1	0.632484622
b4658	930	173.0859233
b4659	185	35.71262426
b4660	14	1.355492868
b4661	122	7.173895874
b4662	0	0
b4663	4	7.153619175
b4664	0	0
b4665	5	12.96593476
b4666	1	2.593186951
b4667	18	46.67736512
b4668	10	27.29670475
b4669	0	0
b4670	8	23.05055068
b4671	1	1.525404089
b4672	13	19.26367449
b4673	0	0
b4674	0	0
b4675	0	0
b4676	0	0
b4677	6	14.1446561
b4678	1	2.469701858
b4679	709	1313.263963
b4680	49	105.8884672
b4682	0	0
b4683	0	0
b4684	0	0
b4685	12	23.05055068
b4686	152	213.0618468
b4687	70	134.4615456
b4688	20	15.17963093
b4689	0	0
b4690	74	153.5166675
b4691	89	86.01005167
b4692	3	1.994759193
b4693	27	3.704552787
b4694	93	42.68431619
b4695	0	0
b4696	327	9.558205519
b4697	0	0
b4698	0	0
b4699	3	3.826013534
b4700	0	0
b4701	0	0
b4702	31	89.32088387
b4703	42	72.60923463
b4704	613	1382.281392
b4705	449	541.5539261
b4706	0	0
b4707	0	0
b4708	12	10.73042876
b4712	39	72.23877935
b4713	0	0
b4714	1	0.869224676
