Gene_id	CIP_2_readcount	CIP_2_fpkm
b1198	465	51.98499224
b1199	177	44.35851333
b1200	389	57.61924411
b1201	240	19.82975914
b1202	257	14.21547587
b1203	940	136.5565831
b1204	290	78.64109607
b1205	5622	3196.642462
b1206	364	34.37158251
b1207	4305	720.3975788
b1208	3238	602.8991558
b1209	408	103.724894
b1210	1594	201.168726
b1211	721	105.6122352
b1212	339	64.48238223
b1213	33	13.32075423
b1214	883	172.9350846
b1215	2110	391.4927886
b1216	237	34.14825007
b1217	186	127.7345524
b1218	371	84.56138667
b1219	746	334.3050919
b1220	183	20.81058593
b1221	870	212.0047982
b1222	1348	119.0006247
b1223	8077	920.4883021
b1224	40989	1736.756405
b1225	7828	806.8998286
b1226	1586	353.8677693
b1227	1664	389.3418195
b1229	0	0
b1230	301	561.7654118
b1231	477	890.2395397
b1232	427	80.35404177
b1233	225	77.76376133
b1234	1532	268.2489272
b1235	1466	229.3524804
b1236	2478	432.4589056
b1237	12065	4623.111961
b1238	113	29.00663796
b1241	8679	514.5066654
b1242	238	58.26521821
b1243	30100	2925.86152
b1244	2402	413.7336065
b1245	2599	453.5757448
b1246	4155	650.040625
b1247	4994	788.2970518
b1248	192	92.29851526
b1249	709	76.98452692
b1250	277	35.0420624
b1251	326	174.127986
b1252	286	63.01456793
b1253	114	45.32516374
b1254	437	128.3793295
b1255	450	95.95044744
b1256	225	55.85847645
b1257	100	31.28956077
b1258	56	17.73200019
b1259	218	192.128333
b1260	201	39.51208512
b1261	232	30.82414821
b1262	142	16.53935858
b1263	34	3.379507823
b1264	26	2.638893091
b1265	4	14.10116205
b1266	278	50.00156953
b1267	296	75.61492696
b1268	147	12.29947086
b1269	1056	191.2349374
b1270	226	60.66362863
b1271	226	47.23610609
b1272	858	129.6299683
b1273	772	485.9864779
b1274	4605	281.1887324
b1275	961	156.3601931
b1276	6345	376.1429648
b1277	1168	313.5182223
b1278	433	89.79122308
b1279	493	253.1021684
b1280	677	91.79314145
b1281	443	95.22583521
b1282	61	29.59303504
b1283	4210	3049.617752
b1284	274	57.95577604
b1285	801	63.98242526
b1286	1445	118.466158
b1287	56	7.875649019
b1288	3128	628.9225509
b1289	128	57.3606592
b1290	249	48.94780694
b1291	384	61.34644519
b1292	194	34.54072523
b1293	196	32.18743512
b1294	561	54.13379502
b1295	152	98.02027281
b1296	266	30.4456908
b1297	499	55.78604544
b1298	165	34.21605498
b1299	232	65.95704832
b1300	804	85.71573305
b1301	449	55.6038211
b1302	500	62.65326742
b1303	147	23.84437295
b1304	1226	290.7179038
b1305	17	11.98598775
b1306	122	53.76068033
b1307	61	43.58974081
b1308	1431	720.6701035
b1309	140	13.21983943
b1310	54	6.625255953
b1311	22	3.95695874
b1312	25	4.704569191
b1313	65	9.792473649
b1314	39	7.841425667
b1315	54	8.112174193
b1316	78	5.455806747
b1317	5	1.201803584
b1319	19	3.326847008
b1320	88	13.97412456
b1321	298	33.81555493
b1322	207	30.92098035
b1323	1563	160.7985138
b1324	3800	1189.003309
b1325	1116	183.2713143
b1326	541	117.7272943
b1327	63	10.85146428
b1328	118	20.79921403
b1329	1358	133.4761483
b1330	178	27.36199323
b1331	4	0.623945224
b1332	1206	741.5407603
b1333	5344	891.4425475
b1334	3211	676.4765641
b1335	243	74.70746466
b1336	28	2.908884117
b1337	19	2.084456009
b1338	35	4.235188832
b1339	178	31.06444116
b1340	207	58.22354811
b1341	612	78.74006548
b1342	489	78.83538389
b1343	850	98.13854595
b1344	646	109.4873881
b1345	80	10.26783645
b1346	0	0
b1347	1	0.755419396
b1348	0	0
b1349	26	5.092086297
b1350	49	2.988568082
b1351	7	4.02342939
b1352	4	2.85834366
b1353	17	5.515025036
b1355	23	27.02722727
b1356	470	156.3100511
b1357	10	5.341349263
b1358	14	5.25043268
b1359	21	3.882750041
b1360	8	1.698935187
b1361	5	1.586380731
b1362	0	0
b1363	292	31.77113673
b1365	14	8.412625089
b1366	20	7.003888437
b1368	27	4.590812405
b1370	18	2.910790332
b1372	82	3.868070769
b1373	0	0
b1374	0	0
b1375	0	0
b1376	836	304.8768485
b1377	40	5.595699228
b1378	4119	185.3702761
b1379	703	263.6467267
b1380	385	61.69258399
b1381	585	35.15275484
b1382	0	0
b1383	80	38.81053776
b1384	269	47.10114974
b1385	468	49.49507881
b1386	76	5.301888107
b1387	48	3.721714325
b1388	40	6.823142929
b1389	11	6.05909307
b1390	32	6.795740749
b1391	22	7.008107647
b1392	59	8.739165559
b1393	37	7.642719668
b1394	23	4.624430521
b1395	88	9.77601571
b1396	11	4.125339963
b1397	995	130.8829873
b1398	885	106.8452775
b1399	536	89.41115372
b1400	355	95.29021312
b1402	3	0.525291633
b1403	0	0
b1404	0	0
b1406	697	128.4212973
b1407	135	9.28311221
b1408	4	1.047115994
b1409	13	2.299102509
b1410	100	9.023781178
b1411	107	13.12782198
b1412	106	27.74857384
b1413	1831	74.42129435
b1414	483	95.65816393
b1415	6895	759.5899403
b1418	432	129.0614832
b1419	477	434.8871314
b1420	8	7.554193957
b1421	361	34.89844265
b1422	2004	344.0591975
b1423	2605	307.4793009
b1424	1569	150.3038265
b1426	1228	865.8113501
b1427	337	99.00190859
b1428	313	50.61540967
b1429	223	35.62566999
b1430	323	86.26279059
b1431	1214	287.8723778
b1432	758	104.6541857
b1433	132	17.80631433
b1434	63	18.61117059
b1435	941	76.08482507
b1436	26	17.85536754
b1438	90	34.23843304
b1439	355	40.02595306
b1440	6657	921.5127859
b1441	2178	340.7433168
b1442	969	163.1850242
b1443	880	175.5993765
b1444	4604	512.5401323
b1445	114	103.9352893
b1446	426	288.8026459
b1447	69	24.32450454
b1448	149	45.54349305
b1449	425	64.95296828
b1450	649	154.5887529
b1451	582	43.9026907
b1452	386	57.65941264
b1453	101	10.68163026
b1454	115	29.52002979
b1455	6	4.468678116
b1456	15	1.168174323
b1457	61	20.03503615
b1459	245	36.87507392
b1460	5	0.697616856
b1461	135	91.52196525
b1462	130	36.18061316
b1463	218	40.87836872
b1464	502	89.07864955
b1465	301	70.11756242
b1466	311	70.88569071
b1467	954	97.9551597
b1468	2783	118.0138352
b1469	824	94.10926727
b1471	3	0.357561397
b1472	1	0.568595244
b1473	74	13.30977031
b1474	6595	343.2474056
b1475	985	176.5632791
b1476	720	174.6474199
b1477	282	156.9681987
b1478	1660	260.4739875
b1479	3821	356.9823777
b1480	5152	5922.488063
b1481	82	60.22371294
b1482	4146	1522.484841
b1483	161	27.5520278
b1484	145	23.305492
b1485	114	20.16136046
b1486	68	10.54485725
b1487	213	21.78588625
b1488	101	27.52997489
b1489	432	28.55485316
b1490	535	61.36758432
b1491	388	46.62997906
b1492	3516	363.1324642
b1493	127	14.38046773
b1494	81	4.595738169
b1495	43	2.87460478
b1496	20	1.881827676
b1497	47	6.438678269
b1498	466	43.92474276
b1499	30	6.245593429
b1500	5	4.006011947
b1501	354	24.63064819
b1502	38	6.588247845
b1503	5	1.573790408
b1504	6	1.7925206
b1505	65	8.403809904
b1506	1	0.78146834
b1507	188	22.54267403
b1508	39	23.17185338
b1511	2212	220.2808649
b1512	1246	207.1939613
b1513	1850	191.0679917
b1514	920	141.8338457
b1515	545	87.06722039
b1516	1578	244.7027169
b1517	1521	275.4435036
b1518	426	232.2330555
b1519	959	200.4399369
b1520	37	6.414872902
b1521	223	24.3638363
b1522	196	32.79858895
b1523	41	18.06711388
b1524	215	36.7930806
b1525	154	17.58838248
b1526	159	28.59801998
b1527	13	1.847934543
b1528	113	15.05130333
b1529	669	159.352659
b1530	4534	1653.482813
b1531	3615	1493.428735
b1532	1517	1098.876516
b1533	181	31.90387915
b1534	141	18.82825615
b1535	451	80.29828392
b1536	481	194.1600844
b1537	207	63.27183263
b1538	989	76.68282224
b1539	1215	258.0257816
b1540	735	169.7219559
b1541	67	52.10172009
b1542	66	7.16640166
b1544	0	0
b1545	1	0.268423136
b1546	0	0
b1547	9	1.482598814
b1548	0	0
b1549	6	2.315884279
b1550	269	245.2508142
b1551	97	98.64034033
b1552	1708	1272.083704
b1553	1	0.318550348
b1554	9	2.673675389
b1555	6	3.050732175
b1556	16	11.75096838
b1557	4229	3105.927829
b1558	396	294.9327556
b1559	29	6.109567225
b1560	92	13.89971688
b1561	36	22.66258187
b1562	292	296.9379317
b1563	241	132.7492209
b1564	171	113.0296271
b1565	8	4.147400604
b1566	80	38.11124879
b1567	3	2.600624149
b1568	0	0
b1569	0	0
b1570	347	134.9201259
b1571	3	3.050732175
b1572	0	0
b1573	12	8.692497156
b1574	11	32.9248831
b1575	1	0.839354884
b1576	0	0
b1577	7	1.451590211
b1578	0	0
b1579	31	4.246787795
b1580	27	4.199243112
b1581	42	5.483785243
b1582	77	37.3551426
b1583	228	105.7587154
b1584	205	57.96934935
b1585	330	73.62948541
b1586	245	127.0141435
b1587	121	7.909026306
b1588	212	13.87428692
b1589	34	8.72766098
b1590	115	21.33728469
b1591	181	46.68860363
b1592	122	15.39685356
b1593	650	148.1533729
b1594	604	78.47452593
b1595	100	17.74475091
b1596	244	30.86737627
b1597	90	46.20526401
b1598	1015	195.8852119
b1599	178	85.56841519
b1600	339	146.9352644
b1601	197	30.19487962
b1602	1089	124.3749904
b1603	1239	128.2143331
b1604	1082	181.6363969
b1605	180	20.64703771
b1606	199	43.66386798
b1607	79	37.29883266
b1608	278	61.25192267
b1609	274	33.38466362
b1610	136	23.19868596
b1611	2561	289.3675963
b1612	4305	414.6550727
b1613	1044	140.8317588
b1614	5458	573.7883386
b1615	47	5.889407137
b1616	46	5.311027193
b1617	160	14.00777687
b1618	643	172.5960762
b1619	1478	305.2956667
b1620	180	27.75010025
b1621	249	24.79653497
b1622	357	48.28115268
b1623	821	129.9818942
b1624	890	135.6271711
b1625	154	113.1030706
b1626	384	138.1338324
b1627	371	101.1249573
b1628	282	77.26413923
b1629	625	44.60134759
b1630	268	40.14636789
b1631	158	40.36202182
b1632	155	35.32888122
b1633	197	49.13789371
b1634	1648	173.942478
b1635	531	139.0046482
b1636	455	83.54204081
b1637	2417	300.7280178
b1638	456	110.104964
b1639	123	59.12873634
b1640	274	39.15930814
b1641	4028	1365.372133
b1642	1091	397.8715811
b1643	78	52.20999874
b1644	148	27.36414315
b1645	283	22.30232225
b1646	706	214.5564744
b1647	890	157.4000948
b1648	81	53.54034967
b1649	112	29.61244031
b1650	606	87.55434636
b1651	590	229.4030959
b1652	374	91.55962861
b1653	707	24.29220656
b1654	1241	565.7179561
b1655	277	53.85140472
b1656	6908	1882.941253
b1657	263	35.65966942
b1658	1151	177.9653237
b1659	166	28.22499479
b1660	234	30.62814283
b1661	1963	271.0239665
b1662	670	165.5568676
b1663	1314	151.7106463
b1664	1433	180.8499274
b1665	1	2.060234716
b1666	5	10.30117358
b1667	945	489.9116964
b1668	1047	103.4853972
b1669	45	8.780705153
b1670	30	6.054888286
b1671	47	11.14497674
b1672	38	9.302849966
b1673	139	10.48535053
b1674	64	16.19272198
b1675	73	55.14561589
b1676	4817	540.8065097
b1677	80557	53921.5496
b1678	1406	221.9354535
b1679	124	47.17295219
b1680	652	84.71091209
b1681	728	90.79285945
b1682	375	79.6375869
b1683	1140	121.5372334
b1684	333	143.1611879
b1685	64	53.71871259
b1686	133	51.33543485
b1687	864	44.83588327
b1688	843	120.1544435
b1689	12	5.332372205
b1690	19	2.480759991
b1691	13	1.628984953
b1692	17	3.110550453
b1693	92	19.22885735
b1694	28	2.78312409
b1695	40	5.508266427
b1696	107	18.61214235
b1697	7	1.451590211
b1698	26	4.392534506
b1699	14	1.721653507
b1700	2	1.079170565
b1701	25	2.407985323
b1702	8230	548.7983782
b1703	326	62.00960651
b1704	345	52.27329056
b1705	18	14.87231935
b1706	1228	135.5654515
b1707	544	120.8671033
b1708	372	126.9104585
b1709	343	72.55047877
b1710	773	222.1507799
b1711	265	42.85330211
b1712	2986	1578.977621
b1713	3765	250.1140474
b1714	1043	168.1499088
b1715	16	56.40464822
b1716	14860	6603.254247
b1717	3087	2473.311776
b1718	20092	5869.900856
b1719	9599	789.4073944
b1722	321	67.09199139
b1723	1355	231.1339667
b1724	418	227.8718713
b1725	2242	413.0854354
b1726	546	161.2968118
b1727	341	80.86036312
b1728	384	103.074484
b1729	564	64.275771
b1730	13	2.565043471
b1731	78	50.92086297
b1732	1522	106.7405602
b1733	171	36.16948067
b1734	69	8.090189981
b1735	108	20.3237389
b1736	51	23.04997643
b1737	287	33.50193303
b1738	257	127.0092984
b1739	3116	1458.159988
b1740	755	144.6518662
b1741	1270	226.881028
b1742	109	30.02005203
b1743	830	270.9251043
b1744	1592	260.6313853
b1745	2966	350.0896762
b1746	3790	406.5167661
b1747	1962	300.7226081
b1748	3480	452.1379971
b1749	544	106.9381806
b1750	24	5.354871666
b1751	26	6.08346593
b1752	32	7.1700824
b1753	36	10.4024966
b1754	115	15.632715
b1755	72	7.436159677
b1756	34	8.247239275
b1757	291	35.29333278
b1758	235	60.03212106
b1759	51	19.82975914
b1760	78	45.32516374
b1761	836	98.67665857
b1762	184	28.03977469
b1763	1320	106.7289788
b1764	1346	204.5276307
b1765	277	79.60642437
b1766	764	65.26628317
b1767	413	64.42234434
b1768	280	69.18794466
b1769	85	9.922175286
b1770	177	36.99464946
b1771	67	10.83460846
b1772	39	6.526249843
b1773	20	3.790634961
b1774	20	3.039043546
b1775	50	5.747756272
b1776	86	12.66747845
b1777	311	180.7195631
b1778	579	221.8633921
b1779	13000	2070.577259
b1780	217	38.89769702
b1781	344	63.82631245
b1782	1233	261.8483857
b1783	14466	1185.973316
b1784	3667	453.0574876
b1785	158	16.98158235
b1786	405	43.09082469
b1787	205	64.52540672
b1788	26	39.28180858
b1789	86	30.52097156
b1790	120	23.15884279
b1791	52	6.979001524
b1792	278	126.7281159
b1793	118	73.40899069
b1794	484	74.83511441
b1795	1186	755.6014245
b1796	9	7.801872448
b1797	17	7.491242341
b1798	205	50.89327854
b1799	560	96.14428673
b1800	241	35.20421328
b1801	54	5.924243394
b1802	28	3.948325375
b1803	32	5.255091449
b1804	989	139.0895871
b1805	3647	343.1512768
b1806	701	191.0743801
b1807	452	103.0235762
b1808	1036	86.00159275
b1809	473	217.4950973
b1810	803	424.6212423
b1811	213	187.7217198
b1812	201	23.41134559
b1813	149	40.82396009
b1814	7004	813.9934535
b1815	220	21.82637654
b1816	1544	157.313542
b1817	4390	716.4826553
b1818	2589	512.7515247
b1819	3732	694.879447
b1820	91	31.45112125
b1821	135	37.77096979
b1822	570	111.6341996
b1823	3394	2563.893429
b1824	2750	3029.546535
b1825	593	326.6401991
b1826	29	31.94794528
b1827	727	145.6185343
b1828	125	14.43213911
b1829	2685	482.928828
b1830	5124	396.7113161
b1831	3645	827.2328705
b1832	957	304.8526827
b1833	463	57.20360424
b1834	1127	67.87589536
b1835	35	3.855786499
b1836	737	493.3175522
b1837	267	220.6060704
b1838	319	77.02518314
b1839	224	103.9032993
b1840	446	81.04533861
b1841	415	175.5594676
b1842	41	28.15654111
b1843	287	69.298519
b1844	242	57.90409305
b1845	755	58.11341349
b1846	1097	263.6757064
b1847	4644	2063.628043
b1848	3257	1775.547093
b1849	128	17.22279335
b1850	991	244.8759041
b1851	365	31.955241
b1852	884	95.01087847
b1853	313	57.0732378
b1854	3583	393.9017435
b1855	825	134.6465127
b1856	1359	162.9547554
b1857	544	92.49636846
b1858	347	72.8140362
b1859	340	68.62206725
b1860	1409	221.0890653
b1861	1061	275.0245026
b1862	47	12.36482494
b1863	395	120.0422201
b1864	902	193.1059945
b1865	514	179.9999328
b1866	3402	304.3918357
b1867	150	41.96774421
b1868	78	15.10838791
b1869	380	152.228454
b1870	232	49.46778624
b1871	563	91.8860444
b1872	121	7.899262076
b1873	22	3.169879753
b1874	1002	212.7916322
b1875	174	48.68258328
b1876	1669	152.6914325
b1877	12	3.892958849
b1878	15	6.054888286
b1879	62	4.730909347
b1880	18	2.485191746
b1881	108	26.5626541
b1882	42	17.08410018
b1883	69	10.42478766
b1884	79	14.55564202
b1885	243	24.0630785
b1886	275	26.24877864
b1887	107	33.67911473
b1888	276	22.28198889
b1889	174	29.7767257
b1890	228	40.73139715
b1891	195	53.42733032
b1892	242	109.374398
b1893	0	0
b1894	0	0
b1895	122	45.11385762
b1896	1607	178.8992165
b1897	1385	274.29929
b1900	1025	107.3293894
b1901	2238	358.6181895
b1902	384	120.8671033
b1904	5	2.448118412
b1905	768	244.646667
b1906	87	57.5063015
b1907	326	42.66997676
b1908	849	202.2278139
b1909	10	18.23426128
b1910	0	0
b1911	67	139.8519855
b1912	792	228.8549251
b1913	1307	113.1150909
b1914	633	152.843075
b1915	187	131.8458652
b1916	266	58.36476825
b1917	653	137.5705999
b1918	439	104.0988253
b1919	1165	187.2475736
b1920	1234	244.3937356
b1921	25	7.18469534
b1922	82	18.06711388
b1923	3331	352.9882575
b1924	171	19.28010697
b1925	19	7.33363355
b1926	4	1.733749433
b1927	3524	375.6993075
b1928	618	236.8075584
b1929	446	58.6671481
b1930	29	19.66027402
b1931	74	17.54741018
b1932	25	8.262399641
b1936	15	14.68871047
b1937	3	1.510838791
b1938	23	2.199322291
b1939	20	3.185503476
b1940	17	3.925541838
b1941	27	3.117342048
b1942	6	2.143757745
b1943	16	2.250185434
b1944	8	2.729257172
b1945	27	4.261918382
b1946	5	1.915918757
b1947	2	0.866874716
b1948	11	2.364524125
b1949	2	1.175096838
b1950	4	0.807318438
b1951	66	16.77902696
b1952	100	83.93548842
b1953	938	652.642599
b1954	22	40.11537481
b1955	1219	236.9850626
b1956	827	77.40040499
b1957	166	143.9012029
b1958	384	66.35840967
b1959	186	32.03765646
b1960	65	21.89272771
b1961	424	47.40136927
b1962	266	60.62891874
b1963	40	17.33749433
b1967	2396	446.1230319
b1968	81	9.45524939
b1969	70	16.52479928
b1970	18	6.897307526
b1971	434	68.50639177
b1972	130	32.42602123
b1973	21	5.117357197
b1974	69	20.6139869
b1975	67	118.0972322
b1976	2148	427.0107532
b1977	40	83.49372269
b1978	449	10.06478661
b1981	352	42.39984946
b1982	728	79.37355135
b1983	338	74.78335943
b1984	9	18.7860876
b1985	112	11.94050013
b1986	80	166.9874454
b1987	46	7.673345282
b1988	78	13.47905196
b1989	38	79.31903655
b1990	1028	174.7909316
b1991	229	33.63714698
b1992	67	14.28595551
b1993	98	28.4735003
b1994	0	0
b1996	13	2.276263742
b1997	0	0
b1999	81	23.2784129
b2000	157	7.982749192
b2001	35	3.621873815
b2002	5	1.774475091
b2003	2	1.42917183
b2004	2	0.859826955
b2005	0	0
b2006	41	38.71524403
b2007	1281	615.8041565
b2008	1713	256.6071947
b2009	3405	1139.583626
b2010	156	21.20611774
b2011	435	48.32462311
b2012	39	27.13545987
b2013	126	18.8747849
b2014	984	114.8637704
b2015	400	68.23142929
b2016	1222	234.9766368
b2017	78	49.10226072
b2018	1	3.110550453
b2019	148	26.0871498
b2020	180	21.88111353
b2021	119	17.62645257
b2022	200	29.70750433
b2023	63	16.91065754
b2024	95	20.42089017
b2025	115	23.47925149
b2026	158	40.95558097
b2027	3979	643.446374
b2028	170	23.10923087
b2029	3270	368.6897648
b2030	0	0
b2032	646	91.5819439
b2033	209	56.10043533
b2034	518	82.75379846
b2035	428	58.18088714
b2036	698	100.2983469
b2037	498	63.30269263
b2038	180	51.17357197
b2039	533	95.86631855
b2040	622	109.636535
b2041	1180	172.369177
b2042	3079	546.3608804
b2043	56	6.368266734
b2044	61	7.92540742
b2045	47	5.820444525
b2046	46	4.933976581
b2047	38	4.321323855
b2048	61	7.058295011
b2049	55	6.071742534
b2050	43	5.573069562
b2051	12	3.965951828
b2052	31	5.090869841
b2053	51	7.210821505
b2054	10	2.889582388
b2055	17	3.610237273
b2056	24	3.125873362
b2057	21	2.735139191
b2058	7	2.270892662
b2059	23	4.343661526
b2060	55	4.03379289
b2061	2	0.714585915
b2062	23	3.200592703
b2063	411	41.16177276
b2064	1153	98.65679519
b2065	1193	325.1807925
b2066	412	101.8051186
b2067	862	41.21338729
b2068	230	42.97615644
b2069	270	31.65726514
b2070	125	10.18477614
b2071	32	10.98791848
b2072	11	2.290050924
b2073	31	7.451182222
b2074	247	31.39711864
b2075	391	19.86150707
b2076	433	22.31653205
b2077	150	16.80488063
b2078	119	13.44581959
b2079	220	48.27161284
b2080	1318	627.8828239
b2081	754	87.82166455
b2082	49	35.49436339
b2083	11	8.192576545
b2085	12	5.986342381
b2086	1179	207.8158758
b2088	0	0
b2089	16	2.927576897
b2091	10752	1638.498138
b2092	28545	3334.553606
b2093	2516	1400.468042
b2094	6827	2390.777318
b2095	34811	4372.406938
b2096	33340	6185.957143
b2097	3926	591.4654084
b2098	60	7.447796859
b2099	70	11.04941803
b2100	111	18.22859846
b2101	363	77.08918412
b2102	156	30.21677583
b2103	394	78.03171137
b2104	456	91.68436164
b2105	44	25.56804109
b2106	46	8.845274379
b2107	373	174.5486763
b2108	16	2.452376009
b2109	29	1.854294285
b2110	5	1.101653285
b2111	54	15.77616197
b2112	157	88.31977829
b2113	1608	229.8108302
b2114	2079	162.147765
b2118	124	5.414566767
b2119	25	3.641829043
b2120	64	4.452998543
b2121	14	1.953327197
b2122	76	6.025234161
b2123	15	5.150586789
b2124	560	188.6142695
b2125	267	58.82828544
b2126	664	62.47667885
b2127	350	75.85153769
b2128	212	45.94435997
b2129	123	21.04906472
b2130	340	46.57767259
b2131	938	162.0942403
b2132	978	67.51437576
b2133	2714	250.8996098
b2134	287	48.79863556
b2135	586	158.0984878
b2136	549	150.4184838
b2137	320	66.61966325
b2139	34	3.756054656
b2140	194	32.46390948
b2141	32	12.72285298
b2142	110	25.07210926
b2143	830	148.7792098
b2144	62	13.66050074
b2145	27	17.84678322
b2146	224	28.6803296
b2147	246	31.57359707
b2148	549	86.14471032
b2149	755	78.74539461
b2150	4100	651.0671669
b2151	698	106.3682757
b2152	301	41.23493956
b2153	1186	281.2328172
b2154	609	115.4248346
b2155	288	22.93562503
b2156	1195	128.9608826
b2157	799	143.709547
b2158	266	40.18831185
b2159	454	83.94135803
b2160	350	50.9856066
b2161	54	6.847686609
b2162	15	2.526083967
b2163	42	10.09515011
b2164	194	24.60094819
b2165	87	14.69809623
b2166	68	11.45158065
b2167	1171	109.7902976
b2168	395	66.73273576
b2169	234	32.8216703
b2170	303	40.66610503
b2171	577	159.7454942
b2172	503	54.39328614
b2173	985	158.316618
b2174	509	113.0907272
b2175	2864	801.3041294
b2176	466	47.47934622
b2177	517	45.18781476
b2178	196	28.39549071
b2179	218	33.70672508
b2180	384	38.31259124
b2181	826	379.8117345
b2182	773	102.9615705
b2183	900	205.1354394
b2184	261	23.5119461
b2185	4186	2330.031488
b2186	790	124.3294422
b2187	185	128.7194891
b2188	1374	123.7755323
b2189	15	30.90352073
b2190	304	18.60569993
b2192	0	0
b2193	499	122.1611088
b2194	263	39.62185492
b2195	75	21.32232165
b2196	259	21.13542229
b2197	97	32.05811061
b2198	1	0.755419396
b2199	178	38.26229948
b2200	113	27.03786163
b2201	211	53.64204075
b2202	206	54.19476461
b2203	114	40.18831185
b2204	291	53.43018434
b2205	329	74.9883995
b2206	2939	187.4697615
b2207	27	16.22434839
b2208	908	290.9967078
b2209	1540	499.5963857
b2210	527	50.76033062
b2211	421	40.62447006
b2212	90	21.93153084
b2213	426	63.45522924
b2214	238	35.75365663
b2215	49281	7081.379421
b2216	2217	131.5752368
b2217	1982	482.9810459
b2218	1970	109.6550891
b2219	302	26.22260431
b2220	213	24.37944414
b2221	4	0.957092447
b2222	1	0.243683676
b2223	20	2.398156812
b2224	24	3.212923
b2225	45	9.187533191
b2226	44	4.230348616
b2229	13	3.304959856
b2230	133	12.49192642
b2231	6707	404.865128
b2232	642	140.8653429
b2233	317	13.39948552
b2234	2436	169.0473955
b2235	833	116.8395357
b2236	42	26.12862381
b2237	2534	617.4944351
b2238	8	5.222652613
b2239	526	77.47783329
b2240	366	42.72371947
b2241	72	7.011627541
b2242	67	8.435516586
b2243	43	5.727487106
b2244	18	3.172761462
b2245	14	2.762354507
b2246	34	4.181158516
b2247	130	17.1002898
b2248	18	3.646852255
b2249	831	109.5829084
b2250	101	29.5072659
b2251	58	21.59861089
b2252	21	5.524709014
b2253	202	28.1095533
b2254	77	12.60591499
b2255	419	33.51959285
b2256	148	26.35065636
b2257	99	9.501009823
b2258	16	6.558680025
b2259	263	156.2614728
b2260	447	52.29440905
b2261	770	126.8445652
b2262	729	134.7868943
b2263	72	15.04867097
b2264	1070	101.581531
b2265	1131	138.4410962
b2266	6776	3512.848312
b2267	234	80.34915391
b2268	305	52.70654934
b2269	19	2.486900486
b2270	28	2.570524333
b2271	8	1.305663153
b2272	20	6.295161631
b2273	12	2.655030512
b2274	10	3.750309057
b2275	43	8.034672725
b2276	2889	314.3384041
b2277	2145	222.4043574
b2278	3586	308.8361184
b2279	52	27.22501585
b2280	634	181.218988
b2281	754	220.2819652
b2282	1700	275.7512518
b2283	5627	327.3400944
b2284	2825	334.94212
b2285	928	293.8445745
b2286	3989	353.3262276
b2287	2345	561.0954471
b2288	2116	756.031898
b2289	445	75.1799175
b2290	716	93.25522196
b2291	160	42.30348616
b2292	990	85.68013768
b2293	538	131.1018177
b2294	341	109.2840059
b2295	781	271.7024892
b2296	3215	423.9579427
b2297	3536	261.5124599
b2298	65	6.779404834
b2299	575	167.9869098
b2300	539	154.0647233
b2301	413	101.5775569
b2302	359	87.887451
b2303	348	152.0827808
b2304	1613	286.2228321
b2305	81	14.42164301
b2306	212	43.45125517
b2307	116	25.66529495
b2308	185	42.71913177
b2309	938	190.0415231
b2310	1381	279.7946091
b2311	194	53.99260734
b2312	763	79.73705519
b2313	675	218.9789353
b2314	973	232.8127378
b2315	586	73.25603691
b2316	3394	588.4345575
b2317	397	95.42320458
b2318	332	64.78209135
b2319	481	75.25139365
b2320	951	132.6867261
b2321	618	98.43205741
b2322	210	28.25614534
b2323	3010	391.0733825
b2324	470	37.14992245
b2325	264	150.1091444
b2326	255	73.6843509
b2327	236	46.22047562
b2328	292	56.14826345
b2329	730	106.6351688
b2330	796	135.3439509
b2331	577	165.8227684
b2332	420	81.05594976
b2333	10	2.937742095
b2334	5	1.622066187
b2335	2	0.61847202
b2336	4	0.842698928
b2339	13	3.65655133
b2340	1853	604.8484557
b2341	3490	258.1104313
b2342	1719	208.0082743
b2343	3821	2126.863429
b2344	7560	894.3354457
b2345	37	5.542595566
b2346	1973	414.0117966
b2347	201	34.1760479
b2348	3	6.345522924
b2349	125	17.12414433
b2350	172	75.16735144
b2351	241	41.51115702
b2352	229	27.27336242
b2353	18	9.812664316
b2354	6	2.158341131
b2355	2	0.547972619
b2356	3	1.762645257
b2357	2	0.640961912
b2358	5	1.120325375
b2359	11	4.807214337
b2360	31	5.960945777
b2361	0	0
b2362	1	0.437019485
b2363	0	0
b2364	89	15.08417575
b2365	118	13.99050271
b2366	551	65.77093926
b2367	44	4.535461479
b2368	23	3.134601101
b2369	476	122.7832891
b2370	727	32.08956014
b2371	29	4.014401501
b2372	15	2.518064652
b2373	26	2.433386372
b2374	14	1.775326158
b2375	24	5.986342381
b2376	6	3.448653763
b2377	242	157.9852415
b2378	1168	201.1827029
b2379	356	45.58123812
b2380	472	44.09727356
b2381	218	47.05183665
b2382	189	34.94475037
b2383	113	7.181931996
b2384	18	2.750949245
b2385	21	3.067587049
b2386	25	3.177846016
b2387	13	6.306712386
b2388	1139	187.0484113
b2389	206	25.99796584
b2390	1122	544.3177921
b2392	977	125.0923304
b2393	1307	172.3524202
b2394	0	0
b2395	427	30.93080238
b2396	20	41.74686134
b2397	1	2.087343067
b2398	379	174.2719702
b2399	334	134.8221792
b2400	3217	360.4086732
b2401	1	2.087343067
b2402	61	127.3279271
b2403	0	0
b2404	0	0
b2405	156	27.96332136
b2406	87	10.97972344
