gene_id,EcMH1_S1,EcMH2_S2,EcMH3_S3,Ectob1_S7,Ectob2_S8,Ectob3_S9,NCMMH1_S73,NCMMH2_S74,NCMMH3_S75,NCMtob1_S76,NCMtob2_S77,NCMtob3_S78
gene-b1221,665.481603122975,822.461446473633,934.97903874271,955.652038128538,698.022665623303,1034.12569509015,752.006828851234,526.557036163845,572.779767602365,850.484565905008,607.22050741856,850.886006077751
gene-b1222,342.099136605405,348.72365330482,345.466831264256,447.821948513841,368.281897200025,471.439655114628,428.469007136168,345.498387516144,334.368845336096,451.215164905292,356.309442824621,460.489924039992
gene-b1223,13.5175950634354,9.21156820050469,24.2988902724094,15.2259462494706,12.8470429255823,15.2077308101493,4.37213272587927,4.37339731033094,6.92479857204932,6.11126634183239,7.07899555280704,3.54905529125235
gene-b1224,106.061130497724,115.802571663488,117.268557401628,84.1905263206022,83.5057790162847,101.651674362577,41.0980476232651,44.6086525653756,57.376902454123,53.9828526861861,66.0706251595324,60.3339399512899
gene-b1225,56.1500102635011,47.3737793168813,67.6143033667045,45.6778387484118,71.7293230011677,69.6353989727889,24.4839432649239,18.3682687033899,27.6991942881973,38.7046868316051,33.8218676411892,44.3631911406544
gene-b1226,20.796300097593,9.21156820050469,11.6212083911523,13.4346584554152,17.129390567443,14.4073239254046,11.3675450872861,10.4961535447942,4.94628469432094,11.2039882933594,3.93277530711502,15.0834849878225
gene-b1227,11.4379650536761,5.26375325743125,11.6212083911523,11.6433706613599,14.9882167465126,16.8085445796387,15.7396778131654,6.12275623446331,6.92479857204932,18.3337990254972,10.2252157984991,9.75990205094396
gene-b1228,0.0,0.0,1.05647349010476,0.0,0.0,0.0,0.0,0.874679462066187,0.989256938864189,0.0,0.786555061423005,0.887263822813087
gene-b4425,13.5175950634354,10.5275065148625,8.45178792083806,115.538062716571,96.352821941867,112.857370749003,25.3583698100998,13.994871393059,10.8818263275061,83.5206400050427,30.6756473954972,145.511266941346
gene-b1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1230,444.00100708361,343.459900047389,429.984710472636,497.082362850364,428.234764186076,441.824600379075,403.985063871244,405.851270398711,372.949865951799,599.92264588988,206.077426092827,417.013996722151
gene-b1231,489.752867298315,417.152445651427,460.622441685674,566.046942921496,474.270001336079,505.857151158651,499.297557295412,552.79742002583,432.305282283651,634.553155160263,269.001831006668,707.149266782031
gene-b1232,1716.7345730563,1843.6295784153,1736.84241773222,1821.73968655431,1544.85691180127,1391.90757257103,1459.4179038985,1321.64066718201,1384.95971440986,1446.33303423367,1377.25791255168,1291.85612601586
gene-b1233,655.083453074179,718.502319639366,581.060419557616,745.175722327032,677.681514324465,509.859185582374,688.173691053397,580.787162811948,569.811996785773,689.554552236755,663.065916779593,699.163892376713
gene-b1234,884.882569152581,1133.02288866208,977.2379783469,849.070414382243,943.187068119832,773.19305066338,647.075643430132,628.019853763523,649.941808833772,563.255047838885,749.586973536123,734.654445289236
gene-b1235,542.783432547177,571.117228431291,580.003946067512,578.585957479883,572.763997098876,451.429482996011,461.697215852851,436.465051571027,431.316025344786,405.380667341549,448.336385011113,399.268720265889
gene-b1236,3043.53851928273,2821.37174598315,3169.42047031427,3071.16292290792,2830.63179126996,2995.12256271467,4234.84775828666,3993.78642379421,3935.26410280174,4350.20309099436,3093.52105657668,3260.6945488381
gene-b1237,27517.664289135,29881.0113041229,29754.5193753104,25970.0904382147,32247.148330122,24626.1186229402,24849.4535608074,22151.2573768262,24418.8182789236,35005.3336060159,25032.1148297871,31292.9077667948
gene-b1238,326.50191153221,301.349873987939,367.652774556455,351.092407634852,316.893725497696,397.001814833371,460.822789307675,459.206717584748,379.874664523849,539.828526861861,254.843839901053,342.483835605852
gene-b1241,34869.1563736342,47384.3068233961,39761.4362735826,29180.9738090589,32946.2415826557,29821.559711818,20796.4865239173,21336.0561181805,25519.8612518795,20864.8818354061,69193.2487533817,24600.2767513157
gene-b4771,0.0,0.0,1.05647349010476,0.0,1.07058691046519,0.0,0.0,0.0,0.0,1.0185443903054,0.0,0.0
gene-b1242,240.197266127199,307.929565559728,268.344266486608,442.448085131675,300.834921840718,446.627041687543,333.156513712,275.524030550849,343.272157785874,456.307886856819,284.732932235128,450.730021989048
gene-b4711,2396.77358624759,2688.46197623301,2744.71812729216,2345.6913663155,1837.12713835826,2274.75636644444,2560.3209242749,3265.17843189308,2978.65264292007,1161.14060494815,2244.04159023983,1173.85003758171
gene-b1243,20562.3417214951,24102.7261657777,20620.2495798646,13917.4105159132,10645.9162376658,12574.3921593392,22965.9387824986,18948.1811867398,21405.5416431433,30966.805098455,23816.1007048272,27960.3448483088
gene-b1244,3043.53851928273,3858.33113769711,3136.66979212102,2130.73683102886,1766.46840226756,1902.56716503815,4452.57996803545,3444.48772161665,4119.26589343048,5277.07848617227,4033.45435497717,4984.64815656393
gene-b1245,2369.73839612072,2106.81724128686,1974.54895300579,1407.05656223049,1169.08090622799,1255.83840216443,4047.72047761903,3260.80503458275,3482.18442480194,4739.28704809102,3377.46743375038,3840.96508895786
gene-b1246,3335.72653565391,3324.06018206784,3082.78964412568,2083.26770448639,1891.72707079199,1762.49596020783,5689.0191029141,4627.9290337922,4954.19874983186,6901.65678870938,4797.19931961891,5367.94612801918
gene-b1247,2922.91997871669,2500.28279727984,2360.16177689403,1639.92397545769,1724.71551275942,1416.72018599812,4269.82482009369,4038.39507635959,3777.97224952234,5930.98398474834,3858.83913134126,3830.3179230841
gene-b1248,341.059321600525,292.138305787434,282.07842185797,334.970817488353,306.187856393044,312.959091935178,226.476475200546,206.42435304762,254.239033288097,270.932807821236,361.028773193159,275.051785072057
gene-b1249,952.470544469759,847.464274446432,834.614057182758,887.583101954434,867.175397476803,938.877275805533,656.694335427066,677.876583101295,707.318711287895,738.444682971414,975.328276164526,713.360113541722
gene-b4595,14.5574100683151,17.1071980866516,14.7906288614666,35.8257558811073,25.6940858511645,39.2199373524903,26.2327963552756,31.4884606343827,10.8818263275061,51.9457639055753,50.3395239310723,39.0396082037758
gene-b1250,255.794491200394,288.190490844361,251.440690644932,289.292978739942,246.234989406993,304.955023087731,220.355489384315,184.557366495966,205.765443283751,216.94995513505,263.495945576707,231.575857754216
gene-b1251,435.682487044573,392.149617678628,316.942047031427,326.014378518077,221.611490466294,288.946885392837,190.624986848336,328.879477736886,314.583706558812,295.377873188566,509.687679802107,299.895172110824
gene-b1252,482.474162264157,321.088948703306,301.094944679856,745.175722327032,516.022890844221,570.690108822971,1022.20463131057,1277.9066940787,1120.82811173313,383.991235145135,879.368558670919,383.297971455254
gene-b1253,418.005631961619,438.207458681152,459.565968195569,435.282933955454,382.199527036072,408.207511219797,800.100288835906,596.53139312914,611.360788218069,775.112281022408,377.546429483042,593.579497461955
gene-b1254,220.440781034486,203.970438725461,172.205178887075,323.327446826994,236.599707212807,248.126134270857,332.282087166824,342.874349129945,340.304386969281,503.160928810867,282.373267050859,355.792792948048
gene-b1255,709.153833327921,602.699747975878,574.721578616988,944.904311364205,853.257767640756,757.184912968486,987.227569503539,715.487799970141,804.265891296586,1143.82535031296,685.089458499437,1035.43688122287
gene-b1256,237.07782111256,227.657328383902,307.433785620484,108.37291154035,146.670406733731,149.676087447259,95.312493424168,149.570188013318,133.549686746665,74.3537404922941,106.184933292106,70.0938420022339
gene-b1257,25.9953751219912,18.4231364010094,26.4118372526189,46.5734826454395,28.9058465825601,48.024413084682,13.9908247228137,11.3708330068604,15.828111021827,16.2967102448864,10.2252157984991,18.6325402790748
gene-b1258,14.5574100683151,19.7390747153672,23.2424167823047,17.9128779405537,14.9882167465126,23.2117996575963,2.62327963552756,4.37339731033094,0.989256938864189,4.07417756122159,4.71933036853803,8.87263822813087
gene-b1259,8.31852003903719,15.7912597722938,9.50826141094281,8.06079507324915,4.28234764186076,12.0061032711705,1.74885309035171,0.874679462066187,1.97851387772838,4.07417756122159,0.786555061423005,0.887263822813087
gene-b1260,1703.21697799287,1919.95400064805,1321.64833612105,1197.47589032601,1560.91571545825,843.628856520914,593.735624174405,527.431715625911,684.565801694019,772.056647851492,770.037405133122,872.180337825265
gene-b1261,1066.85019500652,898.785868706386,678.255980647254,613.516069463963,816.857812684939,468.23802757565,346.272911889638,393.605757929784,423.401969833873,505.198017591478,456.988490686766,471.137089913749
gene-b1262,800.65755375733,751.400777498311,601.133415869607,545.447133289859,698.022665623303,349.777808633434,257.955830826877,265.902556468121,305.680394109034,305.56331709162,287.87915248082,330.949405909282
gene-b1263,128.937060605077,101.327250205552,114.099136931314,66.2776483800485,108.129277956984,74.4378402812571,123.294142869795,139.074034468524,130.581915930073,80.4650068341265,117.196704152028,81.628271698804
gene-b1264,108.140760507484,143.437276265002,95.0826141094281,77.0253751443807,88.8587135686107,73.6374333965124,132.038408321554,153.943585323649,148.388540829628,73.3351961019887,110.904263660644,97.5990205094396
gene-b1265,3.11944501463895,1.31593831435781,6.33884094062854,3.58257558811073,5.35293455232595,5.6028481932129,0.874426545175853,0.874679462066187,1.97851387772838,7.12981073213779,3.14622024569202,2.66179146843926
gene-b1266,386.81118181523,405.309000822206,343.353884284046,450.508880204925,438.940633290728,339.372519131753,422.348021319937,389.232360619453,352.175470235651,469.548963930789,368.107768745966,559.863472195058
gene-b1267,379.532476781072,431.627767109363,400.403452749703,554.403572260136,495.681739545383,419.413207606223,433.715566407223,361.242617833335,382.842435340441,579.551758083772,451.482605256805,608.662982449778
gene-b1268,152.852805717308,138.17352300757,155.301603045399,252.571578961807,225.893838108155,164.883818257408,144.280379954016,141.698072854722,160.259624095999,209.820144402912,181.694219188714,203.183415424197
gene-b1269,1873.74663879313,1583.07379217245,1432.57805258205,1592.45484891522,1862.82122420943,1276.6489811678,2520.09730319681,1730.11597596692,1694.59713627436,4107.78952610167,1439.3957624041,2854.3277179897
gene-b1270,238.11763611744,231.605143326975,212.351171511056,205.102452419339,222.682077376759,184.893990376026,185.378427577281,267.651915392253,249.292748593776,193.523434158026,225.741302628402,141.074947827281
gene-b1271,691.476978244967,813.249878273128,674.030086686835,678.898073946984,633.787450995392,612.311266829696,510.665102382698,564.168253032691,563.876455152588,431.862821489489,665.425581963862,502.191323712207
gene-b1272,638.446412996105,515.847819228263,560.987423245626,863.400716734686,733.352033668654,708.36009299906,693.420250324452,669.129788480633,586.629364746464,1267.06922153992,784.981951300159,849.111478432125
gene-b1273,439.841747064092,359.251159819683,381.386929927817,598.290123214492,453.92885003724,545.877495395886,523.781500560336,493.31921660533,527.273948414613,908.541596152415,938.360188277645,722.232751769853
gene-b1274,10522.927849382,10586.7237390086,9925.56843953419,9333.50505092548,10373.9871624077,10590.1834920571,12406.363822955,11393.5746728742,13108.6436968894,11060.3735343263,8012.63641071615,11169.764265394
gene-b1275,1260.25578591413,1348.83677221676,1246.63871832361,1523.49026884409,1226.89259939311,1215.01765104245,1258.29979850805,987.513112672725,1037.73052886853,1365.86802739954,1718.62280920927,1539.40273258071
gene-b4522,6.2388900292779,6.57969157178906,6.33884094062854,8.95643897027683,4.28234764186076,12.8065101559152,5.24655927105512,18.3682687033899,13.8495971440986,17.3152546351918,17.3042113513061,23.0688593931403
gene-b4523,254.754676195514,373.726481277619,482.808384977874,377.066080648655,358.646615005838,488.248199694267,434.589992952399,330.628836661019,412.520143506367,469.548963930789,289.452262603666,504.853115180647
gene-b4741,98.7824254635667,92.1156820050469,124.663871832361,120.01628220171,88.8587135686107,155.278935640472,120.670863234268,122.455124689266,124.646374296888,153.800202936115,99.1059377392986,158.820224283543
gene-b1276,4303.79430519687,4261.0082618906,3580.38865796502,2906.36444585483,3272.78418529208,2638.94149900328,1208.45748543303,1478.20829089186,1670.85496974161,1863.93623425888,1297.81585134796,1570.45696637916
gene-b1277,1041.89463488941,1113.28381394671,1137.82194884282,1307.64008966042,1168.01031931752,996.506571507152,1366.72869010986,1122.21374983092,1112.91405622221,1662.26444497841,1433.10332191271,1625.46732339358
gene-b1278,201.724110946652,147.385091208075,219.74648594179,267.797525211277,241.952641765133,213.708638226835,222.104342474667,188.930763806296,197.851387772838,230.19103220902,257.990060146746,240.448495982347
gene-b1279,477.275087239759,467.158101597024,459.565968195569,544.551489392831,354.364267363978,608.309232405972,503.669690021292,464.454794357145,474.843330654811,545.939793203694,537.217106951912,518.162072522843
gene-b1280,860.96682404035,911.945251849964,829.331689732234,1001.32987687695,1003.13993510588,1110.96475602564,762.499947393344,773.21664446651,867.578335383894,976.784070302877,763.744964641738,868.631282534013
gene-b1281,1024.21777980645,1005.37687216937,1198.04093777879,1721.42757008721,1575.90393220476,1227.82416119837,1621.18681475603,1096.848045431,1143.581021327,2265.24272403921,555.307873364641,1466.64709911003
gene-b1282,433.602857034814,364.514913077114,507.107275250283,696.810951887537,641.281559368648,494.651454772225,675.057292875759,412.84870609524,391.745747790219,743.537404922941,195.065655232905,563.412527486311
gene-b1283,153.892620722188,168.4401042378,162.696917476133,253.467222858834,109.199864867449,196.099686762452,117.173157053564,86.5932667445525,81.1190689868635,126.299504397869,85.7345016951075,117.118824611328
gene-b1284,847.449228976914,905.365560278175,784.959803147835,582.168533067994,586.681626934924,586.698246517865,543.893311099381,548.424022715499,557.940913519403,409.45484490277,618.232278278482,403.705039379955
gene-b4596,84.2250153952516,121.066324920919,111.986189951104,87.7731019087129,84.5763659267499,82.4419091287041,48.9678865298478,65.600959654964,38.5810206157034,60.0941190280185,54.2722992381873,60.3339399512899
gene-b4772,16.6370400780744,13.1593831435781,11.6212083911523,18.8085218375813,8.56469528372151,21.6109858881069,11.3675450872861,6.9974356965295,4.94628469432094,20.370887806108,12.5848809827681,18.6325402790748
gene-b1285,599.973257815558,655.337280550191,776.508015226997,643.967961962904,707.65794781749,861.237807985297,505.418543111643,418.096782867638,487.703670860045,599.92264588988,389.344755404387,598.903080398834
gene-b4672,2.0796300097593,3.94781494307344,4.22589396041903,4.47821948513841,2.14117382093038,6.4032550779576,4.37213272587927,10.4961535447942,2.96777081659257,6.11126634183239,4.71933036853803,2.66179146843926
gene-b1286,6499.88359550269,7399.52114163398,7125.91369075659,7432.05305753571,7165.43819174351,6223.96393577479,9307.39614685178,7161.00075593588,7818.09758784368,6205.99097013079,4678.42950534403,6973.00638348805
gene-b1287,97.742610458687,103.959126834267,107.760295990685,205.998096316367,146.670406733731,160.881783833685,147.778086134719,112.833650606538,115.74306184711,128.33659317848,125.062254766258,188.099930436375
gene-b1288,6875.25681226424,6244.12730162782,7049.84759946904,8111.84677537972,7085.14417345862,7748.73905121344,13985.5781635426,12974.9951402898,12266.7860419159,14523.4244613647,11607.9795964807,10926.6539779432
gene-b1289,39.5129701854267,35.530334487661,27.4683107427237,51.0517021305779,66.3763884488417,38.4195304677456,37.6003414425617,46.3580114895079,28.6884512270615,43.7974087831321,39.3277530711502,44.3631911406544
gene-b1290,291.148201366302,305.297688931013,330.676202402789,274.067032490471,253.72909778025,271.337933928453,398.738504600189,334.127554509284,424.391226772737,315.748760994674,322.487575183432,309.655074161768
gene-b1291,682.11864320105,710.606689753219,758.547965895216,704.871746960786,666.975645219813,588.299060287355,884.045237172788,687.498057184023,693.469114143796,582.607391254688,620.591943462751,633.506369488544
gene-b1292,195.485220917374,151.332906151149,135.228606733409,113.746774922516,147.740993644196,136.869577291344,214.234503568084,205.549673585554,204.776186344887,185.375079035583,136.07402562618,188.987194259188
gene-b1293,315.063946478534,244.764526470553,236.650061783466,223.910974256921,224.82325119769,241.722879192899,475.688040575664,419.84614179177,379.874664523849,408.436300512465,283.159822112282,299.00790828801
gene-b1294,873.444604098905,821.145508159275,807.145746440034,799.810000045721,918.563569179132,809.211360476892,953.999360786856,776.715362314774,869.556849261622,848.447477124397,696.887784420782,851.773269900564
gene-b1295,157.012065736827,151.332906151149,85.5743526984853,139.720447936319,110.270451777914,112.056963864258,142.531526863664,140.823393392656,156.302596340542,241.395020502379,136.07402562618,155.27116899229
gene-b1296,318.183391493173,292.138305787434,146.849815124561,103.894692055211,110.270451777914,68.0345852032995,77.823962520651,132.95127823406,109.807520213925,78.4279180535157,52.6991891153413,81.628271698804
gene-b4742,142.454655668512,143.437276265002,85.5743526984853,50.1560582335502,54.5999324337246,43.2219717762138,37.6003414425617,71.7237158894274,88.0438675589128,35.6490536606889,24.3832069041131,34.6032890897104
gene-b1297,2642.16992739919,2767.41827509448,1505.47472339928,647.550537551015,926.057677552389,633.922252717803,575.372666725712,970.019523431402,1014.97761927466,469.548963930789,317.768244814894,519.936600168469
gene-b1298,1055.41222995284,1309.35862278602,778.620962207206,552.61228446608,594.17573530818,546.67790228063,348.896191525166,648.137481391045,585.6401078076,349.360725874752,213.942976707057,477.347936673441
gene-b1299,630.127892957067,721.134196268081,396.177558789284,364.527066090267,367.21131028956,356.181063711392,316.542409353659,481.073704136403,466.929275143897,308.618950262536,238.32618361117,375.312597049936
gene-b1300,1022.1381497967,943.527771394552,461.678915175779,268.693169108305,343.658398259326,268.136306389475,90.9403606982888,148.695508551252,184.991047567603,225.098310257493,162.030342653139,258.193772438608
gene-b1301,713.313093347439,739.557332669091,319.054994011637,160.320257567955,168.082144943035,133.667949752365,52.4655927105512,97.964099751413,155.313339401678,139.54058147184,107.758043414952,109.13345020601
gene-b1302,550.062137581334,548.746277087208,286.304315818389,102.999048158184,122.046907793032,78.4398747049806,46.3446068943202,55.1048061101698,82.1083259257277,84.5391843953481,81.8017263879925,68.3193143566077
gene-b1303,234.998191102801,202.654500411103,195.44759566938,215.850179183672,234.458533391876,201.702534955664,154.773498496126,154.818264785715,173.119964301233,174.171090742223,318.554799876317,208.506998361076
gene-b1304,318.183391493173,271.08329275771,335.958569853313,1375.70902583452,731.210859847724,1788.9093874044,412.729329323003,476.700306826072,385.810206157034,1924.0303532869,432.605283782653,2556.2070735245
gene-b1305,32.2342651512691,36.8462728020188,38.0330456437713,232.867413227198,88.8587135686107,305.755429972475,41.972474168441,56.8541650343022,37.5917636768392,299.452050749787,44.0470834396883,390.396082037758
gene-b1306,70.7074203318162,72.3766072896797,84.5178792083806,494.395431159281,208.764447540712,639.525100911015,90.0659341531129,63.8516007308317,56.3876455152588,486.86421856598,96.7462725550296,826.042619038984
gene-b1307,23.9157451122319,21.055013029725,25.3553637625142,155.842038082817,73.870496822098,188.896024799749,37.6003414425617,33.2378195585151,25.7206804104689,212.875777573828,50.3395239310723,341.596571783039
gene-b1308,258.913936215033,205.286377039819,212.351171511056,277.649608078582,160.588036569778,268.136306389475,100.559052695223,290.393581405974,210.711727978072,306.581861481925,320.127909999163,309.655074161768
gene-b1309,48.8713052293435,102.643188519909,72.8966708172282,48.3647704394949,42.8234764186076,80.04068847447,80.4472421561785,102.337497061744,81.1190689868635,64.1682965892401,86.5210567565305,60.3339399512899
gene-b1310,14.5574100683151,14.4753214579359,21.1294698020951,10.7477267643322,5.35293455232595,13.6069170406599,14.8652512679895,36.7365374067799,17.8066248995554,9.16689951274859,13.3714360441911,16.8580126334487
gene-b1311,7.27870503415754,19.7390747153672,20.0729963119904,4.47821948513841,7.49410837325632,12.0061032711705,13.1163981776378,12.2455124689266,9.89256938864189,4.07417756122159,13.3714360441911,6.21084675969161
gene-b1312,18.7166700878337,11.8434448292203,10.5647349010476,11.6433706613599,9.6352821941867,19.2097652338728,13.9908247228137,15.7442303171914,30.6669651047899,13.2410770739702,18.0907664127291,12.4216935193832
gene-b1313,41.592600195186,40.7940877450922,40.1459926239808,28.6606047048859,31.0470204034905,40.020344237235,25.3583698100998,22.7416660137209,46.4950761266169,26.4821541479404,29.8890923340742,19.5198041018879
gene-b1314,27.0351901268709,21.055013029725,17.9600493317809,10.7477267643322,22.482325119769,26.4134271965751,11.3675450872861,37.6112168688461,28.6884512270615,17.3152546351918,27.5294271498052,23.9561232159534
gene-b1315,57.1898252683807,71.0606689753219,41.2024661140855,70.755867865187,54.5999324337246,52.8268543931502,19.2373839938688,28.8644222481842,41.5487914322959,16.2967102448864,39.3277530711502,23.0688593931403
gene-b1316,38.473155180547,38.1622111163766,47.5413070547141,27.7649608078582,38.5411287767468,52.8268543931502,21.8606636293963,47.2326909515741,42.5380483711601,14.2596214642756,28.3159822112282,21.2943317475141
gene-b1317,6.2388900292779,1.31593831435781,7.3953144307333,8.06079507324915,5.35293455232595,2.4012206542341,1.74885309035171,5.24807677239712,0.989256938864189,6.11126634183239,3.93277530711502,0.887263822813087
gene-b1319,5.19907502439825,1.31593831435781,3.16942047031427,7.16515117622146,7.49410837325632,10.4052895016811,1.74885309035171,3.49871784826475,0.989256938864189,10.185443903054,3.93277530711502,0.887263822813087
gene-b1320,186.126885873457,221.077636812113,214.464118491266,242.719496094502,213.046795182573,306.55583685722,258.830257372053,231.79005744754,311.61593574222,228.153943428409,231.247188058363,243.110287450786
gene-b1321,437.762117054332,300.033935673581,413.08113463096,453.195811896008,433.587698738402,1475.14988858448,453.827376946268,729.4826713632,968.482543148041,320.841482946201,324.060685306278,409.915886139646
gene-b1322,271.391716273588,160.544474351653,251.440690644932,288.397334842914,260.152619243041,958.887447924151,326.161101350593,610.526264522199,851.750224362067,238.339387331463,241.472403856862,279.488104186123
gene-b1323,973.266844567352,889.574300505882,959.27792901512,962.817189304759,964.598806329135,1090.15417702228,1166.48501126459,1231.54868258919,1152.48433377678,1164.19623811907,1240.39733186408,1038.98593651413
gene-b1324,14482.5433879638,16222.8875394031,16424.9933506587,11590.5276714352,13163.93665108,11907.6532243469,12316.2978888019,11121.5493601716,11967.0411894401,12403.8335851391,10580.7386862623,11483.8556586698
gene-b1325,275.550976293107,282.92673758693,276.796054407446,300.936349401301,263.364379974437,260.132237542028,188.876133757984,198.552237889025,205.765443283751,230.19103220902,255.630394962477,232.463121577029
gene-b1326,544.863062556936,551.378153715924,495.486066859131,393.187670795153,462.493545320962,366.586353213073,220.355489384315,212.547109282084,186.969561445332,253.617553186044,454.628825502497,225.365010994524
gene-b4525,33.2740801561488,47.3737793168813,41.2024661140855,59.1124972038271,46.0352371500031,33.6170891592774,25.3583698100998,12.2455124689266,9.89256938864189,11.2039882933594,36.1815328254582,16.8580126334487
gene-b4673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1327,25.9953751219912,59.2172241461016,51.7672010151331,35.8257558811073,52.4587586127943,65.6333645490654,10.4931185421102,30.6137811723166,21.7636526550122,21.3894321964134,29.1025372726512,31.0542337984581
gene-b1328,206.92318597105,144.753214579359,200.729963119904,215.850179183672,180.929187868617,261.733051311517,210.736797387381,190.680122730429,196.862130833974,197.597611719247,197.425320417174,149.060322232599
gene-b1329,1366.31691641186,2069.97096848484,1872.07102446563,954.75639423151,946.398828851227,1022.11959181898,2082.00960406371,2080.86244025546,2047.76186344887,1119.38028494563,2048.1893799455,1160.54108023952
gene-b1330,187.166700878337,205.286377039819,265.174846016294,487.23027998306,323.317246960487,587.49865340261,346.272911889638,280.772107323246,385.810206157034,477.697319053232,253.270729778207,442.744647583731
gene-b1331,2393.65414123295,2584.50284939874,2574.62589538529,2378.83019050553,1864.96239803036,2241.13927728516,2548.95337918761,3210.07362578291,3156.71889191563,1191.69693665732,2173.25163471176,1230.63492224175
gene-b1332,714.352908352319,604.015686290236,641.279408493588,636.802810786683,446.434741663984,526.667730162013,0.874426545175853,2.62403838619856,0.0,3.0556331709162,0.786555061423005,0.887263822813087
gene-b1333,2518.43194181851,2974.02059044866,2808.10653669844,2462.1250729291,2126.18560418387,2314.77671068167,0.0,0.0,0.0,0.0,0.0,0.887263822813087
gene-b1334,6379.26505493665,5729.59542071392,5830.67719188815,7254.71556592423,7320.67329376096,6128.71551649017,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1335,94.6231654440481,64.4809774035328,79.2355117578568,84.1905263206022,104.917517225589,86.4439435524276,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1336,34.3138951610284,44.7419026881656,35.9200986635617,26.8693169108305,35.3293680453512,25.6130203118304,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1337,97.742610458687,78.9562988614688,76.0660912875425,51.0517021305779,55.6705193441898,68.0345852032995,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1338,67.5879753171772,56.585347517386,71.8401973271235,26.8693169108305,33.1881942244209,39.2199373524903,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1339,345.218581620044,392.149617678628,345.466831264256,162.111545362011,180.929187868617,124.863474020173,0.0,0.0,0.0,0.0,0.0,0.0
gene-b4426,2.0796300097593,0.0,1.05647349010476,3.58257558811073,3.21176073139557,1.6008137694894,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1340,279.710236312626,288.190490844361,300.038471189751,326.910022415104,385.411287767468,392.999780409648,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1341,376.413031766433,394.781494307344,370.82219502677,259.736730138028,408.964199797702,313.759498819922,0.0,0.0,0.0,0.0,0.0,0.0
gene-b4773,0.0,1.31593831435781,2.11294698020951,2.68693169108305,2.14117382093038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1342,636.366782986345,654.021342235833,738.474969583225,578.585957479883,604.881604412832,725.969044463443,0.0,0.0,0.0,0.0,0.0,0.0
gene-b4699,28.0750051317505,31.5825195445875,45.4283600745046,40.3039753662457,37.4705418662816,60.0305163558525,0.0,0.0,0.0,0.0,0.0,0.0
gene-b4743,17.676855082954,7.89562988614688,8.45178792083806,7.16515117622146,10.7058691046519,11.2056963864258,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1343,319.223206498052,336.8802084756,283.134895348075,358.257558811073,437.870046380262,252.928575579325,0.0,0.0,0.0,0.0,0.0,0.0
gene-b1344,1109.48261020659,1242.24576875378,1323.76128310126,1399.89141105427,1312.53955223032,1141.38021764594,465.194922033554,341.999669667879,364.046553502021,518.439094665448,220.235417198441,401.043247911515
gene-b1345,112.300020527002,181.599487381378,151.07570908498,121.807569995765,108.129277956984,124.063067135429,82.1960952465302,69.0996775032288,38.5810206157034,95.7431726887075,40.1143081325732,80.7410078759909
gene-b1346,0.0,0.0,0.0,0.895643897027683,1.07058691046519,0.8004068847447,1.74885309035171,0.874679462066187,0.0,1.0185443903054,0.786555061423005,0.887263822813087
gene-b1347,2.0796300097593,1.31593831435781,5.28236745052379,6.26950727919378,0.0,12.0061032711705,0.874426545175853,3.49871784826475,1.97851387772838,12.2225326836648,2.35966518426901,2.66179146843926
gene-b4714,0.0,0.0,0.0,0.0,0.0,1.6008137694894,0.874426545175853,0.874679462066187,0.0,1.0185443903054,1.57311012284601,2.66179146843926
gene-b1348,1.03981500487965,0.0,1.05647349010476,2.68693169108305,0.0,1.6008137694894,0.874426545175853,0.0,0.989256938864189,0.0,0.786555061423005,0.0
gene-b1349,25.9953751219912,22.3709513440828,38.0330456437713,53.738633821661,35.3293680453512,54.4276681626396,25.3583698100998,22.7416660137209,33.6347359213824,25.463609757635,22.8100967812671,32.8287614440842
gene-b1350,39.5129701854267,52.6375325743125,51.7672010151331,62.6950727919378,63.1646277174462,72.8370265117677,35.85148835221,30.6137811723166,33.6347359213824,61.1126634183239,39.3277530711502,44.3631911406544
gene-b1351,2.0796300097593,5.26375325743125,3.16942047031427,3.58257558811073,2.14117382093038,8.8044757321917,0.874426545175853,0.874679462066187,1.97851387772838,1.0185443903054,0.786555061423005,3.54905529125235
gene-b4526,3.11944501463895,0.0,1.05647349010476,4.47821948513841,5.35293455232595,2.4012206542341,0.874426545175853,0.874679462066187,2.96777081659257,2.0370887806108,0.786555061423005,4.43631911406544
gene-b1352,2.0796300097593,1.31593831435781,2.11294698020951,1.79128779405537,1.07058691046519,4.8024413084682,0.874426545175853,0.874679462066187,0.0,2.0370887806108,0.786555061423005,4.43631911406544
